tcpuid_1851,csd_name_1851,cd_name_1851,pr_1851,tcpuid_1861,csd_name_1861,cd_name_1861,pr_1861,relationship,iou,frac_from,frac_to,name_similarity
QC057012,St. Valentin,Huntingdon,QC,QC051007,St. Valentin,St. Johns,QC,OVERLAPS,0.9648,0.996,0.9685,79.47
QC076019,Garthby,Sherbrooke,QC,QC059002,Garthby,Wolfe,QC,SAME_AS,1.0,1.0,1.0,78.0
QC076006,"Sherbrooke, in Ascot",Sherbrooke,QC,QC064001,Ascot,Town of Sherbrooke,QC,OVERLAPS,0.0775,0.6714,0.0806,49.43
QC078012,St. Hugues,St. Hyacinthe,QC,QC004004,St. Hugues,Bagot,QC,OVERLAPS,0.3727,0.4698,0.6432,76.67
QC054008,St. Lambert,Dorchester,QC,QC029006,St. Lambert,Lévis,QC,OVERLAPS,0.5444,0.9173,0.5725,74.0
QC054999,NO DATA,Dorchester,QC,QC005999,NO DATA,Beauce,QC,OVERLAPS,0.5644,0.5884,0.9328,77.5
QC054999,NO DATA,Dorchester,QC,QC017999,NO DATA,Dorchester,QC,OVERLAPS,0.3421,0.4116,0.6696,100.0
QC060011,Ile aux Grues,L’Islet,QC,QC035003,Isle aux Grues,Montmagny,QC,SAME_AS,1.0,1.0,1.0,71.16
QC061001,"Somerset, augmentation",Lotbinière,QC,QC030008,St. Jean Deschaillons,Lotbiniere,QC,OVERLAPS,0.0837,0.873,0.0847,56.3
QC067017,Oldfield,Outaouais,QC,QC040002,Aldfield,Pontiac,QC,SAME_AS,1.0,1.0,1.0,72.5
QC068012,Ancienne Lorette & Part of St. Ambroise,Portneuf,QC,QC042001,Ancienne Lorette,Quebec (Comté),QC,OVERLAPS,0.5544,0.6645,0.7698,46.18
QC071014,Rimouski,Rimouski,QC,QC045011,St. Germain,Rimouski,QC,OVERLAPS,0.6992,0.7438,0.921,52.11
QC071015,Ste. Luce & Neigette,Rimouski,QC,QC045007,St. Anaclet,Rimouski,QC,OVERLAPS,0.1913,0.2148,0.636,61.61
QC079006,"Abercrombie, Township",Terrebonne,QC,QC055006,"St. Jérôme, Parish",Terrebonne,QC,OVERLAPS,0.2645,0.6134,0.3174,55.13
QC056007,"Gaspé Bay N & Sydenham, Township",Gaspé,QC,QC019008,"Grande Vallée des Monts, St. Anse de l'Etang, and Sydenham North",Gaspé,QC,OVERLAPS,0.5021,0.6967,0.6426,59.17
QC065999,NO DATA,Montréal,QC,QC020999,NO DATA,Hochelaga,QC,SAME_AS,1.0,1.0,1.0,77.06
QC053009,Chantiers,Champlain,QC,QC012012,St. Tite and Chantiers,Champlain,QC,OVERLAPS,0.3689,0.6636,0.4537,70.65
