tcpuid_1901,csd_name_1901,cd_name_1901,pr_1901,tcpuid_1911,csd_name_1911,cd_name_1911,pr_1911,relationship,iou,frac_from,frac_to,name_similarity
ON083005,"Gananoque, Town—Ville","Leeds, South—Sud",ON,ON091008,Gananoque t-v,Leeds,ON,SAME_AS,1.0,1.0,1.0,63.7
ON083008,"Newboro, Village","Leeds, South—Sud",ON,ON091009,Newboro vl,Leeds,ON,SAME_AS,1.0,1.0,1.0,68.13
ON043007,"Kaladar, Anglesea & Effingham",Addington,ON,ON092006,Anglesea } Effingham } Kaladar,Lennox & Addington,ON,SAME_AS,1.0,1.0,1.0,65.08
ON084007,"Napanee, Town—Ville",Lennox,ON,ON092015,Napanee t-v,Lennox & Addington,ON,SAME_AS,1.0,1.0,1.0,61.67
ON084003,"Bath, Village",Lennox,ON,ON092016,Bath vl,Lennox & Addington,ON,SAME_AS,1.0,1.0,1.0,64.0
ON043010,"Newburg, Village",Addington,ON,ON092017,Newburgh vl,Lennox & Addington,ON,SAME_AS,1.0,1.0,1.0,71.85
ON128003,Caistor,"Wentworth, South—Sud",ON,ON093001,Caistor,Lincoln,ON,SAME_AS,1.0,1.0,1.0,74.44
ON085008,"Niagara, Town—Ville",Lincoln & Niagara,ON,ON093010,Niagara t-v,Lincoln,ON,SAME_AS,1.0,1.0,1.0,64.17
ON085001,"Beamsville, Village",Lincoln & Niagara,ON,ON093011,Beamsville vl,Lincoln,ON,SAME_AS,1.0,1.0,1.0,74.37
ON085006,"Merritton, Village",Lincoln & Niagara,ON,ON093013,Merritton vl,Lincoln,ON,SAME_AS,1.0,1.0,1.0,73.5
ON085010,"Port Dalhousie, Village",Lincoln & Niagara,ON,ON093014,Port Dalhousie vl,Lincoln,ON,SAME_AS,1.0,1.0,1.0,77.0
ON087001,"Dorchester, North—Nord","Middlesex, East—Est",ON,ON095001,Dorchester N,Middlesex E,ON,SAME_AS,1.0,1.0,1.0,71.41
ON087006,"Nissouri, West—Ouest","Middlesex, East—Est",ON,ON095003,Nissouri W-O,Middlesex E,ON,SAME_AS,1.0,1.0,1.0,70.12
ON088008,"Williams, East—Est","Middlesex, North—Nord",ON,ON096005,Williams E,Middlesex N,ON,SAME_AS,1.0,1.0,1.0,70.62
ON088009,"Williams, West—Ouest","Middlesex, North—Nord",ON,ON096006,Williams W-O,Middlesex N,ON,SAME_AS,1.0,1.0,1.0,68.75
ON088006,"Parkhill, Town—Ville","Middlesex, North—Nord",ON,ON096007,Parkhill t-v,Middlesex N,ON,SAME_AS,1.0,1.0,1.0,68.75
ON088001,"Ailsa Craig, Village","Middlesex, North—Nord",ON,ON096008,Ailsa Craig vl,Middlesex N,ON,SAME_AS,1.0,1.0,1.0,78.27
ON088004,"Lucan, Village","Middlesex, North—Nord",ON,ON096009,Lucan vl,Middlesex N,ON,SAME_AS,1.0,1.0,1.0,71.53
ON090008,"Strathroy, Town—Ville","Middlesex, West—Ouest",ON,ON097006,Strathroy t-v,Middlesex W-O,ON,SAME_AS,1.0,1.0,1.0,70.59
ON090004,"Glencoe, Village","Middlesex, West—Ouest",ON,ON097007,Glencoe vl,Middlesex W-O,ON,SAME_AS,1.0,1.0,1.0,75.02
ON090007,"Newbury, Village","Middlesex, West—Ouest",ON,ON097008,Newbury vl,Middlesex W-O,ON,SAME_AS,1.0,1.0,1.0,75.02
ON090009,"Wardsville, Village","Middlesex, West—Ouest",ON,ON097009,Wardsville vl,Middlesex W-O,ON,SAME_AS,1.0,1.0,1.0,78.05
ON097005,Draper,"Ontario, North—Nord",ON,ON098005,Draper,Muskoka,ON,SAME_AS,1.0,1.0,1.0,74.62
ON097006,Macaulay,"Ontario, North—Nord",ON,ON098007,Macaulay,Muskoka,ON,SAME_AS,0.9942,1.0,0.9942,74.62
ON113004,Medora & Wood,"Simcoe, East—Est",ON,ON098009,Medora & Wood,Muskoka,ON,SAME_AS,1.0,1.0,1.0,77.83
ON113006,Monck,"Simcoe, East—Est",ON,ON098010,Monck,Muskoka,ON,SAME_AS,1.0,1.0,1.0,77.83
ON097009,Morrison,"Ontario, North—Nord",ON,ON098011,Morrison,Muskoka,ON,SAME_AS,1.0,1.0,1.0,74.62
ON113007,Muskoka,"Simcoe, East—Est",ON,ON098012,Muskoka,Muskoka,ON,SAME_AS,1.0,1.0,1.0,77.83
ON097010,Oakley,"Ontario, North—Nord",ON,ON098013,Oakley,Muskoka,ON,SAME_AS,1.0,1.0,1.0,74.62
ON097013,Ryde,"Ontario, North—Nord",ON,ON098014,Ryde,Muskoka,ON,SAME_AS,1.0,1.0,1.0,74.62
ON091022,"Huntsville, Village",Muskoka & Parry Sound,ON,ON098020,Huntsville t-v,Muskoka,ON,SAME_AS,1.0,1.0,1.0,65.91
ON113012,"Port Carling, Village","Simcoe, East—Est",ON,ON098021,Port Carling vl,Muskoka,ON,SAME_AS,1.0,1.0,1.0,66.16
ON092004,"Badgerow, Field, Gibbons & Bastedo (parts)",Nipissing,ON,ON099040,"Field, Grant & Badgerow",Nipissing,ON,OVERLAPS,0.4046,0.4948,0.6894,64.46
ON092004,"Badgerow, Field, Gibbons & Bastedo (parts)",Nipissing,ON,ON099006,"Bastedo, Gibbons & Crerar",Nipissing,ON,OVERLAPS,0.412,0.5052,0.6906,69.7
ON092007,Blezard & Hanmer,Nipissing,ON,ON099046,Hanmer & Blezard,Nipissing,ON,SAME_AS,1.0,1.0,1.0,60.62
ON092009,Buck,Nipissing,ON,ON099015,Bucke,Nipissing,ON,OVERLAPS,0.9661,0.9661,1.0,92.22
ON092029,"Hagar, Loughrin, Awrey & Hawley",Nipissing,ON,ON099005,"Awrey, Dryden & Hagar",Nipissing,ON,OVERLAPS,0.5219,0.6844,0.6874,59.62
ON092032,Jennings & parts Casimir & Appleby,Nipissing,ON,ON099025,"Casimir, Hendrie & Jennings",Nipissing,ON,OVERLAPS,0.4797,0.6256,0.673,55.25
ON092032,Jennings & parts Casimir & Appleby,Nipissing,ON,ON099003,Appleby & Hawley,Nipissing,ON,OVERLAPS,0.2851,0.3744,0.5446,52.4
ON092035,Lauder & Wilkes,Nipissing,ON,ON099081,Other parts,Nipissing,ON,OVERLAPS,0.0158,0.6163,0.016,51.54
ON092037,McKim,Nipissing,ON,ON099064,McKim,Nipissing,ON,OVERLAPS,0.9693,0.9693,1.0,100.0
ON092049,"Rathburn, Street & part Maclennan",Nipissing,ON,ON099021,"Capreol, Norman & Rathburne",Nipissing,ON,OVERLAPS,0.3793,0.6264,0.4901,55.67
ON092051,Sabine & Lyell (parts),Nipissing,ON,ON099075,Sabine,Nipissing,ON,OVERLAPS,0.4912,0.5131,0.9202,60.0
ON092043,Montreal River & Temagami Lake,Nipissing,ON,ON099085,"Fort Matatchewan, Bear Creek & Bear Island",Nipissing,ON,OVERLAPS,0.0086,0.0086,0.5481,59.17
ON092043,Montreal River & Temagami Lake,Nipissing,ON,ON099088,Temagami Forest Reserve,Nipissing,ON,OVERLAPS,0.409,0.4343,0.8755,56.42
ON092041,"Mattawa, Town—Ville",Nipissing,ON,ON099098,Mattawa t-v,Nipissing,ON,SAME_AS,1.0,1.0,1.0,76.67
ON092046,"North Bay, Town—Ville",Nipissing,ON,ON099100,North Bay t-v,Nipissing,ON,SAME_AS,1.0,1.0,1.0,79.41
ON092056,"Sudbury, Town—Ville",Nipissing,ON,ON099102,Sudbury t-v,Nipissing,ON,SAME_AS,1.0,1.0,1.0,76.67
ON094006,"Walsingham, North—Nord","Norfolk, South—Sud",ON,ON100005,Walsingham N,Norfolk,ON,SAME_AS,1.0,1.0,1.0,66.21
ON094007,"Walsingham, South--Sud","Norfolk, South—Sud",ON,ON100006,Walsingham S,Norfolk,ON,SAME_AS,1.0,1.0,1.0,66.21
ON094005,"Simcoe, Town—Ville","Norfolk, South—Sud",ON,ON100009,Simcoe t-v,Norfolk,ON,SAME_AS,1.0,1.0,1.0,61.8
ON093001,"Delhi, Village","Norfolk, North—Nord",ON,ON100010,Delhi vl,Norfolk,ON,SAME_AS,1.0,1.0,1.0,67.06
ON094003,"Port Dover, Village","Norfolk, South—Sud",ON,ON100011,Port Dover vl,Norfolk,ON,SAME_AS,1.0,1.0,1.0,73.67
ON094004,"Port Rowan, Village","Norfolk, South—Sud",ON,ON100012,Port Rowan vl,Norfolk,ON,SAME_AS,1.0,1.0,1.0,73.67
ON093006,"Waterford, Village","Norfolk, North—Nord",ON,ON100013,Waterford vl,Norfolk,ON,SAME_AS,1.0,1.0,1.0,72.15
ON095007,Murray,"Northumberland, East—Est",ON,ON101003,Murray,Northumber Land E,ON,OVERLAPS,0.9763,1.0,0.9763,93.41
ON095003,"Campbellford, Village","Northumberland, East—Est",ON,ON101006,Campbellford t-v,Northumber Land E,ON,SAME_AS,1.0,1.0,1.0,76.39
ON095002,"Brighton, Village","Northumberland, East—Est",ON,ON101007,Brighton vl,Northumber Land E,ON,SAME_AS,1.0,1.0,1.0,78.41
ON095004,"Colborne, Village","Northumberland, East—Est",ON,ON101008,Colborne vl,Northumber Land E,ON,SAME_AS,1.0,1.0,1.0,78.41
ON095006,"Hastings, Village","Northumberland, East—Est",ON,ON101009,Hastings vl,Northumber Land E,ON,SAME_AS,1.0,1.0,1.0,78.41
ON096002,"Cobourg, Town—Ville","Northumberland, West—Ouest",ON,ON102004,Coburg t-v,Northumber Land W-O,ON,SAME_AS,1.0,1.0,1.0,66.11
ON097001,"Beaverton, Village","Ontario, North—Nord",ON,ON103008,Beaverton vl,Ontario N,ON,SAME_AS,1.0,1.0,1.0,75.29
ON097004,"Cannington, Village","Ontario, North—Nord",ON,ON103009,Cannington vl,Ontario N,ON,SAME_AS,1.0,1.0,1.0,76.16
ON098005,"Whitby, East—Est ","Ontario, South—Sud",ON,ON104005,Whitby E,Ontario S,ON,SAME_AS,1.0,1.0,1.0,66.67
ON098001,"Oshawa, Town—Ville","Ontario, South—Sud",ON,ON104006,Oshawa t-v,Ontario S,ON,SAME_AS,1.0,1.0,1.0,65.0
ON098006,"Whitby, Town—Ville","Ontario, South—Sud",ON,ON104007,Whitby t-v,Ontario S,ON,SAME_AS,1.0,1.0,1.0,65.0
ON098002,"Port Perry, Village","Ontario, South—Sud",ON,ON104008,Port Perry vl,Ontario S,ON,SAME_AS,1.0,1.0,1.0,76.88
ON127003,Blenheim,"Wentworth & Brant, North—Nord",ON,ON106002,Blenheim,Oxford N,ON,SAME_AS,1.0,1.0,1.0,76.49
ON101005,"Nissouri, East—Est","Oxford, North—Nord",ON,ON106003,Nissouri E,Oxford N,ON,SAME_AS,1.0,1.0,1.0,68.46
ON101007,"Zorra, East—Est","Oxford, North—Nord",ON,ON106004,Zorra E,Oxford N,ON,SAME_AS,0.9911,0.9911,1.0,63.01
ON101008,"Zorra, West—Ouest","Oxford, North—Nord",ON,ON106005,Zorra W-O,Oxford N,ON,SAME_AS,1.0,1.0,1.0,61.54
ON101006,"Woodstock, City—Cité","Oxford, North—Nord",ON,ON106006,Woodstock c,Oxford N,ON,SAME_AS,1.0,1.0,1.0,68.14
ON101004,"Embro, Village","Oxford, North—Nord",ON,ON106007,Embro vl,Oxford N,ON,SAME_AS,1.0,1.0,1.0,69.37
ON102003,"Norwich, North—Nord","Oxford, South—Sud",ON,ON107002,Norwich N,Oxford S,ON,SAME_AS,1.0,1.0,1.0,64.2
ON102004,"Norwich, South—Sud","Oxford, South—Sud",ON,ON107003,Norwich S,Oxford S,ON,SAME_AS,1.0,1.0,1.0,65.87
ON102007,"Oxford, East—Est","Oxford, South—Sud",ON,ON107004,Oxford E,Oxford S,ON,SAME_AS,1.0,1.0,1.0,65.87
ON102008,"Oxford, North—Nord","Oxford, South—Sud",ON,ON107005,Oxford N,Oxford S,ON,SAME_AS,1.0,1.0,1.0,62.28
ON102009,"Oxford, West—Ouest","Oxford, South—Sud",ON,ON107006,Oxford W-O,Oxford S,ON,SAME_AS,1.0,1.0,1.0,64.2
ON102002,"Ingersoll, Town—Ville","Oxford, South—Sud",ON,ON107007,Ingersoll t-v,Oxford S,ON,SAME_AS,1.0,1.0,1.0,68.61
ON093004,"Tilsonburg, Town—Ville","Norfolk, North—Nord",ON,ON107008,Tilsonburg t-v,Oxford S,ON,SAME_AS,1.0,1.0,1.0,61.67
ON102005,"Norwich, Village","Oxford, South—Sud",ON,ON107009,Norwich vl,Oxford S,ON,SAME_AS,1.0,1.0,1.0,73.05
ON091013,Ferguson & Burpee,Muskoka & Parry Sound,ON,ON108003,Burpee & Hagerman,Parry Sound,ON,OVERLAPS,0.3302,0.5473,0.4543,45.33
ON091026,"McConkey, Mills, Wilson & Hardy",Muskoka & Parry Sound,ON,ON108018,"Mills, Pringle & Wilson",Parry Sound,ON,OVERLAPS,0.3399,0.4096,0.6662,54.33
ON091026,"McConkey, Mills, Wilson & Hardy",Muskoka & Parry Sound,ON,ON108030,Dokis I R,Parry Sound,ON,OVERLAPS,0.1255,0.1309,0.7519,48.62
ON091033,Mowat & Blair,Muskoka & Parry Sound,ON,ON108999,NO DATA,Parry Sound,ON,OVERLAPS,0.2276,0.2712,0.5864,48.62
ON091041,Shawanaga & Harrison,Muskoka & Parry Sound,ON,ON108004,"Burton, Harrison & McKenzie",Parry Sound,ON,OVERLAPS,0.3132,0.6391,0.3805,50.41
ON091035,"Parry Sound, Town—Ville",Muskoka & Parry Sound,ON,ON108034,Parry Sound t-v,Parry Sound,ON,SAME_AS,1.0,1.0,1.0,72.2
ON091005,"Burks Falls, Village",Muskoka & Parry Sound,ON,ON108036,Burks Falls vl,Parry Sound,ON,SAME_AS,1.0,1.0,1.0,78.27
ON091047,"Sundridge, Village",Muskoka & Parry Sound,ON,ON108040,Sundridge vl,Parry Sound,ON,SAME_AS,1.0,1.0,1.0,76.62
ON103001,"Brampton, Town—Ville",Peel,ON,ON109006,Brampton t-v,Peel,ON,SAME_AS,1.0,1.0,1.0,78.12
ON104006,"Mornington, Village","Perth, North—Nord",ON,ON110004,Mornington,Perth N,ON,SAME_AS,1.0,1.0,1.0,65.78
ON104007,"Stratford, City—Cité","Perth, North—Nord",ON,ON110006,Stratford c,Perth N,ON,SAME_AS,1.0,1.0,1.0,67.18
ON104003,"Listowel, Town—Ville","Perth, North—Nord",ON,ON110007,Listowel t-v,Perth N,ON,SAME_AS,1.0,1.0,1.0,65.62
ON104005,"Milverton, Village","Perth, North—Nord",ON,ON110008,Milverton vl,Perth N,ON,SAME_AS,1.0,1.0,1.0,73.5
ON101003,"Easthope, South—Sud","Oxford, North—Nord",ON,ON111003,Easthope S,Perth S,ON,OVERLAPS,0.9782,0.9782,1.0,55.48
ON105005,"Mitchell, Town—Ville","Perth, South—Sud",ON,ON111007,Mitchell t-v,Perth S,ON,SAME_AS,1.0,1.0,1.0,66.39
ON105006,"St. Marys, Town—Ville","Perth, South—Sud",ON,ON111008,St. Marys t-v,Perth S,ON,SAME_AS,1.0,1.0,1.0,67.67
ON106013,"Havelock, Village","Peterborough, East—Est",ON,ON112008,Havelock vl,Peterborough E,ON,SAME_AS,1.0,1.0,1.0,78.33
ON106016,"Lakefield, Village","Peterborough, East—Est",ON,ON112009,Lakefield vl,Peterborough E,ON,SAME_AS,1.0,1.0,1.0,79.33
ON106020,"Norwood, Village","Peterborough, East—Est",ON,ON112010,Norwood vl,Peterborough E,ON,SAME_AS,1.0,1.0,1.0,77.18
ON107002,"Monaghan, North—Nord","Peterborough, West—Ouest",ON,ON113005,Monaghah N,Peterborough W-O,ON,SAME_AS,0.9981,1.0,0.9981,64.5
ON107003,"Monaghan, South—Sud","Peterborough, West—Ouest",ON,ON113006,Monaghan S,Peterborough W-O,ON,SAME_AS,1.0,1.0,1.0,70.78
ON107004,"Peterborough, Town—Ville","Peterborough, West—Ouest",ON,ON113008,Peterborough c,Peterborough W-O,ON,SAME_AS,1.0,1.0,1.0,70.39
ON109003,Hallowell,Prince Edward,ON,ON115003,Hallowell,Prince Edward,ON,OVERLAPS,0.9727,0.9883,0.9841,100.0
ON109005,"Marysburg, North—Nord",Prince Edward,ON,ON115005,Marysburg N,Prince Edward,ON,OVERLAPS,0.9769,1.0,0.9769,78.12
ON109006,"Marysburg, South—Sud",Prince Edward,ON,ON115006,Marysburg S,Prince Edward,ON,SAME_AS,1.0,1.0,1.0,79.68
ON109007,"Picton, Town—Ville",Prince Edward,ON,ON115008,Picton t-v,Prince Edward,ON,SAME_AS,1.0,1.0,1.0,75.0
ON110001,"Algona, South—Sud","Renfrew, North—Nord",ON,ON116002,Algona S,Renfrew N,ON,SAME_AS,1.0,1.0,1.0,64.09
ON110004,"Buchanan, Wylie & Rolph","Renfrew, North—Nord",ON,ON116005,"Buchanan, Rolph & Wylie",Renfrew N,ON,SAME_AS,1.0,1.0,1.0,64.94
ON110007,"Pembroke, Town—Ville","Renfrew, North—Nord",ON,ON116011,Pembroke t-v,Renfrew N,ON,SAME_AS,1.0,1.0,1.0,67.41
ON110010,"Cobden, Village","Renfrew, North—Nord",ON,ON116012,Cobden vl,Renfrew N,ON,SAME_AS,1.0,1.0,1.0,71.79
ON110005,"Eganville (part), Village","Renfrew, North—Nord",ON,ON116013,Eganville vl pt,Renfrew N,ON,SAME_AS,1.0,1.0,1.0,61.29
ON111009,"Hagarty, Sherwood & Jones","Renfrew, South—Sud",ON,ON117005,"Burns, Jones & Sherwood",Renfrew S,ON,OVERLAPS,0.4614,0.6157,0.648,52.08
ON111009,"Hagarty, Sherwood & Jones","Renfrew, South—Sud",ON,ON117008,Haggarty & Richards,Renfrew S,ON,OVERLAPS,0.2825,0.3801,0.5238,58.18
ON111014,Richards & Burns,"Renfrew, South—Sud",ON,ON117008,Haggarty & Richards,Renfrew S,ON,OVERLAPS,0.326,0.5082,0.4762,52.0
ON111002,"Arnprior, Town—Ville","Renfrew, South—Sud",ON,ON117014,Arnprior t-v,Renfrew S,ON,SAME_AS,1.0,1.0,1.0,68.12
ON111013,"Renfrew, Town—Ville","Renfrew, South—Sud",ON,ON117015,Renfrew t-v,Renfrew S,ON,SAME_AS,1.0,1.0,1.0,66.67
ON111006,"Eganville (part), Village","Renfrew, South—Sud",ON,ON117016,Eganville vl pt,Renfrew S,ON,SAME_AS,1.0,1.0,1.0,62.0
ON112006,"New Edinburg (Rideau Ward, Ottawa)",Russell,ON,ON118007,"Ottawa, Rideau ward-quartier",Russell,ON,SAME_AS,1.0,1.0,1.0,61.61
ON112008,"Rockland, Village",Russell,ON,ON118008,Rockland t-v,Russell,ON,SAME_AS,1.0,1.0,1.0,78.28
ON113005,"Midland, Town—Ville","Simcoe, East—Est",ON,ON119006,Midland t-v,Simcoe E,ON,SAME_AS,1.0,1.0,1.0,66.67
ON113009,"Orillia, Town—Ville","Simcoe, East—Est",ON,ON119007,Orillia t-v,Simcoe E,ON,SAME_AS,1.0,1.0,1.0,66.67
ON113011,"Penetanguishene, Town—Ville","Simcoe, East—Est",ON,ON119008,Penetanguishene t-v,Simcoe E,ON,SAME_AS,1.0,1.0,1.0,74.78
ON114002,"Collingwood, Town—Ville","Simcoe, North—Nord",ON,ON120006,Collingwood t-v,Simcoe N,ON,SAME_AS,1.0,1.0,1.0,70.04
ON114006,"Stayner, Town—Ville","Simcoe, North—Nord",ON,ON120007,Stayner t-v,Simcoe N,ON,SAME_AS,1.0,1.0,1.0,65.13
ON114003,"Creemore, Village","Simcoe, North—Nord",ON,ON120008,Creemore vl,Simcoe N,ON,SAME_AS,1.0,1.0,1.0,73.46
ON051001,Adjala,Cardwell,ON,ON121001,Adjala,Simcoe S,ON,SAME_AS,1.0,1.0,1.0,77.5
ON115002,"Alliston, Town—Ville","Simcoe, South—Sud",ON,ON121007,Alliston t-v,Simcoe S,ON,SAME_AS,1.0,1.0,1.0,67.33
ON115003,"Beeton, Village","Simcoe, South—Sud",ON,ON121009,Beeton vl,Simcoe S,ON,SAME_AS,1.0,1.0,1.0,71.7
ON115009,"Tottenham, Village","Simcoe, South—Sud",ON,ON121011,Tottenham vl,Simcoe S,ON,SAME_AS,1.0,1.0,1.0,75.2
ON053004,Osmabruck,Cornwall & Stormont,ON,ON122003,Osnabruck,Stormont,ON,SAME_AS,1.0,1.0,1.0,80.0
ON053001,"Cornwall, Town—Ville",Cornwall & Stormont,ON,ON122005,Cornwall t-v,Stormont,ON,SAME_AS,1.0,1.0,1.0,65.9
ON044052,McIrvine,Algoma,ON,ON123028,Mclrvine,Thunder Bay & Rainy River,ON,SAME_AS,1.0,1.0,1.0,65.12
ON044059,Nipigon,Algoma,ON,ON123032,Nipigon,Thunder Bay & Rainy River,ON,OVERLAPS,0.971,0.971,1.0,73.87
ON044060,Oliver ,Algoma,ON,ON123034,Oliver,Thunder Bay & Rainy River,ON,SAME_AS,1.0,1.0,1.0,73.87
ON044067,Rossport,Algoma,ON,ON123039,Rossport,Thunder Bay & Rainy River,ON,SAME_AS,1.0,1.0,1.0,73.87
ON044070,Schreiber,Algoma,ON,ON123052,Unorganised,Thunder Bay & Rainy River,ON,OVERLAPS,0.0008,0.547,0.0008,24.87
ON117002,"Toronto, Ward—Quartier 2 (part)","Toronto, East—Est, City—Cité",ON,ON125000,Toronto E,Toronto E,ON,OVERLAPS,0.1533,0.5388,0.1764,46.09
ON118003,"Toronto, Ward—Quartier 5 (part)","Toronto, West—Ouest, City—Cité",ON,ON128000,Toronto W-O,Toronto W-O,ON,OVERLAPS,0.1971,0.5447,0.236,44.63
ON106006,Cardiff,"Peterborough, East—Est",ON,ON129005,Cardiff,Victoria,ON,SAME_AS,1.0,1.0,1.0,78.0
ON119005,Digby & Longford,"Victoria, North—Nord",ON,ON129007,Digby & Laxton,Victoria,ON,OVERLAPS,0.4149,0.5438,0.6363,68.48
ON106011,Glamorgan,"Peterborough, East—Est",ON,ON129012,Glamorgan,Victoria,ON,SAME_AS,1.0,1.0,1.0,78.0
ON106012,"Guilford, Harburn & Bruton","Peterborough, East—Est",ON,ON129008,Dysart & Guilford,Victoria,ON,OVERLAPS,0.2657,0.351,0.5224,34.05
ON106012,"Guilford, Harburn & Bruton","Peterborough, East—Est",ON,ON129003,"Burton, Dudley, Harburn & Harcourt",Victoria,ON,OVERLAPS,0.2345,0.649,0.2685,50.0
ON106014,"Harcourt, Dudley & Dysart","Peterborough, East—Est",ON,ON129003,"Burton, Dudley, Harburn & Harcourt",Victoria,ON,OVERLAPS,0.2263,0.656,0.2568,48.34
ON106019,Monmouth,"Peterborough, East—Est",ON,ON129017,Monmouth,Victoria,ON,SAME_AS,1.0,1.0,1.0,78.0
ON119013,Snowdon,"Victoria, North—Nord",ON,ON129019,Snowden,Victoria,ON,SAME_AS,1.0,1.0,1.0,77.14
ON120003,"Lindsay, Town—Ville","Victoria, South—Sud",ON,ON129023,Lindsay t-v,Victoria,ON,SAME_AS,1.0,1.0,1.0,64.44
ON120001,"Bobcaygeon, Village","Victoria, South—Sud",ON,ON129024,Bobcaygeon vl,Victoria,ON,SAME_AS,1.0,1.0,1.0,74.65
ON119008,"Fenelon Falls, Village","Victoria, North—Nord",ON,ON129025,Fenelon Falls vl,Victoria,ON,SAME_AS,1.0,1.0,1.0,76.09
ON120006,"Omemee, Village","Victoria, South—Sud",ON,ON129027,Omemee vl,Victoria,ON,SAME_AS,1.0,1.0,1.0,70.28
ON119017,"Woodville (part), Village","Victoria, North—Nord",ON,ON129028,Woodville vl,Victoria,ON,SAME_AS,1.0,1.0,1.0,62.55
ON121001,"Berlin, Town—Ville","Waterloo, North—Nord",ON,ON130004,Berlin t-v,Waterloo N,ON,SAME_AS,1.0,1.0,1.0,65.0
ON121004,"Waterloo, Town—Ville","Waterloo, North—Nord",ON,ON130005,Waterloo t-v,Waterloo N,ON,SAME_AS,1.0,1.0,1.0,68.12
ON121002,"Elmira, Village","Waterloo, North—Nord",ON,ON130006,Elmira vl,Waterloo N,ON,SAME_AS,1.0,1.0,1.0,72.5
ON122002,"Dumfries, North—Nord","Waterloo, South—Sud",ON,ON131001,Dumfries N,Waterloo S,ON,SAME_AS,1.0,1.0,1.0,67.36
ON122007,"Waterloo, South—Sud","Waterloo, South—Sud",ON,ON131002,Waterloo S,Waterloo S,ON,SAME_AS,1.0,1.0,1.0,68.97
ON122004,"Hespeler, Village","Waterloo, South—Sud",ON,ON131005,Hespeler t-v,Waterloo S,ON,SAME_AS,1.0,1.0,1.0,68.97
ON122006,"Preston, Village","Waterloo, South—Sud",ON,ON131006,Preston t-v,Waterloo S,ON,SAME_AS,1.0,1.0,1.0,67.36
ON122001,"Ayr, Village","Waterloo, South—Sud",ON,ON131007,Ayr vl,Waterloo S,ON,SAME_AS,1.0,1.0,1.0,67.36
ON122005,"New Hamburg, Village","Waterloo, South—Sud",ON,ON131008,New Hamburg vl,Waterloo S,ON,SAME_AS,1.0,1.0,1.0,78.34
ON085009,Pelham,Lincoln & Niagara,ON,ON132004,Pelham,Welland,ON,SAME_AS,1.0,1.0,1.0,77.5
ON123010,Stamford,Welland,ON,ON132005,Stamford,Welland,ON,OVERLAPS,0.9754,1.0,0.9754,100.0
ON123007,"Niagara Falls, Town—Ville",Welland,ON,ON132009,Niagara Falls c,Welland,ON,SAME_AS,1.0,1.0,1.0,79.0
ON123012,"Thorold, Town—Ville",Welland,ON,ON132010,Thorold t-v,Welland,ON,SAME_AS,1.0,1.0,1.0,76.67
ON123013,"Welland, Town—Ville",Welland,ON,ON132011,Welland t-v,Welland,ON,SAME_AS,1.0,1.0,1.0,76.67
ON124005,"Garafraxa, West—Ouest","Wellington, Centre",ON,ON133002,Garafraxa W-O,Wellington N,ON,SAME_AS,1.0,1.0,1.0,73.41
ON125008,"Luther, West—Ouest","Wellington, North—Nord",ON,ON133003,Luther W-O,Wellington N,ON,SAME_AS,1.0,1.0,1.0,66.18
ON125006,"Harriston, Town—Ville","Wellington, North—Nord",ON,ON133007,Harriston t-v,Wellington N,ON,SAME_AS,1.0,1.0,1.0,70.59
ON125010,"Mount Forest, Town—Ville","Wellington, North—Nord",ON,ON133008,Mount Forest t-v,Wellington N,ON,SAME_AS,1.0,1.0,1.0,73.68
ON125011,"Palmerston, Town—Ville","Wellington, North—Nord",ON,ON133009,Palmerston t-v,Wellington N,ON,SAME_AS,1.0,1.0,1.0,71.73
ON125003,"Arthur, Village","Wellington, North—Nord",ON,ON133010,Arthur vl,Wellington N,ON,SAME_AS,1.0,1.0,1.0,73.68
ON125004,"Clifford, Village","Wellington, North—Nord",ON,ON133011,Clifford vl,Wellington N,ON,SAME_AS,1.0,1.0,1.0,76.18
ON124001,"Drayton, Village","Wellington, Centre",ON,ON133012,Drayton vl,Wellington N,ON,SAME_AS,1.0,1.0,1.0,77.85
ON126005,"Guelph, City—Cité","Wellington, South—Sud",ON,ON134007,Guelph c,Wellington S,ON,SAME_AS,1.0,1.0,1.0,66.62
ON124002,"Elora, Village","Wellington, Centre",ON,ON134008,Elora vl,Wellington S,ON,SAME_AS,1.0,1.0,1.0,72.91
ON126003,"Erin, Village","Wellington, South—Sud",ON,ON134009,Erin vl,Wellington S,ON,SAME_AS,1.0,1.0,1.0,70.82
ON124003,"Fergus, Village","Wellington, Centre",ON,ON134010,Fergus vl,Wellington S,ON,SAME_AS,1.0,1.0,1.0,74.5
ON128005,"Flamborough, East—Est","Wentworth, South—Sud",ON,ON135005,Flamborough E,Wentworth,ON,SAME_AS,1.0,1.0,1.0,72.15
ON128006,"Flamborough, West—Ouest","Wentworth, South—Sud",ON,ON135006,Flamborough W-O,Wentworth,ON,SAME_AS,1.0,1.0,1.0,70.2
ON128004,"Dundas, Town—Ville","Wentworth, South—Sud",ON,ON135010,Dundas t-v,Wentworth,ON,SAME_AS,1.0,1.0,1.0,63.62
ON128012,"Waterdown, Village","Wentworth, South—Sud",ON,ON135011,Waterdown vl,Wentworth,ON,SAME_AS,1.0,1.0,1.0,74.62
