tcpuid_1901,csd_name_1901,cd_name_1901,pr_1901,tcpuid_1911,csd_name_1911,cd_name_1911,pr_1911,relationship,iou,frac_from,frac_to,name_similarity
BC002005,Richmond,New Westminster,BC,BC011009,"Hastings townsite, Vancouver c pt",New Westminster,BC,CONTAINS,0.0062,0.0062,0.9998,40.24
BC002005,Richmond,New Westminster,BC,BC011008,"Lot 301, Vancouver c pt",New Westminster,BC,CONTAINS,0.0007,0.0007,1.0,39.03
BC002005,Richmond,New Westminster,BC,BC012004,Point Grey,Vancouver City,BC,CONTAINS,0.0256,0.0256,1.0,25.9
BC005012,"Yale, West—Ouest",Yale & Cariboo,BC,BC014014,Merritt c,Yale & Cariboo,BC,CONTAINS,0.0001,0.0001,1.0,46.8
BC005001,Cariboo,Yale & Cariboo,BC,BC014001,Cariboo,Yale & Cariboo,BC,WITHIN,0.6951,0.9791,0.7056,100.0
BC005011,"Yale, North—Nord ",Yale & Cariboo,BC,BC014009,Enderby c,Yale & Cariboo,BC,CONTAINS,0.0001,0.0001,1.0,46.8
BC005011,"Yale, North—Nord ",Yale & Cariboo,BC,BC014012,Kamloops c,Yale & Cariboo,BC,CONTAINS,0.0001,0.0001,1.0,51.54
BC005005,"Kootenay, E., South Riding—Div. Sud",Yale & Cariboo,BC,BC009009,Fernie c,Kootenay,BC,CONTAINS,0.0001,0.0001,1.0,21.73
BC005005,"Kootenay, E., South Riding—Div. Sud",Yale & Cariboo,BC,BC009008,Cranbrook c,Kootenay,BC,CONTAINS,0.0001,0.0001,1.0,14.58
BC005005,"Kootenay, E., South Riding—Div. Sud",Yale & Cariboo,BC,BC009003,Fernie,Kootenay,BC,CONTAINS,0.3874,0.3901,0.9825,19.11
BC005005,"Kootenay, E., South Riding—Div. Sud",Yale & Cariboo,BC,BC009002,Cranbrook,Kootenay,BC,CONTAINS,0.5282,0.5345,0.9781,11.82
BC001003,Cassiar (Skeena),Burrard,BC,BC012003,Vancouver N,Vancouver City,BC,CONTAINS,0.0064,0.0064,1.0,26.46
BC001003,Cassiar (Skeena),Burrard,BC,BC008005,Skeena,Comox-Atlin,BC,CONTAINS,0.8019,0.8019,1.0,41.52
BC003002,Comox,Vancouver,BC,BC008006,Cumberland c,Comox-Atlin,BC,CONTAINS,0.0002,0.0002,1.0,22.47
BC003002,Comox,Vancouver,BC,BC008003,Comox,Comox-Atlin,BC,WITHIN,0.4146,0.9998,0.4147,76.0
BC005010,"Yale, East—Est ",Yale & Cariboo,BC,BC014010,Grand Forks c,Yale & Cariboo,BC,CONTAINS,0.0001,0.0001,1.0,45.56
BC005010,"Yale, East—Est ",Yale & Cariboo,BC,BC014015,Phoenix c,Yale & Cariboo,BC,CONTAINS,0.0001,0.0001,1.0,42.17
BC005010,"Yale, East—Est ",Yale & Cariboo,BC,BC014011,Greenwood c,Yale & Cariboo,BC,CONTAINS,0.0001,0.0001,1.0,41.2
BC005010,"Yale, East—Est ",Yale & Cariboo,BC,BC014003,Greenwood,Yale & Cariboo,BC,CONTAINS,0.062,0.062,1.0,42.17
BC005010,"Yale, East—Est ",Yale & Cariboo,BC,BC014013,Kelowna c,Yale & Cariboo,BC,CONTAINS,0.0001,0.0001,1.0,42.17
BC005010,"Yale, East—Est ",Yale & Cariboo,BC,BC014016,Vernon c,Yale & Cariboo,BC,CONTAINS,0.0001,0.0001,1.0,42.73
BC001001,Bennett & Atlin,Burrard,BC,BC008002,Atlin,Comox-Atlin,BC,WITHIN,0.0,1.0,0.0,38.33
BC003006,"Nanaimo, North—Nord",Vancouver,BC,BC008001,Alberni,Comox-Atlin,BC,WITHIN,0.0481,1.0,0.0481,22.15
BC003003,Cowichan,Vancouver,BC,BC010001,Cowichan,Nanaimo,BC,CONTAINS,0.6616,0.6616,1.0,81.25
BC004002,Metchosin,Victoria,BC,BC010002,Esquimalt,Nanaimo,BC,WITHIN,0.0274,1.0,0.0274,31.33
BC004003,Victoria,Victoria,BC,BC010004,Saanich,Nanaimo,BC,WITHIN,0.1996,1.0,0.1996,26.67
BC005006,"Kootenay, W.—O., Nelson Riding—Div",Yale & Cariboo,BC,BC009011,Nelson c,Kootenay,BC,CONTAINS,0.0004,0.0004,1.0,28.79
BC005006,"Kootenay, W.—O., Nelson Riding—Div",Yale & Cariboo,BC,BC009007,Ymir,Kootenay,BC,WITHIN,0.5523,0.9705,0.5618,12.82
BC002002,Delta,New Westminster,BC,BC011002,Delta,New Westminster,BC,SAME_AS,1.0,1.0,1.0,100.0
BC001004,"Vancouver, City—Cité",Burrard,BC,BC012001,Vancouver c pt,Vancouver City,BC,WITHIN,0.9499,0.9999,0.95,55.13
BC003001,Alberni,Vancouver,BC,BC008001,Alberni,Comox-Atlin,BC,WITHIN,0.8598,1.0,0.8598,76.0
BC003009,"Victoria, South—Sud",Vancouver,BC,BC010002,Esquimalt,Nanaimo,BC,WITHIN,0.0703,1.0,0.0703,26.25
BC003004,Esquimalt (part),Vancouver,BC,BC010002,Esquimalt,Nanaimo,BC,WITHIN,0.7804,1.0,0.7804,61.65
NT205001,Baljennie,Saskatchewan,NT,SK208040,Leney vl (T35 R11 MW3),Battleford,SK,CONTAINS,0.0006,0.0006,1.0,26.25
NT205001,Baljennie,Saskatchewan,NT,SK208046,"Perdue vl (Tpts 35,36 R11 MW3)",Battleford,SK,CONTAINS,0.0002,0.0002,1.0,15.36
NT205001,Baljennie,Saskatchewan,NT,SK208031,"Biggar vl (Tpts 35,36 R14 MW3)",Battleford,SK,CONTAINS,0.0006,0.0006,1.0,18.95
NT205001,Baljennie,Saskatchewan,NT,SK208035,Fielding vl (T41 R11 MW3),Battleford,SK,CONTAINS,0.0006,0.0006,1.0,16.42
NT205001,Baljennie,Saskatchewan,NT,SK208021,Red Pheasant I R,Battleford,SK,CONTAINS,0.0206,0.0206,0.9789,24.98
NT205001,Baljennie,Saskatchewan,NT,SK208044,Maymont vl (T41 R12 MW3),Battleford,SK,CONTAINS,0.0006,0.0006,1.0,16.67
NT205001,Baljennie,Saskatchewan,NT,SK208001,423 townships,Battleford,SK,WITHIN,0.1208,0.9769,0.1211,20.91
NT205061,Stony Lake,Saskatchewan,NT,SK208022,Stony I R,Battleford,SK,CONTAINS,0.0005,0.0005,1.0,52.39
NT205061,Stony Lake,Saskatchewan,NT,SK208024,Thunderchild I R,Battleford,SK,CONTAINS,0.011,0.011,1.0,24.34
NT205005,"Battleford, South—Sud",Saskatchewan,NT,SK208038,Landis vl (T37 R18 MW3),Battleford,SK,CONTAINS,0.0007,0.0007,1.0,20.91
NT205005,"Battleford, South—Sud",Saskatchewan,NT,SK208032,Coblenz vl (T38 R19 MW3),Battleford,SK,CONTAINS,0.0007,0.0007,1.0,23.74
NT205005,"Battleford, South—Sud",Saskatchewan,NT,SK208029,Wilkie t-v,Battleford,SK,CONTAINS,0.0007,0.0007,1.0,26.25
NT205005,"Battleford, South—Sud",Saskatchewan,NT,SK208025,Battleford t-v,Battleford,SK,CONTAINS,0.0018,0.0018,1.0,56.18
NT205005,"Battleford, South—Sud",Saskatchewan,NT,SK208023,Sweet Grass I R,Battleford,SK,CONTAINS,0.0425,0.0426,0.9599,23.74
NT205005,"Battleford, South—Sud",Saskatchewan,NT,SK208033,"Delmas vl (Tpts 45,46 R18 MW3)",Battleford,SK,CONTAINS,0.0007,0.0007,1.0,21.91
NT205015,Crooked Lake,Saskatchewan,NT,SK209009,Bruno vl (T38 R25 MW2),Humboldt,SK,CONTAINS,0.0002,0.0002,1.0,19.47
NT205015,Crooked Lake,Saskatchewan,NT,SK209011,Dana vl (T38 R26 MW2),Humboldt,SK,CONTAINS,0.0007,0.0007,1.0,15.73
NT205029,Kinistino,Saskatchewan,NT,SK209027,Muenster vl (T37 R21 MW2),Humboldt,SK,CONTAINS,0.0005,0.0005,1.0,15.35
NT205029,Kinistino,Saskatchewan,NT,SK209004,Humbolt t-v,Humboldt,SK,CONTAINS,0.0012,0.0012,1.0,10.0
NT205029,Kinistino,Saskatchewan,NT,SK212024,Kinistino vl (T45 R21 MW2),Prince Albert,SK,CONTAINS,0.0012,0.0012,1.0,43.2
NT205014,Colleston,Saskatchewan,NT,SK212001,210 townships,Prince Albert,SK,WITHIN,0.0108,1.0,0.0108,26.29
NT205007,Birch Hills,Saskatchewan,NT,SK212001,210 townships,Prince Albert,SK,WITHIN,0.0285,0.9948,0.0285,30.53
NT205007,Birch Hills,Saskatchewan,NT,SK212021,Birch Hills vl (T46 R24 MW2),Prince Albert,SK,CONTAINS,0.0052,0.0052,1.0,46.69
NT205027,Halcro,Saskatchewan,NT,SK212001,210 townships,Prince Albert,SK,WITHIN,0.0048,0.9997,0.0048,14.57
NT205018,Domremy,Saskatchewan,NT,SK212001,210 townships,Prince Albert,SK,WITHIN,0.0105,1.0,0.0105,14.2
NT205048,Red Deer,Saskatchewan,NT,SK212001,210 townships,Prince Albert,SK,WITHIN,0.0089,0.9967,0.0089,13.87
NT205012,Carlton,Saskatchewan,NT,SK212001,210 townships,Prince Albert,SK,WITHIN,0.0366,1.0,0.0366,28.2
NT205016,Cumberland,Saskatchewan,NT,SK212004,Cumberland House I R,Prince Albert,SK,CONTAINS,0.0042,0.0042,1.0,53.87
NT205016,Cumberland,Saskatchewan,NT,SK212002,Unorganized parts,Prince Albert,SK,WITHIN,0.0148,0.9958,0.0148,33.13
NT205019,Duck Lake,Saskatchewan,NT,SK212022,Duck Lake vl (T44 R2 MW3),Prince Albert,SK,CONTAINS,0.0074,0.0074,1.0,44.26
NT205019,Duck Lake,Saskatchewan,NT,SK212006,Duck Lake I R,Prince Albert,SK,CONTAINS,0.3287,0.3287,1.0,64.47
NT205036,Montreal Lake,Saskatchewan,NT,SK212020,Big River vl (T56 R7 MW3),Prince Albert,SK,CONTAINS,0.0002,0.0002,1.0,21.94
NT205036,Montreal Lake,Saskatchewan,NT,SK212011,Montreal Lake I R,Prince Albert,SK,CONTAINS,0.0036,0.0036,1.0,67.87
NT205022,Fish Creek,Saskatchewan,NT,SK216001,184 townships,Saskatoon,SK,WITHIN,0.0572,0.9943,0.0572,32.17
NT205022,Fish Creek,Saskatchewan,NT,SK216008,Vonda t-v,Saskatoon,SK,CONTAINS,0.0029,0.0029,1.0,27.37
NT205022,Fish Creek,Saskatchewan,NT,SK216009,Aberdeen vl (T39 R2 MW3),Saskatoon,SK,CONTAINS,0.0027,0.0027,1.0,32.35
NT205066,Waldheim,Saskatchewan,NT,SK216001,184 townships,Saskatoon,SK,WITHIN,0.0362,0.9997,0.0362,40.0
NT205056,"Saskatoon, West—Ouest",Saskatchewan,NT,SK216001,184 townships,Saskatoon,SK,WITHIN,0.0897,0.9825,0.0898,40.59
NT205056,"Saskatoon, West—Ouest",Saskatchewan,NT,SK216024,Kinley vl (T36 R10 MW3),Saskatoon,SK,CONTAINS,0.0017,0.0017,1.0,32.73
NT205056,"Saskatoon, West—Ouest",Saskatchewan,NT,SK216011,Asquith vl (T36 R9 MW3),Saskatoon,SK,CONTAINS,0.0017,0.0017,1.0,35.91
NT205050,Rosthern,Saskatchewan,NT,SK216001,184 townships,Saskatoon,SK,WITHIN,0.0346,0.9951,0.0346,40.0
NT205050,Rosthern,Saskatchewan,NT,SK216007,Rosthern t-v,Saskatoon,SK,CONTAINS,0.0045,0.0045,1.0,76.0
NT205026,Hague,Saskatchewan,NT,SK216001,184 townships,Saskatoon,SK,WITHIN,0.0507,0.9938,0.0507,27.78
NT205026,Hague,Saskatchewan,NT,SK216021,Hague vl (T41 R3 MW3),Saskatoon,SK,CONTAINS,0.0031,0.0031,1.0,46.92
NT205026,Hague,Saskatchewan,NT,SK216029,Radisson vl (T41 R10 MW3),Saskatoon,SK,CONTAINS,0.0031,0.0031,1.0,24.67
NT205042,Osler,Saskatchewan,NT,SK216001,184 townships,Saskatoon,SK,WITHIN,0.0769,0.9923,0.077,35.56
NT205042,Osler,Saskatchewan,NT,SK216031,Warman vl (T38 R5 MW3),Saskatoon,SK,CONTAINS,0.002,0.002,1.0,30.37
NT205042,Osler,Saskatchewan,NT,SK216028,Osler vl (T39 R4 MW3),Saskatoon,SK,CONTAINS,0.002,0.002,1.0,46.92
NT205042,Osler,Saskatchewan,NT,SK216005,Langham t-v,Saskatoon,SK,CONTAINS,0.0031,0.0031,1.0,28.75
NT205042,Osler,Saskatchewan,NT,SK216013,Borden vl (T39 R9 MW3),Saskatoon,SK,CONTAINS,0.0005,0.0005,1.0,35.56
NT205025,Green Lake,Saskatchewan,NT,SK208009,Green Lake I R,Battleford,SK,CONTAINS,0.0003,0.0003,1.0,66.52
NT205025,Green Lake,Saskatchewan,NT,SK212007,Green Lake I R,Prince Albert,SK,CONTAINS,0.0003,0.0003,1.0,65.53
NT205025,Green Lake,Saskatchewan,NT,SK208017,Migratory Indians,Battleford,SK,CONTAINS,0.0003,0.0003,1.0,28.92
NT205033,Meadow Lake,Saskatchewan,NT,SK208015,Meadow Lake I R,Battleford,SK,CONTAINS,0.002,0.002,1.0,67.41
NT205033,Meadow Lake,Saskatchewan,NT,SK208010,Island Lake I R,Battleford,SK,CONTAINS,0.0041,0.0041,1.0,45.87
NT205033,Meadow Lake,Saskatchewan,NT,SK208002,Big Island I R,Battleford,SK,CONTAINS,0.0026,0.0026,1.0,24.98
NT205033,Meadow Lake,Saskatchewan,NT,SK208012,Little Island Lake I R,Battleford,SK,CONTAINS,0.0001,0.0001,1.0,42.12
NT205032,Lake La Ronge,Saskatchewan,NT,SK212012,Pattiwagan I R,Prince Albert,SK,CONTAINS,0.0001,0.0001,1.0,27.94
NT205032,Lake La Ronge,Saskatchewan,NT,SK212010,Lac la Ronge I R,Prince Albert,SK,CONTAINS,0.0004,0.0004,1.0,60.3
NT205024,Grand Rapids,Saskatchewan,NT,NT218999,NO DATA,Northwest Territories,NT,WITHIN,0.0005,0.9867,0.0005,27.56
NT205037,Moose Lake,Saskatchewan,NT,NT218999,NO DATA,Northwest Territories,NT,WITHIN,0.0041,0.9999,0.0041,30.16
NT205003,Batoche,Saskatchewan,NT,SK216002,Batoche I R,Saskatoon,SK,CONTAINS,0.0143,0.0143,1.0,74.44
NT205020,Ebenfeld,Saskatchewan,NT,SK216001,184 townships,Saskatoon,SK,WITHIN,0.0364,0.9956,0.0364,26.67
NT205020,Ebenfeld,Saskatchewan,NT,SK216025,Laird vl (T43 R5 MW3),Saskatoon,SK,CONTAINS,0.0021,0.0021,1.0,29.66
NT205059,Steep Creek,Saskatchewan,NT,SK212001,210 townships,Prince Albert,SK,WITHIN,0.0093,1.0,0.0093,18.87
NT205039,Muskeg Lake,Saskatchewan,NT,SK212001,210 townships,Prince Albert,SK,WITHIN,0.0809,0.9526,0.0813,13.03
NT205039,Muskeg Lake,Saskatchewan,NT,SK212013,Petaquakeys I R,Prince Albert,SK,CONTAINS,0.0474,0.0474,1.0,28.74
NT205053,St. Louis,Saskatchewan,NT,SK212001,210 townships,Prince Albert,SK,WITHIN,0.0164,0.9847,0.0164,32.65
NT205009,Brancepeth,Saskatchewan,NT,SK212001,210 townships,Prince Albert,SK,WITHIN,0.0123,0.999,0.0123,19.37
NT205011,Butler,Saskatchewan,NT,SK212001,210 townships,Prince Albert,SK,WITHIN,0.0161,0.9999,0.0161,14.57
NT205055,"Saskatoon, East—Est",Saskatchewan,NT,SK216001,184 townships,Saskatoon,SK,WITHIN,0.077,0.9858,0.0771,41.88
NT205055,"Saskatoon, East—Est",Saskatchewan,NT,SK216019,Elstow vl (T35 R1 MW3),Saskatoon,SK,CONTAINS,0.002,0.002,1.0,37.07
NT205055,"Saskatoon, East—Est",Saskatchewan,NT,SK216015,Clavet vl (T35 R3 MW3),Saskatoon,SK,CONTAINS,0.0008,0.0008,1.0,33.66
NT205055,"Saskatoon, East—Est",Saskatchewan,NT,SK216030,Sutherland vl (T36 R5 MW3),Saskatoon,SK,CONTAINS,0.002,0.002,1.0,35.56
NT205034,Meota,Saskatchewan,NT,SK208001,423 townships,Battleford,SK,WITHIN,0.0533,0.9938,0.0533,15.96
NT205006,Bellevue,Saskatchewan,NT,SK209010,Colonsay vl (T35 R28 MW2),Humboldt,SK,CONTAINS,0.0016,0.0016,1.0,11.48
NT205006,Bellevue,Saskatchewan,NT,SK209019,Howell vl (T39 R28 MW2),Humboldt,SK,CONTAINS,0.0016,0.0016,1.0,21.06
NT205065,Tiefengrund,Saskatchewan,NT,SK212001,210 townships,Prince Albert,SK,WITHIN,0.0052,1.0,0.0052,18.87
NT205058,Shellbrook,Saskatchewan,NT,SK212001,210 townships,Prince Albert,SK,WITHIN,0.0473,0.9592,0.0474,19.37
NT205058,Shellbrook,Saskatchewan,NT,SK212025,Shellbrook vl (T49 R3 MW3),Prince Albert,SK,CONTAINS,0.003,0.003,1.0,46.09
NT205028,Island Lake,Saskatchewan,NT,SK212001,210 townships,Prince Albert,SK,WITHIN,0.0107,1.0,0.0107,18.87
NT205049,Red Deer River,Saskatchewan,NT,SK212023,Hudson Bay Jc vl (T45 R3 MW2),Prince Albert,SK,CONTAINS,0.0003,0.0003,1.0,23.48
NT205043,Pas Mountain,Saskatchewan,NT,SK212002,Unorganized parts,Prince Albert,SK,WITHIN,0.0224,1.0,0.0224,26.51
NT205041,Onion Lake,Saskatchewan,NT,SK208018,Onion Lake I R,Battleford,SK,CONTAINS,0.011,0.011,1.0,66.52
NT205021,Egg Lake,Saskatchewan,NT,SK212002,Unorganized parts,Prince Albert,SK,WITHIN,0.0142,1.0,0.0142,24.0
NT205046,"Prince Albert, North—Nord",Saskatchewan,NT,SK212015,Sioux I R,Prince Albert,SK,CONTAINS,0.0225,0.0225,1.0,23.67
NT205038,Mossy Portage,Saskatchewan,NT,NT218999,NO DATA,Northwest Territories,NT,WITHIN,0.0001,1.0,0.0001,33.45
NT205013,Cedar Lake,Saskatchewan,NT,NT218999,NO DATA,Northwest Territories,NT,WITHIN,0.001,1.0,0.001,30.16
NT205064,The Pas,Saskatchewan,NT,NT218999,NO DATA,Northwest Territories,NT,WITHIN,0.0021,0.996,0.0021,25.45
NT205010,Bresaylor,Saskatchewan,NT,SK208041,Luseland vl (T36 R24 MW3),Battleford,SK,CONTAINS,0.0001,0.0001,1.0,24.65
NT205010,Bresaylor,Saskatchewan,NT,SK208049,Salvador vl (T37 R25 MW3),Battleford,SK,CONTAINS,0.0001,0.0001,1.0,28.77
NT205010,Bresaylor,Saskatchewan,NT,SK208034,"Denzil vl (Tpts 37,38 R26 MW3)",Battleford,SK,CONTAINS,0.0001,0.0001,1.0,18.95
NT205010,Bresaylor,Saskatchewan,NT,SK208028,Scott t-v,Battleford,SK,CONTAINS,0.0001,0.0001,1.0,23.74
NT205010,Bresaylor,Saskatchewan,NT,SK208030,Adanac vl (T40 R22 MW3),Battleford,SK,CONTAINS,0.0,0.0,1.0,21.31
NT205010,Bresaylor,Saskatchewan,NT,SK208051,Unity vl (T40 R22 MW3),Battleford,SK,CONTAINS,0.0001,0.0001,1.0,21.73
NT205010,Bresaylor,Saskatchewan,NT,SK208042,Macklin vl (T39 R28 MW3),Battleford,SK,CONTAINS,0.0001,0.0001,1.0,20.91
NT205010,Bresaylor,Saskatchewan,NT,AB005020,Provost vl (T39 R2 MW4),Red Deer,AB,CONTAINS,0.0001,0.0001,1.0,20.5
NT205010,Bresaylor,Saskatchewan,NT,SK208019,Portage la Loche I R,Battleford,SK,CONTAINS,0.0025,0.0025,1.0,37.15
NT205010,Bresaylor,Saskatchewan,NT,SK208014,Little Pine I R,Battleford,SK,CONTAINS,0.002,0.002,1.0,19.85
NT205010,Bresaylor,Saskatchewan,NT,SK208045,Paynton vl (T46 R21 MW3),Battleford,SK,CONTAINS,0.0,0.0,1.0,25.15
NT205010,Bresaylor,Saskatchewan,NT,AB006013,Hardisty vl (T43 R9 MW4),Strathcona,AB,CONTAINS,0.0001,0.0001,1.0,34.85
NT205010,Bresaylor,Saskatchewan,NT,SK208043,Maidstone vl (T47 R23 MW3),Battleford,SK,CONTAINS,0.0001,0.0001,1.0,20.18
NT205010,Bresaylor,Saskatchewan,NT,AB006010,Wainwright t-v,Strathcona,AB,CONTAINS,0.0001,0.0001,1.0,25.81
NT205010,Bresaylor,Saskatchewan,NT,SK208039,Lashburn vl (T48 R25 MW3),Battleford,SK,CONTAINS,0.0001,0.0001,1.0,24.65
NT205010,Bresaylor,Saskatchewan,NT,SK208026,Lloydminster t-v,Battleford,SK,CONTAINS,0.0001,0.0001,1.0,24.98
NT205010,Bresaylor,Saskatchewan,NT,AB007012,Lloydminster vl (T50 R1 MW4),Victoria,AB,CONTAINS,0.0001,0.0001,1.0,17.35
NT205010,Bresaylor,Saskatchewan,NT,AB007009,Islay vl (T51 R10 MW4),Victoria,AB,CONTAINS,0.0001,0.0001,1.0,28.58
NT205010,Bresaylor,Saskatchewan,NT,AB007006,Vermilion t-v,Victoria,AB,CONTAINS,0.0001,0.0001,1.0,25.09
NT205010,Bresaylor,Saskatchewan,NT,AB007013,Mannville vl (T50 R9 MW4),Victoria,AB,CONTAINS,0.0001,0.0001,1.0,18.35
NT205004,"Battleford, North—Nord",Saskatchewan,NT,SK208027,North Battleford t-v,Battleford,SK,CONTAINS,0.0066,0.0066,1.0,48.18
NT205004,"Battleford, North—Nord",Saskatchewan,NT,SK208001,423 townships,Battleford,SK,WITHIN,0.0104,0.9934,0.0104,24.18
NT205057,Schmidtsburg,Saskatchewan,NT,SK216001,184 townships,Saskatoon,SK,WITHIN,0.0335,0.9999,0.0335,42.4
NT205051,St. Catherine,Saskatchewan,NT,SK212001,210 townships,Prince Albert,SK,WITHIN,0.0144,0.9982,0.0144,28.74
NT205052,St. Léonard,Saskatchewan,NT,SK212001,210 townships,Prince Albert,SK,WITHIN,0.0041,1.0,0.0041,24.7
NT205060,Stony Creek,Saskatchewan,NT,SK209029,Quill Lake vl (T36 R16 MW2),Humboldt,SK,CONTAINS,0.0002,0.0002,1.0,14.05
NT205060,Stony Creek,Saskatchewan,NT,SK209008,Watson t-v,Humboldt,SK,CONTAINS,0.0003,0.0003,1.0,29.67
NT205060,Stony Creek,Saskatchewan,NT,SK212029,Tisdale vl (T45 R17 MW2),Prince Albert,SK,CONTAINS,0.0003,0.0003,1.0,23.2
NT205060,Stony Creek,Saskatchewan,NT,SK212026,Star City vl (T45 R17 MW2),Prince Albert,SK,CONTAINS,0.0001,0.0001,1.0,26.12
NT205060,Stony Creek,Saskatchewan,NT,SK212019,Melfort t-v,Prince Albert,SK,CONTAINS,0.0003,0.0003,1.0,19.93
NT204073,Touchwood,"Assiniboia, West—Ouest",NT,SK209037,Wynyard vl (T32 R16 MW2),Humboldt,SK,CONTAINS,0.0009,0.0009,1.0,14.48
NT204073,Touchwood,"Assiniboia, West—Ouest",NT,SK209028,Punnichy vl (T28 R17 MW2),Humboldt,SK,CONTAINS,0.0002,0.0002,1.0,22.47
NT204073,Touchwood,"Assiniboia, West—Ouest",NT,SK209030,Quinton vl (T28 R18 MW2),Humboldt,SK,CONTAINS,0.0003,0.0003,1.0,18.73
NT204073,Touchwood,"Assiniboia, West—Ouest",NT,SK209031,Raymore vl (T28 R18 MW2),Humboldt,SK,CONTAINS,0.0008,0.0008,0.9547,14.48
NT204070,Surprise Valley,"Assiniboia, West—Ouest",NT,SK214027,Ogema vl (T7 R22 MW2),Regina,SK,CONTAINS,0.0004,0.0004,1.0,21.98
NT204070,Surprise Valley,"Assiniboia, West—Ouest",NT,SK214011,Amulet vl (T8 R21 MW2),Regina,SK,CONTAINS,0.0009,0.0009,1.0,25.35
NT204013,Coventry,"Assiniboia, West—Ouest",NT,SK214019,Drinkwater vl (T15 R23 MW2),Regina,SK,CONTAINS,0.005,0.005,1.0,18.43
NT204013,Coventry,"Assiniboia, West—Ouest",NT,SK214013,Belle Plain vl (T16 R23 MW2),Regina,SK,CONTAINS,0.005,0.005,1.0,21.98
NT204049,Pasqua,"Assiniboia, West—Ouest",NT,SK211001,870 townships,Moosejaw,SK,WITHIN,0.0024,1.0,0.0024,20.74
NT204022,East View,"Assiniboia, West—Ouest",NT,SK211001,870 townships,Moosejaw,SK,WITHIN,0.0012,1.0,0.0012,18.73
NT204007,Carmel,"Assiniboia, West—Ouest",NT,SK211001,870 townships,Moosejaw,SK,WITHIN,0.0012,1.0,0.0012,6.0
NT204006,Buffalo,"Assiniboia, West—Ouest",NT,SK211014,Keeler vl (T20 R28 MW2),Moosejaw,SK,CONTAINS,0.0014,0.0014,1.0,10.67
NT204006,Buffalo,"Assiniboia, West—Ouest",NT,SK211020,Tugaske vl (T22 R3 MW3),Moosejaw,SK,CONTAINS,0.0004,0.0004,1.0,20.0
NT204039,Marlborough,"Assiniboia, West—Ouest",NT,SK211001,870 townships,Moosejaw,SK,WITHIN,0.0021,0.9962,0.0021,17.67
NT204039,Marlborough,"Assiniboia, West—Ouest",NT,SK211016,Marquis vl (T19 R27 MW2),Moosejaw,SK,CONTAINS,0.0038,0.0038,1.0,26.0
NT204076,Westview,"Assiniboia, West—Ouest",NT,SK211001,870 townships,Moosejaw,SK,WITHIN,0.0024,1.0,0.0024,26.0
NT204048,Parkbeg,"Assiniboia, West—Ouest",NT,SK211017,Mortlach vl (T17 R1 MW3),Moosejaw,SK,CONTAINS,0.0015,0.0015,1.0,15.03
NT204048,Parkbeg,"Assiniboia, West—Ouest",NT,SK211001,870 townships,Moosejaw,SK,WITHIN,0.0212,0.9951,0.0212,13.0
NT204048,Parkbeg,"Assiniboia, West—Ouest",NT,SK211010,Brownlee vl (T20 R1 MW3),Moosejaw,SK,CONTAINS,0.0015,0.0015,1.0,15.03
NT204048,Parkbeg,"Assiniboia, West—Ouest",NT,SK211011,Eyebrow vl (T21 R2 MW3),Moosejaw,SK,CONTAINS,0.0016,0.0016,1.0,10.67
NT204010,Chaplin,"Assiniboia, West—Ouest",NT,SK211015,Morse vl (T17 R8 MW3),Moosejaw,SK,CONTAINS,0.0003,0.0003,1.0,11.0
NT204062,Saskatchewan Landing,"Assiniboia, West—Ouest",NT,SK211009,Bounty vl (T29 R10 MW3),Moosejaw,SK,CONTAINS,0.0002,0.0002,1.0,15.77
NT204062,Saskatchewan Landing,"Assiniboia, West—Ouest",NT,SK208048,Rosetown vl (T30 R15 MW3),Battleford,SK,CONTAINS,0.0002,0.0002,1.0,26.17
NT204062,Saskatchewan Landing,"Assiniboia, West—Ouest",NT,SK208052,Zealandia vl (T30 R13 MW3),Battleford,SK,CONTAINS,0.0001,0.0001,0.9857,28.8
NT204014,Crane Lake,"Assiniboia, West—Ouest",NT,SK211019,Tompkins vl (T13 R21 MW3),Moosejaw,SK,CONTAINS,0.0012,0.0012,1.0,18.0
NT204014,Crane Lake,"Assiniboia, West—Ouest",NT,SK211001,870 townships,Moosejaw,SK,WITHIN,0.0285,0.9988,0.0285,12.09
NT204074,Walsh,"Assiniboia, West—Ouest",NT,AB004016,Irvine vl (T11 R2 MW4),Medicine Hat,AB,CONTAINS,0.0009,0.0009,1.0,12.24
NT204008,Caron,"Assiniboia, West—Ouest",NT,SK211003,Cacon t-v,Moosejaw,SK,CONTAINS,0.006,0.006,1.0,46.0
NT204008,Caron,"Assiniboia, West—Ouest",NT,SK211001,870 townships,Moosejaw,SK,WITHIN,0.0053,0.9763,0.0053,21.56
NT204038,Maple Creek,"Assiniboia, West—Ouest",NT,SK211005,Maple Creek t-v,Moosejaw,SK,CONTAINS,0.0007,0.0007,1.0,65.23
NT204071,Swift Current,"Assiniboia, West—Ouest",NT,SK211001,870 townships,Moosejaw,SK,WITHIN,0.0517,0.9759,0.0518,16.77
NT204071,Swift Current,"Assiniboia, West—Ouest",NT,SK211022,Webb vl (T14 R17 MW3),Moosejaw,SK,CONTAINS,0.0006,0.0006,1.0,22.47
