tcpuid_1861,csd_name_1861,cd_name_1861,pr_1861,tcpuid_1871,csd_name_1871,cd_name_1871,pr_1871,relationship,iou,frac_from,frac_to,name_similarity
ON107000,Nipissing,Nipissing,ON,ON084007,Montreal River,"Nipissing, North—Nord",ON,CONTAINS,0.2663,0.2663,1.0,30.17
ON087001,Charlotteville,Norfolk,ON,ON011003,Charlotteville,"Norfolk, South—Sud",ON,SAME_AS,1.0,1.0,1.0,86.8
ON087002,Houghton,Norfolk,ON,ON011001,Houghton,"Norfolk, South—Sud",ON,SAME_AS,1.0,1.0,1.0,86.8
ON087003,Middleton,Norfolk,ON,ON012001,Middleton,"Norfolk, North—Nord",ON,SAME_AS,1.0,1.0,1.0,86.15
ON087005,Townsend,Norfolk,ON,ON012003,Townsend,"Norfolk, North—Nord",ON,SAME_AS,1.0,1.0,1.0,86.15
ON087006,Walsingham,Norfolk,ON,ON011002,Walsingham,"Norfolk, South—Sud",ON,SAME_AS,1.0,1.0,1.0,86.8
ON087007,Windham,Norfolk,ON,ON012002,Windham,"Norfolk, North—Nord",ON,SAME_AS,1.0,1.0,1.0,86.15
ON088003,Brighton,Northumberland,ON,ON055003,"Brighton, Township","Northumberland, East—Est",ON,CONTAINS,0.9388,0.9388,1.0,65.18
ON088006,Cramahe,Northumberland,ON,ON055001,Cramahe,"Northumberland, East—Est",ON,SAME_AS,1.0,1.0,1.0,92.11
ON088010,Murray,Northumberland,ON,ON055005,Murray,"Northumberland, East—Est",ON,SAME_AS,1.0,1.0,1.0,92.11
ON088011,Percy,Northumberland,ON,ON055006,Percy,"Northumberland, East—Est",ON,SAME_AS,1.0,1.0,1.0,92.11
ON088012,Seymour,Northumberland,ON,ON055007,Seymour,"Northumberland, East—Est",ON,SAME_AS,1.0,1.0,1.0,92.11
ON088005,"Colborne, Village",Northumberland,ON,ON055002,"Colborne, Village","Northumberland, East—Est",ON,SAME_AS,1.0,1.0,1.0,92.11
ON088001,Alnwick,Northumberland,ON,ON054004,Alnwick,"Northumberland, West—Ouest",ON,SAME_AS,1.0,1.0,1.0,91.0
ON088007,Haldimand,Northumberland,ON,ON054003,Haldiman,"Northumberland, West—Ouest",ON,SAME_AS,1.0,1.0,1.0,86.88
ON088008,Hamilton,Northumberland,ON,ON054001,Hamilton,"Northumberland, West—Ouest",ON,SAME_AS,1.0,1.0,1.0,91.0
ON089001,Brock,Ontario,ON,ON049005,Brock,"Ontario, North—Nord",ON,SAME_AS,1.0,1.0,1.0,86.15
ON089002,Mara,Ontario,ON,ON049007,Mara,"Ontario, North—Nord",ON,SAME_AS,1.0,1.0,1.0,86.15
ON089005,Rama,Ontario,ON,ON049008,Rama,"Ontario, North—Nord",ON,SAME_AS,1.0,1.0,1.0,86.15
ON089007,Scott,Ontario,ON,ON049004,Scott,"Ontario, North—Nord",ON,SAME_AS,1.0,1.0,1.0,86.15
ON089010,Uxbridge,Ontario,ON,ON049001,Uxbridge,"Ontario, North—Nord",ON,SAME_AS,1.0,1.0,1.0,86.15
ON089004,Pickering,Ontario,ON,ON048001,Pickering,"Ontario, South—Sud",ON,SAME_AS,1.0,1.0,1.0,86.8
ON089006,Reach,Ontario,ON,ON049002,Reach,"Ontario, North—Nord",ON,SAME_AS,1.0,1.0,1.0,86.15
ON090001,Blandford,Oxford,ON,ON014006,Blandford,"Oxford, North—Nord",ON,SAME_AS,1.0,1.0,1.0,85.0
ON090002,Blenheim,Oxford,ON,ON014007,Blenheim,"Oxford, North—Nord",ON,SAME_AS,1.0,1.0,1.0,85.0
ON090004,"Embro, Village",Oxford,ON,ON014003,"Embro, Village","Oxford, North—Nord",ON,SAME_AS,1.0,1.0,1.0,85.0
ON090003,Dereham,Oxford,ON,ON013001,Dereham,"Oxford, South—Sud",ON,SAME_AS,1.0,1.0,1.0,85.65
ON090005,"Ingersoll, Village",Oxford,ON,ON013006,"Ingersoll, Town—Ville","Oxford, South—Sud",ON,WITHIN,0.5204,0.9883,0.5236,73.09
ON091001,Albion,Peel,ON,ON040002,Albion,Cardwell,ON,SAME_AS,1.0,1.0,1.0,80.0
ON091003,Caledon,Peel,ON,ON040001,Caledon,Cardwell,ON,SAME_AS,1.0,1.0,1.0,80.0
ON091004,Chinguacousy,Peel,ON,ON039004,Chinguacousy,Peel,ON,SAME_AS,1.0,1.0,1.0,100.0
ON091007,Toronto Gore,Peel,ON,ON039003,Toronto Gore,Peel,ON,SAME_AS,1.0,1.0,1.0,100.0
ON091005,"Streetville, Village",Peel,ON,ON039002,"Streetsville, Village",Peel,ON,SAME_AS,1.0,1.0,1.0,98.29
ON092005,Ellice,Perth,ON,ON030002,Ellice,"Perth, North—Nord",ON,SAME_AS,1.0,1.0,1.0,83.64
ON092006,Elma,Perth,ON,ON030005,Elma,"Perth, North—Nord",ON,SAME_AS,0.9912,0.9912,1.0,83.64
ON092006,Elma,Perth,ON,ON030008,"Listowell, Village","Perth, North—Nord",ON,CONTAINS,0.0088,0.0088,1.0,32.73
ON092011,Mornington,Perth,ON,ON030006,Mornington,"Perth, North—Nord",ON,SAME_AS,1.0,1.0,1.0,83.64
ON092014,Wallace,Perth,ON,ON030007,Wallace,"Perth, North—Nord",ON,SAME_AS,1.0,1.0,1.0,83.64
ON092002,Downie,Perth,ON,ON029006,Downie,"Perth, South—Sud",ON,SAME_AS,1.0,1.0,1.0,84.29
ON092008,Hibbert,Perth,ON,ON029003,Hibbert,"Perth, South—Sud",ON,SAME_AS,1.0,1.0,1.0,84.29
ON092009,Logan,Perth,ON,ON030001,Logan,"Perth, North—Nord",ON,SAME_AS,1.0,1.0,1.0,83.64
ON092010,"Mitchell, Village",Perth,ON,ON029005,"Mitchell, Village","Perth, South—Sud",ON,SAME_AS,1.0,1.0,1.0,84.29
ON093002,Asphodel,Peterborough,ON,ON057004,Asphodel,"Peterborough, East—Est",ON,SAME_AS,1.0,1.0,1.0,91.18
ON093003,Belmont and Methuen,Peterborough,ON,ON057006,"Belmont, Methuen","Peterborough, East—Est",ON,SAME_AS,1.0,1.0,1.0,81.18
ON093004,Douro,Peterborough,ON,ON057003,Douro,"Peterborough, East—Est",ON,SAME_AS,1.0,1.0,1.0,91.18
ON093005,Dummer,Peterborough,ON,ON057005,Dummer,"Peterborough, East—Est",ON,CONTAINS,0.5066,0.5066,1.0,91.18
ON093011,Otonabee,Peterborough,ON,ON057001,Otonabee,"Peterborough, East—Est",ON,SAME_AS,1.0,1.0,1.0,91.18
ON093008,Harvey,Peterborough,ON,ON058001,Harvey,"Peterborough, East—Est",ON,SAME_AS,1.0,1.0,1.0,91.18
ON093013,Smith,Peterborough,ON,ON056004,Smith,"Peterborough, West—Ouest",ON,SAME_AS,1.0,1.0,1.0,90.0
ON094001,Alfred,Prescott,ON,ON075006,Alfred,Prescott,ON,SAME_AS,1.0,1.0,1.0,100.0
ON094002,Caledonia,Prescott,ON,ON075005,Caledonia,Prescott,ON,SAME_AS,1.0,1.0,1.0,100.0
ON094003,"Hawkesbury, East",Prescott,ON,ON075001,"Hawkesbury, E",Prescott,ON,SAME_AS,1.0,1.0,1.0,92.76
ON094004,"Hawkesbury, West",Prescott,ON,ON075002,"Hawkesbury, W-O",Prescott,ON,SAME_AS,1.0,1.0,1.0,88.71
ON094006,Longueuil,Prescott,ON,ON075004,Longueuil,Prescott,ON,SAME_AS,1.0,1.0,1.0,100.0
ON094007,"Plantagenet, North",Prescott,ON,ON075007,"Plantagenet, N",Prescott,ON,SAME_AS,1.0,1.0,1.0,91.25
ON094008,"Plantagenet, South",Prescott,ON,ON075008,"Plantagenet, S",Prescott,ON,SAME_AS,1.0,1.0,1.0,91.25
ON094005,"Hawkesbury, Village",Prescott,ON,ON075003,"Hawkesbury, Village",Prescott,ON,SAME_AS,1.0,1.0,1.0,100.0
ON095001,Ameliasburgh,Prince Edward,ON,ON059003,Ameliasburg,Prince Edward,ON,SAME_AS,1.0,1.0,1.0,96.96
ON095002,Athol,Prince Edward,ON,ON059007,Athol,Prince Edward,ON,SAME_AS,1.0,1.0,1.0,100.0
ON095003,Hallowell,Prince Edward,ON,ON059004,Hallowel,Prince Edward,ON,SAME_AS,1.0,1.0,1.0,95.88
ON095004,Hillier,Prince Edward,ON,ON059002,"Wellington, Village",Prince Edward,ON,CONTAINS,0.016,0.016,1.0,51.54
ON095004,Hillier,Prince Edward,ON,ON059001,Hillier,Prince Edward,ON,SAME_AS,0.984,0.984,1.0,100.0
ON095005,Marysburgh,Prince Edward,ON,ON059008,"Marysburg, S",Prince Edward,ON,CONTAINS,0.44,0.44,1.0,87.27
ON095005,Marysburgh,Prince Edward,ON,ON059009,"Marysburg, N",Prince Edward,ON,CONTAINS,0.56,0.56,1.0,87.27
ON095007,Sophiasburgh,Prince Edward,ON,ON059006,Sophiasburg,Prince Edward,ON,SAME_AS,1.0,1.0,1.0,96.96
ON095006,"Picton, Town of",Prince Edward,ON,ON059005,"Picton, Town—Ville",Prince Edward,ON,SAME_AS,1.0,1.0,1.0,80.91
ON096003,Algona,Renfrew,ON,ON082008,Algona,"Renfrew, North—Nord",ON,SAME_AS,1.0,1.0,1.0,86.15
ON096007,Bromley,Renfrew,ON,ON082002,Bromley,"Renfrew, North—Nord",ON,SAME_AS,1.0,1.0,1.0,86.15
ON096016,Rolph and Wylie,Renfrew,ON,ON082011,"Rolph, Buchanan, Wylie, McKay","Renfrew, North—Nord",ON,WITHIN,0.5137,1.0,0.5137,60.7
ON096017,Ross,Renfrew,ON,ON082001,Ross,"Renfrew, North—Nord",ON,SAME_AS,1.0,1.0,1.0,86.15
ON096019,Stafford,Renfrew,ON,ON082006,Stafford,"Renfrew, North—Nord",ON,SAME_AS,1.0,1.0,1.0,86.15
ON096020,Westmeath,Renfrew,ON,ON082003,Westmeath,"Renfrew, North—Nord",ON,SAME_AS,1.0,1.0,1.0,86.15
ON096021,Wilberforce,Renfrew,ON,ON082007,Wilberforce,"Renfrew, North—Nord",ON,SAME_AS,1.0,1.0,1.0,86.15
ON096013,"Pembroke, Village",Renfrew,ON,ON082005,"Pembroke, Village","Renfrew, North—Nord",ON,SAME_AS,1.0,1.0,1.0,86.15
ON096001,Admaston,Renfrew,ON,ON081010,Admaston,"Renfrew, South—Sud",ON,SAME_AS,1.0,1.0,1.0,86.8
ON096006,Blithfield,Renfrew,ON,ON081003,"Bagot, Blythfield","Renfrew, South—Sud",ON,WITHIN,0.6695,1.0,0.6695,63.47
ON096005,Bagot and Brougham,Renfrew,ON,ON081004,Brougham,"Renfrew, South—Sud",ON,CONTAINS,0.6485,0.6485,1.0,59.88
ON096009,Grattan,Renfrew,ON,ON081011,Grattan,"Renfrew, South—Sud",ON,SAME_AS,1.0,1.0,1.0,86.8
ON096018,Sebastopol and Griffith,Renfrew,ON,ON081006,Sebastopol,"Renfrew, South—Sud",ON,CONTAINS,0.4724,0.4724,1.0,59.22
ON096010,Horton,Renfrew,ON,ON081008,Horton,"Renfrew, South—Sud",ON,SAME_AS,1.0,1.0,1.0,86.8
ON096015,"Renfrew, Village",Renfew,ON,ON081009,"Renfrew, Village","Renfrew, South—Sud",ON,SAME_AS,1.0,1.0,1.0,85.0
ON097001,Cambridge,Russell,ON,ON076002,Cambridge,Russell,ON,SAME_AS,1.0,1.0,1.0,100.0
ON097002,Clarence,Russell,ON,ON076001,Clarence,Russell,ON,SAME_AS,1.0,1.0,1.0,100.0
ON097003,Cumberland,Russell,ON,ON076003,Cumberland,Russell,ON,SAME_AS,1.0,1.0,1.0,100.0
ON067002,Gloucester,Carleton,ON,ON076006,"New Edinburgh, Village",Russell,ON,CONTAINS,0.0034,0.0034,1.0,21.12
ON097004,Russell,Russell,ON,ON076004,Russell,Russell,ON,SAME_AS,1.0,1.0,1.0,100.0
ON098014,Orillia and Matchedash,Simcoe,ON,ON042012,"Orillia, Village","Simcoe, North—Nord",ON,CONTAINS,0.0066,0.0066,1.0,51.84
ON098009,Medonte,Simcoe,ON,ON042009,Medonte,"Simcoe, North—Nord",ON,SAME_AS,1.0,1.0,1.0,85.0
ON098017,Tay and Tiny,Simcoe,ON,ON042007,Tiny,"Simcoe, North—Nord",ON,CONTAINS,0.6444,0.6457,0.997,50.0
ON098017,Tay and Tiny,Simcoe,ON,ON042008,Tay,"Simcoe, North—Nord",ON,CONTAINS,0.3537,0.3543,0.9946,43.0
ON098006,Flos,Simcoe,ON,ON042006,Flos,"Simcoe, North—Nord",ON,SAME_AS,1.0,1.0,1.0,85.0
ON098013,Nottawasaga,Simcoe,ON,ON042001,Nottawasaga,"Simcoe, North—Nord",ON,SAME_AS,1.0,1.0,1.0,85.0
ON098015,Oro,Simcoe,ON,ON042010,Oro,"Simcoe, North—Nord",ON,SAME_AS,1.0,1.0,1.0,85.0
ON098016,Sunnidale,Simcoe,ON,ON042003,Sunnidale,"Simcoe, North—Nord",ON,SAME_AS,1.0,1.0,1.0,85.0
ON098021,Vespra,Simcoe,ON,ON042004,Vespra,"Simcoe, North—Nord",ON,SAME_AS,1.0,1.0,1.0,85.0
ON081010,Sombra and Indian Reserve,Lambton,ON,ON002999,NO DATA,Dover,ON,CONTAINS,0.3189,0.3189,1.0,22.5
ON081010,Sombra and Indian Reserve,Lambton,ON,ON003006,Sombra,Bothwell,ON,CONTAINS,0.5935,0.5935,1.0,35.1
ON101010,Wellesley,Waterloo,ON,ON032001,Wellesley,"Waterloo, North—Nord",ON,SAME_AS,1.0,1.0,1.0,87.14
ON101012,Woolwich,Waterloo,ON,ON032002,Woolwich,"Waterloo, North—Nord",ON,SAME_AS,1.0,1.0,1.0,87.14
ON101011,Wilmot,Waterloo,ON,ON031001,Wilmot,"Waterloo, South—Sud",ON,SAME_AS,1.0,1.0,1.0,87.78
ON101005,"Hespeler, Village",Waterloo,ON,ON031007,"Hespeler, Village","Waterloo, South—Sud",ON,SAME_AS,1.0,1.0,1.0,87.78
ON101006,"Preston, Village",Waterloo,ON,ON031006,"Preston, Village","Waterloo, South—Sud",ON,SAME_AS,1.0,1.0,1.0,87.78
ON103002,Arthur,Wellington,ON,ON035004,Arthur,"Wellington, North—Nord",ON,SAME_AS,0.9912,0.9912,1.0,88.75
ON103002,Arthur,Wellington,ON,ON035005,"Mount Forest, Village","Wellington, North—Nord",ON,CONTAINS,0.0088,0.0088,1.0,29.12
ON103011,Maryborough,Wellington,ON,ON035001,Maryborough,"Wellington, North—Nord",ON,SAME_AS,1.0,1.0,1.0,88.75
ON103012,Minto,Wellington,ON,ON035003,Minto,"Wellington, North—Nord",ON,SAME_AS,1.0,1.0,1.0,88.75
ON103014,Peel,Wellington,ON,ON035002,Peel,"Wellington, North—Nord",ON,SAME_AS,1.0,1.0,1.0,88.75
ON103004,Eramosa,Wellington,ON,ON034005,Eramosa,"Wellington, Centre",ON,SAME_AS,1.0,1.0,1.0,91.43
ON103005,Erin,Wellington,ON,ON034006,Erin,"Wellington, Centre",ON,SAME_AS,1.0,1.0,1.0,91.43
ON103008,Guelph,Wellington,ON,ON033002,Guelph,"Wellington, South—Sud",ON,SAME_AS,1.0,1.0,1.0,89.35
ON103013,Nichol,Wellington,ON,ON034003,Nichol,"Wellington, Centre",ON,SAME_AS,1.0,1.0,1.0,91.43
ON103015,Pilkington,Wellington,ON,ON034001,Pilkington,"Wellington, Centre",ON,SAME_AS,1.0,1.0,1.0,91.43
ON103016,Puslinch,Wellington,ON,ON033001,Puslinch,"Wellington, South—Sud",ON,SAME_AS,1.0,1.0,1.0,89.35
ON104001,Ancaster,Wentworth,ON,ON022005,Ancaster,"Wentworth, South—Sud",ON,SAME_AS,1.0,1.0,1.0,88.62
ON104002,Barton,Wentworth,ON,ON022003,Barton,"Wentworth, South—Sud",ON,SAME_AS,1.0,1.0,1.0,88.62
ON104004,Beverley,Wentworth,ON,ON023001,Beverly,"Wentworth, North—Nord",ON,SAME_AS,1.0,1.0,1.0,83.33
ON104003,Binbrook,Wentworth,ON,ON022002,Binbrook,"Wentworth, South—Sud",ON,SAME_AS,1.0,1.0,1.0,88.62
ON104008,Glanford,Wentworth,ON,ON022004,Glanford,"Wentworth, South—Sud",ON,SAME_AS,1.0,1.0,1.0,88.62
ON104009,Saltfleet,Wentworth,ON,ON022001,Saltfleet,"Wentworth, South—Sud",ON,SAME_AS,1.0,1.0,1.0,88.62
ON101007,"Waterloo, Village",Waterloo,ON,ON032005,"Waterloo, Village","Waterloo, North—Nord",ON,SAME_AS,1.0,1.0,1.0,87.14
ON102001,Bertie,Welland,ON,ON019003,Bertie,Welland,ON,SAME_AS,1.0,1.0,1.0,100.0
ON102004,Crowland,Welland,ON,ON019005,Crowland,Welland,ON,SAME_AS,1.0,1.0,1.0,100.0
ON102006,Humberstone,Welland,ON,ON019002,"Port Colborne, Village",Welland,ON,CONTAINS,0.0183,0.0183,1.0,51.21
ON102006,Humberstone,Welland,ON,ON019001,Humberstone,Welland,ON,SAME_AS,0.9817,0.9817,1.0,100.0
ON102008,Stamford,Welland,ON,ON019010,Stamford,Welland,ON,SAME_AS,1.0,1.0,1.0,100.0
ON102009,Thorald,Welland,ON,ON019008,Thorold,Welland,ON,SAME_AS,1.0,1.0,1.0,90.0
ON102013,Willoughby,Welland,ON,ON019007,Willoughby,Welland,ON,SAME_AS,1.0,1.0,1.0,100.0
ON102003,"Clifton, Village",Welland,ON,ON019012,"Clifton, Town—Ville",Welland,ON,SAME_AS,1.0,1.0,1.0,86.0
ON102012,"Welland, Village",Welland,ON,ON019006,"Welland, Village",Welland,ON,SAME_AS,1.0,1.0,1.0,100.0
ON102002,"Chippawa, Village",Welland,ON,ON019011,"Chippawa, Village",Welland,ON,SAME_AS,1.0,1.0,1.0,100.0
ON102005,"Fort Eric, Village",Welland,ON,ON019004,"Fort-Erie, Village",Welland,ON,SAME_AS,1.0,1.0,1.0,92.22
ON103003,"Flora, Village",Wellington,ON,ON034002,"Elora, Village","Wellington, Centre",ON,SAME_AS,1.0,1.0,1.0,86.43
ON103006,"Fergus, Villag",Wellington,ON,ON034004,"Fergus, Village","Wellington, Centre",ON,SAME_AS,1.0,1.0,1.0,89.01
ON098005,Essa,Simcoe,ON,ON041006,Essa,"Simcoe, South—Sud",ON,SAME_AS,1.0,1.0,1.0,85.65
ON098008,Innisfil,Simcoe,ON,ON041007,Innisfil,"Simcoe, South—Sud",ON,SAME_AS,1.0,1.0,1.0,85.65
ON098018,Tecumseth,Simcoe,ON,ON041001,Tecumseth,"Simcoe, South—Sud",ON,SAME_AS,1.0,1.0,1.0,85.65
ON098019,Tossorontio,Simcoe,ON,ON041005,Tossorontio,"Simcoe, South—Sud",ON,SAME_AS,1.0,1.0,1.0,85.65
ON098003,"Bradford, Village",Simcoe,ON,ON041003,"Bradford, Village","Simcoe, South—Sud",ON,SAME_AS,1.0,1.0,1.0,85.65
ON099002,"Cornwall, Township",Stormont,ON,ON073004,"Cornwall, Township",Cornwall,ON,SAME_AS,0.995,0.995,1.0,81.25
ON099003,Finch,Stormont,ON,ON072002,Finch,Stormont,ON,SAME_AS,1.0,1.0,1.0,100.0
ON099004,Osnabruck,Stormont,ON,ON072001,Osnabrock,Stormont,ON,SAME_AS,1.0,1.0,1.0,92.22
ON099005,Roxborough,Stormont,ON,ON072003,Roxborough,Stormont,ON,SAME_AS,1.0,1.0,1.0,100.0
ON105011,York,York,ON,ON044003,"York, W-O","York, West—Ouest",ON,CONTAINS,0.5603,0.5652,0.9848,55.08
ON105011,York,York,ON,ON045001,"York, E","York, East—Est",ON,CONTAINS,0.4348,0.4348,1.0,64.24
ON100012,Luterworth,Victoria,ON,ON053007,"Lutterworth, Anson, Hindon","Victoria, North—Nord",ON,WITHIN,0.3602,1.0,0.3602,56.03
ON100002,Bexley,Victoria,ON,ON053004,Bexley,"Victoria, North—Nord",ON,SAME_AS,1.0,1.0,1.0,87.14
ON100003,Carden,Victoria,ON,ON053003,"Carden, Dalton","Victoria, North—Nord",ON,WITHIN,0.5079,1.0,0.5079,59.14
ON100006,Eldon,Victoria,ON,ON053001,Eldon,"Victoria, North—Nord",ON,SAME_AS,1.0,1.0,1.0,87.14
ON100007,Emily,Victoria,ON,ON052004,Emily,"Victoria, South—Sud",ON,SAME_AS,1.0,1.0,1.0,87.78
ON100008,Fenelon,Victoria,ON,ON053002,Fenelon,"Victoria, North—Nord",ON,SAME_AS,1.0,1.0,1.0,87.14
ON100005,Digby,Victoria,ON,ON053006,"Laxton, Digby, Longford","Victoria, North—Nord",ON,WITHIN,0.8105,1.0,0.8105,42.14
ON100014,Mariposa,Victoria,ON,ON052001,Mariposa,"Victoria, South—Sud",ON,WITHIN,0.6889,1.0,0.6889,87.78
ON093009,"Minden, Stanhope and Dysart",Peterborough,ON,ON058005,Minden,"Peterborough, East—Est",ON,CONTAINS,0.3398,0.3398,1.0,46.63
ON100015,Ops,Victoria,ON,ON052002,Ops,"Victoria, South—Sud",ON,SAME_AS,1.0,1.0,1.0,87.78
ON100016,Somerville,Victoria,ON,ON053005,Somerville,"Victoria, North—Nord",ON,SAME_AS,1.0,1.0,1.0,87.14
ON100017,Verulam,Victoria,ON,ON052005,Verulam,"Victoria, South—Sud",ON,SAME_AS,1.0,1.0,1.0,87.78
ON105001,Etobicoke,York,ON,ON044001,Etobicoke,"York, West—Ouest",ON,SAME_AS,1.0,1.0,1.0,82.0
ON105007,Markham,York,ON,ON045004,Markham,"York, East—Est",ON,SAME_AS,1.0,1.0,1.0,83.33
ON105008,Scarborough,York,ON,ON045003,Scarborough,"York, East—Est",ON,SAME_AS,1.0,1.0,1.0,83.33
ON105009,Vaughan,York,ON,ON044002,Vaughan,"York, West—Ouest",ON,SAME_AS,1.0,1.0,1.0,82.0
ON105006,King,York,ON,ON043001,King,"York, North—Nord",ON,SAME_AS,0.9934,0.9934,1.0,82.0
ON105010,Whitchurch,York,ON,ON043002,Whitchurch,"York, North—Nord",ON,SAME_AS,0.9813,0.9813,1.0,82.0
ON105010,Whitchurch,York,ON,ON043004,"Newmarket, Village","York, North—Nord",ON,CONTAINS,0.0095,0.0095,1.0,22.0
ON082016,"Smith's Falls, Village",Lanark,ON,ON079002,"Smith’s Falls, Village","Lanark, South—Sud",ON,SAME_AS,1.0,1.0,1.0,82.47
ON096012,Pembroke,Renfrew,ON,ON082004,Pembroke,"Renfrew, North—Nord",ON,SAME_AS,1.0,1.0,1.0,86.15
ON096011,McNab,Renfrew,ON,ON081001,McNab,"Renfrew, South—Sud",ON,SAME_AS,1.0,1.0,1.0,86.8
ON105002,Georgina,York,ON,ON043008,Georgina,"York, North—Nord",ON,SAME_AS,1.0,1.0,1.0,82.0
ON083008,Escott,Leeds,ON,ON067004,"Escott, Front","Leeds, South—Sud",ON,CONTAINS,0.85,0.85,1.0,58.5
ON083012,Yonge,Leeds,ON,ON067005,"Yonge, Front","Leeds, South—Sud",ON,CONTAINS,0.5266,0.5266,1.0,55.46
ON102010,"Thorald, Village",Welland,ON,ON019009,"Thorold, Village",Welland,ON,SAME_AS,1.0,1.0,1.0,95.62
ON079003,"Clinton, Village",Huron,ON,ON026006,"Clinton, Village","Huron, South—Sud",ON,SAME_AS,1.0,1.0,1.0,84.29
ON105012,"Yorkville, Village",York,ON,ON045002,"Yorkville, Village","York, East—Est",ON,SAME_AS,1.0,1.0,1.0,83.33
ON083002,"Brockville, Town of",Leeds,ON,ON068001,"Brockville, West Ward—Quartier",Brockville,ON,CONTAINS,0.653,0.653,1.0,48.0
ON083002,"Brockville, Town of",Leeds,ON,ON068002,"Brockville, Centre Ward—Quartier",Brockville,ON,CONTAINS,0.347,0.347,1.0,46.43
ON096014,"Pettawawa, Buchanan and McKay",Renfrew,ON,ON082010,Petawawa,"Renfrew, North—Nord",ON,CONTAINS,0.3177,0.3177,1.0,46.42
ON106002,"Sault Ste. Marie, Village",Algoma,ON,ON087001,"Manitoulin, E",Manitoulin,ON,CONTAINS,0.0045,0.0045,1.0,33.29
ON106002,"Sault Ste. Marie, Village",Algoma,ON,ON087003,"Manitoulin, W-O",Manitoulin,ON,CONTAINS,0.0079,0.0079,1.0,28.5
ON106002,"Sault Ste. Marie, Village",Algoma,ON,ON087002,"Manitoulin, Centre",Manitoulin,ON,CONTAINS,0.0189,0.0189,1.0,30.29
ON106002,"Sault Ste. Marie, Village",Algoma,ON,ON088001,Killarney,"Algoma, East—Est",ON,CONTAINS,0.0326,0.0326,1.0,36.95
ON106002,"Sault Ste. Marie, Village",Algoma,ON,ON089001,Bruce Mines,"Algoma, Centre",ON,CONTAINS,0.0376,0.0376,1.0,41.33
ON106002,"Sault Ste. Marie, Village",Algoma,ON,ON089002,Sault Ste. Marie,"Algoma, Centre",ON,CONTAINS,0.0187,0.0187,0.9988,72.63
ON106002,"Sault Ste. Marie, Village",Algoma,ON,ON088003,Mississaga,"Algoma, East—Est",ON,CONTAINS,0.0911,0.0911,1.0,36.36
ON106002,"Sault Ste. Marie, Village",Algoma,ON,ON090001,Batchewaning,"Algoma, West—Ouest",ON,CONTAINS,0.0659,0.0659,1.0,37.7
ON106002,"Sault Ste. Marie, Village",Algoma,ON,ON088002,Spanish River,"Algoma, East—Est",ON,CONTAINS,0.1651,0.1651,1.0,45.84
ON106002,"Sault Ste. Marie, Village",Algoma,ON,ON090004,St. Ignace,"Algoma, West—Ouest",ON,CONTAINS,0.0098,0.0098,1.0,43.0
ON106002,"Sault Ste. Marie, Village",Algoma,ON,ON090002,Michipicoten,"Algoma, West—Ouest",ON,CONTAINS,0.1668,0.1668,1.0,30.14
ON106002,"Sault Ste. Marie, Village",Algoma,ON,ON090006,Kaministikuia,"Algoma, West—Ouest",ON,CONTAINS,0.1328,0.1328,1.0,37.11
ON106002,"Sault Ste. Marie, Village",Algoma,ON,ON090003,Pic,"Algoma, West—Ouest",ON,CONTAINS,0.0708,0.0708,1.0,20.0
ON106002,"Sault Ste. Marie, Village",Algoma,ON,ON090005,Nipigon,"Algoma, West—Ouest",ON,CONTAINS,0.1775,0.1775,1.0,28.12
ON080011,Zone,Kent,ON,ON003005,"Bothwell, Town—Ville",Bothwell,ON,CONTAINS,0.0235,0.0235,1.0,22.5
ON082009,Lavant,Lanark,ON,ON080007,"Dalhousie, Sherbrooke, North, Lavant","Lanark, North—Nord",ON,WITHIN,0.4164,1.0,0.4164,35.0
ON082014,"Sherbrooke, North",Lanark,ON,ON080007,"Dalhousie, Sherbrooke, North, Lavant","Lanark, North—Nord",ON,WITHIN,0.1484,1.0,0.1484,59.91
ON083003,Burgess,Leeds,ON,ON067009,"Bastard, Burgess","Leeds, South—Sud",ON,WITHIN,0.1804,1.0,0.1804,56.89
ON083011,Leeds,Leeds,ON,ON067002,"Gananoque, Village","Leeds, South—Sud",ON,CONTAINS,0.0101,0.0101,1.0,26.46
ON072010,Palmerston,Frontenac,ON,ON064014,"Palmerston, Canonto",Addington,ON,WITHIN,0.485,1.0,0.485,58.28
ON072016,"Forts Henry and Frederick, Penitentiary and lunatic Asylum",Frontenac,ON,ON065005,"Pittsburg, Howe Island",Frontenac,ON,WITHIN,0.0098,1.0,0.0098,47.5
ON078013,Tudor and Lake,Hastings,ON,ON062007,"Tudor, Wollaston, Limerick, Cashel","Hastings, North—Nord",ON,CONTAINS,0.866,0.869,0.9961,52.14
ON092012,"St. Mary’s, Village",Perth,ON,ON029002,"St. Mary’s, Town—Ville","Perth, South—Sud",ON,WITHIN,0.2103,1.0,0.2103,72.33
ON088002,"Brighton, Village",Northumberland,ON,ON055004,"Brighton, Village","Northumberland, East—Est",ON,WITHIN,0.154,1.0,0.154,92.11
ON089003,"Oshawa, Village",Ontario,ON,ON048005,"Oshawa, Town—Ville","Ontario, South—Sud",ON,WITHIN,0.268,1.0,0.268,71.95
ON105005,"Holland Landing, Village",York,ON,ON043006,"Holland Landing, Village","York, North—Nord",ON,WITHIN,0.2527,1.0,0.2527,82.0
