person_id,person_name,person_qid,dcb_url,event_type,event_year,census_year,place_id,place_label,geonames_id,geonames_name,match_strategy,confidence
wd:Q3350737,Olivier-Maximin Melanson,,http://www.biographi.ca/en/bio/melanson_olivier_maximin_15E.html,death,1926,1921,PLACE_NB035012,"Sunny Brae, T-V",,"Moncton, New Brunswick",pip,high
wd:Q3350740,Olivier-Napoléon Drouin,,http://www.biographi.ca/en/bio/drouin_napoleon_16E.html,birth,1862,1861,PLACE_QC062003,Montcalm Ward,6325494,Québec,pip,high
wd:Q3350740,Olivier-Napoléon Drouin,Q3350740,http://www.biographi.ca/en/bio/drouin_napoleon_16E.html,birth,1862,,PLACE_QC081017,Quebec City,,,wd,high
wd:Q3350740,Olivier-Napoléon Drouin,Q3350740,http://www.biographi.ca/en/bio/drouin_napoleon_16E.html,death,1934,1921,PLACE_QC081017,Quebec City,6325494,Québec,wd+pip,high
wd:Q3376751,Peter McIntyre,Q3376751,http://www.biographi.ca/en/bio/mcintyre_peter_12E.html,death,1891,1891,PLACE_NS005019,Antigonish,5886182,Antigonish Nova Scotia,wd+pip,high
wd:Q3382887,Pierre-Benjamin Dumoulin,,http://www.biographi.ca/en/bio/dumoulin_pierre_benjamin_8E.html,birth,1799,1851,PLACE_QC073001,"Three Rivers, Gaol of Three Rivers, Friar’s School, Ursulines",6169141,Trois-Rivières,pip,high
wd:Q3382887,Pierre-Benjamin Dumoulin,Q3382887,http://www.biographi.ca/en/bio/dumoulin_pierre_benjamin_8E.html,birth,1799,,PLACE_QC093015,Trois-Rivières,,,wd,high
wd:Q3382887,Pierre-Benjamin Dumoulin,,http://www.biographi.ca/en/bio/dumoulin_pierre_benjamin_8E.html,death,1856,1851,PLACE_QC073001,"Three Rivers, Gaol of Three Rivers, Friar’s School, Ursulines",6169141,Trois-Rivières,pip,high
wd:Q3382887,Pierre-Benjamin Dumoulin,Q3382887,http://www.biographi.ca/en/bio/dumoulin_pierre_benjamin_8E.html,death,1856,,PLACE_QC093015,Trois-Rivières,,,wd,high
wd:Q3383543,Pierre-Vincent Valin,Q3383543,http://www.biographi.ca/en/bio/valin_pierre_vincent_12E.html,birth,1827,,PLACE_QC075001,Château-Richer,,,wd,high
wd:Q3383543,Pierre-Vincent Valin,,http://www.biographi.ca/en/bio/valin_pierre_vincent_12E.html,birth,1827,1851,PLACE_QC081017,"Québec, cité",6325494,Québec,pip,high
wd:Q3383543,Pierre-Vincent Valin,Q3383543,http://www.biographi.ca/en/bio/valin_pierre_vincent_12E.html,death,1897,,PLACE_QC081017,Quebec City,,,wd,high
wd:Q3435094,Robert Ferguson,Q3435094,http://www.biographi.ca/en/bio/ferguson_robert_8E.html,death,1851,,PLACE_NB031008,Campbellton,,,wd,high
wd:Q3435739,Robert Leonard Hazen,Q3435739,http://www.biographi.ca/en/bio/hazen_robert_leonard_10E.html,birth,1808,,PLACE_NB036016,Fredericton,,,wd,high
wd:Q3435739,Robert Leonard Hazen,,http://www.biographi.ca/en/bio/hazen_robert_leonard_10E.html,death,1874,1871,PLACE_NB021002,"St. John, Duke’s Ward—Quartier",6138517,Saint John,pip,high
wd:Q3436306,Robert Simpson,,http://www.biographi.ca/en/bio/simpson_robert_12E.html,death,1897,1901,PLACE_ON129007,"Toronto, Ward—Quartier 2 (part)",,Toronto,pip,high
wd:Q3436306,Robert Simpson,Q3436306,http://www.biographi.ca/en/bio/simpson_robert_12E.html,death,1897,,PLACE_ON154011,Toronto,,,wd,high
wd:Q34377704,Charles-Marie Panneton,,http://www.biographi.ca/en/bio/panneton_charles_marie_11E.html,birth,1845,1851,PLACE_QC065010,St. Louis,6077243,Montreal,pip,high
wd:Q34377704,Charles-Marie Panneton,Q34377704,http://www.biographi.ca/en/bio/panneton_charles_marie_11E.html,birth,1845,,PLACE_QC076013_1921,Montreal,,,wd,high
wd:Q34377704,Charles-Marie Panneton,Q34377704,http://www.biographi.ca/en/bio/panneton_charles_marie_11E.html,death,1890,,PLACE_QC076013_1921,Montreal,,,wd,high
wd:Q34538025,Jessie Turnbull,,http://www.biographi.ca/en/bio/turnbull_jessie_14E.html,birth,1845,1851,PLACE_QC065010,St. Louis,6077243,Montreal,pip,high
wd:Q34538025,Jessie Turnbull,Q34538025,http://www.biographi.ca/en/bio/turnbull_jessie_14E.html,death,1920,,PLACE_MB015004,Brandon,,,wd,high
wd:Q34538025,Jessie Turnbull,,http://www.biographi.ca/en/bio/turnbull_jessie_14E.html,death,1920,1921,PLACE_MB161001,Cornwallis,,"Brandon, Man",pip,high
wd:Q3484188,Simon-Xavier Cimon,,http://www.biographi.ca/en/bio/cimon_simon_xavier_11E.html,death,1887,1891,PLACE_QC147004_1881,Malbaie ,6945986,La Malbaie,pip,high
wd:Q3484482,Simon d'Entremont,,http://www.biographi.ca/en/bio/entremont_simon_d_11E.html,death,1886,1881,PLACE_NS014010,Pubnico,5946013,East Pubnico,pip,high
wd:Q3484482,Simon d'Entremont,Q3484482,http://www.biographi.ca/en/bio/entremont_simon_d_11E.html,death,1886,,PLACE_NS044016,East Pubnico,,,wd,high
wd:Q3496723,Stanislaus Francis Perry,,http://www.biographi.ca/en/bio/perry_stanislaus_francis_12E.html,death,1898,1901,PLACE_ON105007_1901,"Ottawa, Victoria, Ward—Quartier",,"Ottawa, Ontario",pip,high
wd:Q3524852,Thomas Ahearn,Q3524852,http://www.biographi.ca/en/bio/ahearn_thomas_16E.html,birth,1855,,PLACE_ON105011_1921,Ottawa,,,wd,high
wd:Q3524852,Thomas Ahearn,,http://www.biographi.ca/en/bio/ahearn_thomas_16E.html,birth,1855,1851,PLACE_ON145003,Osnabruck,,Eastern Ontario,pip,high
wd:Q3524852,Thomas Ahearn,,http://www.biographi.ca/en/bio/ahearn_thomas_16E.html,death,1938,1921,PLACE_ON105011_1921,"Ottawa, C",,"Ottawa, Ontario",pip,high
wd:Q3525645,Thomas Wakem Caldwell,,http://www.biographi.ca/en/bio/caldwell_thomas_wakem_16E.html,birth,1867,1871,PLACE_NB023009,Wicklow,12089448,Lower Greenfield,pip,high
wd:Q3525645,Thomas Wakem Caldwell,Q3525645,http://www.biographi.ca/en/bio/caldwell_thomas_wakem_16E.html,death,1937,1921,PLACE_ON105011_1921,Ottawa,,"Ottawa, Ontario",wd+pip,high
wd:Q3525677,Thomas Workman,Q3525677,http://www.biographi.ca/en/bio/workman_thomas_11E.html,death,1889,,PLACE_QC076013_1921,Montreal,,,wd,high
wd:Q3527287,Théotime Blanchard,Q3527287,http://www.biographi.ca/en/bio/blanchard_theotime_14E.html,death,1911,,PLACE_NB025001,Bathurst,,,wd,high
wd:Q3527287,Théotime Blanchard,,http://www.biographi.ca/en/bio/blanchard_theotime_14E.html,death,1911,1911,PLACE_NB027001_1911,Bathurst,,"Bathurst, New Brunswick",pip,high
wd:Q35362295,Eliza Ann McIntosh Reid,,http://www.biographi.ca/en/bio/mcintosh_eliza_ann_15E.html,death,1926,1921,PLACE_QC076013_1921,"Montréal, C",6077243,Montreal,pip,high
wd:Q3559748,Sir Henry Vincent Meredith,,http://www.biographi.ca/en/bio/meredith_henry_vincent_15E.html,birth,1850,1851,PLACE_ON110006,Maidstone,6955983,Southwestern Ontario,pip,high
wd:Q3559748,Sir Henry Vincent Meredith,Q3559748,http://www.biographi.ca/en/bio/meredith_henry_vincent_15E.html,birth,1850,,PLACE_ON128016,London,,,wd,high
wd:Q3559748,Sir Henry Vincent Meredith,Q3559748,http://www.biographi.ca/en/bio/meredith_henry_vincent_15E.html,death,1929,1921,PLACE_QC076013_1921,Montreal,6077243,Montreal,wd+pip,high
wd:Q3564536,W.A. Tremayne,Q3564536,http://www.biographi.ca/en/bio/tremayne_william_andrew_16E.html,death,1939,1921,PLACE_QC076013_1921,Montreal,6077243,Montreal,wd+pip,high
wd:Q3565825,Walter Maxfield Lea,,http://www.biographi.ca/en/bio/lea_walter_maxfield_16E.html,birth,1874,1871,PLACE_PE136001,City of Charlottetown and Royalty,6113358,Charlottetown,pip,high
wd:Q3565825,Walter Maxfield Lea,,http://www.biographi.ca/en/bio/lea_walter_maxfield_16E.html,death,1936,1921,PLACE_PE003010,Township 33,,Charlottetown,pip,high
wd:Q3565825,Walter Maxfield Lea,Q3565825,http://www.biographi.ca/en/bio/lea_walter_maxfield_16E.html,death,1936,,PLACE_PE003025,Charlottetown,,,wd,high
wd:Q3568193,Wilfrid-Bruno Nantel,Q3568193,http://www.biographi.ca/en/bio/nantel_wilfrid_bruno_16E.html,birth,1855,,PLACE_QC099010,Saint-Jérôme,,,wd,high
wd:Q3568193,Wilfrid-Bruno Nantel,,http://www.biographi.ca/en/bio/nantel_wilfrid_bruno_16E.html,death,1940,1921,PLACE_QC096019,"St. Jérôme, T-V",6138501,Saint-Jérôme,pip,high
wd:Q3568389,William Anderson Black,Q3568389,http://www.biographi.ca/en/bio/black_william_anderson_16E.html,birth,1847,,PLACE_NS012019,Windsor,,,wd,high
wd:Q3568389,William Anderson Black,,http://www.biographi.ca/en/bio/black_william_anderson_16E.html,death,1934,1921,PLACE_NS011043,"Halifax, C",,"Halifax, N.S",pip,high
wd:Q3568556,William Dollard,Q3568556,http://www.biographi.ca/en/bio/dollard_william_8E.html,death,1851,,PLACE_NB036016,Fredericton,,,wd,high
wd:Q3568710,William Hoste Webb,Q3568710,http://www.biographi.ca/en/bio/webb_william_hoste_11E.html,death,1890,,PLACE_QC088005,Sherbrooke,,,wd,high
wd:Q3568710,William Hoste Webb,,http://www.biographi.ca/en/bio/webb_william_hoste_11E.html,death,1890,1891,PLACE_QC193002,"Sherbrooke, Centre, Ward—Quartier",6146143,Sherbrooke,pip,high
wd:Q3568718,William Hunter Odell,Q3568718,http://www.biographi.ca/en/bio/odell_william_hunter_12E.html,birth,1811,,PLACE_NB036016,Fredericton,,,wd,high
wd:Q3568718,William Hunter Odell,,http://www.biographi.ca/en/bio/odell_william_hunter_12E.html,death,1891,1891,PLACE_NS033002,"Halifax, Ward—Quartier No. 2",,"Halifax, N.S",pip,high
wd:Q3568781,William LeBoutillier Fauvel,Q3568781,http://www.biographi.ca/en/bio/fauvel_william_le_boutillier_12E.html,death,1897,1901,PLACE_QC044013,Paspébiac,8673485,Paspébiac,wd+pip,high
wd:Q3568829,William Molson,,http://www.biographi.ca/en/bio/molson_william_10E.html,birth,1793,1851,PLACE_QC065010,St. Louis,6077243,Montreal,pip,high
wd:Q3568829,William Molson,Q3568829,http://www.biographi.ca/en/bio/molson_william_10E.html,birth,1793,,PLACE_QC076013_1921,Montreal,,,wd,high
wd:Q3568829,William Molson,Q3568829,http://www.biographi.ca/en/bio/molson_william_10E.html,death,1875,,PLACE_QC076013_1921,Montreal,,,wd,high
wd:Q3568829,William Molson,,http://www.biographi.ca/en/bio/molson_william_10E.html,death,1875,1871,PLACE_QC107004,Côteau St. Louis,6077243,Montreal,pip,high
wd:Q3568833,William Moore Kelly,Q3568833,http://www.biographi.ca/en/bio/kelly_william_moore_11E.html,birth,1827,,PLACE_NB035009_1911,Moncton,,,wd,high
wd:Q3568997,William Thomas Pipes,Q3568997,http://www.biographi.ca/en/bio/pipes_william_thomas_13E.html,birth,1850,,PLACE_NS008030,Amherst,,,wd,high
wd:Q3569040,William Workman,Q3569040,http://www.biographi.ca/en/bio/workman_william_10E.html,death,1878,,PLACE_QC076013_1921,Montreal,,,wd,high
wd:Q3576506,Zéphirin Benoit,Q3576506,http://www.biographi.ca/en/bio/benoit_zephirin_15E.html,birth,1850,,PLACE_QC049014,Saint-Chrysostome,,,wd,high
wd:Q3576506,Zéphirin Benoit,Q3576506,http://www.biographi.ca/en/bio/benoit_zephirin_15E.html,death,1930,1921,PLACE_QC076013_1921,Montreal,6077243,Montreal,wd+pip,high
wd:Q363738,Arthur Lewis Sifton,,http://www.biographi.ca/en/bio/sifton_arthur_lewis_watkins_15E.html,birth,1858,1861,PLACE_ON086007,London,5887443,Arva,pip,high
wd:Q363738,Arthur Lewis Sifton,Q363738,http://www.biographi.ca/en/bio/sifton_arthur_lewis_watkins_15E.html,death,1921,1921,PLACE_ON105011_1921,Ottawa,,"Ottawa, Ontario",wd+pip,high
wd:Q36918937,Marion Elizabeth Stinson,,http://www.biographi.ca/en/bio/stinson_marion_elizabeth_14E.html,birth,1859,1861,PLACE_ON085007,Niagara,6087884,Niagara,pip,high
wd:Q36918937,Marion Elizabeth Stinson,Q36918937,http://www.biographi.ca/en/bio/stinson_marion_elizabeth_14E.html,birth,1859,,PLACE_ON153009_1921,Hamilton,,,wd,high
wd:Q36918937,Marion Elizabeth Stinson,,http://www.biographi.ca/en/bio/stinson_marion_elizabeth_14E.html,death,1919,1921,PLACE_ON153009_1921,"Hamilton, C",5969782,Hamilton,pip,high
wd:Q37013151,Louis-Arthur Bernier,Q37013151,http://www.biographi.ca/en/bio/bernier_arthur_15E.html,birth,1873,,PLACE_QC076013_1921,Montreal,,,wd,high
wd:Q37013151,Louis-Arthur Bernier,,http://www.biographi.ca/en/bio/bernier_arthur_15E.html,birth,1873,1871,PLACE_QC107004,Côteau St. Louis,6077243,Montreal,pip,high
wd:Q37013151,Louis-Arthur Bernier,Q37013151,http://www.biographi.ca/en/bio/bernier_arthur_15E.html,death,1928,1921,PLACE_QC076013_1921,Montreal,6077243,Montreal,wd+pip,high
wd:Q38183330,Velma Springstead,,http://www.biographi.ca/en/bio/springstead_velma_agnes_15E.html,birth,1906,1901,PLACE_ON126008,Niagara,6087884,Niagara,pip,high
wd:Q38183330,Velma Springstead,Q38183330,http://www.biographi.ca/en/bio/springstead_velma_agnes_15E.html,birth,1906,,PLACE_ON153009_1921,Hamilton,,,wd,high
wd:Q38183330,Velma Springstead,Q38183330,http://www.biographi.ca/en/bio/springstead_velma_agnes_15E.html,death,1927,1921,PLACE_ON153009_1921,Hamilton,5969782,Hamilton,wd+pip,high
wd:Q387532,Sir William Buell Richards,Q387532,http://www.biographi.ca/en/bio/richards_william_buell_11E.html,birth,1815,,PLACE_ON058004_1911,Brockville,,,wd,high
wd:Q387532,Sir William Buell Richards,,http://www.biographi.ca/en/bio/richards_william_buell_11E.html,death,1889,1891,PLACE_ON104004_1871,"Ottawa, Victoria, Ward—Quartier",,"Ottawa, Ontario",pip,high
wd:Q387532,Sir William Buell Richards,Q387532,http://www.biographi.ca/en/bio/richards_william_buell_11E.html,death,1889,,PLACE_ON105011_1921,Ottawa,,,wd,high
wd:Q3951993,James Moir Ferres,,http://www.biographi.ca/en/bio/ferres_james_moir_9E.html,death,1870,1871,PLACE_ON077003,"Kingston, Ontario Ward—Quartier",5992500,Kingston,pip,high
wd:Q3951993,James Moir Ferres,Q3951993,http://www.biographi.ca/en/bio/ferres_james_moir_9E.html,death,1870,,PLACE_ON086001_1911,Kingston,,,wd,high
wd:Q41453015,William Tassie,,http://www.biographi.ca/en/bio/tassie_william_11E.html,death,1886,1881,PLACE_ON138013,Monaghan N,6101645,Peterborough,pip,high
wd:Q41453015,William Tassie,Q41453015,http://www.biographi.ca/en/bio/tassie_william_11E.html,death,1886,,PLACE_ON138017,Peterborough,,,wd,high
wd:Q41453030,William Lunn,Q41453030,http://www.biographi.ca/en/bio/lunn_william_11E.html,death,1886,,PLACE_QC076013_1921,Montreal,,,wd,high
wd:Q4148879,Ferdinand Griebel,,http://www.biographi.ca/en/bio/griebel_ferdinand_8E.html,death,1858,1861,PLACE_ON135004,"Yorkville, Village",,Toronto,pip,high
wd:Q4148879,Ferdinand Griebel,Q4148879,http://www.biographi.ca/en/bio/griebel_ferdinand_8E.html,death,1858,,PLACE_ON154011,Toronto,,,wd,high
wd:Q42106688,John William Hurrell Watts,Q42106688,http://www.biographi.ca/en/bio/watts_john_william_hurrell_14E.html,death,1917,1921,PLACE_ON105011_1921,Ottawa,,"Ottawa, Ontario",wd+pip,high
wd:Q44453509,Eliza Maria Harvey,,http://www.biographi.ca/en/bio/harvey_eliza_maria_13E.html,birth,1838,1851,PLACE_ON145003,Osnabruck,,Eastern Ontario,pip,high
wd:Q44453509,Eliza Maria Harvey,,http://www.biographi.ca/en/bio/harvey_eliza_maria_13E.html,death,1903,1901,PLACE_ON124012,"Gananoque, Town—Ville",5959326,Gananoque,pip,high
wd:Q454012,Charles Fisher,Q454012,http://www.biographi.ca/en/bio/fisher_charles_10E.html,birth,1808,,PLACE_NB036016,Fredericton,,,wd,high
wd:Q454012,Charles Fisher,,http://www.biographi.ca/en/bio/fisher_charles_10E.html,death,1880,1881,PLACE_NB036008,New Maryland,,"Fredericton, N.B",pip,high
wd:Q454012,Charles Fisher,Q454012,http://www.biographi.ca/en/bio/fisher_charles_10E.html,death,1880,,PLACE_NB036016,Fredericton,,,wd,high
wd:Q4662796,Aatsista-Mahkan,,http://www.biographi.ca/en/bio/aatsista_mahkan_14E.html,birth,1833,1881,PLACE_NT193012,Edmonton N,,centre de l'Alberta,pip,high
wd:Q4669649,Absalom Shade,Q4669649,http://www.biographi.ca/en/bio/shade_absalom_9E.html,death,1862,,PLACE_ON122003,Galt,,,wd,high
wd:Q4679304,Adam Johnston Fergusson Blair,,http://www.biographi.ca/en/bio/fergusson_blair_adam_johnston_9E.html,death,1867,1871,PLACE_ON104004_1871,"Ottawa, Victoria Ward—Quartier",,"Ottawa, Ontario",pip,high
wd:Q4684425,Adolphe Jacquies,,http://www.biographi.ca/en/bio/jacquies_adolphe_8E.html,death,1860,1861,PLACE_QC062003,Montcalm Ward,6325494,Québec,pip,high
wd:Q4693117,Agnes Sime Baxter,,http://www.biographi.ca/en/bio/baxter_agnes_sime_14E.html,birth,1870,1871,PLACE_NS033002,"Halifax, Ward—Quartier No. 2",,"Halifax, N.S",pip,high
wd:Q47074253,Andrew Frederick Gault,Q47074253,http://www.biographi.ca/en/bio/gault_andrew_frederick_13E.html,death,1903,,PLACE_QC076013_1921,Montreal,,,wd,high
wd:Q47074253,Andrew Frederick Gault,,http://www.biographi.ca/en/bio/gault_andrew_frederick_13E.html,death,1903,1901,PLACE_QC090008,Stanstead,5960540,Georgeville,pip,high
wd:Q4709939,Albert Clements Killam,Q4709939,http://www.biographi.ca/en/bio/killam_albert_clements_13E.html,birth,1849,,PLACE_NS021022,Yarmouth,,,wd,high
wd:Q4709939,Albert Clements Killam,,http://www.biographi.ca/en/bio/killam_albert_clements_13E.html,death,1908,1911,PLACE_ON105007_1901,"Ottawa, Victoria ward-quartier",,"Ottawa, Ontario",pip,high
wd:Q4709939,Albert Clements Killam,Q4709939,http://www.biographi.ca/en/bio/killam_albert_clements_13E.html,death,1908,,PLACE_ON105011_1921,Ottawa,,,wd,high
wd:Q4710078,Albert E. Todd,,http://www.biographi.ca/en/bio/todd_albert_edward_15E.html,birth,1878,1881,PLACE_BC192006,Western Coast,8630140,Vancouver Island,pip,high
wd:Q4710078,Albert E. Todd,Q4710078,http://www.biographi.ca/en/bio/todd_albert_edward_15E.html,birth,1878,,PLACE_BC217001,Victoria,,,wd,high
wd:Q4710334,Albert Gooderham,,http://www.biographi.ca/en/bio/gooderham_albert_edward_16E.html,birth,1861,1861,PLACE_ON089012,"Whitby, West",,Centre de l'Ontario,pip,high
wd:Q4710334,Albert Gooderham,Q4710334,http://www.biographi.ca/en/bio/gooderham_albert_edward_16E.html,birth,1861,,PLACE_ON154011,Toronto,,,wd,high
wd:Q4710334,Albert Gooderham,Q4710334,http://www.biographi.ca/en/bio/gooderham_albert_edward_16E.html,death,1935,1921,PLACE_ON154011,Toronto,,Toronto,wd+pip,high
wd:Q4718192,Alexander Aitchison,,http://www.biographi.ca/en/bio/aitchison_alexander_william_13E.html,death,1905,1901,PLACE_ON069001_1881,"Hamilton, Ward—Quartier 1",5969782,Hamilton,pip,high
wd:Q4718478,Alexander Burns,,http://www.biographi.ca/en/bio/burns_alexander_12E.html,death,1900,1901,PLACE_ON129007,"Toronto, Ward—Quartier 2 (part)",,Toronto,pip,high
wd:Q4718505,Alexander Cameron,,http://www.biographi.ca/en/bio/cameron_alexander_12E.html,death,1893,1891,PLACE_ON131003_1891,"Toronto, St. Paul & St. Mathew’s, Ward—Quartier",,Toronto,pip,high
wd:Q4718572,Alexander Charles Bertram,,http://www.biographi.ca/en/bio/bertram_alexander_charles_13E.html,death,1908,1911,PLACE_NS006010,Sydney Mines t-v,,North Sydney,pip,high
wd:Q4718833,Alexander Ferguson MacLaren,,http://www.biographi.ca/en/bio/maclaren_alexander_ferguson_14E.html,birth,1854,1851,PLACE_ON123017_1911,"Perth, Town",6101546,Perth,pip,high
wd:Q4718833,Alexander Ferguson MacLaren,Q4718833,http://www.biographi.ca/en/bio/maclaren_alexander_ferguson_14E.html,death,1917,1921,PLACE_ON154011,Toronto,,Toronto,wd+pip,high
wd:Q4719346,Alexander Laird,,http://www.biographi.ca/en/bio/laird_alexander_1797_1873_10E.html,death,1873,1871,PLACE_PE136005,Township No. 23,6087578,New Glasgow,pip,high
wd:Q4719349,Alexander Laird,,http://www.biographi.ca/en/bio/laird_alexander_1830_96_12E.html,death,1896,1891,PLACE_PE135020,Township No. 19,6182572,Wilmot Valley,pip,high
wd:Q4719432,Alexander Logan,,http://www.biographi.ca/en/bio/logan_alexander_12E.html,death,1894,1891,PLACE_MB012004,"Winnipeg, Ward—Quartier No. 4",,Winnipeg (Man.),pip,high
wd:Q4719432,Alexander Logan,Q4719432,http://www.biographi.ca/en/bio/logan_alexander_12E.html,death,1894,,PLACE_MB024001,Winnipeg,,,wd,high
wd:Q4719495,Alexander MacDonell,,http://www.biographi.ca/en/bio/macdonell_alexander_13E.html,birth,1833,1851,PLACE_ON145003,Osnabruck,,Eastern Ontario,pip,high
wd:Q4719589,Alexander McDonell,,http://www.biographi.ca/en/bio/mcdonell_alexander_1786_1861_9E.html,death,1861,1861,PLACE_ON112007_1911,Otonabee,6101645,Peterborough,pip,high
wd:Q4719622,Alexander McMartin,,http://www.biographi.ca/en/bio/mcmartin_alexander_8E.html,birth,1788,1851,PLACE_ON145003,Osnabruck,,Eastern Ontario,pip,high
wd:Q4719622,Alexander McMartin,,http://www.biographi.ca/en/bio/mcmartin_alexander_8E.html,death,1853,1851,PLACE_ON112001,Charlottenburg,,"Martintown, Upper Canada",pip,high
wd:Q4719701,Alexander Mortimer Smith,,http://www.biographi.ca/en/bio/smith_alexander_mortimer_12E.html,death,1895,1891,PLACE_ON131003_1891,"Toronto, St. Paul & St. Mathew’s, Ward—Quartier",,Toronto,pip,high
wd:Q4719701,Alexander Mortimer Smith,Q4719701,http://www.biographi.ca/en/bio/smith_alexander_mortimer_12E.html,death,1895,,PLACE_ON154011,Toronto,,,wd,high
wd:Q4719965,Alexander Rocke Robertson,,http://www.biographi.ca/en/bio/robertson_alexander_rocke_11E.html,birth,1841,1851,PLACE_ON080002,"Chatham, Town",5920457,Chatham,pip,high
wd:Q4719965,Alexander Rocke Robertson,,http://www.biographi.ca/en/bio/robertson_alexander_rocke_11E.html,death,1881,1881,PLACE_BC004002,"Victoria, Johnson Street Ward—Quartier",6174041,Victoria,pip,high
wd:Q4719965,Alexander Rocke Robertson,Q4719965,http://www.biographi.ca/en/bio/robertson_alexander_rocke_11E.html,death,1881,,PLACE_BC217001,Victoria,,,wd,high
wd:Q4720225,Alexander Thorburn,,http://www.biographi.ca/en/bio/thorburn_alexander_gillan_12E.html,death,1894,1891,PLACE_NT203008,Broadview,5909230,Broadview,pip,high
wd:Q4720331,Alexander Walker Ogilvie,,http://www.biographi.ca/en/bio/ogilvie_alexander_walker_13E.html,birth,1829,1851,PLACE_QC065010,St. Louis,6077243,Montreal,pip,high
wd:Q4720331,Alexander Walker Ogilvie,Q4720331,http://www.biographi.ca/en/bio/ogilvie_alexander_walker_13E.html,death,1902,,PLACE_QC076013_1921,Montreal,,,wd,high
wd:Q4721409,Alexis Bonami,,http://www.biographi.ca/en/bio/bonami_alexis_11E.html,birth,1796,1851,PLACE_QC060005_1851,St. Michel,6185140,Yamaska,pip,high
wd:Q4721418,Alexis Bélanger,,http://www.biographi.ca/en/bio/belanger_alexis_9E.html,birth,1808,1851,PLACE_QC060003,St. Roch,8425789,Saint-Roch-des-Aulnaies,pip,high
wd:Q4721418,Alexis Bélanger,Q4721418,http://www.biographi.ca/en/bio/belanger_alexis_9E.html,birth,1808,,PLACE_QC067012_1901,Saint-Roch-des-Aulnaies,,,wd,high
wd:Q4722518,Alfred David Benjamin,,http://www.biographi.ca/en/bio/benjamin_alfred_david_12E.html,death,1900,1901,PLACE_ON129007,"Toronto, Ward—Quartier 2 (part)",,Toronto,pip,high
wd:Q4722835,Alfred Henry Scott,,http://www.biographi.ca/en/bio/scott_alfred_henry_10E.html,death,1872,1881,PLACE_MB183004,St. Boniface,6155709,St. Boniface,pip,high
wd:Q47299850,Michele Rigali,Q47299850,http://www.biographi.ca/en/bio/rigali_michele_13E.html,death,1910,,PLACE_QC081017,Quebec City,,,wd,high
wd:Q47299850,Michele Rigali,,http://www.biographi.ca/en/bio/rigali_michele_13E.html,death,1910,1911,PLACE_QC187002_1911,"Québec, Montcalm (Centre) ward-quartier",6325494,Québec,pip,high
wd:Q4730848,Allan McLean,,http://www.biographi.ca/en/bio/mclean_allan_11E.html,birth,1855,1881,PLACE_BC190002,Lytton and Cache Creek and Spence's Bridge and Kamloops,5989045,Kamloops,pip,high
wd:Q4730848,Allan McLean,,http://www.biographi.ca/en/bio/mclean_allan_11E.html,death,1881,1881,PLACE_BC188002,North,,"New Westminster, B.C",pip,high
wd:Q4730848,Allan McLean,Q4730848,http://www.biographi.ca/en/bio/mclean_allan_11E.html,death,1881,,PLACE_BC213004,New Westminster,,,wd,high
wd:Q4730992,Allan Studholme,,http://www.biographi.ca/en/bio/studholme_allan_14E.html,death,1919,1921,PLACE_ON153009_1921,"Hamilton, C",5969782,Hamilton,pip,high
wd:Q4730992,Allan Studholme,Q4730992,http://www.biographi.ca/en/bio/studholme_allan_14E.html,death,1919,,PLACE_ON154011,Toronto,,,wd,high
wd:Q4738991,Amable Bélanger,,http://www.biographi.ca/en/bio/belanger_amable_14E.html,birth,1846,1851,PLACE_QC060009,St. Pierre,8673644,Saint-Pierre-de-la-Rivière-du-Sud,pip,high
wd:Q4738991,Amable Bélanger,Q4738991,http://www.biographi.ca/en/bio/belanger_amable_14E.html,death,1919,1921,PLACE_QC074014_1921,Montmagny,,Montmagny,wd+pip,high
wd:Q4738993,Amable Dionne,Q4738993,http://www.biographi.ca/en/bio/dionne_amable_8E.html,birth,1781,,PLACE_QC164017,Kamouraska,,,wd,high
wd:Q4738993,Amable Dionne,,http://www.biographi.ca/en/bio/dionne_amable_8E.html,death,1852,1851,PLACE_QC042001,Ste. Anne,7535692,Ste. Anne de la Pocatière,pip,high
wd:Q47468259,Patrick McMahon,Q47468259,http://www.biographi.ca/en/bio/mcmahon_patrick_8E.html,death,1851,1851,PLACE_QC081017,Quebec City,6325494,Québec,wd+pip,high
wd:Q4756195,Andrew Allan,Q4756195,http://www.biographi.ca/en/bio/allan_andrew_13E.html,death,1901,,PLACE_QC076013_1921,Montreal,,,wd,high
wd:Q4757285,Andrew Henderson,,http://www.biographi.ca/en/bio/henderson_andrew_9E.html,death,1869,1871,PLACE_NS004029,Annapolis Royal,5885421,Annapolis Royal,pip,high
wd:Q4757865,Andrew Malcolm,Q4757865,http://www.biographi.ca/en/bio/malcolm_andrew_14E.html,death,1915,1911,PLACE_ON104019,Kincardine,,"Kincardine Township, Upper Canada",wd+pip,high
wd:Q4757934,Andrew McDermot,,http://www.biographi.ca/en/bio/mcdermot_andrew_11E.html,death,1881,1881,PLACE_MB160013,Winnipeg,,Winnipeg (Man.),pip,high
wd:Q4758760,Andrew Trew Wood,,http://www.biographi.ca/en/bio/wood_andrew_trew_13E.html,death,1903,1901,PLACE_ON069001_1881,"Hamilton, Ward—Quartier 1",5969782,Hamilton,pip,high
