dcb_personId,dcb_name,dcb_birthYear,dcb_deathYear,dcb_url_en,wikidataQid,census_unique_identifier,census_namlast,census_namfrst,census_age,census_sex,census_birthplace_label,persistent_place_id,tcpuid_csd_1881,person_uri,leaf_url,match_method,confidence
viaf:28348455,Daniel Fowler,1810,1894,http://www.biographi.ca/en/bio/fowler_daniel_12E.html,Q10263946,743301704,fowler,daniel,71,Male,England,PLACE_ON125002,ON117001,https://jimclifford.ca/hgiscanada/places/on/amherst-island-on117001-1881/residents/a/f/#p-743301704,/hgiscanada/places/on/amherst-island-on117001-1881/residents/a/f/,name_age_only,medium_no_birthplace
viaf:285796957,Edward Manning Saunders,1829,1916,http://www.biographi.ca/en/bio/saunders_edward_manning_14E.html,Q109855544,70304625,saunders,edward,51,Male,Nova Scotia,PLACE_NS045043,NS009001,https://jimclifford.ca/hgiscanada/places/ns/halifax-ward-quartier-no-1-ns009001-1881/residents/a/s/#p-70304625,/hgiscanada/places/ns/halifax-ward-quartier-no-1-ns009001-1881/residents/a/s/,name_age_birthplace_strict,high
viaf:29247979,Christopher Robinson,1828,1905,http://www.biographi.ca/en/bio/robinson_christopher_1828_1905_13E.html,Q2966640,860402121,robinson,christofr,53,Male,Ontario,PLACE_ON120001,ON134007,https://jimclifford.ca/hgiscanada/places/on/toronto-andrew-s-ward-quartier-on134007-1881/residents/g/r/#p-860402121,/hgiscanada/places/on/toronto-andrew-s-ward-quartier-on134007-1881/residents/g/r/,name_age_birthplace_strict,high
viaf:29655268,William Bliss Carman,1861,1929,http://www.biographi.ca/en/bio/carman_william_bliss_15E.html,Q3068116,202303518,carman,william,20,Male,New Brunswick,PLACE_NB025006,NB030005,https://jimclifford.ca/hgiscanada/places/nb/fredericton-king-s-ward-quartier-nb030005-1881/residents/e/c/#p-202303518,/hgiscanada/places/nb/fredericton-king-s-ward-quartier-nb030005-1881/residents/e/c/,name_age_birthplace_strict,high
viaf:299165271792910690007,Ralph Joseph Horner,1848,1926,http://www.biographi.ca/en/bio/horner_ralph_joseph_15E.html,Q52156361,643404622,horner,ralph,35,Male,Quebec,PLACE_QC079005_1901,QC098004,https://jimclifford.ca/hgiscanada/places/qc/bristol-qc098004-1881/residents/d/h/#p-643404622,/hgiscanada/places/qc/bristol-qc098004-1881/residents/d/h/,name_age_only,medium_no_birthplace
viaf:304913542,François-Xavier Cormier,1846,1906,http://www.biographi.ca/en/bio/cormier_francois_xavier_13E.html,Q3083697,261104002,cormier,francois,33,Male,Quebec,PLACE_QC044012,QC038007,https://jimclifford.ca/hgiscanada/places/qc/new-richmond-qc038007-1881/residents/g/c/#p-261104002,/hgiscanada/places/qc/new-richmond-qc038007-1881/residents/g/c/,name_age_only,medium_no_birthplace
viaf:305128674,Henry Melville Whitney,1839,1923,http://www.biographi.ca/en/bio/whitney_henry_melville_15E.html,Q5725789,710101414,whitney,henry,43,Male,Ireland,PLACE_ON047004,ON109002,https://jimclifford.ca/hgiscanada/places/on/brockville-town-south-ward-quartier-sud-on109002-1881/residents/b/w/#p-710101414,/hgiscanada/places/on/brockville-town-south-ward-quartier-sud-on109002-1881/residents/b/w/,name_age_only,medium_no_birthplace
viaf:30639106,David Laird,1833,1914,http://www.biographi.ca/en/bio/laird_david_14E.html,Q1175088,20211725,laird,david,48,Male,Prince Edward Island,PLACE_PE136001,PE002001,https://jimclifford.ca/hgiscanada/places/pe/charlottetown-royalty-pe002001-1881/residents/a/l/#p-20211725,/hgiscanada/places/pe/charlottetown-royalty-pe002001-1881/residents/a/l/,name_age_only,medium_no_birthplace
viaf:30642060,Antoine Labelle,1833,1891,http://www.biographi.ca/en/bio/labelle_francois_xavier_antoine_12E.html,Q3083681,620702515,labelle,antoine,47,Male,Quebec,PLACE_QC096019,QC094011,https://jimclifford.ca/hgiscanada/places/qc/st-j-r-me-town-ville-qc094011-1881/residents/k/l/#p-620702515,/hgiscanada/places/qc/st-j-r-me-town-ville-qc094011-1881/residents/k/l/,name_age_only,medium_no_birthplace
viaf:310519350,Henry (Canadian architect Langley,1836,1907,http://www.biographi.ca/en/bio/langley_henry_13E.html,Q5724627,860102302,langley,henry,44,Male,Ontario,PLACE_ON120004,ON134005,https://jimclifford.ca/hgiscanada/places/on/toronto-st-james-ward-quartier-on134005-1881/residents/e/l/#p-860102302,/hgiscanada/places/on/toronto-st-james-ward-quartier-on134005-1881/residents/e/l/,name_age_birthplace_strict,high
viaf:315945570,Clarendon Lamb Worrell,1853,1934,http://www.biographi.ca/en/bio/worrell_clarendon_lamb_16E.html,Q5126894,711206721,worrell,clarendon,27,Male,Ontario,PLACE_ON124012,ON110005,https://jimclifford.ca/hgiscanada/places/on/gananoque-town-ville-on110005-1881/residents/e/w/#p-711206721,/hgiscanada/places/on/gananoque-town-ville-on110005-1881/residents/e/w/,name_age_birthplace_strict,high
viaf:316736562,Valentin Landry,1844,1919,http://www.biographi.ca/en/bio/landry_valentin_14E.html,Q3553584,352305023,landry,valerie,39,Female,Quebec,PLACE_QC054010_1921,QC052005,https://jimclifford.ca/hgiscanada/places/qc/st-germain-de-grantham-qc052005-1881/residents/e/l/#p-352305023,/hgiscanada/places/qc/st-germain-de-grantham-qc052005-1881/residents/e/l/,name_age_only,medium_no_birthplace
viaf:316884445,Guillaume-Narcisse Ducharme,1851,1929,http://www.biographi.ca/en/bio/ducharme_guillaume_narcisse_15E.html,Q3119613,601200213,ducharme,guil,30,Male,Quebec,PLACE_QC160001_1881,QC091007,https://jimclifford.ca/hgiscanada/places/qc/montr-al-ste-cun-gonde-ward-quartier-qc091007-1881/residents/g/d/#p-601200213,/hgiscanada/places/qc/montr-al-ste-cun-gonde-ward-quartier-qc091007-1881/residents/g/d/,name_age_only,medium_no_birthplace
viaf:316890413,Nazaire LeVasseur,1848,1927,http://www.biographi.ca/en/bio/le_vasseur_nazaire_15E.html,Q24579336,490703007,levasseur,nazaire,33,Male,Quebec,PLACE_QC188001,QC079002,https://jimclifford.ca/hgiscanada/places/qc/qu-bec-jacques-cartier-ward-quartier-qc079002-1881/residents/b/l-1/#p-490703007,/hgiscanada/places/qc/qu-bec-jacques-cartier-ward-quartier-qc079002-1881/residents/b/l-1/,name_age_only,medium_no_birthplace
viaf:316925103,Godf. (Godefroi) Laviolette,1826,1895,http://www.biographi.ca/en/bio/laviolette_godefroy_12E.html,Q23019200,620700201,laviolette,godfroy,54,Male,Quebec,PLACE_QC096019,QC094011,https://jimclifford.ca/hgiscanada/places/qc/st-j-r-me-town-ville-qc094011-1881/residents/k/l/#p-620700201,/hgiscanada/places/qc/st-j-r-me-town-ville-qc094011-1881/residents/k/l/,name_age_only,medium_no_birthplace
viaf:316951371,Henry Herbert Godfrey,1858,1908,http://www.biographi.ca/en/bio/godfrey_henry_herbert_13E.html,Q56479677,591505522,godfrey,henry,22,Male,Guernsey,PLACE_QC182001,QC090009,https://jimclifford.ca/hgiscanada/places/qc/montr-al-st-laurent-ward-quartier-qc090009-1881/residents/i/g/#p-591505522,/hgiscanada/places/qc/montr-al-st-laurent-ward-quartier-qc090009-1881/residents/i/g/,name_age_only,medium_no_birthplace
viaf:317273242,Napoléon Antoine Belcourt,1860,1932,http://www.biographi.ca/en/bio/belcourt_napoleon_antoine_16E.html,Q3335925,570800120,belcourt,napoleon,21,Male,Ontario,PLACE_QC176002,QC090006,https://jimclifford.ca/hgiscanada/places/qc/montreal-st-james-ward-quartier-st-jacques-qc090006-1881/residents/f/b-1/#p-570800120,/hgiscanada/places/qc/montreal-st-james-ward-quartier-st-jacques-qc090006-1881/residents/f/b-1/,name_age_birthplace_strict,high
viaf:317273346,Praxède LaRue,1823,1902,http://www.biographi.ca/en/bio/larue_praxede_13E.html,Q7238945,511403223,larue,praxede,57,Male,Quebec,PLACE_QC080010,QC081005,https://jimclifford.ca/hgiscanada/places/qc/st-augustin-qc081005-1881/residents/e/l/#p-511403223,/hgiscanada/places/qc/st-augustin-qc081005-1881/residents/e/l/,name_age_only,medium_no_birthplace
viaf:317273426,George Couture,1824,1887,http://www.biographi.ca/en/bio/couture_george_11E.html,Q5538161,311210325,couture,george,58,Male,Quebec,PLACE_QC066014,QC046001,https://jimclifford.ca/hgiscanada/places/qc/l-vis-c-qc046001-1881/residents/a/c/#p-311210325,/hgiscanada/places/qc/l-vis-c-qc046001-1881/residents/a/c/,name_age_birthplace_strict,high
viaf:317273450,Jean-Docile Brousseau,1825,1908,http://www.biographi.ca/en/bio/brousseau_jean_docile_13E.html,Q3165335,511204123,brousseau,jean,57,Male,Quebec,PLACE_QC080018,QC081003,https://jimclifford.ca/hgiscanada/places/qc/st-raymond-nonnat-qc081003-1881/residents/c/b/#p-511204123,/hgiscanada/places/qc/st-raymond-nonnat-qc081003-1881/residents/c/b/,name_age_only,medium_no_birthplace
viaf:317273491,Joseph Laurin,1811,1888,http://www.biographi.ca/en/bio/laurin_joseph_11E.html,Q6284833,510306916,laurin,joseph,68,Male,Quebec,PLACE_QC081001,QC080007,https://jimclifford.ca/hgiscanada/places/qc/ancienne-lorette-qc080007-1881/residents/g/l/#p-510306916,/hgiscanada/places/qc/ancienne-lorette-qc080007-1881/residents/g/l/,name_age_only,medium_no_birthplace
viaf:317273543,Olivier Robitaille,1811,1896,http://www.biographi.ca/en/bio/robitaille_olivier_12E.html,Q3351339,500806507,robitaille,olivier,68,Male,Quebec,PLACE_QC187002,QC079008,https://jimclifford.ca/hgiscanada/places/qc/qu-bec-montcalm-centre-ward-quartier-qc079008-1881/residents/h/r/#p-500806507,/hgiscanada/places/qc/qu-bec-montcalm-centre-ward-quartier-qc079008-1881/residents/h/r/,name_age_only,medium_no_birthplace
viaf:317273598,Joseph Alexandre Baile,1801,1888,http://www.biographi.ca/en/bio/baile_joseph_alexandre_11E.html,Q6280561,562000922,baile,joseph,80,Male,France,PLACE_QC173001,QC090003,https://jimclifford.ca/hgiscanada/places/qc/montr-al-centre-ward-quartier-qc090003-1881/residents/#p-562000922,/hgiscanada/places/qc/montr-al-centre-ward-quartier-qc090003-1881/residents/,name_age_only,medium_no_birthplace
viaf:317273621,R. (Robert) Bickerdike,1843,1928,http://www.biographi.ca/en/bio/bickerdike_robert_15E.html,Q3434581,601102112,bickerdike,robert,37,Male,Ontario,PLACE_QC160003_1881,QC091006,https://jimclifford.ca/hgiscanada/places/qc/st-henri-town-ville-qc091006-1881/residents/f/b/#p-601102112,/hgiscanada/places/qc/st-henri-town-ville-qc091006-1881/residents/f/b/,name_age_birthplace_strict,high
viaf:317273659,Louis Joseph Forget,1853,1911,http://www.biographi.ca/en/bio/forget_louis_joseph_14E.html,Q3260638,570508612,forget,louis,28,Male,Quebec,PLACE_QC182002,QC090005,https://jimclifford.ca/hgiscanada/places/qc/montr-al-st-louis-ward-quartier-qc090005-1881/residents/e/f/#p-570508612,/hgiscanada/places/qc/montr-al-st-louis-ward-quartier-qc090005-1881/residents/e/f/,name_age_only,medium_no_birthplace
viaf:317273668,Laurent Catellier,1839,1918,http://www.biographi.ca/en/bio/catellier_laurent_14E.html,Q6501083,490110522,catellier,laurent,41,Male,Quebec,PLACE_QC188006,QC079001,https://jimclifford.ca/hgiscanada/places/qc/qu-bec-st-roch-ward-quartier-qc079001-1881/residents/a/c/#p-490110522,/hgiscanada/places/qc/qu-bec-st-roch-ward-quartier-qc079001-1881/residents/a/c/,name_age_only,medium_no_birthplace
viaf:317273689,Alfred Rochon,1847,1909,http://www.biographi.ca/en/bio/rochon_alfred_13E.html,Q4723359,640211502,rochon,alfred,34,Male,Quebec,PLACE_QC057029,QC097024,https://jimclifford.ca/hgiscanada/places/qc/hull-city-cit-qc097024-1881/residents/y/r/#p-640211502,/hgiscanada/places/qc/hull-city-cit-qc097024-1881/residents/y/r/,name_age_only,medium_no_birthplace
viaf:317273941,William Wagner,1820,1901,http://www.biographi.ca/en/bio/wagner_william_13E.html,Q8019872,1222502222,wagner,william,60,Male,Germany,PLACE_MB163009,MB186012,https://jimclifford.ca/hgiscanada/places/mb/woodlands-mb186012-1881/residents/l/w/#p-1222502222,/hgiscanada/places/mb/woodlands-mb186012-1881/residents/l/w/,name_age_only,medium_no_birthplace
viaf:317273965,Arthur Turcotte,1845,1905,http://www.biographi.ca/en/bio/turcotte_arthur_13E.html,Q2865360,530306811,turcotte,arthur,36,Male,Quebec,PLACE_QC198002,QC083004,https://jimclifford.ca/hgiscanada/places/qc/trois-rivi-res-notre-dame-ward-quartier-qc083004-1881/residents/d/t/#p-530306811,/hgiscanada/places/qc/trois-rivi-res-notre-dame-ward-quartier-qc083004-1881/residents/d/t/,name_age_only,medium_no_birthplace
viaf:317273975,Théophile Allard,1842,1912,http://www.biographi.ca/en/bio/allard_joseph_theophile_14E.html,Q3184430,482000311,allard,theophile,37,Male,Quebec,PLACE_QC048001_1851,QC077012,https://jimclifford.ca/hgiscanada/places/qc/baie-st-paul-qc077012-1881/residents/l/a/#p-482000311,/hgiscanada/places/qc/baie-st-paul-qc077012-1881/residents/l/a/,name_age_only,medium_no_birthplace
viaf:317274017,Sévère Rivard,1834,1888,http://www.biographi.ca/en/bio/rivard_severe_11E.html,Q3511490,570710013,rivard,severe,46,Male,Quebec,PLACE_QC176002,QC090006,https://jimclifford.ca/hgiscanada/places/qc/montreal-st-james-ward-quartier-st-jacques-qc090006-1881/residents/f/r-2/#p-570710013,/hgiscanada/places/qc/montreal-st-james-ward-quartier-st-jacques-qc090006-1881/residents/f/r-2/,name_age_only,medium_no_birthplace
viaf:317274542,William Southam,1843,1932,http://www.biographi.ca/en/bio/southam_william_16E.html,Q8018624,960802117,southam,william,37,Male,Quebec,PLACE_ON069006,ON149006,https://jimclifford.ca/hgiscanada/places/on/hamilton-ward-quartier-no-6-on149006-1881/residents/f/s/#p-960802117,/hgiscanada/places/on/hamilton-ward-quartier-no-6-on149006-1881/residents/f/s/,name_age_only,medium_no_birthplace
viaf:32925425,Robert Sellar,1841,1919,http://www.biographi.ca/en/bio/sellar_robert_14E.html,Q62559430,460101017,sellar,robert,39,Male,Scotland,PLACE_QC058012,QC072007,https://jimclifford.ca/hgiscanada/places/qc/huntingdon-village-qc072007-1881/residents/#p-460101017,/hgiscanada/places/qc/huntingdon-village-qc072007-1881/residents/,name_age_only,medium_no_birthplace
viaf:33110303,Nérée Beauchemin,1850,1931,http://www.biographi.ca/en/bio/beauchemin_neree_16E.html,Q3347202,530603016,beauchemin,neree,31,Male,Quebec,PLACE_QC093018_1891,QC084001,https://jimclifford.ca/hgiscanada/places/qc/yamachiche-village-qc084001-1881/residents/a/b/#p-530603016,/hgiscanada/places/qc/yamachiche-village-qc084001-1881/residents/a/b/,name_age_only,medium_no_birthplace
viaf:33358046,Thomas Webster,1809,1901,http://www.biographi.ca/en/bio/webster_thomas_13E.html,Q53118380,1081801707,webster,thomas,72,Male,Ireland,PLACE_ON128022,ON168008,https://jimclifford.ca/hgiscanada/places/on/newbury-village-on168008-1881/residents/#p-1081801707,/hgiscanada/places/on/newbury-village-on168008-1881/residents/,name_age_only,medium_no_birthplace
viaf:33492124,John Arthur Fraser,1838,1898,http://www.biographi.ca/en/bio/fraser_john_arthur_12E.html,Q3180935,850404123,fraser,john,43,Male,England,PLACE_ON134003_1881,ON134003,https://jimclifford.ca/hgiscanada/places/on/toronto-st-thomas-ward-quartier-on134003-1881/residents/c/f/#p-850404123,/hgiscanada/places/on/toronto-st-thomas-ward-quartier-on134003-1881/residents/c/f/,name_age_birthplace_strict,high
viaf:33936085,Gilbert-Anselme Girouard,1846,1885,http://www.biographi.ca/en/bio/girouard_gilbert_anselme_11E.html,Q3105735,240504823,girouard,gilbert,35,Male,New Brunswick,PLACE_NB026011,NB034006,https://jimclifford.ca/hgiscanada/places/nb/wellington-nb034006-1881/residents/f/g/#p-240504823,/hgiscanada/places/nb/wellington-nb034006-1881/residents/f/g/,name_age_only,medium_no_birthplace
viaf:3396211,David Boyle,1842,1911,http://www.biographi.ca/en/bio/boyle_david_14E.html,Q5231631,980402601,boyle,david,38,Male,Scotland,PLACE_ON152020,ON152003,https://jimclifford.ca/hgiscanada/places/on/elora-village-on152003-1881/residents/c/b/#p-980402601,/hgiscanada/places/on/elora-village-on152003-1881/residents/c/b/,name_age_only,medium_no_birthplace
viaf:35518287,Louis-Zéphirin Moreau,1824,1901,http://www.biographi.ca/en/bio/moreau_louis_zephirin_13E.html,Q2496468,411801613,moreau,louis,57,Male,Quebec,PLACE_QC091012,QC062001,https://jimclifford.ca/hgiscanada/places/qc/st-hyacinthe-city-cit-qc062001-1881/residents/a/m/#p-411801613,/hgiscanada/places/qc/st-hyacinthe-city-cit-qc062001-1881/residents/a/m/,name_age_only,medium_no_birthplace
viaf:35694515,Robert Steele Ambrose,1824,1908,http://www.biographi.ca/en/bio/ambrose_robert_steele_13E.html,Q7341490,951903401,ambrose,robert,55,Male,England,PLACE_ON069002_1881,ON149002,https://jimclifford.ca/hgiscanada/places/on/hamilton-ward-quartier-no-2-on149002-1881/residents/b/a/#p-951903401,/hgiscanada/places/on/hamilton-ward-quartier-no-2-on149002-1881/residents/b/a/,name_age_only,medium_no_birthplace
viaf:35736743,John Mann,1798,1891,http://www.biographi.ca/en/bio/mann_john_12E.html,Q110721426,181203105,mann,john,82,Male,Scotland,PLACE_NB024011,NB026004,https://jimclifford.ca/hgiscanada/places/nb/st-george-nb026004-1881/residents/d/m/#p-181203105,/hgiscanada/places/nb/st-george-nb026004-1881/residents/d/m/,name_age_only,medium_no_birthplace
viaf:36512161,Benjamin Russell,1849,1935,http://www.biographi.ca/en/bio/russell_benjamin_16E.html,Q4889192,81603521,russell,benjamin,32,Male,Nova Scotia,PLACE_NS011044,NS010013,https://jimclifford.ca/hgiscanada/places/ns/dartmouth-t-v-ns010013-1881/residents/m/r/#p-81603521,/hgiscanada/places/ns/dartmouth-t-v-ns010013-1881/residents/m/r/,name_age_birthplace_strict,high
viaf:3703154688486948380002,Adolphe Rho,1839,1905,http://www.biographi.ca/en/bio/rho_adolphe_13E.html,Q2824895,343203816,rho,adolphe,43,Male,Quebec,PLACE_QC078001,QC051003,https://jimclifford.ca/hgiscanada/places/qc/b-cancour-qc051003-1881/residents/c/r/#p-343203816,/hgiscanada/places/qc/b-cancour-qc051003-1881/residents/c/r/,name_age_only,medium_no_birthplace
viaf:37808257,Antoine Plamondon,1804,1895,http://www.biographi.ca/en/bio/plamondon_antoine_12E.html,Q2856626,511500314,plamondon,antoine,78,Male,Quebec,PLACE_QC186007,QC081006,https://jimclifford.ca/hgiscanada/places/qc/pointe-aux-trembles-qc081006-1881/residents/f/p/#p-511500314,/hgiscanada/places/qc/pointe-aux-trembles-qc081006-1881/residents/f/p/,name_age_only,medium_no_birthplace
viaf:38343572,Lewis Morris Wilkins,1801,1885,http://www.biographi.ca/en/bio/wilkins_lewis_morris_1801_85_11E.html,Q6536905,123800502,wilkins,lewis,79,Male,Nova Scotia,PLACE_NS012019,NS018003,https://jimclifford.ca/hgiscanada/places/ns/windsor-t-v-ns018003-1881/residents/c/w/#p-123800502,/hgiscanada/places/ns/windsor-t-v-ns018003-1881/residents/c/w/,name_age_birthplace_strict,high
viaf:38407974,François-Alexandre-Hubert La Rue,1833,1881,http://www.biographi.ca/en/bio/la_rue_francois_alexandre_hubert_11E.html,Q3142041,451801815,rue,francois,48,Male,Quebec,PLACE_QC153004,QC071007,https://jimclifford.ca/hgiscanada/places/qc/st-joachim-qc071007-1881/residents/g/r/#p-451801815,/hgiscanada/places/qc/st-joachim-qc071007-1881/residents/g/r/,name_age_only,medium_no_birthplace
viaf:38718335,Anne Langton,1804,1893,http://www.biographi.ca/en/bio/langton_anne_12E.html,Q4768525,871512502,langton,ann,77,Female,England,PLACE_ON135004,ON135004,https://jimclifford.ca/hgiscanada/places/on/yorkville-village-on135004-1881/residents/d/l/#p-871512502,/hgiscanada/places/on/yorkville-village-on135004-1881/residents/d/l/,name_age_birthplace_strict,high
viaf:39037417,Francis A. (Francis Alexander) Anglin,1865,1933,http://www.biographi.ca/en/bio/anglin_francis_alexander_16E.html,Q1441358,170304906,anglin,francis,16,Male,New Brunswick,PLACE_NB032018,NB024002,https://jimclifford.ca/hgiscanada/places/nb/st-john-wellington-ward-quartier-nb024002-1881/residents/b/a/#p-170304906,/hgiscanada/places/nb/st-john-wellington-ward-quartier-nb024002-1881/residents/b/a/,name_age_only,medium_no_birthplace
viaf:3942079,R. E. (Rupert Etherege) Kingsford,1849,1920,http://www.biographi.ca/en/bio/kingsford_rupert_etherege_14E.html,Q75910589,871513402,kingsford,rupert,31,Male,Quebec,PLACE_ON135004,ON135004,https://jimclifford.ca/hgiscanada/places/on/yorkville-village-on135004-1881/residents/d/k/#p-871513402,/hgiscanada/places/on/yorkville-village-on135004-1881/residents/d/k/,name_age_only,medium_no_birthplace
viaf:40276747,Francis Shanly,1820,1882,http://www.biographi.ca/en/bio/shanly_francis_11E.html,Q113802911,881103203,shanly,francis,60,Male,Ireland,PLACE_ON133008_1891,ON136006,https://jimclifford.ca/hgiscanada/places/on/york-w-o-on136006-1881/residents/f/s/#p-881103203,/hgiscanada/places/on/york-w-o-on136006-1881/residents/f/s/,name_age_only,medium_no_birthplace
viaf:40445990,Egerton Ryerson Young,1840,1909,http://www.biographi.ca/en/bio/young_egerton_ryerson_13E.html,Q15982610,781701311,young,egerton,41,Male,Ontario,PLACE_ON132014,ON123002,https://jimclifford.ca/hgiscanada/places/on/colborne-village-on123002-1881/residents/b/y/#p-781701311,/hgiscanada/places/on/colborne-village-on123002-1881/residents/b/y/,name_age_birthplace_strict,high
viaf:40617577,Josiah Henson,1789,1883,http://www.biographi.ca/en/bio/henson_josiah_11E.html,Q9013442,1152202709,henson,josiah,92,Male,United States,PLACE_ON121001_1881,ON178003,https://jimclifford.ca/hgiscanada/places/on/camden-on178003-1881/residents/c/h/#p-1152202709,/hgiscanada/places/on/camden-on178003-1881/residents/c/h/,name_age_only,medium_no_birthplace
viaf:41371948,Edmond Langevin,1824,1889,http://www.biographi.ca/en/bio/langevin_edmond_11E.html,Q5338892,271503001,langevin,edmond,56,Male,Quebec,PLACE_QC084019,QC040007,https://jimclifford.ca/hgiscanada/places/qc/rimouski-town-ville-qc040007-1881/residents/g/l/#p-271503001,/hgiscanada/places/qc/rimouski-town-ville-qc040007-1881/residents/g/l/,name_age_only,medium_no_birthplace
viaf:41396754,P. L. (Patrick Leonard) Macdougall,1819,1894,http://www.biographi.ca/en/bio/macdougall_patrick_leonard_12E.html,Q7147011,70211606,mcdougall,p,61,Male,France,PLACE_NS045043,NS009001,https://jimclifford.ca/hgiscanada/places/ns/halifax-ward-quartier-no-1-ns009001-1881/residents/a/m-2/#p-70211606,/hgiscanada/places/ns/halifax-ward-quartier-no-1-ns009001-1881/residents/a/m-2/,name_age_birthplace_strict,high
viaf:41550698,Alexander Begg,1839,1897,http://www.biographi.ca/en/bio/begg_alexander_1839_97_12E.html,Q4718333,1213006024,begg,alexr,41,Male,Quebec,PLACE_MB183003,MB183003,https://jimclifford.ca/hgiscanada/places/mb/winnipeg-mb183003-1881/residents/c/b/#p-1213006024,/hgiscanada/places/mb/winnipeg-mb183003-1881/residents/c/b/,name_age_only,medium_no_birthplace
viaf:4212837,Sarah Lindley Crease,1826,1922,http://www.biographi.ca/en/bio/lindley_sarah_15E.html,Q19588390,1241600712,crease,sarah,54,Female,England,PLACE_BC004001,BC191003,https://jimclifford.ca/hgiscanada/places/bc/victoria-james-bay-ward-quartier-bc191003-1881/residents/c/c/#p-1241600712,/hgiscanada/places/bc/victoria-james-bay-ward-quartier-bc191003-1881/residents/c/c/,name_age_only,medium_no_birthplace
viaf:42205113,Alfred Richard Cecil Selwyn,1824,1902,http://www.biographi.ca/en/bio/selwyn_alfred_richard_cecil_13E.html,Q2744361,590604817,selwyn,alfred,57,Male,England,PLACE_QC180001,QC090008,https://jimclifford.ca/hgiscanada/places/qc/montr-al-st-antoine-ward-quartier-qc090008-1881/residents/h/s-2/#p-590604817,/hgiscanada/places/qc/montr-al-st-antoine-ward-quartier-qc090008-1881/residents/h/s-2/,name_age_birthplace_strict,high
viaf:42641456,Louis-Rodrigue Masson,1833,1903,http://www.biographi.ca/en/bio/masson_louis_rodrigue_13E.html,Q1552865,600207617,masson,louis,47,Male,Quebec,PLACE_QC167006,QC091001,https://jimclifford.ca/hgiscanada/places/qc/montreal-st-jean-baptiste-ward-quartier-qc091001-1881/residents/a/m/#p-600207617,/hgiscanada/places/qc/montreal-st-jean-baptiste-ward-quartier-qc091001-1881/residents/a/m/,name_age_only,medium_no_birthplace
viaf:4282535,Nicolas-Tolentin Hébert,1810,1888,http://www.biographi.ca/en/bio/hebert_nicolas_tolentin_11E.html,Q3340002,292801410,hebert,nicolas,70,Male,Quebec,PLACE_QC061017,QC042008,https://jimclifford.ca/hgiscanada/places/qc/kamouraska-village-qc042008-1881/residents/#p-292801410,/hgiscanada/places/qc/kamouraska-village-qc042008-1881/residents/,name_age_birthplace_strict,high
viaf:43224809,Alexis Contant,1858,1918,http://www.biographi.ca/en/bio/contant_alexis_14E.html,Q302597,570707301,contant,alexis,22,Male,Quebec,PLACE_QC176002,QC090006,https://jimclifford.ca/hgiscanada/places/qc/montreal-st-james-ward-quartier-st-jacques-qc090006-1881/residents/f/c-3/#p-570707301,/hgiscanada/places/qc/montreal-st-james-ward-quartier-st-jacques-qc090006-1881/residents/f/c-3/,name_age_only,medium_no_birthplace
viaf:43316870,Carl Ahrens,1862,1936,http://www.biographi.ca/en/bio/ahrens_carl_henry_16E.html,Q21288588,1041807001,ahrens,carrie,19,Female,Ontario,PLACE_ON150007,ON162005,https://jimclifford.ca/hgiscanada/places/on/berlin-town-ville-on162005-1881/residents/e/a/#p-1041807001,/hgiscanada/places/on/berlin-town-ville-on162005-1881/residents/e/a/,name_age_only,medium_no_birthplace
viaf:44036704,Alfred A. (Alfred Augustus) Stockton,1842,1907,http://www.biographi.ca/en/bio/stockton_alfred_augustus_13E.html,Q2834950,170307807,stockton,alfred,38,Male,New Brunswick,PLACE_NB032018,NB024002,https://jimclifford.ca/hgiscanada/places/nb/st-john-wellington-ward-quartier-nb024002-1881/residents/b/s/#p-170307807,/hgiscanada/places/nb/st-john-wellington-ward-quartier-nb024002-1881/residents/b/s/,name_age_birthplace_strict,high
viaf:44180729,George-Édouard Desbarats,1838,1893,http://www.biographi.ca/en/bio/desbarats_george_edouard_12E.html,Q3101356,591603422,desbarats,george,43,Male,Quebec,PLACE_QC182001,QC090009,https://jimclifford.ca/hgiscanada/places/qc/montr-al-st-laurent-ward-quartier-qc090009-1881/residents/i/d/#p-591603422,/hgiscanada/places/qc/montr-al-st-laurent-ward-quartier-qc090009-1881/residents/i/d/,name_age_only,medium_no_birthplace
viaf:44291355,Adélard Langevin,1855,1915,http://www.biographi.ca/en/bio/langevin_adelard_14E.html,Q3260778,591409908,langevin,adelard,25,Male,Quebec,PLACE_QC182001,QC090009,https://jimclifford.ca/hgiscanada/places/qc/montr-al-st-laurent-ward-quartier-qc090009-1881/residents/i/l-2/#p-591409908,/hgiscanada/places/qc/montr-al-st-laurent-ward-quartier-qc090009-1881/residents/i/l-2/,name_age_birthplace_strict,high
viaf:45225908,Timothy Eaton,1834,1907,http://www.biographi.ca/en/bio/eaton_timothy_13E.html,Q3529062,860608605,eaton,timothy,45,Male,Ireland,PLACE_ON134008,ON134008,https://jimclifford.ca/hgiscanada/places/on/toronto-st-patrick-s-ward-quartier-on134008-1881/residents/h/e/#p-860608605,/hgiscanada/places/on/toronto-st-patrick-s-ward-quartier-on134008-1881/residents/h/e/,name_age_birthplace_strict,high
