person_id,person_name,person_qid,dcb_url,event_type,event_year,place_qid,place_id,place_label,match_strategy,confidence
viaf:49351786,Alexandre-Antonin Taché,Q2621421,http://www.biographi.ca/en/bio/tache_alexandre_antonin_12E.html,birth,1823,Q142024,PLACE_QC201007,Rivière-du-Loup,wd,high
viaf:49351786,Alexandre-Antonin Taché,Q2621421,http://www.biographi.ca/en/bio/tache_alexandre_antonin_12E.html,death,1894,Q1004192,PLACE_MB160012,Saint Boniface,wd,high
viaf:4946156858562149780002,Andrew Edward McKeever,Q4756882,http://www.biographi.ca/en/bio/mckeever_andrew_edward_14E.html,birth,1894,Q1864950,PLACE_ON137013,Listowel,wd,high
viaf:4946156858562149780002,Andrew Edward McKeever,Q4756882,http://www.biographi.ca/en/bio/mckeever_andrew_edward_14E.html,death,1919,Q172,PLACE_ON154011,Toronto,wd,high
viaf:4979056,Laverdière,Q2958140,http://www.biographi.ca/en/bio/laverdiere_charles_honore_10E.html,birth,1826,Q142001,PLACE_QC075001,Château-Richer,wd,high
viaf:4979056,Laverdière,Q2958140,http://www.biographi.ca/en/bio/laverdiere_charles_honore_10E.html,death,1873,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:50025231,John McLoughlin,Q11465249,http://www.biographi.ca/en/bio/mcloughlin_john_8E.html,birth,1784,Q142024,PLACE_QC201007,Rivière-du-Loup,wd,high
viaf:50027857,L.R. (Lucius Richard) O'Brien,Q10320377,http://www.biographi.ca/en/bio/o_brien_lucius_richard_12E.html,death,1899,Q172,PLACE_ON154011,Toronto,wd,high
viaf:5008458,Donald Grant Creighton,Q3036031,http://www.biographi.ca/en/bio/creighton_donald_grant_20E.html,birth,1902,Q172,PLACE_ON154011,Toronto,wd,high
viaf:50332946,Thomas D'Arcy McGee,Q2119451,http://www.biographi.ca/en/bio/mcgee_thomas_d_arcy_9E.html,death,,Q1930,PLACE_ON105011_1921,Ottawa,wd,high
viaf:50376414,David Breakenridge Read,Q164037,http://www.biographi.ca/en/bio/read_david_breakenridge_13E.html,death,1904,Q172,PLACE_ON154011,Toronto,wd,high
viaf:5044168453546366300004,William Kennedy,Q325573,http://www.biographi.ca/en/bio/kennedy_william_11E.html,death,1890,Q1661409,PLACE_MB022003,St. Andrews,wd,high
viaf:50481365,Hart Almerrin Massey,Q5674217,http://www.biographi.ca/en/bio/massey_hart_almerrin_12E.html,death,1896,Q172,PLACE_ON154011,Toronto,wd,high
viaf:50575152,Goad,Q5077096,http://www.biographi.ca/en/bio/goad_charles_edward_13E.html,death,1910,Q172,PLACE_ON154011,Toronto,wd,high
viaf:50844484,Laurent Leroux,Q6501160,http://www.biographi.ca/en/bio/leroux_laurent_8E.html,birth,1759,Q141754,PLACE_QC065011,L'Assomption,wd,high
viaf:50844484,Laurent Leroux,Q6501160,http://www.biographi.ca/en/bio/leroux_laurent_8E.html,death,1855,Q141754,PLACE_QC065011,L'Assomption,wd,high
viaf:50851088,Isidore Clut,Q6080906,http://www.biographi.ca/en/bio/clut_isidore_13E.html,death,1903,Q5610823,PLACE_AB203028,Grouard,wd,high
viaf:50851088,Isidore Clut,Q6080906,http://www.biographi.ca/en/bio/clut_isidore_13E.html,burial,1903,Q5610823,PLACE_AB203028,Grouard,wd,high
viaf:51097258,Côme-Séraphin Cherrier,Q3010582,http://www.biographi.ca/en/bio/cherrier_come_seraphin_11E.html,birth,1798,Q139427,PLACE_QC065004,Repentigny,wd,high
viaf:51097258,Côme-Séraphin Cherrier,Q3010582,http://www.biographi.ca/en/bio/cherrier_come_seraphin_11E.html,death,1885,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:51322194,Alexander Bannerman Warburton,Q581190,http://www.biographi.ca/en/bio/warburton_alexander_bannerman_15E.html,birth,1852,Q2127,PLACE_PE003025,Charlottetown,wd,high
viaf:51322194,Alexander Bannerman Warburton,Q581190,http://www.biographi.ca/en/bio/warburton_alexander_bannerman_15E.html,death,1929,Q2127,PLACE_PE003025,Charlottetown,wd,high
viaf:51420622,Edmund Allen Meredith,Q8084624,http://www.biographi.ca/en/bio/meredith_edmund_allen_12E.html,death,1899,Q172,PLACE_ON154011,Toronto,wd,high
viaf:51542199,J. Bell (James Bell) Forsyth,Q3160934,http://www.biographi.ca/en/bio/forsyth_james_bell_9E.html,death,1869,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:51628374,William Augustus Leggo,Q3502139,http://www.biographi.ca/en/bio/leggo_william_augustus_14E.html,birth,1830,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:51628374,William Augustus Leggo,Q3502139,http://www.biographi.ca/en/bio/leggo_william_augustus_14E.html,death,1915,Q142250,PLACE_QC037014,Lachute,wd,high
viaf:51638493,Louis-Zéphirin Joncas,Q3260921,http://www.biographi.ca/en/bio/joncas_louis_zephirin_13E.html,death,1903,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:51826315,F.-X.-A. (François-Xavier-Anselme) Trudel,Q3083679,http://www.biographi.ca/en/bio/trudel_francois_xavier_anselme_11E.html,death,1890,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:51868698,Sir Louis-Hippolyte La Fontaine,Q521081,http://www.biographi.ca/en/bio/la_fontaine_louis_hippolyte_9E.html,birth,1807,Q141924,PLACE_QC046001_1881,Boucherville,wd,high
viaf:51868698,Sir Louis-Hippolyte La Fontaine,Q521081,http://www.biographi.ca/en/bio/la_fontaine_louis_hippolyte_9E.html,death,1864,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:5195235,Achille Fortier,Q2823063,http://www.biographi.ca/en/bio/fortier_achille_16E.html,death,1939,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:52089072,Bertha Harmer,Q4895485,http://www.biographi.ca/en/bio/harmer_bertha_16E.html,birth,1880,Q613870,PLACE_ON108008_1911,Port Hope,wd,high
viaf:52089072,Bertha Harmer,Q4895485,http://www.biographi.ca/en/bio/harmer_bertha_16E.html,death,1934,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:5231467,John William Dawson,Q1702168,http://www.biographi.ca/en/bio/dawson_john_william_12E.html,birth,1820,Q1018711,PLACE_NS016037,Pictou,wd,high
viaf:5231467,John William Dawson,Q1702168,http://www.biographi.ca/en/bio/dawson_john_william_12E.html,death,1899,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:5231553,George Mercer Dawson,Q934867,http://www.biographi.ca/en/bio/dawson_george_mercer_13E.html,birth,1849,Q1018711,PLACE_NS016037,Pictou,wd,high
viaf:5231553,George Mercer Dawson,Q934867,http://www.biographi.ca/en/bio/dawson_george_mercer_13E.html,death,1901,Q1930,PLACE_ON105011_1921,Ottawa,wd,high
viaf:52486896,Henri Bourassa,Q3130733,http://www.biographi.ca/en/bio/bourassa_henri_18E.html,birth,1868,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:52545801,Jacques Viger,Q529604,http://www.biographi.ca/en/bio/viger_jacques_8E.html,birth,1787,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:52545801,Jacques Viger,Q529604,http://www.biographi.ca/en/bio/viger_jacques_8E.html,death,1858,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:52927331,John McDougall,Q6247684,http://www.biographi.ca/en/bio/mcdougall_john_chantler_14E.html,birth,1842,Q7659765,PLACE_ON114016,Sydenham,wd,high
viaf:5294746,Sir Andrew Macphail,Q4757858,http://www.biographi.ca/en/bio/macphail_andrew_16E.html,death,1938,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:52984451,Alfred Penderell Waddington,Q2646093,http://www.biographi.ca/en/bio/waddington_alfred_penderell_10E.html,death,1872,Q1930,PLACE_ON105011_1921,Ottawa,wd,high
viaf:53039765,George Ansel Sterling Ryerson,Q1508211,http://www.biographi.ca/en/bio/ryerson_george_ansel_sterling_15E.html,birth,1855,Q172,PLACE_ON154011,Toronto,wd,high
viaf:53039765,George Ansel Sterling Ryerson,Q1508211,http://www.biographi.ca/en/bio/ryerson_george_ansel_sterling_15E.html,death,1925,Q172,PLACE_ON154011,Toronto,wd,high
viaf:53120677,Edmond Lareau,Q3047897,http://www.biographi.ca/en/bio/lareau_edmond_11E.html,death,1890,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:53142388,Amor De Cosmos,Q361295,http://www.biographi.ca/en/bio/de_cosmos_amor_12E.html,birth,1825,Q1973829,PLACE_NS012019,Windsor,wd,high
viaf:53142388,Amor De Cosmos,Q361295,http://www.biographi.ca/en/bio/de_cosmos_amor_12E.html,death,1897,Q2132,PLACE_BC217001,Victoria,wd,high
viaf:53212163,Jeremiah Travis,Q16043831,http://www.biographi.ca/en/bio/travis_jeremiah_14E.html,birth,1830,Q203403,PLACE_NB032005,Saint John,wd,high
viaf:53493925,Louis Cyr,Q2985962,http://www.biographi.ca/en/bio/cyr_louis_14E.html,death,1912,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:53552783,John Deighton,Q720322,http://www.biographi.ca/en/bio/deighton_john_10E.html,death,1875,Q24639,PLACE_BC206005,Vancouver,wd,high
viaf:53587322,Ward Chipman,Q7968984,http://www.biographi.ca/en/bio/chipman_ward_1757_1851_8E.html,birth,1787,Q203403,PLACE_NB032005,Saint John,wd,high
viaf:53587322,Ward Chipman,Q7968984,http://www.biographi.ca/en/bio/chipman_ward_1757_1851_8E.html,death,1851,Q203403,PLACE_NB032005,Saint John,wd,high
viaf:53681743,Marie Lacoste,Q3292632,http://www.biographi.ca/en/bio/lacoste_marie_17E.html,birth,1867,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:53681743,Marie Lacoste,Q3292632,http://www.biographi.ca/en/bio/lacoste_marie_17E.html,death,1945,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:53931125,Jean-Denis Daulé,Q3165320,http://www.biographi.ca/en/bio/daule_jean_denis_8E.html,death,1852,Q142218,PLACE_QC081001,L'Ancienne-Lorette,wd,high
viaf:53977835,Sir Adam Beck,Q520050,http://www.biographi.ca/en/bio/beck_adam_15E.html,death,1925,Q92561,PLACE_ON128016,London,wd,high
viaf:54052976,J.-E. (Jules-Ernest) Livernois,Q55218624,http://www.biographi.ca/en/bio/livernois_jules_ernest_16E.html,birth,1851,Q371275,PLACE_QC197009_1891,Saint-Zéphirin-de-Courval,wd,high
viaf:54052976,J.-E. (Jules-Ernest) Livernois,Q55218624,http://www.biographi.ca/en/bio/livernois_jules_ernest_16E.html,death,1933,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:54054056,Elihu James Davis,Q5360848,http://www.biographi.ca/en/bio/davis_elihu_james_16E.html,death,1936,Q172,PLACE_ON154011,Toronto,wd,high
viaf:54209961,A.H.F. (Augustus Henry Frazer) Lefroy,Q76328941,http://www.biographi.ca/en/bio/lefroy_augustus_henry_frazer_14E.html,birth,1852,Q172,PLACE_ON154011,Toronto,wd,high
viaf:54209961,A.H.F. (Augustus Henry Frazer) Lefroy,Q76328941,http://www.biographi.ca/en/bio/lefroy_augustus_henry_frazer_14E.html,death,1919,Q172,PLACE_ON154011,Toronto,wd,high
viaf:54325117,Sara Jeannette Duncan,Q4236309,http://www.biographi.ca/en/bio/duncan_sara_jeannette_15E.html,birth,1861,Q34180,PLACE_ON103007_1911,Brantford,wd,high
viaf:54569385,Henry Wolsey Bayfield,Q3133164,http://www.biographi.ca/en/bio/bayfield_henry_wolsey_11E.html,death,1885,Q2127,PLACE_PE003025,Charlottetown,wd,high
viaf:54947843,George Brown,Q642382,http://www.biographi.ca/en/bio/brown_george_10E.html,death,1880,Q172,PLACE_ON154011,Toronto,wd,high
viaf:55044371,Anderson Ruffin Abbott,Q2846137,http://www.biographi.ca/en/bio/abbott_anderson_ruffin_14E.html,birth,1837,Q172,PLACE_ON154011,Toronto,wd,high
viaf:55044371,Anderson Ruffin Abbott,Q2846137,http://www.biographi.ca/en/bio/abbott_anderson_ruffin_14E.html,death,1913,Q172,PLACE_ON154011,Toronto,wd,high
viaf:55049984,Robert Dunsmuir,Q7343706,http://www.biographi.ca/en/bio/dunsmuir_robert_11E.html,death,1889,Q2132,PLACE_BC217001,Victoria,wd,high
viaf:55052943,Adélard Godbout,Q380370,http://www.biographi.ca/en/bio/godbout_adelard_18E.html,death,1956,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:55314866,John Medley,Q15461158,http://www.biographi.ca/en/bio/medley_john_12E.html,death,1892,Q2138,PLACE_NB036016,Fredericton,wd,high
viaf:55314866,John Medley,Q15461158,http://www.biographi.ca/en/bio/medley_john_12E.html,burial,1892,Q2138,PLACE_NB036016,Fredericton,wd,high
viaf:55501913,Louis-Édouard Bois,Q64435739,http://www.biographi.ca/en/bio/bois_louis_edouard_11E.html,birth,1813,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:55581018,Robert Machray,Q7347251,http://www.biographi.ca/en/bio/machray_robert_13E.html,death,1904,Q2135,PLACE_MB160013,Winnipeg,wd,high
viaf:55727158,G.-B. (Georges-Barthélemi) Faribault,Q3101353,http://www.biographi.ca/en/bio/faribault_georges_barthelemi_9E.html,birth,1789,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:55727158,G.-B. (Georges-Barthélemi) Faribault,Q3101353,http://www.biographi.ca/en/bio/faribault_georges_barthelemi_9E.html,death,1866,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:55935228,Matilda Ridout,Q17421738,http://www.biographi.ca/en/bio/ridout_matilda_13E.html,birth,1844,Q172,PLACE_ON154011,Toronto,wd,high
viaf:56100461,John Wilson Murray,Q14623590,http://www.biographi.ca/en/bio/murray_john_wilson_13E.html,death,1906,Q172,PLACE_ON154011,Toronto,wd,high
viaf:56140236,Sir Richard William Scott,Q7329994,http://www.biographi.ca/en/bio/scott_richard_william_14E.html,birth,1825,Q2420628,PLACE_ON113006_1911,Prescott,wd,high
viaf:56140236,Sir Richard William Scott,Q7329994,http://www.biographi.ca/en/bio/scott_richard_william_14E.html,death,1913,Q1930,PLACE_ON105011_1921,Ottawa,wd,high
viaf:56141675,Pierre-Flavien Turgeon,Q3383007,http://www.biographi.ca/en/bio/turgeon_pierre_flavien_9E.html,birth,1787,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:56141675,Pierre-Flavien Turgeon,Q3383007,http://www.biographi.ca/en/bio/turgeon_pierre_flavien_9E.html,death,1867,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:56305525,C. P. (Charles Pitcher) Clarke,Q5079823,http://www.biographi.ca/en/bio/clarke_charles_kirk_15E.html,birth,1857,Q5367201,PLACE_ON152020,Elora,wd,high
viaf:56354989,Sir William Young,Q8020690,http://www.biographi.ca/en/bio/young_william_11E.html,death,1887,Q3246744,PLACE_NS011043,Halifax,wd,high
viaf:56509338,Wolfred Nelson,Q3569710,http://www.biographi.ca/en/bio/nelson_wolfred_9E.html,birth,1791,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:56509338,Wolfred Nelson,Q3569710,http://www.biographi.ca/en/bio/nelson_wolfred_9E.html,death,1863,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:56599309,Antoine Racine,Q2856657,http://www.biographi.ca/en/bio/racine_antoine_12E.html,birth,1822,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:56599309,Antoine Racine,Q2856657,http://www.biographi.ca/en/bio/racine_antoine_12E.html,death,1893,Q139473,PLACE_QC088005,Sherbrooke,wd,high
viaf:56618171,Emily Carr,Q289624,http://www.biographi.ca/en/bio/carr_emily_17E.html,birth,1871,Q2132,PLACE_BC217001,Victoria,wd,high
viaf:56618171,Emily Carr,Q289624,http://www.biographi.ca/en/bio/carr_emily_17E.html,death,1945,Q2132,PLACE_BC217001,Victoria,wd,high
viaf:56647741,Richard Maurice Bucke,Q2150189,http://www.biographi.ca/en/bio/bucke_richard_maurice_13E.html,death,1902,Q92561,PLACE_ON128016,London,wd,high
viaf:56656221,Narcisse-Eutrope Dionne,Q3336055,http://www.biographi.ca/en/bio/dionne_narcisse_eutrope_14E.html,death,1917,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:5721883,Frederick Grant Banting,Q180350,http://www.biographi.ca/en/bio/banting_frederick_grant_17E.html,birth,1891,Q1490411,PLACE_ON144018,Alliston,wd,high
viaf:5733736,Mitchell Frederick Hepburn,Q3317082,http://www.biographi.ca/en/bio/hepburn_mitchell_frederick_18E.html,birth,1896,Q2078072,PLACE_ON109008_1911,St. Thomas,wd,high
viaf:5733736,Mitchell Frederick Hepburn,Q3317082,http://www.biographi.ca/en/bio/hepburn_mitchell_frederick_18E.html,death,1953,Q2078072,PLACE_ON109008_1911,St. Thomas,wd,high
viaf:5736619,Aurélie Caouette,Q2941794,http://www.biographi.ca/en/bio/caouette_aurelie_13E.html,birth,1833,Q141873,PLACE_QC091012,Saint-Hyacinthe,wd,high
viaf:5736619,Aurélie Caouette,Q2941794,http://www.biographi.ca/en/bio/caouette_aurelie_13E.html,death,1905,Q141873,PLACE_QC091012,Saint-Hyacinthe,wd,high
viaf:57397450,Goldwin Smith,Q3110133,http://www.biographi.ca/en/bio/smith_goldwin_13E.html,death,1910,Q172,PLACE_ON154011,Toronto,wd,high
viaf:57684312,Helen McNicoll,Q276123,http://www.biographi.ca/en/bio/mcnicoll_helen_galloway_14E.html,birth,1879,Q172,PLACE_ON154011,Toronto,wd,high
viaf:57714127,James Walker,Q94638117,http://www.biographi.ca/en/bio/walker_james_16E.html,death,1936,Q36312,PLACE_AB194026,Calgary,wd,high
viaf:57716346,Alexander McLeod,Q4719619,http://www.biographi.ca/en/bio/mcleod_alexander_10E.html,death,1871,Q274120,PLACE_ON151009,Niagara Falls,wd,high
viaf:57908851,Joseph du Sacré-Coeur,Q513207,http://www.biographi.ca/en/bio/pariseau_esther_13E.html,death,1902,Q24639,PLACE_BC206005,Vancouver,wd,high
viaf:58047601,Sir Thomas Wardlaw Taylor,Q7794885,http://www.biographi.ca/en/bio/taylor_thomas_wardlaw_14E.html,death,1917,Q133116,PLACE_ON153009_1921,Hamilton,wd,high
viaf:58133159,Horatio Walker,Q1627994,http://www.biographi.ca/en/bio/walker_horatio_16E.html,birth,1858,Q1864950,PLACE_ON137013,Listowel,wd,high
viaf:58133159,Horatio Walker,Q1627994,http://www.biographi.ca/en/bio/walker_horatio_16E.html,death,1938,Q3464399,PLACE_QC075013,Sainte-Pétronille,wd,high
viaf:5817398,Louis Perrault,Q61950500,http://www.biographi.ca/en/bio/perrault_louis_9E.html,birth,1807,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:5817398,Louis Perrault,Q61950500,http://www.biographi.ca/en/bio/perrault_louis_9E.html,death,1866,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:58264726,Marie-Anne Lajimonière,Q299800,http://www.biographi.ca/en/bio/gaboury_marie_anne_10E.html,death,1875,Q1004192,PLACE_MB160012,Saint Boniface,wd,high
viaf:58523564,Étienne-Paschal Taché,Q289263,http://www.biographi.ca/en/bio/tache_etienne_paschal_9E.html,birth,1795,Q141946,PLACE_QC074014_1921,Montmagny,wd,high
viaf:58523564,Étienne-Paschal Taché,Q289263,http://www.biographi.ca/en/bio/tache_etienne_paschal_9E.html,death,1865,Q141946,PLACE_QC074014_1921,Montmagny,wd,high
viaf:58570657,Arsène Bessette,Q2864436,http://www.biographi.ca/en/bio/bessette_arsene_15E.html,death,1921,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:5866147425863245040008,Sir John Douglas Hazen,Q3181374,http://www.biographi.ca/en/bio/hazen_john_douglas_16E.html,death,1937,Q203403,PLACE_NB032005,Saint John,wd,high
viaf:58918497,Joseph Guibord,Q6283610,http://www.biographi.ca/en/bio/guibord_joseph_9E.html,death,1869,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:58928251,Robert Armour,Q7341586,http://www.biographi.ca/en/bio/armour_robert_8E.html,death,1857,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:58962417,John Ostell,Q3182226,http://www.biographi.ca/en/bio/ostell_john_12E.html,death,1892,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:59071832,Frédéric Houde,Q3089889,http://www.biographi.ca/en/bio/houde_frederic_11E.html,birth,1847,Q141410,PLACE_QC069014,Louiseville,wd,high
viaf:59493043,Henry John Boulton,Q5723949,http://www.biographi.ca/en/bio/boulton_henry_john_9E.html,death,1870,Q172,PLACE_ON154011,Toronto,wd,high
viaf:59867535,Philip P. (Philip Pearsall) Carpenter,Q556520,http://www.biographi.ca/en/bio/carpenter_philip_pearsall_10E.html,death,1877,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:59932163,Charles Huot,Q2959390,http://www.biographi.ca/en/bio/huot_charles_15E.html,birth,1855,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:59932163,Charles Huot,Q2959390,http://www.biographi.ca/en/bio/huot_charles_15E.html,death,1930,Q3483898,PLACE_QC081007,Sillery,wd,high
viaf:59936615,A.T. (Alexander Tilloch) Galt,Q1302087,http://www.biographi.ca/en/bio/galt_alexander_tilloch_12E.html,death,1893,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:5998479,Jean-Baptiste Meilleur,Q3164278,http://www.biographi.ca/en/bio/meilleur_jean_baptiste_10E.html,birth,1796,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:5998479,Jean-Baptiste Meilleur,Q3164278,http://www.biographi.ca/en/bio/meilleur_jean_baptiste_10E.html,death,1878,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:6032100,Charles Arkoll Boulton,Q220157,http://www.biographi.ca/en/bio/boulton_charles_arkoll_12E.html,birth,1841,Q1007418,PLACE_ON132012_1911,Cobourg,wd,high
viaf:60425122,William Richard Harris,Q18912781,http://www.biographi.ca/en/bio/harris_william_richard_15E.html,death,1923,Q172,PLACE_ON154011,Toronto,wd,high
viaf:60453872,Mountcastle,Q19661456,http://www.biographi.ca/en/bio/mountcastle_clara_h_13E.html,death,1908,Q2979345,PLACE_ON119017_1911,Clinton,wd,high
viaf:60524936,William Hume Blake,Q8012664,http://www.biographi.ca/en/bio/blake_william_hume_9E.html,death,1870,Q172,PLACE_ON154011,Toronto,wd,high
viaf:6068361,Benjamin Hart,Q4888791,http://www.biographi.ca/en/bio/hart_benjamin_8E.html,birth,1779,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:60715462,Camille Lefebvre,Q2934988,http://www.biographi.ca/en/bio/lefebvre_camille_12E.html,birth,1831,Q3463156,PLACE_QC064006,Saint-Philippe,wd,high
viaf:60717410,Pierre-Évariste LeBlanc,Q519566,http://www.biographi.ca/en/bio/leblanc_pierre_evariste_14E.html,death,1918,Q3483898,PLACE_QC081007,Sillery,wd,high
viaf:61073141,Burrows Willcocks Arthur Sleigh,Q4797894,http://www.biographi.ca/en/bio/sleigh_burrows_willcocks_arthur_9E.html,birth,1821,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:61073978,Charles-François Baillargeon,Q2958033,http://www.biographi.ca/en/bio/baillargeon_charles_francois_9E.html,death,1870,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:61075095,Adolphe Pinsonnault,Q3382744,http://www.biographi.ca/en/bio/pinsoneault_pierre_adolphe_11E.html,birth,1815,Q3463156,PLACE_QC064006,Saint-Philippe,wd,high
viaf:61075095,Adolphe Pinsonnault,Q3382744,http://www.biographi.ca/en/bio/pinsoneault_pierre_adolphe_11E.html,death,1883,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:61076480,Paul LaRocque,Q3371601,http://www.biographi.ca/en/bio/la_rocque_paul_15E.html,birth,1846,Q141420,PLACE_QC085011,Marieville,wd,high
viaf:61076480,Paul LaRocque,Q3371601,http://www.biographi.ca/en/bio/la_rocque_paul_15E.html,death,1926,Q139473,PLACE_QC088005,Sherbrooke,wd,high
viaf:61112000,Émile Grouard,Q16029914,http://www.biographi.ca/en/bio/grouard_emile_16E.html,death,1931,Q5610823,PLACE_AB203028,Grouard,wd,high
viaf:61139700,J. Hillyard Cameron,Q6239314,http://www.biographi.ca/en/bio/cameron_john_hillyard_10E.html,death,1876,Q172,PLACE_ON154011,Toronto,wd,high
viaf:61174900,Isaac Allen Jack,Q16030813,http://www.biographi.ca/en/bio/jack_isaac_allen_13E.html,birth,1843,Q203403,PLACE_NB032005,Saint John,wd,high
viaf:61174900,Isaac Allen Jack,Q16030813,http://www.biographi.ca/en/bio/jack_isaac_allen_13E.html,death,1903,Q203403,PLACE_NB032005,Saint John,wd,high
viaf:61270935,Girouard,Q7167361,http://www.biographi.ca/en/bio/girouard_edouard_percy_cranwill_16E.html,birth,1867,Q340,PLACE_QC076013_1921,Montreal,wd,high
viaf:61428102,Moses Hart,Q6915805,http://www.biographi.ca/en/bio/hart_moses_8E.html,birth,1768,Q44012,PLACE_QC093015,Trois-Rivières,wd,high
viaf:61428102,Moses Hart,Q6915805,http://www.biographi.ca/en/bio/hart_moses_8E.html,death,1852,Q44012,PLACE_QC093015,Trois-Rivières,wd,high
viaf:61657235,Paul Kane,Q506000,http://www.biographi.ca/en/bio/kane_paul_10E.html,death,1871,Q172,PLACE_ON154011,Toronto,wd,high
viaf:61674827,Pierre-J.-Olivier (Pierre-Joseph-Olivier) Chauveau,Q660646,http://www.biographi.ca/en/bio/chauveau_pierre_joseph_olivier_11E.html,birth,1820,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:61674827,Pierre-J.-Olivier (Pierre-Joseph-Olivier) Chauveau,Q660646,http://www.biographi.ca/en/bio/chauveau_pierre_joseph_olivier_11E.html,death,1890,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:61674836,Peter Skene Ogden,Q117443,http://www.biographi.ca/en/bio/ogden_peter_skene_8E.html,birth,1790,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:620159474202127661456,Joseph-Dominique Guay,Q3184222,http://www.biographi.ca/en/bio/guay_joseph_dominique_15E.html,birth,1866,Q952269,PLACE_QC050018,Chicoutimi,wd,high
viaf:620159474202127661456,Joseph-Dominique Guay,Q3184222,http://www.biographi.ca/en/bio/guay_joseph_dominique_15E.html,death,1925,Q952269,PLACE_QC050018,Chicoutimi,wd,high
viaf:6208536,Joseph Vézina,Q2071106,http://www.biographi.ca/en/bio/vezina_joseph_15E.html,birth,1849,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:6208536,Joseph Vézina,Q2071106,http://www.biographi.ca/en/bio/vezina_joseph_15E.html,death,1924,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:62330378,Sir Edward Belcher,Q713398,http://www.biographi.ca/en/bio/belcher_edward_10E.html,birth,1799,Q3246744,PLACE_NS011043,Halifax,wd,high
viaf:62340853,Albert Lacombe,Q946069,http://www.biographi.ca/en/bio/lacombe_albert_14E.html,death,1916,Q36312,PLACE_AB194026,Calgary,wd,high
viaf:62344756,John A. Macdonald,Q128702,http://www.biographi.ca/en/bio/macdonald_john_alexander_12E.html,death,1891,Q1930,PLACE_ON105011_1921,Ottawa,wd,high
viaf:62347504,Charles Baillairgé,Q2958277,http://www.biographi.ca/en/bio/baillairge_charles_13E.html,birth,1826,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:62347504,Charles Baillairgé,Q2958277,http://www.biographi.ca/en/bio/baillairge_charles_13E.html,death,1906,Q2145,PLACE_QC081017,Quebec City,wd,high
viaf:62349211,Emily Howard Stowe,Q155506,http://www.biographi.ca/en/bio/jennings_emily_howard_13E.html,birth,1831,Q4115370,PLACE_ON134016,Norwich,wd,high
viaf:62349211,Emily Howard Stowe,Q155506,http://www.biographi.ca/en/bio/jennings_emily_howard_13E.html,death,1903,Q172,PLACE_ON154011,Toronto,wd,high
