id,lat,lon,name,country,feature_class,source
2652747,56.577830,-3.450220,Clunie,GB,P,geonames_api
2652843,51.461110,-2.620000,Clifton,GB,P,geonames_api
2652909,52.106720,1.111340,Claydon,GB,P,geonames_api
2652958,54.633330,-5.716670,Clandeboye,GB,S,geonames_api
2652976,56.107430,-3.750980,Clackmannan,GB,P,geonames_api
2653121,51.492710,-0.258010,Chiswick,GB,P,geonames_api
2653225,53.250000,-1.416670,Chesterfield,GB,P,geonames_api
2653228,53.190500,-2.891890,Chester,GB,P,geonames_api
2653234,53.166670,-2.583330,Cheshire,GB,L,geonames_api
2653261,51.900060,-2.079720,Cheltenham,GB,P,geonames_api
2653300,53.216670,-1.600000,Chatsworth House,GB,S,geonames_api
2653591,52.842910,-1.341880,Castle Donington,GB,P,geonames_api
2653704,56.502630,-2.705300,Carnoustie,GB,P,geonames_api
2653775,54.895100,-2.938200,Carlisle,GB,P,geonames_api
2653789,50.692760,-1.317500,Carisbrooke,GB,P,geonames_api
2653885,57.350000,-4.916670,Glen Cannich,GB,T,geonames_api
2653947,51.337050,-0.742610,Camberley,GB,P,geonames_api
2653989,56.244100,-4.216370,Callander,GB,P,geonames_api
2654019,54.416670,-3.500000,Calder Hall,GB,S,geonames_api
2654143,50.990030,0.134410,Buxted,GB,P,geonames_api
2654201,53.649110,-0.684530,Burton upon Stather,GB,P,geonames_api
2654215,54.183690,-2.721090,Burton-in-Kendal,GB,P,geonames_api
2654327,52.454340,1.438180,Bungay,GB,P,geonames_api
2654497,56.474510,-2.867820,Broughty Ferry,GB,P,geonames_api
2654604,55.575390,-5.147170,Brodick,GB,P,geonames_api
2654614,51.800000,-0.233330,Brocket Hall,GB,S,geonames_api
2654623,50.820140,-2.800090,Broadwindsor,GB,P,geonames_api
2654662,50.350000,-4.033330,Brixton,GB,P,geonames_api
2654669,54.000000,-4.000000,British Isles,GB,T,geonames_api
2654675,51.455230,-2.596650,Bristol,GB,P,geonames_api
2654710,50.828380,-0.139470,Brighton,GB,P,geonames_api
2654726,50.733800,-2.758310,Bridport,GB,P,geonames_api
2654787,51.486190,-0.308300,Brentford,GB,P,geonames_api
2654824,56.729930,-2.657290,Brechin,GB,P,geonames_api
2654840,56.583330,-6.633330,Breachacha Castle,GB,S,geonames_api
2654909,51.089600,-0.798120,Bramshott,GB,P,geonames_api
2654993,53.793910,-1.752060,Bradford,GB,P,geonames_api
2655051,55.755830,-6.284260,Bowmore,GB,P,geonames_api
2655130,55.802720,-4.068350,Bothwell,GB,P,geonames_api
2655177,54.812200,-4.134140,Borgue,GB,P,geonames_api
2655192,55.583330,-2.833330,Scottish Borders,GB,A,geonames_api
2655210,55.873290,-3.105100,Bonnyrigg,GB,P,geonames_api
2655215,56.016670,-3.616670,Bo'ness,GB,P,geonames_api
2655477,57.583330,-4.250000,Black Isle,GB,T,geonames_api
2655524,53.750000,-2.483330,Blackburn,GB,P,geonames_api
2655562,51.871130,0.158680,Bishop's Stortford,GB,P,geonames_api
2655603,52.481420,-1.899830,Birmingham,GB,P,geonames_api
2655820,55.750000,-2.500000,Berwickshire,GB,A,geonames_api
2655894,55.227710,-6.148160,Fair Head,GB,T,geonames_api
2655952,55.816670,-4.016670,Bellshill,GB,P,geonames_api
2655984,54.596820,-5.925410,Belfast,GB,P,geonames_api
2656044,52.000000,-0.500000,Bedfordshire,GB,L,geonames_api
2656173,51.375100,-2.361720,Bath,GB,P,geonames_api
2656281,51.080220,-4.058080,Barnstaple,GB,P,geonames_api
2656295,51.650000,-0.200000,Barnet,GB,P,geonames_api
2656382,56.089780,-3.910920,Bannockburn,GB,P,geonames_api
2656399,57.500000,-3.083330,Banffshire,GB,A,geonames_api
2656402,57.664770,-2.529640,Banff,GB,P,geonames_api
2656406,52.063200,-1.342220,Banbury,GB,P,geonames_api
2656407,54.350000,-6.283330,Banbridge,GB,P,geonames_api
2656422,50.989540,-3.487590,Bampton,GB,P,geonames_api
2656633,51.360210,-0.687850,Bagshot,GB,A,geonames_api
2656708,55.462730,-4.633930,Ayr,GB,P,geonames_api
2656719,51.816650,-0.814580,Aylesbury,GB,P,geonames_api
2656787,54.414170,-6.975510,Aughnacloy,GB,P,geonames_api
2656799,56.291580,-3.234280,Auchtermuchty,GB,P,geonames_api
2656924,51.308730,-0.299720,Ashtead,GB,P,geonames_api
2656944,55.491990,-2.837040,Ashkirk,GB,P,geonames_api
2656946,55.177190,-1.564120,Ashington,GB,P,geonames_api
2656965,51.129200,-2.810080,Ashcott,GB,P,geonames_api
2657000,54.633330,-6.683330,Artrea,GB,P,geonames_api
2657059,54.250000,-6.500000,County Armàgh,GB,L,geonames_api
2657060,54.350000,-6.666670,Armagh,GB,P,geonames_api
2657088,56.250000,-5.250000,Argyllshire,GB,A,geonames_api
2657215,56.563170,-2.587360,Arbroath,GB,P,geonames_api
2657230,55.133330,-3.400000,Applegarth Town,GB,P,geonames_api
2657254,55.000000,-6.166670,County Antrim,GB,A,geonames_api
2657256,54.666670,-6.250000,Antrim,GB,A,geonames_api
2657258,50.370130,-4.252310,Antony,GB,P,geonames_api
2657293,54.988390,-3.256470,Annan,GB,P,geonames_api
2657306,56.666670,-2.916670,Angus,GB,A,geonames_api
2657429,57.268180,-5.632380,Loch Alsh,GB,H,geonames_api
2657438,55.413180,-1.705630,Alnwick,GB,P,geonames_api
2657471,56.115860,-3.789970,Alloa,GB,P,geonames_api
2657613,55.866020,-3.980250,Airdrie,GB,P,geonames_api
2657676,51.371350,-0.493530,Addlestone,GB,P,geonames_api
2657680,53.944520,-1.884240,Addingham,GB,P,geonames_api
2657697,51.509010,-0.276200,Acton,GB,P,geonames_api
2657770,53.753790,-2.358630,Accrington,GB,P,geonames_api
2657798,57.470760,-3.225090,Charlestown of Aberlour,GB,P,geonames_api
2657830,57.166670,-2.666670,Aberdeenshire,GB,A,geonames_api
2657832,57.143690,-2.098140,Aberdeen,GB,P,geonames_api
2658143,46.166990,6.184360,Veyrier,CH,P,geonames_api
2658434,47.000160,8.014270,Switzerland,CH,A,geonames_api
2659496,46.991790,6.931000,Neuchâtel,CH,P,geonames_api
2660167,46.614360,7.685510,Kien,CH,P,geonames_api
2673730,59.329380,18.068710,Stockholm,SE,P,geonames_api
2747373,52.076670,4.298610,The Hague,NL,P,geonames_api
2750405,52.250000,5.750000,Netherlands,NL,A,geonames_api
2759794,52.374030,4.889690,Amsterdam,NL,P,geonames_api
2759899,52.631670,4.748610,Alkmaar,NL,P,geonames_api
2761369,48.208490,16.372080,Vienna,AT,P,geonames_api
2770921,47.763270,15.697710,Nasswald,AT,P,geonames_api
2782113,47.333330,13.333330,Austria,AT,A,geonames_api
2786318,50.483750,5.866740,Spa,BE,P,geonames_api
2792898,50.715700,4.218320,Lembeek,BE,P,geonames_api
2798866,51.151840,5.390600,Eksel,BE,P,geonames_api
2799645,51.028690,4.101060,Dendermonde,BE,P,geonames_api
2802361,50.750000,4.500000,Belgium,BE,A,geonames_api
2848273,51.179830,7.192500,Remscheid,DE,P,geonames_api
2851523,52.675020,7.949830,Quakenbrück,DE,P,geonames_api
2872003,49.930120,10.959210,Memmelsdorf,DE,P,geonames_api
2888020,51.211190,14.391570,Kleinwelka,DE,P,geonames_api
2897136,52.566670,9.250000,Husum,DE,P,geonames_api
2905643,51.016240,14.743810,Herrnhut,DE,P,geonames_api
2909240,50.069060,8.486320,Hattersheim,DE,P,geonames_api
2910831,52.370520,9.733220,Hanover,DE,P,geonames_api
2921044,51.500000,10.500000,Germany,DE,A,geonames_api
2937552,50.661700,10.124720,Diedorf,DE,P,geonames_api
2947739,49.237240,7.256170,Blieskastel,DE,P,geonames_api
2952984,49.898730,10.900670,Bamberg,DE,P,geonames_api
2953481,48.500000,9.000000,Baden-Wurttemberg,DE,A,geonames_api
2953504,48.760600,8.239750,Baden-Baden,DE,P,geonames_api
2960935,53.000000,-6.416670,County Wicklow,IE,A,geonames_api
2960963,52.500000,-6.666670,County Wexford,IE,A,geonames_api
2960964,52.334170,-6.457500,Wexford,IE,P,geonames_api
2960972,53.500000,-7.500000,County Westmeath,IE,A,geonames_api
2960992,52.258330,-7.111940,Waterford,IE,P,geonames_api
2961123,52.270420,-9.702640,Tralee,IE,P,geonames_api
2961191,52.666670,-7.833330,County Tipperary,IE,A,geonames_api
2961214,52.681940,-7.802220,Thurles,IE,P,geonames_api
2961224,52.526670,-7.137220,Thomastown,IE,P,geonames_api
2961237,52.794720,-7.833890,Templemore,IE,P,geonames_api
2961344,53.983330,-7.233330,Stradone,IE,P,geonames_api
2961349,53.015560,-7.152780,Stradbally,IE,P,geonames_api
2961354,52.536390,-7.220000,Stonyford,IE,P,geonames_api
2961423,54.269690,-8.469430,Sligo,IE,P,geonames_api
2961531,52.572500,-9.102500,Shanagolden,IE,P,geonames_api
2961622,54.935530,-7.461090,Saint Johnstown,IE,P,geonames_api
2961730,52.951110,-7.801670,Roscrea,IE,P,geonames_api
2961732,53.633330,-8.183330,Roscommon,IE,P,geonames_api
2961897,55.036730,-7.649230,Rathmelton,IE,P,geonames_api
2961905,52.524440,-8.938060,Rathkeale,IE,P,geonames_api
2961920,52.854720,-7.580280,Rathdowney,IE,P,geonames_api
2962139,52.852780,-6.216940,Avoca,IE,P,geonames_api
2962256,53.885080,-9.545260,Newport,IE,P,geonames_api
2962293,54.156390,-7.135000,Newbliss,IE,P,geonames_api
2962449,53.120560,-8.960560,Moy,IE,P,geonames_api
2962476,53.113610,-7.320000,Mountmellick,IE,P,geonames_api
2962505,54.646390,-8.195560,Mountcharles,IE,P,geonames_api
2962540,52.289440,-7.248330,Mooncoin,IE,P,geonames_api
2962543,53.293080,-6.153120,Monkstown,IE,P,geonames_api
2962547,53.367780,-8.697780,Monivea,IE,P,geonames_api
2962567,54.250000,-7.000000,County Monaghan,IE,A,geonames_api
2962570,53.916670,-7.866670,Mohill,IE,P,geonames_api
2962661,53.666670,-6.666670,Co Meath,IE,A,geonames_api
2962666,53.900000,-9.250000,County Mayo,IE,A,geonames_api
2962722,55.296100,-7.263520,Malin,IE,P,geonames_api
2962725,53.450830,-6.154440,Malahide,IE,P,geonames_api
2962745,51.906630,-8.969680,Macroom,IE,P,geonames_api
2962839,53.666670,-7.750000,Co Longford,IE,A,geonames_api
2962862,52.116670,-9.666670,Listry Bridge,IE,P,geonames_api
2962898,52.136670,-7.930830,Lismore,IE,P,geonames_api
2962943,52.664720,-8.623060,Limerick,IE,P,geonames_api
2962975,54.116670,-8.000000,County Leitrim,IE,A,geonames_api
2963155,51.707500,-8.530560,Kinsale,IE,P,geonames_api
2963199,52.905020,-6.604350,Kiltegan,IE,P,geonames_api
2963218,52.640110,-9.485090,Kilrush,IE,P,geonames_api
2963275,52.400000,-8.577220,Kilmallock,IE,P,geonames_api
2963283,52.205450,-7.425730,Kilmacthomas,IE,P,geonames_api
2963367,54.016670,-7.533330,Killashandra,IE,P,geonames_api
2963397,52.583330,-7.250000,County Kilkenny,IE,A,geonames_api
2963398,52.654170,-7.252220,Kilkenny,IE,P,geonames_api
2963419,52.360510,-8.471750,Kilfinane,IE,P,geonames_api
2963459,52.383330,-9.733330,Kilcooly,IE,P,geonames_api
2963517,52.166670,-9.750000,Co Kerry,IE,A,geonames_api
2963597,52.395611,-6.945076,"New Ross, County Wexford (Republic of Ireland)",,,lincs_inline
2963918,52.629440,-7.073330,Gowran,IE,P,geonames_api
2963998,52.570280,-9.282780,Glin,IE,P,geonames_api
2964106,52.787780,-7.513890,Glashare Castle,IE,S,geonames_api
2964179,53.333330,-9.000000,Galway,IE,A,geonames_api
2964180,53.272450,-9.050950,Galway,IE,P,geonames_api
2964400,52.944720,-9.292220,Ennistimon,IE,P,geonames_api
2964504,53.835000,-6.396110,Dunleer,IE,P,geonames_api
2964573,53.380460,-6.271130,Co Dublin,IE,A,geonames_api
2964574,53.333060,-6.248890,Dublin,IE,P,geonames_api
2964613,53.636810,-7.168940,Drumcree,IE,P,geonames_api
2964751,54.916670,-8.000000,Donegal,IE,A,geonames_api
2964992,53.683330,-9.000000,Crossboyne,IE,P,geonames_api
2965111,52.947780,-9.063060,Corrofin,IE,P,geonames_api
2965139,51.966670,-8.583330,Cork,IE,A,geonames_api
2965140,51.897970,-8.470610,Cork,IE,P,geonames_api
2965260,51.850460,-8.294800,Cobh,IE,P,geonames_api
2965402,51.623060,-8.870560,Clonakilty,IE,P,geonames_api
2965413,52.940280,-8.035560,Cloghjordan,IE,P,geonames_api
2965449,53.489070,-10.019100,Clifden,IE,P,geonames_api
2965463,52.003060,-7.819440,Clashmore,IE,P,geonames_api
2965479,52.833330,-9.000000,Clare,IE,A,geonames_api
2965516,52.350000,-8.683330,Charleville,IE,P,geonames_api
2965534,53.916670,-7.250000,Cavan,IE,A,geonames_api
2965535,53.990830,-7.360560,Cavan,IE,P,geonames_api
2965573,53.679350,-7.297360,Castlepollard,IE,P,geonames_api
2965599,53.374830,-6.363360,Castleknock,IE,P,geonames_api
2965650,53.433330,-8.483330,Castleblakeney,IE,P,geonames_api
2965726,52.349170,-7.413060,Carrick-on-Suir,IE,P,geonames_api
2965767,52.666670,-6.833330,Carlow,IE,A,geonames_api
2965772,54.040000,-6.188330,Carlingford,IE,P,geonames_api
2965841,52.545000,-7.391110,Callan,IE,P,geonames_api
2965929,54.477820,-8.280940,Bundoran,IE,P,geonames_api
2965932,52.655300,-6.653590,Bunclody,IE,P,geonames_api
2966055,52.995280,-8.128060,Borrisokane,IE,P,geonames_api
2966131,53.301500,-6.177800,Blackrock,IE,P,geonames_api
2966356,51.680250,-9.452540,Bantry,IE,P,geonames_api
2966359,52.450000,-8.066670,Bansha Castle,IE,S,geonames_api
2966370,51.746940,-8.742500,Bandon,IE,P,geonames_api
2966384,52.453060,-6.865280,Ballywilliam,IE,P,geonames_api
2966406,54.500000,-8.183330,Ballyshannon,IE,P,geonames_api
2966420,52.788890,-7.330280,Ballyragget,IE,P,geonames_api
2966492,54.083330,-8.516670,Ballymote,IE,P,geonames_api
2966650,52.580560,-6.568060,Ballycarney,IE,P,geonames_api
2966719,53.741790,-8.635550,Ballinlough,IE,P,geonames_api
2966767,52.873890,-7.308060,Ballinakill,IE,P,geonames_api
2966778,54.116670,-9.166670,Ballina,IE,P,geonames_api
2966796,53.916670,-6.966670,Bailieborough,IE,P,geonames_api
2966815,53.302220,-8.312500,Aughrim,IE,P,geonames_api
2967076,52.561940,-8.795560,Adare,IE,P,geonames_api
2967092,52.913310,-7.344560,Abbeyleix,IE,P,geonames_api
2967108,45.127640,-0.662250,Blaye,FR,P,geonames_api
2967879,48.122790,-1.209830,Vitré,FR,P,geonames_api
2969284,45.525690,4.874840,Vienne,FR,P,geonames_api
2969679,48.803590,2.134240,Versailles,FR,P,geonames_api
2970140,46.641690,-1.304070,Vendée,FR,A,geonames_api
2970698,47.906370,3.786080,Varennes,FR,P,geonames_api
2970990,45.478730,2.292470,Valiergues,FR,P,geonames_api
2971041,50.359090,3.525060,Valenciennes,FR,P,geonames_api
2971518,48.781310,-0.818210,Truttemer-le-Grand,FR,P,geonames_api
2972181,49.538830,4.638030,Tourteron,FR,P,geonames_api
2972284,50.723910,3.161170,Tourcoing,FR,P,geonames_api
2972328,43.124420,5.928360,Toulon,FR,P,geonames_api
2972695,46.981500,-0.211750,Thouars,FR,P,geonames_api
2973267,47.033760,5.405000,Tavaux,FR,P,geonames_api
2973393,43.805830,4.660280,Tarascon,FR,P,geonames_api
2973475,47.354800,5.438870,Talmay,FR,P,geonames_api
2973783,48.583920,7.745530,Strasbourg,FR,P,geonames_api
2974550,48.183240,-0.128910,Sillé-le-Guillaume,FR,P,geonames_api
2975771,50.240570,3.444300,Saulzoir,FR,P,geonames_api
2977246,43.423320,6.773500,Saint-Raphaël,FR,P,geonames_api
2977251,45.287070,4.819720,Saint-Rambert-d'Albon,FR,P,geonames_api
2977378,44.593700,4.576590,Saint-Pons,FR,P,geonames_api
2977446,48.114790,-1.026490,Saint-Pierre-la-Cour,FR,P,geonames_api
2977762,45.246340,4.274160,Saint-Pal-de-Mons,FR,P,geonames_api
2977845,50.748340,2.260910,Saint-Omer,FR,P,geonames_api
2978517,48.375010,-0.697450,Saint-Mars-sur-Colmont,FR,P,geonames_api
2978566,45.149140,5.316730,Saint-Marcellin,FR,P,geonames_api
2979344,47.194240,-1.724850,Saint-Jean-de-Boiseau,FR,P,geonames_api
2980015,44.450000,4.183330,Saint-Genest-de-Beauzon,FR,P,geonames_api
2980916,48.935640,2.353870,Saint-Denis,FR,P,geonames_api
2981059,48.530950,6.603160,Saint-Clément,FR,P,geonames_api
2981206,45.475900,4.512940,Saint-Chamond,FR,P,geonames_api
2981402,44.052030,2.129110,Saint-Benoît-de-Carmaux,FR,P,geonames_api
2981492,49.104650,6.704020,Saint-Avold,FR,P,geonames_api
2981591,48.262760,-1.608470,Saint-Aubin-d'Aubigné,FR,P,geonames_api
2981752,44.586320,6.534190,Saint-André-d'Embrun,FR,P,geonames_api
2981760,44.994550,-0.444430,Saint-André-de-Cubzac,FR,P,geonames_api
2981898,47.268920,1.376140,Saint-Aignan,FR,P,geonames_api
2982076,47.837650,-0.332940,Sablé-sur-Sarthe,FR,P,geonames_api
2982652,49.443130,1.099320,Rouen,FR,P,geonames_api
2982775,49.814330,2.700950,Rosières-en-Santerre,FR,P,geonames_api
2983165,49.926100,4.522200,Rocroi,FR,P,geonames_api
2983276,45.943040,-0.967740,Rochefort,FR,P,geonames_api
2983990,48.111090,-1.674310,Rennes,FR,P,geonames_api
2984159,49.009440,-1.550790,Regnéville-sur-Mer,FR,P,geonames_api
2984552,50.183330,3.166670,Raillencourt-Sainte-Olle,FR,P,geonames_api
2984640,47.904560,-3.134590,Quistinic,FR,P,geonames_api
2986200,45.062500,5.340940,Pont-en-Royans,FR,P,geonames_api
2988507,48.851667,2.356389,île Saint-Louis,,,lincs_inline
2990048,45.235930,5.409840,Notre-Dame-de-l'Osier,FR,P,geonames_api
2990440,43.703130,7.266080,Nice,FR,P,geonames_api
2992166,43.610930,3.876350,Montpellier,FR,P,geonames_api
2992229,48.988260,2.343400,Montmorency,FR,P,geonames_api
2992466,48.478230,4.770730,Montier-en-Der,FR,P,geonames_api
2992741,43.739760,7.427320,Monte Carlo,MC,P,geonames_api
2993875,44.099730,3.078480,Millau,FR,P,geonames_api
2994160,49.119110,6.172690,Metz,FR,P,geonames_api
2994497,43.776490,7.504350,Menton,FR,P,geonames_api
2994981,47.296710,-1.391380,Mauves-sur-Loire,FR,P,geonames_api
2995401,48.200000,-0.666670,Martigné-sur-Mayenne,FR,P,geonames_api
2996944,45.749060,4.847890,Lyon,FR,P,geonames_api
2999160,49.680420,0.211060,Le Tilleul,FR,P,geonames_api
3003603,48.002100,0.202510,Le Mans,FR,P,geonames_api
3003796,49.493460,0.107850,Le Havre,FR,P,geonames_api
3005966,43.747160,5.313460,Lauris,FR,P,geonames_api
3007609,48.732640,-3.456570,Lannion,FR,P,geonames_api
3009223,43.124680,6.010330,La Garde,FR,P,geonames_api
3010315,48.318130,2.571520,La Chapelle-la-Reine,FR,P,geonames_api
3012248,47.956100,-2.548040,Josselin,FR,P,geonames_api
3012649,48.821040,2.277180,Issy-les-Moulineaux,FR,P,geonames_api
3013132,45.033330,5.200000,Hostun,FR,P,geonames_api
3013502,48.775150,7.170390,Hérange,FR,P,geonames_api
3015370,47.666670,5.033330,Grancey-le-Château-Neuvelle,FR,P,geonames_api
3015787,44.909040,1.628160,Gluges,FR,P,geonames_api
3016060,44.163860,5.004970,Gigondas,FR,P,geonames_api
3017382,48.856667,2.352222,Paris,,,lincs_inline
3017798,43.959270,5.779450,Forcalquier,FR,P,geonames_api
3019875,48.631260,-2.465070,Erquy,FR,P,geonames_api
3020185,50.059490,2.609420,Englebelmer,FR,P,geonames_api
3021382,44.092520,6.231990,Digne-les-Bains,FR,P,geonames_api
3021958,50.222870,3.239190,Cuvillers,FR,P,geonames_api
3022300,47.412350,-2.167580,Crossac,FR,P,geonames_api
3022456,49.520140,1.930460,Crillon,FR,P,geonames_api
3022826,49.045410,-1.445180,Coutances,FR,P,geonames_api
3023264,49.668460,2.423390,Coullemelle,FR,P,geonames_api
3025053,47.058930,-0.879740,Cholet,FR,P,geonames_api
3026164,45.964200,2.467980,Châtelard,FR,P,geonames_api
3026303,47.716750,-1.376430,Châteaubriant,FR,P,geonames_api
3027422,45.566280,5.920790,Chambéry,FR,P,geonames_api
3027572,45.997340,5.168650,Chalamont,FR,P,geonames_api
3028282,49.201550,-0.797260,Castillon,FR,P,geonames_api
3028808,43.551350,7.012750,Cannes,FR,P,geonames_api
3029012,50.571530,1.613250,Camiers,FR,P,geonames_api
3029030,50.175960,3.234720,Cambrai,FR,P,geonames_api
3029775,47.968600,-0.234840,Brûlon,FR,P,geonames_api
3029962,46.048410,6.443990,Brizon,FR,P,geonames_api
3030293,48.166670,-2.833330,Brittany,FR,A,geonames_api
3030918,50.166670,3.116670,Bois de Bourlon,FR,V,geonames_api
3031582,44.841240,-0.580460,Bordeaux,FR,P,geonames_api
3032639,43.302640,-0.397330,Billère,FR,P,geonames_api
3032797,43.480550,-1.556840,Biarritz,FR,P,geonames_api
3033123,47.248780,6.018150,Besançon,FR,P,geonames_api
3033708,48.013010,6.443460,Bellefontaine,FR,P,geonames_api
3034157,50.084290,2.657460,Beaumont-Hamel,FR,P,geonames_api
3035639,48.684360,-1.356860,Avranches,FR,P,geonames_api
3036059,47.666920,-2.984210,Auray,FR,P,geonames_api
3036784,50.293010,2.781860,Arras,FR,P,geonames_api
3037136,49.632020,4.653690,Ardennes,FR,A,geonames_api
3037514,45.239920,4.670700,Annonay,FR,P,geonames_api
3037656,47.471560,-0.552020,Angers,FR,P,geonames_api
3037701,48.176860,-0.784340,Andouillé,FR,P,geonames_api
3037854,49.900000,2.300000,Amiens,FR,P,geonames_api
3038354,43.528300,5.449730,Aix-en-Provence,FR,P,geonames_api
3038789,50.105210,1.835470,Abbeville,FR,P,geonames_api
3042089,49.245560,-2.138610,Saint John,JE,P,geonames_api
3042091,49.188040,-2.104910,Saint Helier,JE,P,geonames_api
3042142,49.216670,-2.116670,Jersey,JE,A,geonames_api
3042225,54.250000,-4.500000,Isle of Man,IM,A,geonames_api
3042362,49.455800,-2.577500,Guernsey,,,lincs_inline
3042400,49.346600,-2.362060,Channel Islands,,T,geonames_api
3052009,47.683330,17.635120,Győr,HU,P,geonames_api
3081368,51.102860,17.030060,Wroclaw,PL,P,geonames_api
3084021,54.277240,19.098760,Świerznica,PL,P,geonames_api
3090705,53.873090,19.000910,Nowa Wieś,PL,P,geonames_api
3091150,53.142140,17.601810,Nakło nad Notecią,PL,P,geonames_api
3092493,52.988870,18.544600,Mała Nieszawka,PL,P,geonames_api
3117533,41.728150,1.823990,Manresa,ES,P,geonames_api
3128026,43.262710,-2.925280,Bilbao,ES,P,geonames_api
3144096,62.000000,10.000000,Norway,NO,A,geonames_api
3165524,45.070490,7.686820,Turin,IT,P,geonames_api
3169070,41.891930,12.511330,Rome,IT,P,geonames_api
3175395,42.833330,12.833330,Italy,IT,A,geonames_api
3176219,44.404780,8.944390,Genoa,IT,P,geonames_api
3177019,43.804550,11.294870,Fiesole,IT,P,geonames_api
3177426,42.776630,10.277880,Elba,IT,T,geonames_api
3177595,43.910880,8.080290,Diano Marina,IT,P,geonames_api
3182640,40.972590,14.207450,Aversa,IT,P,geonames_api
3201926,45.875000,14.980000,Dobrnič,SI,P,geonames_api
3209498,46.198430,6.186420,Chêne-Bougeries,CH,P,geonames_api
3237025,49.175830,-2.104170,Hâvre des Pas,JE,H,geonames_api
3291040,52.368060,-9.770830,Kilmoyly South,IE,P,geonames_api
3292029,51.973610,-8.593060,Garrycloyne House,IE,S,geonames_api
3292549,52.127220,-8.637780,Summer Hill,IE,P,geonames_api
3300477,52.215280,-8.537220,Landscape,IE,L,geonames_api
3301294,52.195280,-7.512220,Comeragh House,IE,S,geonames_api
3301983,52.351670,-7.025000,Glenmore,IE,P,geonames_api
3305640,52.713890,-8.499440,Castleconnell,IE,P,geonames_api
3311879,53.071110,-8.941110,Tulla,IE,P,geonames_api
3315329,53.389440,-6.395280,Coolmine House,IE,S,geonames_api
3333159,53.750000,-0.333330,Kingston upon Hull,GB,A,geonames_api
3333194,51.500000,-0.566670,Slough,GB,A,geonames_api
3333195,52.416670,-1.750000,Solihull,GB,A,geonames_api
3333202,53.416670,-2.166670,Stockport,GB,A,geonames_api
3336902,42.755080,-7.866210,Galicia,ES,A,geonames_api
3367577,-34.350270,18.479090,Cape of Good Hope,ZA,T,geonames_api
3369157,-33.925840,18.423220,Cape Town,ZA,P,geonames_api
3370751,-15.950000,-5.700000,St. Helena,SH,A,geonames_api
3373405,10.000000,-25.000000,Atlantic Ocean,,H,geonames_api
3374036,13.107320,-59.620210,Bridgetown,BB,P,geonames_api
3374084,13.164530,-59.551650,Barbados,BB,A,geonames_api
3411923,40.000000,-40.000000,North Atlantic Ocean,,H,geonames_api
3413829,64.135480,-21.895410,Reykjavik,IS,P,geonames_api
3420635,69.247210,-53.536820,Qeqertarsuaq,GL,P,geonames_api
3423823,63.088150,-50.677670,Qeqertarsuatsiaat,GL,P,geonames_api
3424929,57.000000,-55.000000,Labrador Sea,,H,geonames_api
3425505,72.000000,-40.000000,Greenland,GL,A,geonames_api
3449433,-23.960830,-46.333610,Santos,BR,P,geonames_api
3451189,-22.250000,-42.500000,Rio de Janeiro,BR,A,geonames_api
3488465,17.991070,-76.957420,Spanish Town,JM,P,geonames_api
3489940,18.166670,-77.250000,Jamaica,JM,A,geonames_api
3491393,17.978070,-76.931300,Bernard Lodge,JM,P,geonames_api
3553478,23.133020,-82.383040,Havana,CU,P,geonames_api
3571219,19.383330,-71.216670,West Indies,,L,geonames_api
3573061,32.381670,-64.678060,Saint George,BM,P,geonames_api
3573103,32.278330,-64.781670,Paget,BM,A,geonames_api
3573197,32.294900,-64.783030,Hamilton,BM,P,geonames_api
3573606,11.250000,-60.666670,Tobago,TT,A,geonames_api
3573890,10.666680,-61.518890,Port of Spain,TT,P,geonames_api
3575174,17.333330,-62.750000,Saint Kitts and Nevis,KN,A,geonames_api
3575479,17.133330,-62.616670,Charlestown,KN,P,geonames_api
3576022,17.120960,-61.843290,St John's,AG,P,geonames_api
3576395,17.076070,-61.795430,Antigua,AG,T,geonames_api
3578263,13.000000,-61.000000,Windward Islands,,T,geonames_api
3582678,17.250000,-88.750000,Belize,BZ,A,geonames_api
3714424,8.466670,-79.000000,Balboa District,PA,A,geonames_api
3831451,76.562530,-68.783600,Thule,GL,P,geonames_api
3870282,-36.724940,-73.116840,Talcahuano,CL,P,geonames_api
3895114,-30.000000,-71.000000,Chile,CL,A,geonames_api
3981362,19.433650,-103.516570,Tonila,MX,P,geonames_api
3995465,25.684350,-100.317210,Monterrey,MX,P,geonames_api
4140963,38.895110,-77.036370,Washington,US,P,geonames_api
4145381,39.745950,-75.546590,Wilmington,US,P,geonames_api
4152872,29.210810,-81.022830,Daytona,US,P,geonames_api
4160021,30.332180,-81.655650,Jacksonville,US,P,geonames_api
4164138,25.774270,-80.193660,Miami,US,P,geonames_api
4165565,26.142340,-81.795960,Naples,US,P,geonames_api
4167147,28.538340,-81.379240,Orlando,US,P,geonames_api
4167505,26.705620,-80.036430,Palm Beach,US,P,geonames_api
4170894,29.894690,-81.314520,St. Augustine,US,P,geonames_api
4171563,27.770860,-82.679270,St. Petersburg,US,P,geonames_api
4180531,33.470970,-81.974840,Augusta,US,P,geonames_api
4195777,34.225510,-84.125020,Forsyth,US,A,geonames_api
4221552,32.083540,-81.099830,Savannah,US,P,geonames_api
4232987,39.520320,-89.048970,Assumption,US,P,geonames_api
4248256,39.005320,-87.739190,Robinson,US,P,geonames_api
