:START_ID,:END_ID,during_period,shared_border_length_m:float,:TYPE
ON007001,ON007003,CENSUS_1851,20051.21,P122_borders_with
ON007001,ON023001,CENSUS_1851,31258.59,P122_borders_with
ON007003,ON023001,CENSUS_1851,5032.18,P122_borders_with
ON007003,ON023002,CENSUS_1851,27048.93,P122_borders_with
ON007003,ON007006,CENSUS_1851,17293.66,P122_borders_with
ON007006,ON007007,CENSUS_1851,21458.54,P122_borders_with
ON007006,ON023003,CENSUS_1851,15345.16,P122_borders_with
ON007006,ON023010,CENSUS_1851,11062.21,P122_borders_with
ON007006,ON023011,CENSUS_1851,8103.62,P122_borders_with
ON008009,ON008010,CENSUS_1851,15910.12,P122_borders_with
ON008002,ON008006,CENSUS_1851,9673.09,P122_borders_with
ON008002,ON008003,CENSUS_1851,8782.11,P122_borders_with
ON008002,ON008008,CENSUS_1851,11550.77,P122_borders_with
ON008004,ON008007,CENSUS_1851,15617.06,P122_borders_with
ON008004,ON008005,CENSUS_1851,7908.03,P122_borders_with
ON008004,ON008009,CENSUS_1851,7229.1,P122_borders_with
ON008007,ON017007,CENSUS_1851,11482.02,P122_borders_with
ON008007,ON008009,CENSUS_1851,2962.41,P122_borders_with
ON008007,ON008010,CENSUS_1851,12222.99,P122_borders_with
ON009005,ON009006,CENSUS_1851,15543.29,P122_borders_with
ON009005,ON020004,CENSUS_1851,8510.55,P122_borders_with
ON009005,ON009999,CENSUS_1851,11537.01,P122_borders_with
ON009005,ON020003,CENSUS_1851,17229.84,P122_borders_with
ON009005,ON019001,CENSUS_1851,3475.85,P122_borders_with
ON009006,ON009007,CENSUS_1851,19978.1,P122_borders_with
ON009008,ON020009,CENSUS_1851,19399.67,P122_borders_with
ON009002,ON009006,CENSUS_1851,26765.94,P122_borders_with
ON009002,ON009008,CENSUS_1851,35452.76,P122_borders_with
ON009002,ON020009,CENSUS_1851,2148.17,P122_borders_with
ON009002,ON020004,CENSUS_1851,9115.16,P122_borders_with
ON009002,ON009005,CENSUS_1851,9487.19,P122_borders_with
ON010004,ON036004,CENSUS_1851,20606.65,P122_borders_with
ON010004,ON031007,CENSUS_1851,3854.7,P122_borders_with
ON010004,ON031001,CENSUS_1851,14456.69,P122_borders_with
ON010001,ON010002,CENSUS_1851,18715.15,P122_borders_with
ON010001,ON010004,CENSUS_1851,2230.49,P122_borders_with
ON010001,QC081010,CENSUS_1851,3817.08,P122_borders_with
ON010001,QC081006,CENSUS_1851,11468.87,P122_borders_with
ON010001,QC081011,CENSUS_1851,5959.56,P122_borders_with
ON010001,ON010003,CENSUS_1851,15506.77,P122_borders_with
ON010003,ON010004,CENSUS_1851,17833.71,P122_borders_with
ON010003,QC081011,CENSUS_1851,4426.11,P122_borders_with
ON010003,ON031001,CENSUS_1851,2712.54,P122_borders_with
ON010003,ON031002,CENSUS_1851,11902.27,P122_borders_with
ON010003,ON031003,CENSUS_1851,21011.17,P122_borders_with
ON012002,ON012006,CENSUS_1851,2506.38,P122_borders_with
ON012002,ON012004,CENSUS_1851,11673.76,P122_borders_with
ON012002,ON012003,CENSUS_1851,4314.29,P122_borders_with
ON012004,ON012005,CENSUS_1851,17011.94,P122_borders_with
ON011001,ON011009,CENSUS_1851,17153.76,P122_borders_with
ON011001,ON011007,CENSUS_1851,18599.0,P122_borders_with
ON011001,ON011011,CENSUS_1851,18726.28,P122_borders_with
ON011001,ON011008,CENSUS_1851,287.76,P122_borders_with
ON011001,ON011006,CENSUS_1851,16788.71,P122_borders_with
ON011003,ON011011,CENSUS_1851,16817.65,P122_borders_with
ON011003,ON011006,CENSUS_1851,18931.03,P122_borders_with
ON011003,ON035009,CENSUS_1851,13450.25,P122_borders_with
ON011003,ON011012,CENSUS_1851,6529.98,P122_borders_with
ON011006,ON011008,CENSUS_1851,19132.51,P122_borders_with
ON011006,ON011012,CENSUS_1851,16978.43,P122_borders_with
ON011008,ON011013,CENSUS_1851,19144.53,P122_borders_with
ON011008,ON011014,CENSUS_1851,16712.93,P122_borders_with
ON011011,ON035009,CENSUS_1851,18713.29,P122_borders_with
ON011014,ON011015,CENSUS_1851,650.11,P122_borders_with
ON011012,ON011014,CENSUS_1851,25767.25,P122_borders_with
ON011005,ON011010,CENSUS_1851,20378.7,P122_borders_with
ON011005,ON039010,CENSUS_1851,18525.1,P122_borders_with
ON011005,ON011009,CENSUS_1851,20157.07,P122_borders_with
ON011005,ON011007,CENSUS_1851,15749.38,P122_borders_with
ON011007,ON011008,CENSUS_1851,17824.42,P122_borders_with
ON011010,ON039010,CENSUS_1851,21649.96,P122_borders_with
ON013004,ON013008,CENSUS_1851,2982.11,P122_borders_with
ON013004,ON013005,CENSUS_1851,7024.82,P122_borders_with
ON013006,ON013009,CENSUS_1851,8817.06,P122_borders_with
ON013006,ON013010,CENSUS_1851,20406.82,P122_borders_with
ON013007,ON013009,CENSUS_1851,13631.7,P122_borders_with
ON013010,ON022001,CENSUS_1851,3928.55,P122_borders_with
ON013010,ON041006,CENSUS_1851,9976.78,P122_borders_with
ON013010,ON041005,CENSUS_1851,9606.86,P122_borders_with
ON013010,ON041004,CENSUS_1851,1787.72,P122_borders_with
ON013009,ON025006,CENSUS_1851,9811.61,P122_borders_with
ON013009,ON025005,CENSUS_1851,16292.27,P122_borders_with
ON014003,ON041002,CENSUS_1851,5571.17,P122_borders_with
ON014003,ON014004,CENSUS_1851,9979.09,P122_borders_with
ON014003,ON039002,CENSUS_1851,14640.7,P122_borders_with
ON014003,ON039007,CENSUS_1851,9907.61,P122_borders_with
ON014004,ON041002,CENSUS_1851,20159.63,P122_borders_with
ON014002,ON014004,CENSUS_1851,21765.13,P122_borders_with
ON014002,ON028004,CENSUS_1851,20309.42,P122_borders_with
ON014002,ON028003,CENSUS_1851,152.05,P122_borders_with
ON015003,ON015009,CENSUS_1851,17671.84,P122_borders_with
ON015003,ON015004,CENSUS_1851,19851.3,P122_borders_with
ON015003,ON015011,CENSUS_1851,20388.46,P122_borders_with
ON015003,ON015010,CENSUS_1851,34528.62,P122_borders_with
ON015009,ON021003,CENSUS_1851,7218.51,P122_borders_with
ON015002,ON015007,CENSUS_1851,11850.35,P122_borders_with
ON015002,ON015008,CENSUS_1851,220.71,P122_borders_with
ON015002,ON015005,CENSUS_1851,19640.22,P122_borders_with
ON015002,ON015009,CENSUS_1851,19922.8,P122_borders_with
ON015002,ON015003,CENSUS_1851,11968.52,P122_borders_with
ON015005,ON015006,CENSUS_1851,14932.01,P122_borders_with
ON015005,ON015007,CENSUS_1851,335.82,P122_borders_with
ON015005,ON024005,CENSUS_1851,19788.34,P122_borders_with
ON016006,ON016008,CENSUS_1851,22883.78,P122_borders_with
ON016006,ON029010,CENSUS_1851,13064.44,P122_borders_with
ON016006,ON039010,CENSUS_1851,18927.07,P122_borders_with
ON016008,ON029005,CENSUS_1851,3396.67,P122_borders_with
ON016008,ON016012,CENSUS_1851,9285.31,P122_borders_with
ON016008,ON029009,CENSUS_1851,19543.01,P122_borders_with
ON016008,ON016010,CENSUS_1851,25705.12,P122_borders_with
ON016008,ON029010,CENSUS_1851,6255.57,P122_borders_with
ON016010,ON016012,CENSUS_1851,9911.5,P122_borders_with
ON016010,ON016011,CENSUS_1851,8833.82,P122_borders_with
ON016001,ON016002,CENSUS_1851,21681.99,P122_borders_with
ON016001,ON016005,CENSUS_1851,6299.71,P122_borders_with
ON016001,ON016014,CENSUS_1851,17816.7,P122_borders_with
ON016001,ON016013,CENSUS_1851,6289.74,P122_borders_with
ON016007,ON029002,CENSUS_1851,6296.2,P122_borders_with
ON016007,ON016013,CENSUS_1851,8403.82,P122_borders_with
ON016007,ON029005,CENSUS_1851,16273.12,P122_borders_with
ON016007,ON016012,CENSUS_1851,15878.77,P122_borders_with
ON016007,ON016008,CENSUS_1851,14513.27,P122_borders_with
ON016002,ON018001,CENSUS_1851,11503.23,P122_borders_with
ON016002,ON016003,CENSUS_1851,26005.85,P122_borders_with
ON016002,ON016004,CENSUS_1851,2101.97,P122_borders_with
ON016002,ON016005,CENSUS_1851,8386.13,P122_borders_with
ON016011,ON016015,CENSUS_1851,33771.42,P122_borders_with
ON016011,ON016012,CENSUS_1851,9329.91,P122_borders_with
ON016011,ON016016,CENSUS_1851,4867.31,P122_borders_with
ON017004,ON017006,CENSUS_1851,20461.98,P122_borders_with
ON017004,ON017008,CENSUS_1851,2915.67,P122_borders_with
ON017004,ON017005,CENSUS_1851,28729.32,P122_borders_with
ON017006,ON017007,CENSUS_1851,21890.21,P122_borders_with
ON017006,ON017008,CENSUS_1851,3487.51,P122_borders_with
ON018001,ON018007,CENSUS_1851,7495.57,P122_borders_with
ON018001,ON018010,CENSUS_1851,16504.05,P122_borders_with
ON018001,ON023006,CENSUS_1851,22691.75,P122_borders_with
ON018004,ON018006,CENSUS_1851,16730.61,P122_borders_with
ON018004,ON018008,CENSUS_1851,2756.25,P122_borders_with
ON018004,ON018007,CENSUS_1851,19119.86,P122_borders_with
ON018005,ON023001,CENSUS_1851,8992.46,P122_borders_with
ON018010,ON023004,CENSUS_1851,1415.84,P122_borders_with
ON018010,ON023005,CENSUS_1851,13939.1,P122_borders_with
ON018010,ON023006,CENSUS_1851,1641.4,P122_borders_with
ON018003,ON018009,CENSUS_1851,15494.05,P122_borders_with
ON018003,ON018005,CENSUS_1851,8271.1,P122_borders_with
ON018003,ON018004,CENSUS_1851,19853.21,P122_borders_with
ON018006,ON018009,CENSUS_1851,18854.93,P122_borders_with
ON018006,ON018008,CENSUS_1851,18604.22,P122_borders_with
ON018007,ON018008,CENSUS_1851,12070.79,P122_borders_with
ON018007,ON018010,CENSUS_1851,19747.39,P122_borders_with
ON019004,ON019005,CENSUS_1851,17907.42,P122_borders_with
ON019004,ON019008,CENSUS_1851,16548.78,P122_borders_with
ON019009,ON019012,CENSUS_1851,28.25,P122_borders_with
ON019009,ON033003,CENSUS_1851,16622.6,P122_borders_with
ON019009,ON019011,CENSUS_1851,16542.68,P122_borders_with
ON019008,ON019009,CENSUS_1851,16890.47,P122_borders_with
ON019008,ON019012,CENSUS_1851,16644.49,P122_borders_with
ON019011,ON019012,CENSUS_1851,16502.02,P122_borders_with
ON019011,ON033007,CENSUS_1851,16587.09,P122_borders_with
ON019001,ON020003,CENSUS_1851,13404.65,P122_borders_with
ON019001,ON019003,CENSUS_1851,14803.86,P122_borders_with
ON019001,ON019013,CENSUS_1851,2932.12,P122_borders_with
ON019001,ON019004,CENSUS_1851,24360.68,P122_borders_with
ON019001,ON019006,CENSUS_1851,13437.36,P122_borders_with
ON019001,ON019007,CENSUS_1851,1462.17,P122_borders_with
ON019001,ON019008,CENSUS_1851,149.06,P122_borders_with
ON019002,ON019006,CENSUS_1851,16276.56,P122_borders_with
ON019002,ON019010,CENSUS_1851,15250.97,P122_borders_with
ON019002,ON019012,CENSUS_1851,16215.81,P122_borders_with
ON019006,ON019013,CENSUS_1851,4171.73,P122_borders_with
ON019006,ON019007,CENSUS_1851,14083.95,P122_borders_with
ON019006,ON019010,CENSUS_1851,1576.23,P122_borders_with
ON019006,ON019008,CENSUS_1851,16484.71,P122_borders_with
ON019006,ON019012,CENSUS_1851,354.39,P122_borders_with
ON019007,ON019013,CENSUS_1851,1339.8,P122_borders_with
ON019007,ON020006,CENSUS_1851,20944.08,P122_borders_with
ON019007,ON019010,CENSUS_1851,11631.37,P122_borders_with
ON019010,ON020006,CENSUS_1851,5388.41,P122_borders_with
ON020001,ON020010,CENSUS_1851,10677.44,P122_borders_with
ON020001,ON020004,CENSUS_1851,16363.61,P122_borders_with
ON020001,ON020011,CENSUS_1851,5177.28,P122_borders_with
ON020001,ON020002,CENSUS_1851,14349.38,P122_borders_with
ON020001,ON020008,CENSUS_1851,16128.16,P122_borders_with
ON020001,ON020006,CENSUS_1851,2187.11,P122_borders_with
ON020006,ON020008,CENSUS_1851,14878.83,P122_borders_with
ON021001,ON021002,CENSUS_1851,11109.07,P122_borders_with
ON001002,ON021002,CENSUS_1851,2298.33,P122_borders_with
ON001002,ON021003,CENSUS_1851,19244.45,P122_borders_with
ON001002,ON001003,CENSUS_1851,17271.86,P122_borders_with
ON001002,ON015009,CENSUS_1851,761.83,P122_borders_with
ON001002,ON009007,CENSUS_1851,19270.63,P122_borders_with
ON001002,ON001004,CENSUS_1851,21028.91,P122_borders_with
ON001002,ON009003,CENSUS_1851,81.52,P122_borders_with
ON022001,ON022003,CENSUS_1851,10177.53,P122_borders_with
ON022001,ON041006,CENSUS_1851,10522.43,P122_borders_with
ON022001,ON022005,CENSUS_1851,18796.02,P122_borders_with
ON022001,ON040006,CENSUS_1851,1348.97,P122_borders_with
ON022002,ON022003,CENSUS_1851,10120.64,P122_borders_with
ON022002,ON040001,CENSUS_1851,1103.76,P122_borders_with
ON022002,ON022005,CENSUS_1851,11857.85,P122_borders_with
ON022002,ON022006,CENSUS_1851,10134.66,P122_borders_with
ON022003,ON040001,CENSUS_1851,12546.76,P122_borders_with
ON022003,ON022005,CENSUS_1851,6396.84,P122_borders_with
ON022003,ON040006,CENSUS_1851,29028.83,P122_borders_with
ON022004,ON040002,CENSUS_1851,6646.36,P122_borders_with
ON022004,ON040003,CENSUS_1851,1754.03,P122_borders_with
ON022004,ON040010,CENSUS_1851,3136.49,P122_borders_with
ON022004,ON022006,CENSUS_1851,10361.7,P122_borders_with
ON022004,ON022009,CENSUS_1851,10968.11,P122_borders_with
ON022004,ON022007,CENSUS_1851,10959.29,P122_borders_with
ON022005,ON041006,CENSUS_1851,2049.95,P122_borders_with
ON022005,ON041007,CENSUS_1851,14303.28,P122_borders_with
ON022006,ON040001,CENSUS_1851,8625.37,P122_borders_with
ON022006,ON040002,CENSUS_1851,1046.39,P122_borders_with
ON023012,ON047003,CENSUS_1851,1652.19,P122_borders_with
ON023012,ON047002,CENSUS_1851,2655.97,P122_borders_with
ON023012,ON047004,CENSUS_1851,2372.22,P122_borders_with
ON023008,ON023009,CENSUS_1851,9982.28,P122_borders_with
ON023008,ON023012,CENSUS_1851,22599.42,P122_borders_with
ON023008,ON027010,CENSUS_1851,22574.86,P122_borders_with
ON023008,ON029001,CENSUS_1851,8338.08,P122_borders_with
ON023011,ON047001,CENSUS_1851,2799.25,P122_borders_with
ON023011,ON047003,CENSUS_1851,1869.04,P122_borders_with
ON023011,ON023012,CENSUS_1851,23153.81,P122_borders_with
ON023005,ON023007,CENSUS_1851,4684.55,P122_borders_with
ON023005,ON023006,CENSUS_1851,16707.88,P122_borders_with
ON016004,ON023012,CENSUS_1851,17681.05,P122_borders_with
ON016004,ON023008,CENSUS_1851,1586.88,P122_borders_with
ON016004,ON029001,CENSUS_1851,13502.76,P122_borders_with
ON016004,ON016005,CENSUS_1851,9703.86,P122_borders_with
ON023007,ON023010,CENSUS_1851,9352.66,P122_borders_with
ON023007,ON023012,CENSUS_1851,19636.77,P122_borders_with
ON016003,ON023006,CENSUS_1851,29755.98,P122_borders_with
ON016003,ON023012,CENSUS_1851,2326.21,P122_borders_with
ON016003,ON018001,CENSUS_1851,9971.65,P122_borders_with
ON016003,ON016004,CENSUS_1851,14714.33,P122_borders_with
ON023010,ON023011,CENSUS_1851,18406.73,P122_borders_with
ON023010,ON023012,CENSUS_1851,1186.48,P122_borders_with
ON023002,ON023004,CENSUS_1851,14936.36,P122_borders_with
ON023002,ON023003,CENSUS_1851,19396.87,P122_borders_with
ON023004,ON023005,CENSUS_1851,12522.69,P122_borders_with
ON023001,ON023002,CENSUS_1851,16180.92,P122_borders_with
ON023001,ON023004,CENSUS_1851,4239.67,P122_borders_with
ON025003,ON025007,CENSUS_1851,20296.88,P122_borders_with
ON025003,ON025006,CENSUS_1851,9710.28,P122_borders_with
ON025003,ON025009,CENSUS_1851,2816.57,P122_borders_with
ON025003,ON025004,CENSUS_1851,14317.35,P122_borders_with
ON025001,ON025007,CENSUS_1851,22483.71,P122_borders_with
ON025001,ON025002,CENSUS_1851,5632.92,P122_borders_with
ON025002,ON025007,CENSUS_1851,15063.48,P122_borders_with
ON025002,ON025003,CENSUS_1851,4080.04,P122_borders_with
ON025002,ON027006,CENSUS_1851,5205.53,P122_borders_with
ON025002,ON025004,CENSUS_1851,7923.93,P122_borders_with
ON025002,ON027007,CENSUS_1851,16784.25,P122_borders_with
ON025005,ON025006,CENSUS_1851,13035.97,P122_borders_with
ON025005,ON025009,CENSUS_1851,2450.33,P122_borders_with
ON025007,ON025008,CENSUS_1851,1293.42,P122_borders_with
ON025004,ON025009,CENSUS_1851,1335.15,P122_borders_with
ON025004,ON027007,CENSUS_1851,11946.86,P122_borders_with
ON025004,ON025005,CENSUS_1851,19019.17,P122_borders_with
ON024001,ON024002,CENSUS_1851,20241.86,P122_borders_with
ON024001,ON024009,CENSUS_1851,26270.55,P122_borders_with
ON024001,ON024006,CENSUS_1851,7450.11,P122_borders_with
ON024001,ON024005,CENSUS_1851,6618.22,P122_borders_with
ON024002,ON024003,CENSUS_1851,19955.3,P122_borders_with
ON024002,ON024006,CENSUS_1851,10573.71,P122_borders_with
ON024009,ON032001,CENSUS_1851,2180.48,P122_borders_with
ON024006,ON030006,CENSUS_1851,15732.44,P122_borders_with
ON024005,ON024009,CENSUS_1851,10132.48,P122_borders_with
ON024005,ON024006,CENSUS_1851,17274.5,P122_borders_with
ON024005,ON030006,CENSUS_1851,2987.2,P122_borders_with
ON024005,ON030001,CENSUS_1851,16074.2,P122_borders_with
ON024003,ON024007,CENSUS_1851,21126.87,P122_borders_with
ON024003,ON024004,CENSUS_1851,15029.2,P122_borders_with
ON024003,ON024006,CENSUS_1851,4315.69,P122_borders_with
ON024007,ON024010,CENSUS_1851,8019.97,P122_borders_with
ON024007,ON024008,CENSUS_1851,11064.91,P122_borders_with
ON024007,ON030008,CENSUS_1851,5662.58,P122_borders_with
ON026005,ON026009,CENSUS_1851,9468.41,P122_borders_with
ON026005,ON026010,CENSUS_1851,10816.56,P122_borders_with
ON026005,ON037001,CENSUS_1851,17047.88,P122_borders_with
ON026005,ON026006,CENSUS_1851,14492.71,P122_borders_with
ON026005,ON037004,CENSUS_1851,455.42,P122_borders_with
ON026007,ON037004,CENSUS_1851,3454.33,P122_borders_with
ON026007,ON035001,CENSUS_1851,41262.49,P122_borders_with
ON026009,ON042008,CENSUS_1851,14487.06,P122_borders_with
ON026009,ON026010,CENSUS_1851,14735.72,P122_borders_with
ON026006,ON026010,CENSUS_1851,13335.08,P122_borders_with
ON026006,ON037004,CENSUS_1851,16257.18,P122_borders_with
ON026006,ON035001,CENSUS_1851,3205.41,P122_borders_with
ON026006,ON026007,CENSUS_1851,17074.99,P122_borders_with
ON026003,ON042003,CENSUS_1851,707.84,P122_borders_with
ON026003,ON042009,CENSUS_1851,14794.98,P122_borders_with
ON026003,ON026004,CENSUS_1851,15351.49,P122_borders_with
ON026003,ON026009,CENSUS_1851,14763.86,P122_borders_with
ON026002,ON042004,CENSUS_1851,9609.14,P122_borders_with
ON026002,ON042003,CENSUS_1851,13755.06,P122_borders_with
ON026002,ON026003,CENSUS_1851,14819.55,P122_borders_with
ON026002,ON026004,CENSUS_1851,179.11,P122_borders_with
ON026004,ON026009,CENSUS_1851,5173.09,P122_borders_with
ON026004,ON026008,CENSUS_1851,9831.0,P122_borders_with
ON026004,ON026005,CENSUS_1851,14530.49,P122_borders_with
ON027009,ON027011,CENSUS_1851,4192.24,P122_borders_with
ON027009,ON038003,CENSUS_1851,4974.37,P122_borders_with
ON027008,ON027009,CENSUS_1851,20049.8,P122_borders_with
ON027008,ON038001,CENSUS_1851,9633.05,P122_borders_with
ON027008,ON038003,CENSUS_1851,14727.88,P122_borders_with
