:START_ID,:END_ID,during_period,shared_border_length_m:float,:TYPE
MB009002,MB009022,CENSUS_1901,17406.24,P122_borders_with
MB009008,MB009022,CENSUS_1901,19512.63,P122_borders_with
MB009008,NT203029,CENSUS_1901,11838.75,P122_borders_with
MB009008,NT203007,CENSUS_1901,19663.54,P122_borders_with
MB009008,NT203063,CENSUS_1901,21559.54,P122_borders_with
MB009008,NT203057,CENSUS_1901,19527.03,P122_borders_with
MB009008,MB009028,CENSUS_1901,34221.75,P122_borders_with
MB009017,MB009019,CENSUS_1901,16379.39,P122_borders_with
MB009014,MB009016,CENSUS_1901,31095.67,P122_borders_with
MB009014,MB009024,CENSUS_1901,19705.99,P122_borders_with
MB009022,NT203093,CENSUS_1901,17202.78,P122_borders_with
MB009022,MB009023,CENSUS_1901,29344.9,P122_borders_with
MB009022,NT203062,CENSUS_1901,9790.72,P122_borders_with
MB009022,NT203029,CENSUS_1901,4850.92,P122_borders_with
MB008008,MB008009,CENSUS_1901,39205.63,P122_borders_with
MB008008,MB008011,CENSUS_1901,30250.88,P122_borders_with
MB008008,MB008014,CENSUS_1901,39167.55,P122_borders_with
MB008002,MB008003,CENSUS_1901,39179.09,P122_borders_with
MB008002,MB008008,CENSUS_1901,30284.43,P122_borders_with
MB008002,MB008005,CENSUS_1901,29354.99,P122_borders_with
MB008002,MB008006,CENSUS_1901,9839.79,P122_borders_with
MB008003,MB008009,CENSUS_1901,29498.73,P122_borders_with
MB008003,MB008008,CENSUS_1901,3.02,P122_borders_with
MB008005,MB009019,CENSUS_1901,19638.07,P122_borders_with
MB008005,MB008007,CENSUS_1901,10943.01,P122_borders_with
MB008005,MB008006,CENSUS_1901,30468.0,P122_borders_with
MB008005,MB008013,CENSUS_1901,14057.54,P122_borders_with
MB008001,MB008002,CENSUS_1901,6735.5,P122_borders_with
MB008004,MB008014,CENSUS_1901,19366.49,P122_borders_with
MB008007,MB008013,CENSUS_1901,5800.42,P122_borders_with
MB010007,MB010008,CENSUS_1901,16877.1,P122_borders_with
MB010007,MB010009,CENSUS_1901,7085.04,P122_borders_with
MB010007,MB011007,CENSUS_1901,34484.92,P122_borders_with
MB010003,MB010006,CENSUS_1901,29881.67,P122_borders_with
MB010003,MB010004,CENSUS_1901,9763.56,P122_borders_with
MB010003,MB010014,CENSUS_1901,50297.58,P122_borders_with
MB010003,MB010005,CENSUS_1901,29588.59,P122_borders_with
MB010001,MB010003,CENSUS_1901,29453.56,P122_borders_with
MB010001,MB010006,CENSUS_1901,9856.22,P122_borders_with
MB010001,MB010007,CENSUS_1901,21951.2,P122_borders_with
MB010001,MB010004,CENSUS_1901,49046.92,P122_borders_with
MB010001,MB010009,CENSUS_1901,7795.43,P122_borders_with
MB010004,MB010009,CENSUS_1901,9816.24,P122_borders_with
MB010004,MB010013,CENSUS_1901,19707.37,P122_borders_with
MB010004,MB010005,CENSUS_1901,49015.56,P122_borders_with
MB010013,MB011012,CENSUS_1901,44829.34,P122_borders_with
MB010013,MB010014,CENSUS_1901,9848.02,P122_borders_with
MB010005,MB010013,CENSUS_1901,39300.23,P122_borders_with
MB010005,MB010014,CENSUS_1901,59727.19,P122_borders_with
MB010014,MB011012,CENSUS_1901,19642.18,P122_borders_with
MB010014,MB011018,CENSUS_1901,67423.27,P122_borders_with
MB010014,ON044079,CENSUS_1901,35187.34,P122_borders_with
MB010014,ON044047,CENSUS_1901,9705.59,P122_borders_with
MB010010,MB011001,CENSUS_1901,5971.47,P122_borders_with
MB010010,MB012001,CENSUS_1901,6413.46,P122_borders_with
MB010010,MB010011,CENSUS_1901,6107.61,P122_borders_with
MB010010,MB010012,CENSUS_1901,2861.94,P122_borders_with
MB010010,MB011012,CENSUS_1901,9953.38,P122_borders_with
MB010009,MB011007,CENSUS_1901,34584.73,P122_borders_with
MB010009,MB010013,CENSUS_1901,26184.36,P122_borders_with
MB010009,MB010010,CENSUS_1901,15260.08,P122_borders_with
MB010009,MB011012,CENSUS_1901,2430.83,P122_borders_with
MB010011,MB012001,CENSUS_1901,3345.12,P122_borders_with
MB010011,MB010012,CENSUS_1901,3131.23,P122_borders_with
MB010011,MB012002,CENSUS_1901,662.45,P122_borders_with
MB010011,MB012004,CENSUS_1901,1013.59,P122_borders_with
MB010011,MB012005,CENSUS_1901,967.13,P122_borders_with
MB010011,MB011005,CENSUS_1901,916.92,P122_borders_with
MB010002,MB010003,CENSUS_1901,14969.15,P122_borders_with
MB011009,MB011010,CENSUS_1901,19639.29,P122_borders_with
MB011009,MB011013,CENSUS_1901,49035.62,P122_borders_with
MB011009,MB011017,CENSUS_1901,49090.03,P122_borders_with
MB011012,MB011013,CENSUS_1901,16579.56,P122_borders_with
MB011012,MB011014,CENSUS_1901,14293.18,P122_borders_with
MB011012,MB011018,CENSUS_1901,49581.25,P122_borders_with
MB011018,NT205024,CENSUS_1901,39337.0,P122_borders_with
MB011018,ON044079,CENSUS_1901,41526.26,P122_borders_with
MB011018,ON044047,CENSUS_1901,4198.22,P122_borders_with
MB011018,NT206003,CENSUS_1901,539622.28,P122_borders_with
MB011005,MB012005,CENSUS_1901,2326.8,P122_borders_with
MB011005,MB012006,CENSUS_1901,8554.29,P122_borders_with
MB011005,MB011012,CENSUS_1901,7336.0,P122_borders_with
MB011005,MB011006,CENSUS_1901,17848.73,P122_borders_with
MB011005,MB011010,CENSUS_1901,3824.64,P122_borders_with
MB011013,MB011014,CENSUS_1901,53127.6,P122_borders_with
MB011014,MB011018,CENSUS_1901,95288.53,P122_borders_with
MB011006,MB011012,CENSUS_1901,10281.92,P122_borders_with
MB011006,MB011010,CENSUS_1901,9786.24,P122_borders_with
MB011006,MB011013,CENSUS_1901,13839.98,P122_borders_with
MB011006,MB011009,CENSUS_1901,4916.48,P122_borders_with
MB011003,MB011011,CENSUS_1901,4666.67,P122_borders_with
MB011003,MB011013,CENSUS_1901,6974.45,P122_borders_with
MB011003,MB011014,CENSUS_1901,26239.68,P122_borders_with
MB011011,MB011013,CENSUS_1901,7143.97,P122_borders_with
MB011011,MB011014,CENSUS_1901,12965.15,P122_borders_with
MB011004,MB011013,CENSUS_1901,16122.69,P122_borders_with
MB011004,MB011009,CENSUS_1901,34022.54,P122_borders_with
MB011004,MB011014,CENSUS_1901,29351.77,P122_borders_with
MB011004,MB011008,CENSUS_1901,29425.94,P122_borders_with
MB011004,MB011018,CENSUS_1901,212548.34,P122_borders_with
MB007001,MB007005,CENSUS_1901,50182.18,P122_borders_with
MB007001,MB007014,CENSUS_1901,15673.52,P122_borders_with
MB007001,MB007004,CENSUS_1901,29633.74,P122_borders_with
MB007001,MB007011,CENSUS_1901,35623.84,P122_borders_with
MB007001,MB008009,CENSUS_1901,677.16,P122_borders_with
MB007001,MB008003,CENSUS_1901,38490.78,P122_borders_with
MB006017,MB007014,CENSUS_1901,21056.85,P122_borders_with
MB006017,MB006018,CENSUS_1901,3324.22,P122_borders_with
MB006009,MB006017,CENSUS_1901,34701.91,P122_borders_with
MB006009,MB007014,CENSUS_1901,19645.48,P122_borders_with
MB006009,MB006010,CENSUS_1901,6672.03,P122_borders_with
MB006009,MB006018,CENSUS_1901,16347.7,P122_borders_with
MB006009,MB007011,CENSUS_1901,19760.11,P122_borders_with
MB006009,MB006011,CENSUS_1901,11024.21,P122_borders_with
MB006003,MB006017,CENSUS_1901,21283.71,P122_borders_with
MB006003,MB006018,CENSUS_1901,37776.6,P122_borders_with
MB006004,MB006018,CENSUS_1901,39382.14,P122_borders_with
MB006004,MB006009,CENSUS_1901,19741.7,P122_borders_with
MB006004,MB006008,CENSUS_1901,11152.88,P122_borders_with
MB006004,MB006013,CENSUS_1901,27980.12,P122_borders_with
MB006001,MB006003,CENSUS_1901,19827.71,P122_borders_with
MB006001,NT203106,CENSUS_1901,9842.69,P122_borders_with
MB006001,MB006018,CENSUS_1901,21365.51,P122_borders_with
MB006001,NT203041,CENSUS_1901,31784.7,P122_borders_with
MB006001,MB006004,CENSUS_1901,19795.42,P122_borders_with
MB006001,NT203005,CENSUS_1901,19706.98,P122_borders_with
MB006001,MB006013,CENSUS_1901,1681.92,P122_borders_with
MB006001,MB006012,CENSUS_1901,37517.76,P122_borders_with
MB007011,MB007014,CENSUS_1901,42715.77,P122_borders_with
MB007011,MB008003,CENSUS_1901,886.13,P122_borders_with
MB009013,MB009028,CENSUS_1901,50313.39,P122_borders_with
MB010006,MB010008,CENSUS_1901,6107.78,P122_borders_with
MB010006,MB010007,CENSUS_1901,23501.25,P122_borders_with
MB010012,MB011005,CENSUS_1901,5323.62,P122_borders_with
MB009026,MB009028,CENSUS_1901,81306.96,P122_borders_with
MB009026,NT203076,CENSUS_1901,31005.16,P122_borders_with
MB009026,MB009027,CENSUS_1901,38502.49,P122_borders_with
MB009026,NT205040,CENSUS_1901,38508.21,P122_borders_with
MB011010,MB012004,CENSUS_1901,321.05,P122_borders_with
MB011010,MB012005,CENSUS_1901,1201.7,P122_borders_with
MB011010,MB012006,CENSUS_1901,1738.69,P122_borders_with
MB011010,MB011015,CENSUS_1901,38313.05,P122_borders_with
MB011010,MB011017,CENSUS_1901,25020.55,P122_borders_with
MB011015,MB011017,CENSUS_1901,10829.27,P122_borders_with
MB011008,MB011017,CENSUS_1901,14577.88,P122_borders_with
MB011008,MB011009,CENSUS_1901,9696.55,P122_borders_with
MB011008,MB011016,CENSUS_1901,33850.2,P122_borders_with
MB011008,MB011018,CENSUS_1901,78097.09,P122_borders_with
MB011002,MB011012,CENSUS_1901,54279.44,P122_borders_with
MB011002,MB011014,CENSUS_1901,39718.99,P122_borders_with
MB011002,MB011018,CENSUS_1901,25122.04,P122_borders_with
MB012001,MB012002,CENSUS_1901,1909.95,P122_borders_with
MB012001,MB012003,CENSUS_1901,5047.17,P122_borders_with
MB012003,MB012004,CENSUS_1901,3723.8,P122_borders_with
MB012002,MB012003,CENSUS_1901,2154.42,P122_borders_with
MB012002,MB012004,CENSUS_1901,1888.08,P122_borders_with
MB012004,MB012005,CENSUS_1901,5326.74,P122_borders_with
MB012005,MB012006,CENSUS_1901,5455.97,P122_borders_with
ON044080,ON044096,CENSUS_1901,9447.37,P122_borders_with
ON044080,ON044095,CENSUS_1901,10284.63,P122_borders_with
ON092005,ON092027,CENSUS_1901,9642.16,P122_borders_with
ON092005,ON092050,CENSUS_1901,19772.44,P122_borders_with
ON092005,ON092999,CENSUS_1901,29112.08,P122_borders_with
ON044082,ON044085,CENSUS_1901,11983.84,P122_borders_with
ON044082,ON044084,CENSUS_1901,6146.8,P122_borders_with
ON044082,ON044095,CENSUS_1901,441.99,P122_borders_with
ON044004,ON044031,CENSUS_1901,7987.78,P122_borders_with
ON044004,ON044030,CENSUS_1901,3842.94,P122_borders_with
ON044004,ON044006,CENSUS_1901,5633.36,P122_borders_with
ON044004,ON044011,CENSUS_1901,9689.67,P122_borders_with
ON044083,ON044092,CENSUS_1901,8169.17,P122_borders_with
ON044083,ON044094,CENSUS_1901,5550.48,P122_borders_with
ON044084,ON044085,CENSUS_1901,11294.58,P122_borders_with
ON044084,ON044092,CENSUS_1901,14455.09,P122_borders_with
ON044085,ON044096,CENSUS_1901,9382.89,P122_borders_with
ON044085,ON044095,CENSUS_1901,10762.09,P122_borders_with
ON092013,ON092026,CENSUS_1901,9609.19,P122_borders_with
ON092013,ON092999,CENSUS_1901,29220.62,P122_borders_with
ON044038,ON044079,CENSUS_1901,45133.26,P122_borders_with
ON092017,ON092999,CENSUS_1901,28841.61,P122_borders_with
ON092027,ON092052,CENSUS_1901,12212.21,P122_borders_with
ON092027,ON092999,CENSUS_1901,9630.94,P122_borders_with
ON044006,ON044030,CENSUS_1901,7385.9,P122_borders_with
ON044006,ON044011,CENSUS_1901,9599.07,P122_borders_with
ON044006,ON044015,CENSUS_1901,5942.51,P122_borders_with
ON044006,ON044032,CENSUS_1901,9648.85,P122_borders_with
ON044006,ON044020,CENSUS_1901,547.57,P122_borders_with
ON092021,ON092045,CENSUS_1901,30251.0,P122_borders_with
ON092021,ON092052,CENSUS_1901,5827.27,P122_borders_with
ON092021,ON092027,CENSUS_1901,9923.85,P122_borders_with
ON092021,ON092999,CENSUS_1901,31960.99,P122_borders_with
ON044009,ON044079,CENSUS_1901,19835.95,P122_borders_with
ON044011,ON044021,CENSUS_1901,9838.4,P122_borders_with
ON044011,ON044020,CENSUS_1901,9344.36,P122_borders_with
ON044087,ON044092,CENSUS_1901,5823.89,P122_borders_with
ON044087,ON044088,CENSUS_1901,5999.91,P122_borders_with
ON092030,ON092042,CENSUS_1901,9824.01,P122_borders_with
ON092030,ON092999,CENSUS_1901,29270.05,P122_borders_with
ON044089,ON044090,CENSUS_1901,5999.91,P122_borders_with
ON044015,ON044030,CENSUS_1901,10176.71,P122_borders_with
ON044015,ON044019,CENSUS_1901,4214.4,P122_borders_with
ON044015,ON044032,CENSUS_1901,4.2,P122_borders_with
ON044015,ON044079,CENSUS_1901,9914.9,P122_borders_with
ON092042,ON092999,CENSUS_1901,53466.34,P122_borders_with
ON092045,ON092999,CENSUS_1901,69985.13,P122_borders_with
ON044020,ON044032,CENSUS_1901,10495.37,P122_borders_with
ON044020,ON044079,CENSUS_1901,20460.69,P122_borders_with
ON044021,ON044031,CENSUS_1901,9880.72,P122_borders_with
ON044021,ON044079,CENSUS_1901,9932.39,P122_borders_with
ON044021,ON092999,CENSUS_1901,9946.81,P122_borders_with
ON092050,ON092052,CENSUS_1901,8820.74,P122_borders_with
ON092050,ON092999,CENSUS_1901,8619.05,P122_borders_with
ON044095,ON044096,CENSUS_1901,12606.98,P122_borders_with
ON092052,ON092999,CENSUS_1901,22588.11,P122_borders_with
ON044031,ON092999,CENSUS_1901,9270.7,P122_borders_with
ON044032,ON044079,CENSUS_1901,19758.99,P122_borders_with
ON092058,ON092999,CENSUS_1901,10453.3,P122_borders_with
ON044029,ON044030,CENSUS_1901,5999.86,P122_borders_with
ON044001,ON044023,CENSUS_1901,10202.72,P122_borders_with
ON044001,ON044009,CENSUS_1901,10202.56,P122_borders_with
ON044001,ON044079,CENSUS_1901,20368.63,P122_borders_with
ON044008,ON044079,CENSUS_1901,29666.43,P122_borders_with
ON044012,ON044013,CENSUS_1901,12802.81,P122_borders_with
ON044012,ON044024,CENSUS_1901,6950.67,P122_borders_with
ON044013,ON044024,CENSUS_1901,9900.5,P122_borders_with
ON044016,ON044079,CENSUS_1901,9717.59,P122_borders_with
ON044018,ON044079,CENSUS_1901,5999.91,P122_borders_with
ON044022,ON044079,CENSUS_1901,23104.6,P122_borders_with
ON044003,ON044079,CENSUS_1901,27512.37,P122_borders_with
ON044017,ON044079,CENSUS_1901,27995.49,P122_borders_with
ON044025,ON044026,CENSUS_1901,6406.81,P122_borders_with
ON044025,ON044079,CENSUS_1901,4421.4,P122_borders_with
ON044078,ON044079,CENSUS_1901,40492.61,P122_borders_with
ON127004,ON127005,CENSUS_1901,14602.41,P122_borders_with
ON102001,ON102003,CENSUS_1901,8306.7,P122_borders_with
ON102001,ON102006,CENSUS_1901,8894.14,P122_borders_with
ON102001,ON102007,CENSUS_1901,11506.81,P122_borders_with
ON102001,ON127003,CENSUS_1901,14725.71,P122_borders_with
ON046003,ON094008,CENSUS_1901,4720.2,P122_borders_with
ON046003,ON093005,CENSUS_1901,5406.93,P122_borders_with
ON046003,ON046005,CENSUS_1901,9264.56,P122_borders_with
ON046003,ON067010,CENSUS_1901,10554.14,P122_borders_with
ON046003,ON127004,CENSUS_1901,13279.25,P122_borders_with
ON046003,ON127001,CENSUS_1901,6694.47,P122_borders_with
ON046003,ON067012,CENSUS_1901,5212.98,P122_borders_with
ON046005,ON094008,CENSUS_1901,5056.78,P122_borders_with
ON046005,ON067010,CENSUS_1901,4191.52,P122_borders_with
ON046004,ON127005,CENSUS_1901,5999.89,P122_borders_with
ON046002,ON093005,CENSUS_1901,56.72,P122_borders_with
ON046002,ON102006,CENSUS_1901,14542.51,P122_borders_with
ON046002,ON102001,CENSUS_1901,10856.45,P122_borders_with
ON046002,ON046003,CENSUS_1901,19127.57,P122_borders_with
ON046002,ON127004,CENSUS_1901,39593.4,P122_borders_with
ON046002,ON127005,CENSUS_1901,5339.87,P122_borders_with
ON046001,ON046002,CENSUS_1901,5999.91,P122_borders_with
ON047006,ON083009,CENSUS_1901,11126.92,P122_borders_with
ON047006,ON083010,CENSUS_1901,13116.98,P122_borders_with
ON047006,ON047007,CENSUS_1901,9935.94,P122_borders_with
ON047006,ON063001,CENSUS_1901,23236.85,P122_borders_with
ON047006,ON082007,CENSUS_1901,6028.75,P122_borders_with
ON083009,ON083010,CENSUS_1901,16619.91,P122_borders_with
ON047002,ON047003,CENSUS_1901,1049.9,P122_borders_with
ON047002,ON047006,CENSUS_1901,1116.2,P122_borders_with
ON083001,ON083010,CENSUS_1901,6001.0,P122_borders_with
ON049001,ON049002,CENSUS_1901,12496.39,P122_borders_with
ON049001,ON049005,CENSUS_1901,15831.87,P122_borders_with
ON049002,ON050008,CENSUS_1901,4048.12,P122_borders_with
ON049002,ON049003,CENSUS_1901,17652.98,P122_borders_with
ON049002,ON065003,CENSUS_1901,24575.59,P122_borders_with
ON049002,ON049012,CENSUS_1901,5999.91,P122_borders_with
ON049003,ON049006,CENSUS_1901,17067.56,P122_borders_with
ON049003,ON050008,CENSUS_1901,16713.15,P122_borders_with
ON049003,ON065006,CENSUS_1901,4433.99,P122_borders_with
ON049003,ON049011,CENSUS_1901,5999.92,P122_borders_with
ON049003,ON065001,CENSUS_1901,10559.45,P122_borders_with
ON050001,ON050003,CENSUS_1901,19536.09,P122_borders_with
ON050001,ON050008,CENSUS_1901,20057.55,P122_borders_with
ON049005,ON049007,CENSUS_1901,11156.74,P122_borders_with
ON050003,ON050005,CENSUS_1901,7837.91,P122_borders_with
ON050003,ON050009,CENSUS_1901,5999.92,P122_borders_with
ON050003,ON050004,CENSUS_1901,5999.91,P122_borders_with
ON049007,ON049009,CENSUS_1901,22725.61,P122_borders_with
ON050007,ON050008,CENSUS_1901,5999.91,P122_borders_with
ON049010,ON050008,CENSUS_1901,5999.91,P122_borders_with
ON048001,ON048002,CENSUS_1901,16513.84,P122_borders_with
