presence_id:ID,cd_id,census_year:int,area_sqm:float,num_csds:int,:LABEL
CD_AB_Division_No._2_1921,CD_AB_Division_No._2,1921,16356225516.78,36,E93_Presence
CD_MB_Division_No._2_1921,CD_MB_Division_No._2,1921,6059305112.46,15,E93_Presence
CD_SK_Division_No._2_1921,CD_SK_Division_No._2,1921,17237786572.23,48,E93_Presence
CD_AB_Division_No._3_1921,CD_AB_Division_No._3,1921,17945598846.63,30,E93_Presence
CD_MB_Division_No._3_1921,CD_MB_Division_No._3,1921,6699161962.43,12,E93_Presence
CD_SK_Division_No._3_1921,CD_SK_Division_No._3,1921,19763501900.77,49,E93_Presence
CD_AB_Division_No._4_1921,CD_AB_Division_No._4,1921,15548424261.85,28,E93_Presence
CD_MB_Division_No._4_1921,CD_MB_Division_No._4,1921,6397382262.95,13,E93_Presence
CD_SK_Division_No._4_1921,CD_SK_Division_No._4,1921,19709565569.38,37,E93_Presence
CD_AB_Division_No._5_1921,CD_AB_Division_No._5,1921,19600946794.59,35,E93_Presence
CD_MB_Division_No._5_1921,CD_MB_Division_No._5,1921,12953877403.49,14,E93_Presence
CD_SK_Division_No._5_1921,CD_SK_Division_No._5,1921,14932932709.75,55,E93_Presence
CD_AB_Division_No._6_1921,CD_AB_Division_No._6,1921,26612862230.08,43,E93_Presence
CD_MB_Division_No._6_1921,CD_MB_Division_No._6,1921,6862470744.23,15,E93_Presence
CD_SK_Division_No._6_1921,CD_SK_Division_No._6,1921,17688463682.7,68,E93_Presence
CD_AB_Division_No._7_1921,CD_AB_Division_No._7,1921,17272615176.21,43,E93_Presence
CD_MB_Division_No._7_1921,CD_MB_Division_No._7,1921,6647017922.2,12,E93_Presence
CD_SK_Division_No._7_1921,CD_SK_Division_No._7,1921,19402919200.11,50,E93_Presence
CD_AB_Division_No._8_1921,CD_AB_Division_No._8,1921,16772155101.33,48,E93_Presence
CD_MB_Division_No._8_1921,CD_MB_Division_No._8,1921,5782287882.12,13,E93_Presence
CD_SK_Division_No._8_1921,CD_SK_Division_No._8,1921,24017436286.48,48,E93_Presence
CD_AB_Division_No._9_1921,CD_AB_Division_No._9,1921,38231004133.85,26,E93_Presence
CD_MB_Division_No._9_1921,CD_MB_Division_No._9,1921,4228502411.85,12,E93_Presence
CD_SK_Division_No._9_1921,CD_SK_Division_No._9,1921,13183114032.49,41,E93_Presence
CD_QC_Dorchester_1921,CD_QC_Dorchester,1921,2185915411.57,21,E93_Presence
CD_QC_Drummond_1921,CD_QC_Drummond,1921,1436887978.73,18,E93_Presence
CD_ON_Dufferin_1921,CD_ON_Dufferin,1921,1562483669.92,9,E93_Presence
CD_ON_Dundas_1921,CD_ON_Dundas,1921,1062423685.0,8,E93_Presence
CD_ON_Durham_1921,CD_ON_Durham,1921,1709702023.0,10,E93_Presence
CD_ON_Elgin_1921,CD_ON_Elgin,1921,1993591947.4,15,E93_Presence
CD_ON_Essex_1921,CD_ON_Essex,1921,1994187140.91,28,E93_Presence
CD_BC_Fraser_Valley_1921,CD_BC_Fraser_Valley,1921,15087393234.85,7,E93_Presence
CD_ON_Frontenac_1921,CD_ON_Frontenac,1921,4386844725.66,18,E93_Presence
CD_QC_Frontenac_1921,CD_QC_Frontenac,1921,3640991561.46,23,E93_Presence
CD_QC_Gaspé_1921,CD_QC_Gaspé,1921,12137509924.59,32,E93_Presence
CD_ON_Glengarry_1921,CD_ON_Glengarry,1921,1300967155.91,7,E93_Presence
CD_NB_Gloucester_1921,CD_NB_Gloucester,1921,4843078261.37,11,E93_Presence
CD_ON_Grenville_1921,CD_ON_Grenville,1921,1262200743.75,9,E93_Presence
CD_ON_Grey_1921,CD_ON_Grey,1921,4742113346.26,27,E93_Presence
CD_NS_Guysborough_1921,CD_NS_Guysborough,1921,4385253580.94,34,E93_Presence
CD_ON_Haldimand_1921,CD_ON_Haldimand,1921,1346964346.47,16,E93_Presence
CD_ON_Haliburton_1921,CD_ON_Haliburton,1921,4726047129.67,20,E93_Presence
CD_NS_Halifax_1921,CD_NS_Halifax,1921,6215485303.2,45,E93_Presence
CD_ON_Halton_1921,CD_ON_Halton,1921,1022520353.46,9,E93_Presence
CD_NS_Hants_1921,CD_NS_Hants,1921,3253315285.07,20,E93_Presence
CD_ON_Hastings_1921,CD_ON_Hastings,1921,6347305665.81,34,E93_Presence
CD_QC_Hull_1921,CD_QC_Hull,1921,6644248253.77,36,E93_Presence
CD_QC_Huntingdon_1921,CD_QC_Huntingdon,1921,987466927.87,12,E93_Presence
CD_ON_Huron_1921,CD_ON_Huron,1921,3600391094.13,26,E93_Presence
CD_QC_Iberville_1921,CD_QC_Iberville,1921,510913288.53,9,E93_Presence
CD_NS_Inverness_1921,CD_NS_Inverness,1921,4241431980.26,28,E93_Presence
CD_QC_Joliette_1921,CD_QC_Joliette,1921,7867085923.64,16,E93_Presence
CD_QC_Kamouraska_1921,CD_QC_Kamouraska,1921,2842419877.61,17,E93_Presence
CD_ON_Kenora_1921,CD_ON_Kenora,1921,157990477591.25,46,E93_Presence
CD_NB_Kent_1921,CD_NB_Kent,1921,4720822750.01,14,E93_Presence
CD_ON_Kent_1921,CD_ON_Kent,1921,2807893864.31,23,E93_Presence
CD_NB_Kings_1921,CD_NB_Kings,1921,3618141558.32,18,E93_Presence
CD_NS_Kings_1921,CD_NS_Kings,1921,2295122667.5,18,E93_Presence
CD_PE_Kings_1921,CD_PE_Kings,1921,1761486807.54,25,E93_Presence
CD_BC_Kootenay_East_1921,CD_BC_Kootenay_East,1921,40149642102.45,6,E93_Presence
CD_BC_Kootenay_West_1921,CD_BC_Kootenay_West,1921,34011372554.18,10,E93_Presence
CD_QC_L'Assomption_1921,CD_QC_L'Assomption,1921,672121358.62,13,E93_Presence
CD_QC_L'IsIet_1921,CD_QC_L'IsIet,1921,2134179755.12,14,E93_Presence
CD_QC_Labelle_1921,CD_QC_Labelle,1921,10846183567.27,71,E93_Presence
CD_NL_Labrador_1921,CD_NL_Labrador,1921,55329493097.54,1,E93_Presence
CD_QC_Lac_St._Jean_1921,CD_QC_Lac_St._Jean,1921,61106495317.37,37,E93_Presence
CD_ON_Lambton_1921,CD_ON_Lambton,1921,3041212810.02,22,E93_Presence
CD_ON_Lanark_1921,CD_ON_Lanark,1921,3304801681.77,19,E93_Presence
CD_QC_Laprairie_1921,CD_QC_Laprairie,1921,459136035.84,9,E93_Presence
CD_ON_Leeds_1921,CD_ON_Leeds,1921,2486691613.15,15,E93_Presence
CD_ON_Lennox_1921,CD_ON_Lennox,1921,848955836.33,8,E93_Presence
CD_ON_Lincoln_1921,CD_ON_Lincoln,1921,906381735.98,14,E93_Presence
CD_QC_Lotbinière_1921,CD_QC_Lotbinière,1921,1955672386.67,27,E93_Presence
CD_NS_Lunenburg_1921,CD_NS_Lunenburg,1921,3269059803.45,45,E93_Presence
CD_QC_Lévis_1921,CD_QC_Lévis,1921,694603560.6,18,E93_Presence
CD_NB_Madawaska_1921,CD_NB_Madawaska,1921,3535090081.18,14,E93_Presence
CD_ON_Manitoulin_1921,CD_ON_Manitoulin,1921,4167419862.78,25,E93_Presence
CD_QC_Maskinongé_1921,CD_QC_Maskinongé,1921,3837404252.81,15,E93_Presence
CD_QC_Matane_1921,CD_QC_Matane,1921,9048419314.65,28,E93_Presence
CD_ON_Middlesex_1921,CD_ON_Middlesex,1921,3528674456.91,23,E93_Presence
CD_QC_Missisquoi_1921,CD_QC_Missisquoi,1921,977992766.83,20,E93_Presence
CD_QC_Montcalm_1921,CD_QC_Montcalm,1921,10392732813.01,16,E93_Presence
CD_QC_Montmagny_1921,CD_QC_Montmagny,1921,1735164505.95,14,E93_Presence
CD_QC_Montmorency_1921,CD_QC_Montmorency,1921,5669059937.71,16,E93_Presence
CD_QC_Montréal_&_Jésus_Islands—Iles_1921,CD_QC_Montréal_&_Jésus_Islands—Iles,1921,762771484.02,50,E93_Presence
CD_ON_Muskoka_1921,CD_ON_Muskoka,1921,4464018423.88,27,E93_Presence
CD_QC_Mégantic_1921,CD_QC_Mégantic,1921,2067876848.56,27,E93_Presence
CD_BC_Nanaimo_1921,CD_BC_Nanaimo,1921,6906587824.5,9,E93_Presence
CD_QC_Napierville_1921,CD_QC_Napierville,1921,398282702.11,7,E93_Presence
CD_BC_New_Westminster_1921,CD_BC_New_Westminster,1921,1085537108.71,4,E93_Presence
CD_NL_Newfoundland_1921,CD_NL_Newfoundland,1921,111661003634.19,1,E93_Presence
CD_QC_Nicolet_1921,CD_QC_Nicolet,1921,1690111429.53,31,E93_Presence
CD_ON_Nipissing_1921,CD_ON_Nipissing,1921,20296072027.85,93,E93_Presence
CD_ON_Norfolk_1921,CD_ON_Norfolk,1921,1747051943.7,13,E93_Presence
CD_NB_Northumberland_1921,CD_NB_Northumberland,1921,12450091200.11,16,E93_Presence
CD_ON_Northumberland_1921,CD_ON_Northumberland,1921,2124830364.87,15,E93_Presence
CD_NT_Northwest_Territories_1921,CD_NT_Northwest_Territories,1921,3229125580722.58,1,E93_Presence
CD_ON_Ontario_1921,CD_ON_Ontario,1921,2519590661.46,17,E93_Presence
CD_ON_Oxford_1921,CD_ON_Oxford,1921,2154757455.77,17,E93_Presence
CD_ON_Parry_Sound_1921,CD_ON_Parry_Sound,1921,10632604040.59,56,E93_Presence
CD_ON_Peel_1921,CD_ON_Peel,1921,1289853293.41,9,E93_Presence
CD_ON_Perth_1921,CD_ON_Perth,1921,2337756082.83,17,E93_Presence
CD_ON_Peterborough_1921,CD_ON_Peterborough,1921,4026520205.86,20,E93_Presence
CD_NS_Pictou_1921,CD_NS_Pictou,1921,2975327435.94,41,E93_Presence
CD_QC_Pontiac_1921,CD_QC_Pontiac,1921,26016241187.36,30,E93_Presence
CD_QC_Portneuf_1921,CD_QC_Portneuf,1921,3918669744.18,36,E93_Presence
CD_ON_Prescott_1921,CD_ON_Prescott,1921,1289524739.77,10,E93_Presence
CD_PE_Prince_1921,CD_PE_Prince,1921,2123672437.69,27,E93_Presence
CD_ON_Prince_Edward_1921,CD_ON_Prince_Edward,1921,1177762867.94,10,E93_Presence
CD_NB_Queens_1921,CD_NB_Queens,1921,4027513317.65,11,E93_Presence
CD_NS_Queens_1921,CD_NS_Queens,1921,1474546142.03,14,E93_Presence
CD_PE_Queens_1921,CD_PE_Queens,1921,2139794822.45,25,E93_Presence
CD_QC_Québec_1921,CD_QC_Québec,1921,7241338167.5,25,E93_Presence
CD_ON_Rainy_River_1921,CD_ON_Rainy_River,1921,17579091816.83,48,E93_Presence
CD_ON_Renfrew_1921,CD_ON_Renfrew,1921,8100436772.49,41,E93_Presence
CD_NB_Restigouche_1921,CD_NB_Restigouche,1921,8649514706.12,9,E93_Presence
CD_QC_Richelieu_1921,CD_QC_Richelieu,1921,505626484.58,14,E93_Presence
CD_NS_Richmond_1921,CD_NS_Richmond,1921,1407741365.98,17,E93_Presence
CD_QC_Richmond_1921,CD_QC_Richmond,1921,1422438253.76,17,E93_Presence
CD_QC_Rimouski_1921,CD_QC_Rimouski,1921,5300915180.23,24,E93_Presence
CD_QC_Rouville_1921,CD_QC_Rouville,1921,624858546.49,16,E93_Presence
CD_ON_Russell_1921,CD_ON_Russell,1921,1119024025.9,6,E93_Presence
CD_QC_Saguenay_1921,CD_QC_Saguenay,1921,1145373722287.52,102,E93_Presence
CD_QC_Shefford_1921,CD_QC_Shefford,1921,1517939345.32,19,E93_Presence
CD_NS_Shelburne_1921,CD_NS_Shelburne,1921,4198177697.49,19,E93_Presence
CD_QC_Sherbrooke_1921,CD_QC_Sherbrooke,1921,683893519.95,8,E93_Presence
CD_ON_Simcoe_1921,CD_ON_Simcoe,1921,4942089039.52,31,E93_Presence
CD_BC_Skeena_1921,CD_BC_Skeena,1921,333514930895.99,4,E93_Presence
CD_QC_Soulanges_1921,CD_QC_Soulanges,1921,364501024.1,13,E93_Presence
CD_QC_St._Hyacinthe_1921,CD_QC_St._Hyacinthe,1921,733407217.93,16,E93_Presence
CD_QC_St._Jean_1921,CD_QC_St._Jean,1921,485681408.96,10,E93_Presence
CD_NB_St._John_1921,CD_NB_St._John,1921,1605180787.3,5,E93_Presence
CD_QC_St._Maurice_1921,CD_QC_St._Maurice,1921,1229931386.82,18,E93_Presence
CD_QC_Stanstead_1921,CD_QC_Stanstead,1921,1304733577.73,18,E93_Presence
CD_ON_Stormont_1921,CD_ON_Stormont,1921,1073175841.36,6,E93_Presence
CD_ON_Sudbury_1921,CD_ON_Sudbury,1921,47078460391.99,136,E93_Presence
CD_NB_Sunbury_1921,CD_NB_Sunbury,1921,2811724644.76,8,E93_Presence
CD_QC_Terrebonne_1921,CD_QC_Terrebonne,1921,2114609558.81,24,E93_Presence
CD_ON_Thunder_Bay_1921,CD_ON_Thunder_Bay,1921,324268578091.68,37,E93_Presence
CD_ON_Timiskaming_1921,CD_ON_Timiskaming,1921,114747366129.04,204,E93_Presence
CD_QC_Témiscamingue_1921,CD_QC_Témiscamingue,1921,223781072381.01,63,E93_Presence
CD_QC_Témiscouata_1921,CD_QC_Témiscouata,1921,5195399424.61,33,E93_Presence
CD_BC_Vancouver_Centre_1921,CD_BC_Vancouver_Centre,1921,15132334.45,1,E93_Presence
CD_BC_Vancouver_South_1921,CD_BC_Vancouver_South,1921,85214600.33,3,E93_Presence
CD_QC_Vaudreuil_1921,CD_QC_Vaudreuil,1921,518974402.62,14,E93_Presence
CD_QC_Verchères_1921,CD_QC_Verchères,1921,552389692.87,13,E93_Presence
CD_NB_Victoria_1921,CD_NB_Victoria,1921,5669460110.25,10,E93_Presence
CD_NS_Victoria_1921,CD_NS_Victoria,1921,3010081393.76,20,E93_Presence
CD_ON_Victoria_1921,CD_ON_Victoria,1921,3124320531.08,19,E93_Presence
CD_BC_Victoria_City_1921,CD_BC_Victoria_City,1921,19779944.33,1,E93_Presence
CD_ON_Waterloo_1921,CD_ON_Waterloo,1921,1422292461.95,13,E93_Presence
CD_ON_Welland_1921,CD_ON_Welland,1921,1082096274.27,17,E93_Presence
CD_ON_Wellington_1921,CD_ON_Wellington,1921,2825965653.83,22,E93_Presence
CD_ON_Wentworth_1921,CD_ON_Wentworth,1921,1240991605.08,11,E93_Presence
CD_NB_Westmorland_1921,CD_NB_Westmorland,1921,3820192241.61,13,E93_Presence
CD_QC_Wolfe_1921,CD_QC_Wolfe,1921,1859707274.11,22,E93_Presence
CD_BC_Yale_1921,CD_BC_Yale,1921,26948233296.91,11,E93_Presence
CD_QC_Yamaska_1921,CD_QC_Yamaska,1921,911155329.3,20,E93_Presence
CD_NS_Yarmouth_1921,CD_NS_Yarmouth,1921,2473884091.77,23,E93_Presence
CD_NB_York_1921,CD_NB_York,1921,9387830223.25,18,E93_Presence
CD_ON_York_1921,CD_ON_York,1921,2836430951.93,23,E93_Presence
CD_YT_Yukon_1921,CD_YT_Yukon,1921,455568965951.65,3,E93_Presence
