presence_id:ID,cd_id,census_year:int,area_sqm:float,num_csds:int,:LABEL
CD_QC_Drummond_&_Arthabaska_1901,CD_QC_Drummond_&_Arthabaska,1901,3611999404.42,41,E93_Presence
CD_ON_Dundas_1901,CD_ON_Dundas,1901,1062423684.39,8,E93_Presence
"CD_ON_Durham,_East—Est_1901","CD_ON_Durham,_East—Est",1901,885913445.97,5,E93_Presence
"CD_ON_Durham,_West—Ouest_1901","CD_ON_Durham,_West—Ouest",1901,823788577.71,5,E93_Presence
"CD_ON_Elgin,_East—Est_1901","CD_ON_Elgin,_East—Est",1901,863084673.88,7,E93_Presence
"CD_ON_Elgin,_West—Ouest_1901","CD_ON_Elgin,_West—Ouest",1901,1493453342.15,7,E93_Presence
"CD_ON_Essex,_North—Nord_1901","CD_ON_Essex,_North—Nord",1901,896896336.95,12,E93_Presence
"CD_ON_Essex,_South—Sud_1901","CD_ON_Essex,_South—Sud",1901,1097290804.03,12,E93_Presence
CD_ON_Frontenac_1901,CD_ON_Frontenac,1901,965396815.59,7,E93_Presence
CD_QC_Gaspé_1901,CD_QC_Gaspé,1901,12137509927.73,28,E93_Presence
CD_ON_Glengarry_1901,CD_ON_Glengarry,1901,1300967156.24,7,E93_Presence
CD_NB_Gloucester_1901,CD_NB_Gloucester,1901,4649288068.04,9,E93_Presence
"CD_ON_Grenville,_South—Sud_1901","CD_ON_Grenville,_South—Sud",1901,657967742.91,4,E93_Presence
"CD_ON_Grey,_East—Est_1901","CD_ON_Grey,_East—Est",1901,1906343116.01,10,E93_Presence
"CD_ON_Grey,_North—Nord_1901","CD_ON_Grey,_North—Nord",1901,1614238519.82,7,E93_Presence
"CD_ON_Grey,_South—Sud_1901","CD_ON_Grey,_South—Sud",1901,1555076725.24,8,E93_Presence
CD_NS_Guysborough_1901,CD_NS_Guysborough,1901,4385253580.94,23,E93_Presence
CD_ON_Haldimand_&_Monok_1901,CD_ON_Haldimand_&_Monok,1901,1276028266.17,14,E93_Presence
"CD_NS_Halifax,_City_&_Co—Cité_et_comté_1901","CD_NS_Halifax,_City_&_Co—Cité_et_comté",1901,6215485303.21,48,E93_Presence
CD_ON_Halton_1901,CD_ON_Halton,1901,1022520353.11,9,E93_Presence
"CD_ON_Hamilton,_City—Cité_1901","CD_ON_Hamilton,_City—Cité",1901,17469936.0,7,E93_Presence
CD_NS_Hants_1901,CD_NS_Hants,1901,3253315285.07,20,E93_Presence
"CD_ON_Hastings,_East—Est_1901","CD_ON_Hastings,_East—Est",1901,1068763697.71,5,E93_Presence
"CD_ON_Hastings,_North—Nord_1901","CD_ON_Hastings,_North—Nord",1901,4955668580.42,17,E93_Presence
"CD_ON_Hastings,_West—Ouest_1901","CD_ON_Hastings,_West—Ouest",1901,322873392.96,3,E93_Presence
CD_QC_Hochelaga_1901,CD_QC_Hochelaga,1901,8813881.48,4,E93_Presence
CD_QC_Huntingdon_1901,CD_QC_Huntingdon,1901,987466927.68,11,E93_Presence
"CD_ON_Huron,_East—Est_1901","CD_ON_Huron,_East—Est",1901,990574112.62,8,E93_Presence
"CD_ON_Huron,_South—Sud_1901","CD_ON_Huron,_South—Sud",1901,1098039623.48,8,E93_Presence
"CD_ON_Huron,_West—Ouest_1901","CD_ON_Huron,_West—Ouest",1901,1061612983.61,7,E93_Presence
CD_NS_Inverness_1901,CD_NS_Inverness,1901,4241431980.04,26,E93_Presence
CD_QC_Jacques-Cartier_1901,CD_QC_Jacques-Cartier,1901,314095114.55,25,E93_Presence
CD_QC_Joliette_1901,CD_QC_Joliette,1901,7863375806.87,15,E93_Presence
CD_QC_Kamouraska_1901,CD_QC_Kamouraska,1901,2842419878.34,16,E93_Presence
CD_NB_Kent_1901,CD_NB_Kent,1901,4720822750.22,11,E93_Presence
CD_ON_Kent_1901,CD_ON_Kent,1901,1413220280.33,8,E93_Presence
CD_NB_Kings_1901,CD_NB_Kings,1901,3618141557.22,15,E93_Presence
CD_NS_Kings_1901,CD_NS_Kings,1901,2295127038.48,28,E93_Presence
CD_PE_Kings_1901,CD_PE_Kings,1901,1469232356.38,19,E93_Presence
"CD_ON_Kingston,_City—Cite_1901","CD_ON_Kingston,_City—Cite",1901,1800678.55,1,E93_Presence
"CD_ON_Kingston,_City—Cité_1901","CD_ON_Kingston,_City—Cité",1901,6040472.9,6,E93_Presence
CD_QC_Labelle_1901,CD_QC_Labelle,1901,8026604878.0,41,E93_Presence
CD_NL_Labrador_1901,CD_NL_Labrador,1901,55329493095.04,1,E93_Presence
"CD_ON_Lambton,_East—Est_1901","CD_ON_Lambton,_East—Est",1901,1372461373.91,10,E93_Presence
"CD_ON_Lambton,_West—Ouest_1901","CD_ON_Lambton,_West—Ouest",1901,874578052.29,7,E93_Presence
"CD_ON_Lanark,_North—Nord_1901","CD_ON_Lanark,_North—Nord",1901,2223542568.13,10,E93_Presence
"CD_ON_Lanark,_South—Sud_1901","CD_ON_Lanark,_South—Sud",1901,1614727553.18,10,E93_Presence
CD_QC_Laprairie_&_Napierville_1901,CD_QC_Laprairie_&_Napierville,1901,816428803.61,13,E93_Presence
CD_QC_Laval_1901,CD_QC_Laval,1901,395230593.85,17,E93_Presence
"CD_ON_Leeds_&_Grenville,_North—Nord_1901","CD_ON_Leeds_&_Grenville,_North—Nord",1901,736794521.81,7,E93_Presence
"CD_ON_Leeds,_South—Sud_1901","CD_ON_Leeds,_South—Sud",1901,1750764748.04,10,E93_Presence
CD_ON_Lennox_1901,CD_ON_Lennox,1901,848955835.9,8,E93_Presence
CD_ON_Lincoln_&_Niagara_1901,CD_ON_Lincoln_&_Niagara,1901,735834921.96,11,E93_Presence
CD_MB_Lisgar_1901,CD_MB_Lisgar,1901,11443213816.63,14,E93_Presence
"CD_ON_London,_City—Cité_1901","CD_ON_London,_City—Cité",1901,9251582.02,4,E93_Presence
CD_QC_Lotbinière_1901,CD_QC_Lotbinière,1901,1934833049.31,17,E93_Presence
CD_NS_Lunenburg_1901,CD_NS_Lunenburg,1901,3269059803.46,36,E93_Presence
CD_QC_Lévis_1901,CD_QC_Lévis,1901,694603560.89,13,E93_Presence
CD_QC_L’Assomption_1901,CD_QC_L’Assomption,1901,742062319.51,12,E93_Presence
CD_QC_L’Islet_1901,CD_QC_L’Islet,1901,2134179763.0,10,E93_Presence
CD_MB_Macdonald_1901,CD_MB_Macdonald,1901,22561344324.04,15,E93_Presence
CD_QC_Maisonneuve_1901,CD_QC_Maisonneuve,1901,27263497.99,7,E93_Presence
CD_MB_Marquette_1901,CD_MB_Marquette,1901,38891366617.36,28,E93_Presence
CD_QC_Maskinongé_1901,CD_QC_Maskinongé,1901,7787579163.46,13,E93_Presence
"CD_ON_Middlesex,_East—Est_1901","CD_ON_Middlesex,_East—Est",1901,1070349940.73,7,E93_Presence
"CD_ON_Middlesex,_North—Nord_1901","CD_ON_Middlesex,_North—Nord",1901,1070005686.41,9,E93_Presence
"CD_ON_Middlesex,_South—Sud_1901","CD_ON_Middlesex,_South—Sud",1901,962276657.89,5,E93_Presence
"CD_ON_Middlesex,_West—Ouest_1901","CD_ON_Middlesex,_West—Ouest",1901,994214636.9,9,E93_Presence
CD_QC_Missisquoi_1901,CD_QC_Missisquoi,1901,1079571495.09,17,E93_Presence
CD_QC_Montcalm_1901,CD_QC_Montcalm,1901,11012535410.91,12,E93_Presence
CD_QC_Montmagny_1901,CD_QC_Montmagny,1901,1769644828.04,9,E93_Presence
CD_QC_Montmorency_1901,CD_QC_Montmorency,1901,5776774696.54,14,E93_Presence
"CD_QC_Montreal,_St._Antoine,_City—Cité_1901","CD_QC_Montreal,_St._Antoine,_City—Cité",1901,4471403.57,1,E93_Presence
"CD_QC_Montreal,_St._Jacques,_City—Cité_1901","CD_QC_Montreal,_St._Jacques,_City—Cité",1901,2072523.51,2,E93_Presence
"CD_QC_Montreal,_St._Laurent,_City—Cité_1901","CD_QC_Montreal,_St._Laurent,_City—Cité",1901,2333574.37,2,E93_Presence
"CD_QC_Montreal,_Ste._Anne,_City—Cité_1901","CD_QC_Montreal,_Ste._Anne,_City—Cité",1901,4298613.36,3,E93_Presence
"CD_QC_Montreal,_Ste._Marie,_City—Cité_1901","CD_QC_Montreal,_Ste._Marie,_City—Cité",1901,2998620.61,1,E93_Presence
CD_QC_Montréal_1901,CD_QC_Montréal,1901,1193662.01,1,E93_Presence
CD_ON_Muskoka_&_Parry_Sound_1901,CD_ON_Muskoka_&_Parry_Sound,1901,12972028552.17,50,E93_Presence
CD_QC_Mégantic_1901,CD_QC_Mégantic,1901,2041079339.36,19,E93_Presence
CD_BC_New_Westminster_1901,CD_BC_New_Westminster,1901,12774946917.71,5,E93_Presence
CD_NL_Newfoundland_1901,CD_NL_Newfoundland,1901,111661003634.19,1,E93_Presence
CD_QC_Nicolet_1901,CD_QC_Nicolet,1901,1561148710.3,21,E93_Presence
CD_ON_Nipissing_1901,CD_ON_Nipissing,1901,182075185443.87,60,E93_Presence
"CD_ON_Norfolk,_North—Nord_1901","CD_ON_Norfolk,_North—Nord",1901,1081579140.43,7,E93_Presence
"CD_ON_Norfolk,_South—Sud_1901","CD_ON_Norfolk,_South—Sud",1901,1264960120.89,9,E93_Presence
CD_NB_Northumberland_1901,CD_NB_Northumberland,1901,12450091202.59,13,E93_Presence
"CD_ON_Northumberland,_East—Est_1901","CD_ON_Northumberland,_East—Est",1901,1253796532.21,9,E93_Presence
"CD_ON_Northumberland,_West—Ouest_1901","CD_ON_Northumberland,_West—Ouest",1901,778812150.49,4,E93_Presence
"CD_ON_Ontario,_North—Nord_1901","CD_ON_Ontario,_North—Nord",1901,2595773406.95,15,E93_Presence
"CD_ON_Ontario,_South—Sud_1901","CD_ON_Ontario,_South—Sud",1901,665772815.61,7,E93_Presence
"CD_ON_Ontario,_West—Ouest_1901","CD_ON_Ontario,_West—Ouest",1901,820404861.73,6,E93_Presence
"CD_ON_Ottawa,_City—Cité_1901","CD_ON_Ottawa,_City—Cité",1901,14110021.82,7,E93_Presence
"CD_ON_Oxford,_North—Nord_1901","CD_ON_Oxford,_North—Nord",1901,1167663618.12,8,E93_Presence
"CD_ON_Oxford,_South—Sud_1901","CD_ON_Oxford,_South—Sud",1901,1032323218.48,9,E93_Presence
CD_ON_Peel_1901,CD_ON_Peel,1901,738313536.3,5,E93_Presence
"CD_ON_Perth,_North—Nord_1901","CD_ON_Perth,_North—Nord",1901,1013575015.46,7,E93_Presence
"CD_ON_Perth,_South—Sud_1901","CD_ON_Perth,_South—Sud",1901,997961915.11,7,E93_Presence
"CD_ON_Peterborough,_East—Est_1901","CD_ON_Peterborough,_East—Est",1901,6374866579.75,21,E93_Presence
"CD_ON_Peterborough,_West—Ouest_1901","CD_ON_Peterborough,_West—Ouest",1901,572192137.54,5,E93_Presence
CD_NS_Pictou_1901,CD_NS_Pictou,1901,2975327435.95,38,E93_Presence
CD_QC_Pontiac_1901,CD_QC_Pontiac,1901,53721204548.94,27,E93_Presence
CD_QC_Portneuf_1901,CD_QC_Portneuf,1901,3918669564.73,23,E93_Presence
CD_ON_Prescott_1901,CD_ON_Prescott,1901,1289524738.8,10,E93_Presence
CD_ON_Prince_Edward_1901,CD_ON_Prince_Edward,1901,1177762864.43,9,E93_Presence
"CD_PE_Prince,_East-Est_1901","CD_PE_Prince,_East-Est",1901,1007877711.6,12,E93_Presence
"CD_PE_Prince,_West-Ouest_1901","CD_PE_Prince,_West-Ouest",1901,1368440070.47,15,E93_Presence
CD_MB_Provencher_1901,CD_MB_Provencher,1901,14680664420.09,14,E93_Presence
"CD_QC_Quebec,_Centre,_City—Cité_1901","CD_QC_Quebec,_Centre,_City—Cité",1901,3756458.13,5,E93_Presence
"CD_QC_Quebec,_County—Comté_1901","CD_QC_Quebec,_County—Comté",1901,7099589418.73,13,E93_Presence
"CD_QC_Quebec,_East-Est,_City—Cité_1901","CD_QC_Quebec,_East-Est,_City—Cité",1901,27103755.29,4,E93_Presence
"CD_QC_Quebec,_West-Ouest,_City—Cité_1901","CD_QC_Quebec,_West-Ouest,_City—Cité",1901,3173775.62,4,E93_Presence
"CD_PE_Queens,_East-Est_1901","CD_PE_Queens,_East-Est",1901,1496214329.23,16,E93_Presence
"CD_PE_Queens,_West—Ouest_1901","CD_PE_Queens,_West—Ouest",1901,683189599.97,8,E93_Presence
"CD_ON_Renfrew,_North—Nord_1901","CD_ON_Renfrew,_North—Nord",1901,2891637028.34,13,E93_Presence
"CD_ON_Renfrew,_South—Sud_1901","CD_ON_Renfrew,_South—Sud",1901,4437279346.11,15,E93_Presence
CD_NB_Restigouche_1901,CD_NB_Restigouche,1901,8843304894.88,6,E93_Presence
CD_QC_Richelieu_1901,CD_QC_Richelieu,1901,462531417.91,11,E93_Presence
CD_NS_Richmond_1901,CD_NS_Richmond,1901,1407741365.98,16,E93_Presence
CD_QC_Richmond_&_Wolfe_1901,CD_QC_Richmond_&_Wolfe,1901,3314122915.74,33,E93_Presence
CD_QC_Rimouski_1901,CD_QC_Rimouski,1901,14585881195.16,37,E93_Presence
CD_QC_Rouville_1901,CD_QC_Rouville,1901,735639087.56,15,E93_Presence
CD_ON_Russell_1901,CD_ON_Russell,1901,1900776593.88,9,E93_Presence
CD_NT_Saskatchewan_1901,CD_NT_Saskatchewan,1901,271929371828.51,67,E93_Presence
CD_MB_Selkirk_1901,CD_MB_Selkirk,1901,86848414523.61,18,E93_Presence
CD_QC_Shefford_1901,CD_QC_Shefford,1901,1486005112.44,17,E93_Presence
CD_NS_Shelburne_&_Queens_1901,CD_NS_Shelburne_&_Queens,1901,5672723839.51,32,E93_Presence
CD_QC_Sherbrooke_1901,CD_QC_Sherbrooke,1901,621025105.65,8,E93_Presence
"CD_ON_Simcoe,_East—Est_1901","CD_ON_Simcoe,_East—Est",1901,3068726220.58,14,E93_Presence
"CD_ON_Simcoe,_North—Nord_1901","CD_ON_Simcoe,_North—Nord",1901,1266952429.08,8,E93_Presence
"CD_ON_Simcoe,_South—Sud_1901","CD_ON_Simcoe,_South—Sud",1901,1457396172.11,9,E93_Presence
CD_QC_Soulanges_1901,CD_QC_Soulanges,1901,364501023.59,11,E93_Presence
CD_QC_St._Hyacinthe_1901,CD_QC_St._Hyacinthe,1901,721878364.77,13,E93_Presence
CD_QC_St._Jean_&_Iberville_1901,CD_QC_St._Jean_&_Iberville,1901,887110001.74,17,E93_Presence
"CD_NB_St._John,_City_&_Co—Cité_et_comté_1901","CD_NB_St._John,_City_&_Co—Cité_et_comté",1901,1605180788.71,17,E93_Presence
CD_QC_Stanstead_1901,CD_QC_Stanstead,1901,1167999401.88,12,E93_Presence
CD_NB_Sunbury_&_Queens_1901,CD_NB_Sunbury_&_Queens,1901,6839237960.52,17,E93_Presence
CD_QC_Temiscouata_1901,CD_QC_Temiscouata,1901,4958852738.43,25,E93_Presence
CD_QC_Terrebonne_1901,CD_QC_Terrebonne,1901,2095863059.39,19,E93_Presence
"CD_ON_Toronto,_Centre,_City—Cité_1901","CD_ON_Toronto,_Centre,_City—Cité",1901,1243541.44,1,E93_Presence
"CD_ON_Toronto,_East—Est,_City—Cité_1901","CD_ON_Toronto,_East—Est,_City—Cité",1901,5287658.5,3,E93_Presence
"CD_ON_Toronto,_West—Ouest,_City—Cité_1901","CD_ON_Toronto,_West—Ouest,_City—Cité",1901,13359036.92,4,E93_Presence
CD_QC_Trois-Rivières_&_St._Maurice_1901,CD_QC_Trois-Rivières_&_St._Maurice,1901,6275521069.98,16,E93_Presence
"CD_QC_Unorganized_Districts_-_Abitibi,_Ashuanipi,_Mistassini_1901","CD_QC_Unorganized_Districts_-_Abitibi,_Ashuanipi,_Mistassini",1901,266560808912.86,2,E93_Presence
CD_NT_Unorganized_Territories_1901,CD_NT_Unorganized_Territories,1901,5007749928180.9,5,E93_Presence
CD_NT_Unorganized_Territories—Territoires_non-organisés_1901,CD_NT_Unorganized_Territories—Territoires_non-organisés,1901,834085320177.23,2,E93_Presence
CD_BC_Vancouver_1901,CD_BC_Vancouver,1901,33219432808.29,9,E93_Presence
CD_QC_Vaudreuil_1901,CD_QC_Vaudreuil,1901,518975345.04,12,E93_Presence
CD_BC_Victoria_1901,CD_BC_Victoria,1901,166589390.19,3,E93_Presence
CD_NS_Victoria_1901,CD_NS_Victoria,1901,3014254590.15,19,E93_Presence
CD_BC_Victoria__1901,CD_BC_Victoria_,1901,19779944.49,1,E93_Presence
CD_NB_Victoria_&_Madawaska_1901,CD_NB_Victoria_&_Madawaska,1901,9204550196.34,13,E93_Presence
"CD_ON_Victoria,_North—Nord_1901","CD_ON_Victoria,_North—Nord",1901,3835305203.97,17,E93_Presence
"CD_ON_Victoria,_South—Sud_1901","CD_ON_Victoria,_South—Sud",1901,1186745627.44,8,E93_Presence
"CD_ON_Waterloo,_North—Nord_1901","CD_ON_Waterloo,_North—Nord",1901,553887373.79,6,E93_Presence
"CD_ON_Waterloo,_South—Sud_1901","CD_ON_Waterloo,_South—Sud",1901,868405085.83,8,E93_Presence
CD_ON_Welland_1901,CD_ON_Welland,1901,720281599.23,14,E93_Presence
"CD_ON_Wellington,_Centre_1901","CD_ON_Wellington,_Centre",1901,1221975055.11,10,E93_Presence
"CD_ON_Wellington,_North—Nord_1901","CD_ON_Wellington,_North—Nord",1901,1497427505.91,12,E93_Presence
"CD_ON_Wellington,_South—Sud_1901","CD_ON_Wellington,_South—Sud",1901,956660364.73,6,E93_Presence
"CD_ON_Wentworth_&_Brant,_North—Nord_1901","CD_ON_Wentworth_&_Brant,_North—Nord",1901,1167543845.77,5,E93_Presence
"CD_ON_Wentworth,_South—Sud_1901","CD_ON_Wentworth,_South—Sud",1901,1009134971.88,12,E93_Presence
CD_NB_Westmorland_1901,CD_NB_Westmorland,1901,3820192248.3,8,E93_Presence
"CD_MB_Winnipeg,_City—Cité_1901","CD_MB_Winnipeg,_City—Cité",1901,56228620.04,6,E93_Presence
CD_QC_Wright_1901,CD_QC_Wright,1901,8826288974.96,27,E93_Presence
CD_BC_Yale_&_Cariboo_1901,CD_BC_Yale_&_Cariboo,1901,414809128064.21,12,E93_Presence
CD_QC_Yamaska_1901,CD_QC_Yamaska,1901,715882689.37,12,E93_Presence
CD_NS_Yarmouth_1901,CD_NS_Yarmouth,1901,2473884091.77,22,E93_Presence
CD_NB_York_1901,CD_NB_York,1901,9387830223.36,16,E93_Presence
"CD_ON_York,_East—Est_1901","CD_ON_York,_East—Est",1901,624385087.38,10,E93_Presence
"CD_ON_York,_North—Nord_1901","CD_ON_York,_North—Nord",1901,1539258003.13,9,E93_Presence
"CD_ON_York,_West—Ouest_1901","CD_ON_York,_West—Ouest",1901,605773460.4,12,E93_Presence
