place_id:ID,place_type,:LABEL
PE135002,CSD,E53_Place
NT202096,CSD,E53_Place
QC097035,CSD,E53_Place
QC163015,CSD,E53_Place
AB196007,CSD,E53_Place
ON006007,CSD,E53_Place
AB197008,CSD,E53_Place
NS204001,CSD,E53_Place
NB013013,CSD,E53_Place
ON119024,CSD,E53_Place
AB200022,CSD,E53_Place
QC084008,CSD,E53_Place
ON026012,CSD,E53_Place
ON080010,CSD,E53_Place
NB023012,CSD,E53_Place
NS033008,CSD,E53_Place
ON148109,CSD,E53_Place
AB190024,CSD,E53_Place
QC149040,CSD,E53_Place
NT202095,CSD,E53_Place
NB029021,CSD,E53_Place
QC193024,CSD,E53_Place
QC101007,CSD,E53_Place
NS035018,CSD,E53_Place
NS045029,CSD,E53_Place
ON099049,CSD,E53_Place
MB169004,CSD,E53_Place
AB192001,CSD,E53_Place
QC097032,CSD,E53_Place
SK173012,CSD,E53_Place
MB006011,CSD,E53_Place
QC097037,CSD,E53_Place
ON120014,CSD,E53_Place
ON115015,CSD,E53_Place
NB175013,CSD,E53_Place
NS030024,CSD,E53_Place
NS015029,CSD,E53_Place
ON125011,CSD,E53_Place
ON119025,CSD,E53_Place
ON148189,CSD,E53_Place
QC119002,CSD,E53_Place
ON169006,CSD,E53_Place
NB023011,CSD,E53_Place
SK185014,CSD,E53_Place
NS200003,CSD,E53_Place
ON102083,CSD,E53_Place
QC188018,CSD,E53_Place
NS050009,CSD,E53_Place
ON054053,CSD,E53_Place
ON123071,CSD,E53_Place
QC057004,CSD,E53_Place
NS013001,CSD,E53_Place
NS027008,CSD,E53_Place
MB186006,CSD,E53_Place
ON136003,CSD,E53_Place
NS198009,CSD,E53_Place
QC158040,CSD,E53_Place
ON168001,CSD,E53_Place
ON182006,CSD,E53_Place
QC015016,CSD,E53_Place
QC195015,CSD,E53_Place
SK181044,CSD,E53_Place
ON163006,CSD,E53_Place
ON003002,CSD,E53_Place
QC031004,CSD,E53_Place
NT203042,CSD,E53_Place
AB202006,CSD,E53_Place
SK208013,CSD,E53_Place
NS197001,CSD,E53_Place
QC137005,CSD,E53_Place
ON139005,CSD,E53_Place
ON109003,CSD,E53_Place
AB194030,CSD,E53_Place
QC066003,CSD,E53_Place
ON111002,CSD,E53_Place
ON126009,CSD,E53_Place
SK184002,CSD,E53_Place
NS190013,CSD,E53_Place
QC183015,CSD,E53_Place
ON052009,CSD,E53_Place
ON118032,CSD,E53_Place
NS022003,CSD,E53_Place
ON155006,CSD,E53_Place
NS038027,CSD,E53_Place
QC050008,CSD,E53_Place
NS201005,CSD,E53_Place
QC185012,CSD,E53_Place
SK180035,CSD,E53_Place
QC086021,CSD,E53_Place
SK182007,CSD,E53_Place
QC082004,CSD,E53_Place
QC181010,CSD,E53_Place
QC176015,CSD,E53_Place
AB204015,CSD,E53_Place
QC176012,CSD,E53_Place
NS030029,CSD,E53_Place
MB022007,CSD,E53_Place
NS008027,CSD,E53_Place
SK181008,CSD,E53_Place
QC165007,CSD,E53_Place
NS021008,CSD,E53_Place
QC087002,CSD,E53_Place
QC127012,CSD,E53_Place
MB006017,CSD,E53_Place
ON038005,CSD,E53_Place
BC010008,CSD,E53_Place
QC056003,CSD,E53_Place
MB021012,CSD,E53_Place
SK183026,CSD,E53_Place
QC201019,CSD,E53_Place
QC001011,CSD,E53_Place
ON148045,CSD,E53_Place
NB030007,CSD,E53_Place
ON131017,CSD,E53_Place
ON108050,CSD,E53_Place
QC095014,CSD,E53_Place
NS198002,CSD,E53_Place
NS021021,CSD,E53_Place
SK177025,CSD,E53_Place
ON069008,CSD,E53_Place
PE133007,CSD,E53_Place
QC012012,CSD,E53_Place
QC151009,CSD,E53_Place
ON182030,CSD,E53_Place
AB189027,CSD,E53_Place
QC204011,CSD,E53_Place
QC082003,CSD,E53_Place
ON161005,CSD,E53_Place
AB195009,CSD,E53_Place
ON148102,CSD,E53_Place
ON182017,CSD,E53_Place
QC187010,CSD,E53_Place
AB197009,CSD,E53_Place
NB022011,CSD,E53_Place
QC163006,CSD,E53_Place
ON026006,CSD,E53_Place
ON148149,CSD,E53_Place
ON118029,CSD,E53_Place
SK209031,CSD,E53_Place
QC155027,CSD,E53_Place
AB195022,CSD,E53_Place
SK176033,CSD,E53_Place
ON051003,CSD,E53_Place
ON075011,CSD,E53_Place
NS190006,CSD,E53_Place
PE003010,CSD,E53_Place
AB198012,CSD,E53_Place
NS007018,CSD,E53_Place
ON165004,CSD,E53_Place
NS049019,CSD,E53_Place
ON103016,CSD,E53_Place
NS043018,CSD,E53_Place
AB199001,CSD,E53_Place
NB022007,CSD,E53_Place
QC170009,CSD,E53_Place
SK179032,CSD,E53_Place
NS045003,CSD,E53_Place
ON148012,CSD,E53_Place
QC156010,CSD,E53_Place
QC136010,CSD,E53_Place
QC183030,CSD,E53_Place
QC176999,CSD,E53_Place
ON068015,CSD,E53_Place
QC144009,CSD,E53_Place
QC194002,CSD,E53_Place
QC096006,CSD,E53_Place
NT202088,CSD,E53_Place
ON131016,CSD,E53_Place
NS013011,CSD,E53_Place
SK185046,CSD,E53_Place
QC125010,CSD,E53_Place
SK215018,CSD,E53_Place
ON162005,CSD,E53_Place
QC062043,CSD,E53_Place
ON046021,CSD,E53_Place
NB184010,CSD,E53_Place
ON047002,CSD,E53_Place
QC090004,CSD,E53_Place
ON120017,CSD,E53_Place
QC133005,CSD,E53_Place
NS011016,CSD,E53_Place
ON028006,CSD,E53_Place
SK176006,CSD,E53_Place
QC081021,CSD,E53_Place
ON128005,CSD,E53_Place
QC154052,CSD,E53_Place
ON135004,CSD,E53_Place
QC084003,CSD,E53_Place
QC063006,CSD,E53_Place
ON092029,CSD,E53_Place
QC062026,CSD,E53_Place
ON022001,CSD,E53_Place
AB004014,CSD,E53_Place
ON108039,CSD,E53_Place
QC086077,CSD,E53_Place
QC137001,CSD,E53_Place
ON176011,CSD,E53_Place
QC192010,CSD,E53_Place
NT218999,CSD,E53_Place
QC025014,CSD,E53_Place
QC144010,CSD,E53_Place
QC159015,CSD,E53_Place
QC168004,CSD,E53_Place
NS042024,CSD,E53_Place
QC072008,CSD,E53_Place
MB007029,CSD,E53_Place
QC200004,CSD,E53_Place
NS004021,CSD,E53_Place
SK182005,CSD,E53_Place
SK186017,CSD,E53_Place
SK181054,CSD,E53_Place
ON060008,CSD,E53_Place
QC047036,CSD,E53_Place
ON141005,CSD,E53_Place
ON052007,CSD,E53_Place
QC193039,CSD,E53_Place
MB006004,CSD,E53_Place
ON024006,CSD,E53_Place
QC149019,CSD,E53_Place
ON111003,CSD,E53_Place
QC092009,CSD,E53_Place
BC014012,CSD,E53_Place
NS201003,CSD,E53_Place
ON102105,CSD,E53_Place
QC071005,CSD,E53_Place
NB030014,CSD,E53_Place
ON020006,CSD,E53_Place
NS019011,CSD,E53_Place
AB193033,CSD,E53_Place
ON137017,CSD,E53_Place
SK175039,CSD,E53_Place
QC083002,CSD,E53_Place
ON076008,CSD,E53_Place
QC145018,CSD,E53_Place
QC160032,CSD,E53_Place
QC181003,CSD,E53_Place
QC153027,CSD,E53_Place
SK215999,CSD,E53_Place
ON142017,CSD,E53_Place
SK181015,CSD,E53_Place
QC111003,CSD,E53_Place
NS045027,CSD,E53_Place
QC161004,CSD,E53_Place
SK177004,CSD,E53_Place
NS038029,CSD,E53_Place
QC154018,CSD,E53_Place
QC020006,CSD,E53_Place
NS007026,CSD,E53_Place
ON130078,CSD,E53_Place
SK173010,CSD,E53_Place
ON098006,CSD,E53_Place
QC153006,CSD,E53_Place
QC150016,CSD,E53_Place
SK177017,CSD,E53_Place
QC200019,CSD,E53_Place
ON106007,CSD,E53_Place
QC084013,CSD,E53_Place
ON121011,CSD,E53_Place
NS033043,CSD,E53_Place
QC067006,CSD,E53_Place
ON046046,CSD,E53_Place
MB015008,CSD,E53_Place
NS200014,CSD,E53_Place
QC054008,CSD,E53_Place
ON071010,CSD,E53_Place
ON148091,CSD,E53_Place
ON152021,CSD,E53_Place
ON154016,CSD,E53_Place
PE135009,CSD,E53_Place
QC165058,CSD,E53_Place
QC098006,CSD,E53_Place
ON138015,CSD,E53_Place
QC162026,CSD,E53_Place
ON072014,CSD,E53_Place
ON092047,CSD,E53_Place
ON026010,CSD,E53_Place
SK216019,CSD,E53_Place
QC010001,CSD,E53_Place
QC188007,CSD,E53_Place
NS037016,CSD,E53_Place
MB164004,CSD,E53_Place
NS013017,CSD,E53_Place
AB200012,CSD,E53_Place
QC072003,CSD,E53_Place
QC159024,CSD,E53_Place
QC013010,CSD,E53_Place
ON123052,CSD,E53_Place
ON102028,CSD,E53_Place
QC198003,CSD,E53_Place
QC185015,CSD,E53_Place
QC195013,CSD,E53_Place
QC086079,CSD,E53_Place
ON130004,CSD,E53_Place
ON088002,CSD,E53_Place
ON044040,CSD,E53_Place
ON024010,CSD,E53_Place
ON106008,CSD,E53_Place
QC183019,CSD,E53_Place
AB001999,CSD,E53_Place
AB195003,CSD,E53_Place
QC039005,CSD,E53_Place
NS028009,CSD,E53_Place
NS039999,CSD,E53_Place
SK180023,CSD,E53_Place
ON104011,CSD,E53_Place
QC194012,CSD,E53_Place
QC035004,CSD,E53_Place
ON059002,CSD,E53_Place
MB009007,CSD,E53_Place
QC193008,CSD,E53_Place
SK186011,CSD,E53_Place
QC057021,CSD,E53_Place
QC185019,CSD,E53_Place
QC092999,CSD,E53_Place
ON130082,CSD,E53_Place
QC120001,CSD,E53_Place
ON123041,CSD,E53_Place
NS048016,CSD,E53_Place
QC040004,CSD,E53_Place
NB030006,CSD,E53_Place
AB001017,CSD,E53_Place
ON113006,CSD,E53_Place
QC068009,CSD,E53_Place
NS017005,CSD,E53_Place
NT203060,CSD,E53_Place
NB027018,CSD,E53_Place
NB185009,CSD,E53_Place
ON085003,CSD,E53_Place
SK172040,CSD,E53_Place
SK176034,CSD,E53_Place
ON181004,CSD,E53_Place
ON128015,CSD,E53_Place
ON152001,CSD,E53_Place
QC192036,CSD,E53_Place
ON148165,CSD,E53_Place
QC048015,CSD,E53_Place
NS035021,CSD,E53_Place
NB013016,CSD,E53_Place
MB167010,CSD,E53_Place
SK185003,CSD,E53_Place
QC079020,CSD,E53_Place
QC041011,CSD,E53_Place
QC179011,CSD,E53_Place
QC205004,CSD,E53_Place
QC146009,CSD,E53_Place
ON087006,CSD,E53_Place
QC139009,CSD,E53_Place
ON054049,CSD,E53_Place
QC138007,CSD,E53_Place
QC085001,CSD,E53_Place
QC143018,CSD,E53_Place
QC056028,CSD,E53_Place
QC015021,CSD,E53_Place
ON134006,CSD,E53_Place
SK208005,CSD,E53_Place
AB192015,CSD,E53_Place
QC052010,CSD,E53_Place
QC094014,CSD,E53_Place
NS052020,CSD,E53_Place
AB191017,CSD,E53_Place
ON147003,CSD,E53_Place
QC150003,CSD,E53_Place
AB198031,CSD,E53_Place
ON149018,CSD,E53_Place
MB167002,CSD,E53_Place
ON128003,CSD,E53_Place
ON130001,CSD,E53_Place
ON123055,CSD,E53_Place
QC095017,CSD,E53_Place
MB009017,CSD,E53_Place
SK179003,CSD,E53_Place
QC089005,CSD,E53_Place
NS192010,CSD,E53_Place
QC094007,CSD,E53_Place
NS037026,CSD,E53_Place
SK173033,CSD,E53_Place
QC058006,CSD,E53_Place
QC013006,CSD,E53_Place
SK209024,CSD,E53_Place
NT202033,CSD,E53_Place
SK186029,CSD,E53_Place
NS042027,CSD,E53_Place
ON132012,CSD,E53_Place
ON130050,CSD,E53_Place
NB024006,CSD,E53_Place
NB022006,CSD,E53_Place
ON018011,CSD,E53_Place
QC042011,CSD,E53_Place
QC181015,CSD,E53_Place
MB159005,CSD,E53_Place
SK177022,CSD,E53_Place
SK176065,CSD,E53_Place
NT202009,CSD,E53_Place
QC174014,CSD,E53_Place
ON102023,CSD,E53_Place
ON134015,CSD,E53_Place
BC011002,CSD,E53_Place
BC212006,CSD,E53_Place
QC155002,CSD,E53_Place
QC097025,CSD,E53_Place
QC055021,CSD,E53_Place
MB187002,CSD,E53_Place
QC192004,CSD,E53_Place
ON044048,CSD,E53_Place
QC028004,CSD,E53_Place
ON067004,CSD,E53_Place
QC040019,CSD,E53_Place
AB193007,CSD,E53_Place
NS194003,CSD,E53_Place
NS011017,CSD,E53_Place
ON010001,CSD,E53_Place
QC153032,CSD,E53_Place
SK216023,CSD,E53_Place
ON099059,CSD,E53_Place
QC192026,CSD,E53_Place
ON126011,CSD,E53_Place
ON054057,CSD,E53_Place
ON004008,CSD,E53_Place
SK175046,CSD,E53_Place
SK183045,CSD,E53_Place
QC057034,CSD,E53_Place
QC098008,CSD,E53_Place
NT203005,CSD,E53_Place
QC002010,CSD,E53_Place
ON126008,CSD,E53_Place
ON129030,CSD,E53_Place
ON046033,CSD,E53_Place
SK180029,CSD,E53_Place
QC044023,CSD,E53_Place
NT203081,CSD,E53_Place
ON079013,CSD,E53_Place
SK211018,CSD,E53_Place
AB193027,CSD,E53_Place
SK184010,CSD,E53_Place
NS199001,CSD,E53_Place
QC203011,CSD,E53_Place
NS035008,CSD,E53_Place
QC086041,CSD,E53_Place
ON064010,CSD,E53_Place
NS043020,CSD,E53_Place
NS033015,CSD,E53_Place
ON008009,CSD,E53_Place
SK185018,CSD,E53_Place
QC076014,CSD,E53_Place
ON172005,CSD,E53_Place
ON148133,CSD,E53_Place
AB196006,CSD,E53_Place
QC041015,CSD,E53_Place
NS034029,CSD,E53_Place
ON052011,CSD,E53_Place
ON116013,CSD,E53_Place
NS202001,CSD,E53_Place
ON135041,CSD,E53_Place
SK175042,CSD,E53_Place
AB196039,CSD,E53_Place
QC162002,CSD,E53_Place
QC014002,CSD,E53_Place
ON147007,CSD,E53_Place
NB184005,CSD,E53_Place
QC184010,CSD,E53_Place
QC018006,CSD,E53_Place
NB031006,CSD,E53_Place
AB191015,CSD,E53_Place
MB011007,CSD,E53_Place
ON101007,CSD,E53_Place
MB011009,CSD,E53_Place
ON054016,CSD,E53_Place
QC009006,CSD,E53_Place
QC085015,CSD,E53_Place
SK171046,CSD,E53_Place
SK171024,CSD,E53_Place
NT204012,CSD,E53_Place
QC156007,CSD,E53_Place
ON146127,CSD,E53_Place
QC131002,CSD,E53_Place
ON097004,CSD,E53_Place
MB021002,CSD,E53_Place
QC099017,CSD,E53_Place
NS010006,CSD,E53_Place
QC043006,CSD,E53_Place
NB035003,CSD,E53_Place
AB201016,CSD,E53_Place
SK181023,CSD,E53_Place
MB164010,CSD,E53_Place
QC141006,CSD,E53_Place
QC165041,CSD,E53_Place
SK175003,CSD,E53_Place
QC072013,CSD,E53_Place
ON146047,CSD,E53_Place
QC080030,CSD,E53_Place
NS192001,CSD,E53_Place
QC179009,CSD,E53_Place
ON091013,CSD,E53_Place
ON037008,CSD,E53_Place
NS204005,CSD,E53_Place
NB036017,CSD,E53_Place
ON130074,CSD,E53_Place
ON121003,CSD,E53_Place
NS016028,CSD,E53_Place
QC071017,CSD,E53_Place
NS192999,CSD,E53_Place
SK181045,CSD,E53_Place
QC193035,CSD,E53_Place
ON114006,CSD,E53_Place
NS032012,CSD,E53_Place
MB022010,CSD,E53_Place
NS007021,CSD,E53_Place
NS200019,CSD,E53_Place
BC210003,CSD,E53_Place
ON121018,CSD,E53_Place
MB016005,CSD,E53_Place
ON061006,CSD,E53_Place
SK183039,CSD,E53_Place
ON148169,CSD,E53_Place
QC165047,CSD,E53_Place
NS202011,CSD,E53_Place
BC191004,CSD,E53_Place
NB180002,CSD,E53_Place
NB184002,CSD,E53_Place
QC185013,CSD,E53_Place
ON120031,CSD,E53_Place
QC086058,CSD,E53_Place
QC132003,CSD,E53_Place
SK216009,CSD,E53_Place
ON099152,CSD,E53_Place
QC012009,CSD,E53_Place
ON146078,CSD,E53_Place
ON038004,CSD,E53_Place
QC068006,CSD,E53_Place
QC098001,CSD,E53_Place
PE001022,CSD,E53_Place
PE135017,CSD,E53_Place
NS193006,CSD,E53_Place
NS022007,CSD,E53_Place
ON053008,CSD,E53_Place
QC050020,CSD,E53_Place
NS040008,CSD,E53_Place
QC055023,CSD,E53_Place
QC041006,CSD,E53_Place
ON006001,CSD,E53_Place
NB020008,CSD,E53_Place
NB186007,CSD,E53_Place
QC084007,CSD,E53_Place
QC155021,CSD,E53_Place
NS201009,CSD,E53_Place
ON102008,CSD,E53_Place
BC208003,CSD,E53_Place
QC056013,CSD,E53_Place
SK186034,CSD,E53_Place
QC012006,CSD,E53_Place
ON099113,CSD,E53_Place
NT205009,CSD,E53_Place
QC203014,CSD,E53_Place
ON148050,CSD,E53_Place
NS188007,CSD,E53_Place
ON051002,CSD,E53_Place
NB176006,CSD,E53_Place
BC012003,CSD,E53_Place
MB017006,CSD,E53_Place
QC068018,CSD,E53_Place
QC062031,CSD,E53_Place
NS021012,CSD,E53_Place
QC122011,CSD,E53_Place
NS191013,CSD,E53_Place
QC072011,CSD,E53_Place
ON028003,CSD,E53_Place
QC121005,CSD,E53_Place
QC158026,CSD,E53_Place
QC076030,CSD,E53_Place
AB195006,CSD,E53_Place
QC142003,CSD,E53_Place
SK178026,CSD,E53_Place
QC067023,CSD,E53_Place
QC040003,CSD,E53_Place
SK187023,CSD,E53_Place
QC160025,CSD,E53_Place
ON144011,CSD,E53_Place
ON144008,CSD,E53_Place
ON085011,CSD,E53_Place
ON136005,CSD,E53_Place
NS027010,CSD,E53_Place
NS045040,CSD,E53_Place
QC094005,CSD,E53_Place
ON043004,CSD,E53_Place
SK175026,CSD,E53_Place
SK181024,CSD,E53_Place
ON150003,CSD,E53_Place
QC191017,CSD,E53_Place
NS034037,CSD,E53_Place
ON099105,CSD,E53_Place
SK209016,CSD,E53_Place
QC086073,CSD,E53_Place
ON128010,CSD,E53_Place
ON012001,CSD,E53_Place
ON027010,CSD,E53_Place
ON144017,CSD,E53_Place
SK212023,CSD,E53_Place
MB159012,CSD,E53_Place
ON068013,CSD,E53_Place
PE140021,CSD,E53_Place
NB029020,CSD,E53_Place
NS015014,CSD,E53_Place
QC057010,CSD,E53_Place
QC167009,CSD,E53_Place
ON091003,CSD,E53_Place
QC080005,CSD,E53_Place
ON134007,CSD,E53_Place
ON086012,CSD,E53_Place
ON067011,CSD,E53_Place
NT202109,CSD,E53_Place
ON147028,CSD,E53_Place
QC095010,CSD,E53_Place
ON151007,CSD,E53_Place
QC037011,CSD,E53_Place
QC055003,CSD,E53_Place
NS013021,CSD,E53_Place
QC111006,CSD,E53_Place
ON180006,CSD,E53_Place
MB006019,CSD,E53_Place
SK185025,CSD,E53_Place
MB156004,CSD,E53_Place
ON123044,CSD,E53_Place
ON151006,CSD,E53_Place
NS031021,CSD,E53_Place
NS052010,CSD,E53_Place
QC084999,CSD,E53_Place
ON102051,CSD,E53_Place
QC190999,CSD,E53_Place
QC056022,CSD,E53_Place
AB198028,CSD,E53_Place
SK182018,CSD,E53_Place
ON133017,CSD,E53_Place
ON123129,CSD,E53_Place
ON124008,CSD,E53_Place
QC066013,CSD,E53_Place
AB001007,CSD,E53_Place
ON148190,CSD,E53_Place
PE139016,CSD,E53_Place
QC172006,CSD,E53_Place
SK215006,CSD,E53_Place
QC092002,CSD,E53_Place
PE141015,CSD,E53_Place
QC141011,CSD,E53_Place
ON099043,CSD,E53_Place
NS050001,CSD,E53_Place
NT202078,CSD,E53_Place
ON001007,CSD,E53_Place
NS034008,CSD,E53_Place
NS021007,CSD,E53_Place
BC004001,CSD,E53_Place
ON077004,CSD,E53_Place
ON075001,CSD,E53_Place
QC127009,CSD,E53_Place
NS195010,CSD,E53_Place
AB200006,CSD,E53_Place
QC031002,CSD,E53_Place
AB199023,CSD,E53_Place
ON083010,CSD,E53_Place
NS047021,CSD,E53_Place
BC212009,CSD,E53_Place
NS203006,CSD,E53_Place
QC171015,CSD,E53_Place
ON123076,CSD,E53_Place
ON165002,CSD,E53_Place
QC059014,CSD,E53_Place
QC072012,CSD,E53_Place
ON009999,CSD,E53_Place
ON046013,CSD,E53_Place
ON063001,CSD,E53_Place
ON113009,CSD,E53_Place
AB197021,CSD,E53_Place
NS043009,CSD,E53_Place
SK184034,CSD,E53_Place
ON108006,CSD,E53_Place
NS028003,CSD,E53_Place
NS038015,CSD,E53_Place
BC008002,CSD,E53_Place
ON147019,CSD,E53_Place
ON156004,CSD,E53_Place
QC094028,CSD,E53_Place
ON128016,CSD,E53_Place
QC012007,CSD,E53_Place
NB187002,CSD,E53_Place
QC154011,CSD,E53_Place
ON085004,CSD,E53_Place
ON044020,CSD,E53_Place
NS041009,CSD,E53_Place
PE136009,CSD,E53_Place
NS015033,CSD,E53_Place
ON130023,CSD,E53_Place
AB001016,CSD,E53_Place
ON123082,CSD,E53_Place
QC161013,CSD,E53_Place
ON054026,CSD,E53_Place
QC182018,CSD,E53_Place
SK179024,CSD,E53_Place
ON015005,CSD,E53_Place
NT202132,CSD,E53_Place
ON092056,CSD,E53_Place
AB189011,CSD,E53_Place
ON123018,CSD,E53_Place
QC022003,CSD,E53_Place
ON099155,CSD,E53_Place
ON070006,CSD,E53_Place
ON055017,CSD,E53_Place
QC047006,CSD,E53_Place
MB162011,CSD,E53_Place
NS036026,CSD,E53_Place
ON139001,CSD,E53_Place
ON047010,CSD,E53_Place
ON063004,CSD,E53_Place
QC057019,CSD,E53_Place
AB002017,CSD,E53_Place
QC097018,CSD,E53_Place
NT204066,CSD,E53_Place
SK181037,CSD,E53_Place
QC110005,CSD,E53_Place
QC154003,CSD,E53_Place
ON123061,CSD,E53_Place
PE003013,CSD,E53_Place
NT203094,CSD,E53_Place
NT202124,CSD,E53_Place
ON061001,CSD,E53_Place
ON108045,CSD,E53_Place
QC103005,CSD,E53_Place
QC098018,CSD,E53_Place
QC195010,CSD,E53_Place
QC034006,CSD,E53_Place
NS028002,CSD,E53_Place
ON019010,CSD,E53_Place
ON108031,CSD,E53_Place
ON064006,CSD,E53_Place
SK208016,CSD,E53_Place
ON123010,CSD,E53_Place
QC080017,CSD,E53_Place
SK187009,CSD,E53_Place
NS030025,CSD,E53_Place
QC086078,CSD,E53_Place
QC007003,CSD,E53_Place
MB007002,CSD,E53_Place
NS046012,CSD,E53_Place
QC198005,CSD,E53_Place
MB021999,CSD,E53_Place
ON129027,CSD,E53_Place
ON130005,CSD,E53_Place
QC081003,CSD,E53_Place
QC182007,CSD,E53_Place
MB018008,CSD,E53_Place
ON106005,CSD,E53_Place
NS050037,CSD,E53_Place
NS206005,CSD,E53_Place
ON064004,CSD,E53_Place
QC084018,CSD,E53_Place
QC188016,CSD,E53_Place
ON144003,CSD,E53_Place
ON131015,CSD,E53_Place
QC198015,CSD,E53_Place
SK187018,CSD,E53_Place
ON100011,CSD,E53_Place
NS041003,CSD,E53_Place
QC151006,CSD,E53_Place
QC165003,CSD,E53_Place
QC144007,CSD,E53_Place
SK171033,CSD,E53_Place
NS007016,CSD,E53_Place
ON023005,CSD,E53_Place
ON041009,CSD,E53_Place
QC008006,CSD,E53_Place
QC144031,CSD,E53_Place
NS053004,CSD,E53_Place
NS034020,CSD,E53_Place
NB024013,CSD,E53_Place
MB009019,CSD,E53_Place
ON099117,CSD,E53_Place
MB155002,CSD,E53_Place
NS031001,CSD,E53_Place
ON130037,CSD,E53_Place
PE003021,CSD,E53_Place
NS034002,CSD,E53_Place
ON123124,CSD,E53_Place
QC176027,CSD,E53_Place
QC006005,CSD,E53_Place
SK172013,CSD,E53_Place
QC076035,CSD,E53_Place
QC183010,CSD,E53_Place
NS015011,CSD,E53_Place
QC053021,CSD,E53_Place
ON129038,CSD,E53_Place
QC099001,CSD,E53_Place
ON046056,CSD,E53_Place
AB002007,CSD,E53_Place
SK186025,CSD,E53_Place
NS032017,CSD,E53_Place
QC148008,CSD,E53_Place
QC188006,CSD,E53_Place
AB195019,CSD,E53_Place
SK183017,CSD,E53_Place
SK182015,CSD,E53_Place
SK175043,CSD,E53_Place
ON061005,CSD,E53_Place
QC063016,CSD,E53_Place
QC094004,CSD,E53_Place
ON054086,CSD,E53_Place
NS048005,CSD,E53_Place
SK207006,CSD,E53_Place
AB197018,CSD,E53_Place
QC122007,CSD,E53_Place
SK214999,CSD,E53_Place
QC154067,CSD,E53_Place
QC094058,CSD,E53_Place
SK182042,CSD,E53_Place
QC154053,CSD,E53_Place
QC149001,CSD,E53_Place
SK183023,CSD,E53_Place
SK173004,CSD,E53_Place
SK182004,CSD,E53_Place
QC064010,CSD,E53_Place
QC144029,CSD,E53_Place
ON114025,CSD,E53_Place
NS050036,CSD,E53_Place
NS042018,CSD,E53_Place
ON120044,CSD,E53_Place
ON102077,CSD,E53_Place
MB006015,CSD,E53_Place
PE141006,CSD,E53_Place
MB011012,CSD,E53_Place
ON091001,CSD,E53_Place
ON058001,CSD,E53_Place
QC083012,CSD,E53_Place
NS043021,CSD,E53_Place
QC178014,CSD,E53_Place
SK180001,CSD,E53_Place
ON035006,CSD,E53_Place
QC060011,CSD,E53_Place
ON044072,CSD,E53_Place
QC013999,CSD,E53_Place
QC170001,CSD,E53_Place
QC162020,CSD,E53_Place
QC168002,CSD,E53_Place
ON099139,CSD,E53_Place
QC176006,CSD,E53_Place
ON148170,CSD,E53_Place
ON029011,CSD,E53_Place
AB005011,CSD,E53_Place
ON021003,CSD,E53_Place
QC097029,CSD,E53_Place
NS049002,CSD,E53_Place
SK183027,CSD,E53_Place
QC024004,CSD,E53_Place
ON099136,CSD,E53_Place
ON123103,CSD,E53_Place
NS011036,CSD,E53_Place
QC159004,CSD,E53_Place
QC181004,CSD,E53_Place
MB018013,CSD,E53_Place
MB168016,CSD,E53_Place
QC144004,CSD,E53_Place
SK185050,CSD,E53_Place
ON088003,CSD,E53_Place
QC016005,CSD,E53_Place
NB017008,CSD,E53_Place
QC147008,CSD,E53_Place
QC166016,CSD,E53_Place
SK211014,CSD,E53_Place
BC210004,CSD,E53_Place
ON151017,CSD,E53_Place
NS033005,CSD,E53_Place
ON146002,CSD,E53_Place
QC098010,CSD,E53_Place
MB017001,CSD,E53_Place
QC030002,CSD,E53_Place
NT203025,CSD,E53_Place
QC067012,CSD,E53_Place
QC206009,CSD,E53_Place
SK175053,CSD,E53_Place
ON099161,CSD,E53_Place
MB007012,CSD,E53_Place
SK181051,CSD,E53_Place
ON072012,CSD,E53_Place
ON118013,CSD,E53_Place
ON141011,CSD,E53_Place
ON113008,CSD,E53_Place
NS038037,CSD,E53_Place
ON088008,CSD,E53_Place
QC004006,CSD,E53_Place
PE133006,CSD,E53_Place
NB034013,CSD,E53_Place
QC063018,CSD,E53_Place
NS011039,CSD,E53_Place
QC135009,CSD,E53_Place
ON069001,CSD,E53_Place
NT204050,CSD,E53_Place
QC149016,CSD,E53_Place
NS042021,CSD,E53_Place
QC205011,CSD,E53_Place
ON095002,CSD,E53_Place
SK172017,CSD,E53_Place
SK173015,CSD,E53_Place
QC071007,CSD,E53_Place
ON016011,CSD,E53_Place
AB005007,CSD,E53_Place
MB008011,CSD,E53_Place
AB199019,CSD,E53_Place
SK183032,CSD,E53_Place
QC003002,CSD,E53_Place
ON098020,CSD,E53_Place
QC143007,CSD,E53_Place
PE141021,CSD,E53_Place
NS016024,CSD,E53_Place
NS034027,CSD,E53_Place
QC063001,CSD,E53_Place
ON128002,CSD,E53_Place
ON066003,CSD,E53_Place
AB003015,CSD,E53_Place
ON018001,CSD,E53_Place
QC005012,CSD,E53_Place
AB193030,CSD,E53_Place
QC190010,CSD,E53_Place
NS020014,CSD,E53_Place
PE002002,CSD,E53_Place
PE139012,CSD,E53_Place
ON090002,CSD,E53_Place
QC094026,CSD,E53_Place
SK209999,CSD,E53_Place
ON053006,CSD,E53_Place
QC049999,CSD,E53_Place
ON063007,CSD,E53_Place
QC038011,CSD,E53_Place
NS046999,CSD,E53_Place
AB003014,CSD,E53_Place
ON116004,CSD,E53_Place
NB028009,CSD,E53_Place
