identifier_id:ID,:LABEL,identifier_value,identifier_type,uri,label,retrieved_date
IDENT_GEONAMES_5989967,E42_Identifier,5989967,GEONAMES,https://www.geonames.org/5989967,GeoNames ID for Kearney,2025-10-01
IDENT_WIKIDATA_Q5142969,E42_Identifier,Q5142969,WIKIDATA,http://www.wikidata.org/entity/Q5142969,Wikidata ID for Coleman,2025-10-01
IDENT_GEONAMES_5925154,E42_Identifier,5925154,GEONAMES,https://www.geonames.org/5925154,GeoNames ID for Coleman,2025-10-01
IDENT_WIKIDATA_Q4859889,E42_Identifier,Q4859889,WIKIDATA,http://www.wikidata.org/entity/Q4859889,Wikidata ID for Kearney,2025-10-01
IDENT_GEONAMES_5989967,E42_Identifier,5989967,GEONAMES,https://www.geonames.org/5989967,GeoNames ID for Kearney,2025-10-01
IDENT_WIKIDATA_Q4924217,E42_Identifier,Q4924217,WIKIDATA,http://www.wikidata.org/entity/Q4924217,Wikidata ID for Blairmore,2025-10-01
IDENT_GEONAMES_5903535,E42_Identifier,5903535,GEONAMES,https://www.geonames.org/5903535,GeoNames ID for Blairmore,2025-10-01
IDENT_WIKIDATA_Q5042846,E42_Identifier,Q5042846,WIKIDATA,http://www.wikidata.org/entity/Q5042846,Wikidata ID for Carlow/Mayo,2025-10-01
IDENT_GEONAMES_5917220,E42_Identifier,5917220,GEONAMES,https://www.geonames.org/5917220,GeoNames ID for Carlow/Mayo,2025-10-01
IDENT_WIKIDATA_Q5048114,E42_Identifier,Q5048114,WIKIDATA,http://www.wikidata.org/entity/Q5048114,Wikidata ID for Cascade City,2025-10-01
IDENT_WIKIDATA_Q4899452,E42_Identifier,Q4899452,WIKIDATA,http://www.wikidata.org/entity/Q4899452,Wikidata ID for Beverly,2025-10-01
IDENT_WIKIDATA_Q6770590,E42_Identifier,Q6770590,WIKIDATA,http://www.wikidata.org/entity/Q6770590,Wikidata ID for Markdale,2025-10-01
IDENT_GEONAMES_6066504,E42_Identifier,6066504,GEONAMES,https://www.geonames.org/6066504,GeoNames ID for Markdale,2025-10-01
IDENT_WIKIDATA_Q6593705,E42_Identifier,Q6593705,WIKIDATA,http://www.wikidata.org/entity/Q6593705,Wikidata ID for Redwater,2025-10-01
IDENT_GEONAMES_6118787,E42_Identifier,6118787,GEONAMES,https://www.geonames.org/6118787,GeoNames ID for Redwater,2025-10-01
IDENT_WIKIDATA_Q3501912,E42_Identifier,Q3501912,WIKIDATA,http://www.wikidata.org/entity/Q3501912,Wikidata ID for Collingwood,2025-10-01
IDENT_GEONAMES_5925975,E42_Identifier,5925975,GEONAMES,https://www.geonames.org/5925975,GeoNames ID for Collingwood,2025-10-01
IDENT_WIKIDATA_Q11883244,E42_Identifier,Q11883244,WIKIDATA,http://www.wikidata.org/entity/Q11883244,Wikidata ID for Morrisburg,2025-10-01
IDENT_GEONAMES_6078737,E42_Identifier,6078737,GEONAMES,https://www.geonames.org/6078737,GeoNames ID for Morrisburg,2025-10-01
IDENT_WIKIDATA_Q7917457,E42_Identifier,Q7917457,WIKIDATA,http://www.wikidata.org/entity/Q7917457,Wikidata ID for Vauxhall,2025-10-01
IDENT_GEONAMES_6173600,E42_Identifier,6173600,GEONAMES,https://www.geonames.org/6173600,GeoNames ID for Vauxhall,2025-10-01
IDENT_WIKIDATA_Q4797728,E42_Identifier,Q4797728,WIKIDATA,http://www.wikidata.org/entity/Q4797728,Wikidata ID for Arthur,2025-10-01
IDENT_GEONAMES_5887355,E42_Identifier,5887355,GEONAMES,https://www.geonames.org/5887355,GeoNames ID for Arthur,2025-10-01
IDENT_WIKIDATA_Q4464252,E42_Identifier,Q4464252,WIKIDATA,http://www.wikidata.org/entity/Q4464252,Wikidata ID for Picture Butte,2025-10-01
IDENT_GEONAMES_6104231,E42_Identifier,6104231,GEONAMES,https://www.geonames.org/6104231,GeoNames ID for Picture Butte,2025-10-01
IDENT_WIKIDATA_Q3512252,E42_Identifier,Q3512252,WIKIDATA,http://www.wikidata.org/entity/Q3512252,Wikidata ID for Stavely,2025-10-01
IDENT_GEONAMES_6155676,E42_Identifier,6155676,GEONAMES,https://www.geonames.org/6155676,GeoNames ID for Stavely,2025-10-01
IDENT_WIKIDATA_Q7982171,E42_Identifier,Q7982171,WIKIDATA,http://www.wikidata.org/entity/Q7982171,Wikidata ID for Wembley,2025-10-01
IDENT_GEONAMES_6178038,E42_Identifier,6178038,GEONAMES,https://www.geonames.org/6178038,GeoNames ID for Wembley,2025-10-01
IDENT_WIKIDATA_Q3554592,E42_Identifier,Q3554592,WIKIDATA,http://www.wikidata.org/entity/Q3554592,Wikidata ID for Vanier,2025-10-01
IDENT_GEONAMES_6173404,E42_Identifier,6173404,GEONAMES,https://www.geonames.org/6173404,GeoNames ID for Vanier,2025-10-01
IDENT_WIKIDATA_Q3538507,E42_Identifier,Q3538507,WIKIDATA,http://www.wikidata.org/entity/Q3538507,Wikidata ID for Trenton,2025-10-01
IDENT_GEONAMES_6168767,E42_Identifier,6168767,GEONAMES,https://www.geonames.org/6168767,GeoNames ID for Trenton,2025-10-01
IDENT_WIKIDATA_Q6475523,E42_Identifier,Q6475523,WIKIDATA,http://www.wikidata.org/entity/Q6475523,Wikidata ID for Lake Cowichan,2025-10-01
IDENT_GEONAMES_6048316,E42_Identifier,6048316,GEONAMES,https://www.geonames.org/6048316,GeoNames ID for Lake Cowichan,2025-10-01
IDENT_WIKIDATA_Q7971324,E42_Identifier,Q7971324,WIKIDATA,http://www.wikidata.org/entity/Q7971324,Wikidata ID for Wasagaming,2025-10-01
IDENT_GEONAMES_6176427,E42_Identifier,6176427,GEONAMES,https://www.geonames.org/6176427,GeoNames ID for Wasagaming,2025-10-01
IDENT_WIKIDATA_Q5444155,E42_Identifier,Q5444155,WIKIDATA,http://www.wikidata.org/entity/Q5444155,Wikidata ID for Fergus,2025-10-01
IDENT_GEONAMES_7871320,E42_Identifier,7871320,GEONAMES,https://www.geonames.org/7871320,GeoNames ID for Fergus,2025-10-01
IDENT_WIKIDATA_Q11483763,E42_Identifier,Q11483763,WIKIDATA,http://www.wikidata.org/entity/Q11483763,Wikidata ID for Gibsons,2025-10-01
IDENT_GEONAMES_5960971,E42_Identifier,5960971,GEONAMES,https://www.geonames.org/5960971,GeoNames ID for Gibsons,2025-10-01
IDENT_WIKIDATA_Q4815788,E42_Identifier,Q4815788,WIKIDATA,http://www.wikidata.org/entity/Q4815788,Wikidata ID for Atikokan,2025-10-01
IDENT_GEONAMES_5888001,E42_Identifier,5888001,GEONAMES,https://www.geonames.org/5888001,GeoNames ID for Atikokan,2025-10-01
IDENT_WIKIDATA_Q3267294,E42_Identifier,Q3267294,WIKIDATA,http://www.wikidata.org/entity/Q3267294,Wikidata ID for Plympton–Wyoming,2025-10-01
IDENT_GEONAMES_6106526,E42_Identifier,6106526,GEONAMES,https://www.geonames.org/6106526,GeoNames ID for Plympton–Wyoming,2025-10-01
IDENT_WIKIDATA_Q3610514,E42_Identifier,Q3610514,WIKIDATA,http://www.wikidata.org/entity/Q3610514,Wikidata ID for Bragg Creek,2025-10-01
IDENT_GEONAMES_8051142,E42_Identifier,8051142,GEONAMES,https://www.geonames.org/8051142,GeoNames ID for Bragg Creek,2025-10-01
IDENT_WIKIDATA_Q7832431,E42_Identifier,Q7832431,WIKIDATA,http://www.wikidata.org/entity/Q7832431,Wikidata ID for Trafalgar,2025-10-01
IDENT_GEONAMES_6168312,E42_Identifier,6168312,GEONAMES,https://www.geonames.org/6168312,GeoNames ID for Trafalgar,2025-10-01
IDENT_WIKIDATA_Q6862232,E42_Identifier,Q6862232,WIKIDATA,http://www.wikidata.org/entity/Q6862232,Wikidata ID for Mimico,2025-10-01
IDENT_GEONAMES_6074409,E42_Identifier,6074409,GEONAMES,https://www.geonames.org/6074409,GeoNames ID for Mimico,2025-10-01
IDENT_WIKIDATA_Q7859102,E42_Identifier,Q7859102,WIKIDATA,http://www.wikidata.org/entity/Q7859102,Wikidata ID for Two Mile Village,2025-10-01
IDENT_WIKIDATA_Q5609343,E42_Identifier,Q5609343,WIKIDATA,http://www.wikidata.org/entity/Q5609343,Wikidata ID for Grimshaw,2025-10-01
IDENT_GEONAMES_5967157,E42_Identifier,5967157,GEONAMES,https://www.geonames.org/5967157,GeoNames ID for Grimshaw,2025-10-01
IDENT_WIKIDATA_Q6465074,E42_Identifier,Q6465074,WIKIDATA,http://www.wikidata.org/entity/Q6465074,Wikidata ID for La Salle,2025-10-01
IDENT_GEONAMES_6050182,E42_Identifier,6050182,GEONAMES,https://www.geonames.org/6050182,GeoNames ID for La Salle,2025-10-01
IDENT_WIKIDATA_Q5270746,E42_Identifier,Q5270746,WIKIDATA,http://www.wikidata.org/entity/Q5270746,Wikidata ID for Diamond City,2025-10-01
IDENT_GEONAMES_5938972,E42_Identifier,5938972,GEONAMES,https://www.geonames.org/5938972,GeoNames ID for Diamond City,2025-10-01
IDENT_WIKIDATA_Q6862232,E42_Identifier,Q6862232,WIKIDATA,http://www.wikidata.org/entity/Q6862232,Wikidata ID for Mimico,2025-10-01
IDENT_GEONAMES_6074409,E42_Identifier,6074409,GEONAMES,https://www.geonames.org/6074409,GeoNames ID for Mimico,2025-10-01
IDENT_WIKIDATA_Q3554614,E42_Identifier,Q3554614,WIKIDATA,http://www.wikidata.org/entity/Q3554614,Wikidata ID for Vankleek Hill,2025-10-01
IDENT_GEONAMES_6173412,E42_Identifier,6173412,GEONAMES,https://www.geonames.org/6173412,GeoNames ID for Vankleek Hill,2025-10-01
IDENT_WIKIDATA_Q7962384,E42_Identifier,Q7962384,WIKIDATA,http://www.wikidata.org/entity/Q7962384,Wikidata ID for Walkerton,2025-10-01
IDENT_GEONAMES_6694299,E42_Identifier,6694299,GEONAMES,https://www.geonames.org/6694299,GeoNames ID for Walkerton,2025-10-01
IDENT_WIKIDATA_Q3267284,E42_Identifier,Q3267284,WIKIDATA,http://www.wikidata.org/entity/Q3267284,Wikidata ID for Deep River,2025-10-01
IDENT_GEONAMES_5937073,E42_Identifier,5937073,GEONAMES,https://www.geonames.org/5937073,GeoNames ID for Deep River,2025-10-01
IDENT_WIKIDATA_Q3567557,E42_Identifier,Q3567557,WIKIDATA,http://www.wikidata.org/entity/Q3567557,Wikidata ID for Westville,2025-10-01
IDENT_GEONAMES_6179560,E42_Identifier,6179560,GEONAMES,https://www.geonames.org/6179560,GeoNames ID for Westville,2025-10-01
IDENT_WIKIDATA_Q5594425,E42_Identifier,Q5594425,WIKIDATA,http://www.wikidata.org/entity/Q5594425,Wikidata ID for Grand Centre,2025-10-01
IDENT_WIKIDATA_Q3312661,E42_Identifier,Q3312661,WIKIDATA,http://www.wikidata.org/entity/Q3312661,Wikidata ID for Middleton,2025-10-01
IDENT_GEONAMES_6073289,E42_Identifier,6073289,GEONAMES,https://www.geonames.org/6073289,GeoNames ID for Middleton,2025-10-01
IDENT_WIKIDATA_Q5457112,E42_Identifier,Q5457112,WIKIDATA,http://www.wikidata.org/entity/Q5457112,Wikidata ID for Flamborough,2025-10-01
IDENT_GEONAMES_5954157,E42_Identifier,5954157,GEONAMES,https://www.geonames.org/5954157,GeoNames ID for Flamborough,2025-10-01
IDENT_WIKIDATA_Q3921021,E42_Identifier,Q3921021,WIKIDATA,http://www.wikidata.org/entity/Q3921021,Wikidata ID for Penhold,2025-10-01
IDENT_GEONAMES_6100954,E42_Identifier,6100954,GEONAMES,https://www.geonames.org/6100954,GeoNames ID for Penhold,2025-10-01
IDENT_WIKIDATA_Q5476673,E42_Identifier,Q5476673,WIKIDATA,http://www.wikidata.org/entity/Q5476673,Wikidata ID for Fox Creek,2025-10-01
IDENT_GEONAMES_5956869,E42_Identifier,5956869,GEONAMES,https://www.geonames.org/5956869,GeoNames ID for Fox Creek,2025-10-01
IDENT_WIKIDATA_Q7028244,E42_Identifier,Q7028244,WIKIDATA,http://www.wikidata.org/entity/Q7028244,Wikidata ID for Nickel Centre,2025-10-01
IDENT_WIKIDATA_Q3942882,E42_Identifier,Q3942882,WIKIDATA,http://www.wikidata.org/entity/Q3942882,Wikidata ID for Bowden,2025-10-01
IDENT_GEONAMES_5906664,E42_Identifier,5906664,GEONAMES,https://www.geonames.org/5906664,GeoNames ID for Bowden,2025-10-01
IDENT_WIKIDATA_Q2837798,E42_Identifier,Q2837798,WIKIDATA,http://www.wikidata.org/entity/Q2837798,Wikidata ID for Allard,2025-10-01
IDENT_WIKIDATA_Q3142174,E42_Identifier,Q3142174,WIKIDATA,http://www.wikidata.org/entity/Q3142174,Wikidata ID for Hudson Acres,2025-10-01
IDENT_WIKIDATA_Q2820162,E42_Identifier,Q2820162,WIKIDATA,http://www.wikidata.org/entity/Q2820162,Wikidata ID for Abana,2025-10-01
IDENT_WIKIDATA_Q3298206,E42_Identifier,Q3298206,WIKIDATA,http://www.wikidata.org/entity/Q3298206,Wikidata ID for Matane-sur-Mer,2025-10-01
IDENT_WIKIDATA_Q3433560,E42_Identifier,Q3433560,WIKIDATA,http://www.wikidata.org/entity/Q3433560,Wikidata ID for Rivière-Creuse,2025-10-01
IDENT_WIKIDATA_Q3437206,E42_Identifier,Q3437206,WIKIDATA,http://www.wikidata.org/entity/Q3437206,Wikidata ID for Robitaille,2025-10-01
IDENT_WIKIDATA_Q3113438,E42_Identifier,Q3113438,WIKIDATA,http://www.wikidata.org/entity/Q3113438,Wikidata ID for Grand-Détour,2025-10-01
IDENT_WIKIDATA_Q3201740,E42_Identifier,Q3201740,WIKIDATA,http://www.wikidata.org/entity/Q3201740,Wikidata ID for L'Alverne,2025-10-01
IDENT_WIKIDATA_Q3038969,E42_Identifier,Q3038969,WIKIDATA,http://www.wikidata.org/entity/Q3038969,Wikidata ID for Drapeau,2025-10-01
IDENT_WIKIDATA_Q3204016,E42_Identifier,Q3204016,WIKIDATA,http://www.wikidata.org/entity/Q3204016,Wikidata ID for L'Immaculée-Conception,2025-10-01
IDENT_WIKIDATA_Q2975451,E42_Identifier,Q2975451,WIKIDATA,http://www.wikidata.org/entity/Q2975451,Wikidata ID for Clapperton,2025-10-01
IDENT_WIKIDATA_Q3120703,E42_Identifier,Q3120703,WIKIDATA,http://www.wikidata.org/entity/Q3120703,Wikidata ID for Guité,2025-10-01
IDENT_WIKIDATA_Q3154401,E42_Identifier,Q3154401,WIKIDATA,http://www.wikidata.org/entity/Q3154401,Wikidata ID for Iris,2025-10-01
IDENT_WIKIDATA_Q2962702,E42_Identifier,Q2962702,WIKIDATA,http://www.wikidata.org/entity/Q2962702,Wikidata ID for Cherbourg-Centre,2025-10-01
IDENT_WIKIDATA_Q2946134,E42_Identifier,Q2946134,WIKIDATA,http://www.wikidata.org/entity/Q2946134,Wikidata ID for Centreville,2025-10-01
IDENT_WIKIDATA_Q3314375,E42_Identifier,Q3314375,WIKIDATA,http://www.wikidata.org/entity/Q3314375,Wikidata ID for Millstream,2025-10-01
IDENT_WIKIDATA_Q3058013,E42_Identifier,Q3058013,WIKIDATA,http://www.wikidata.org/entity/Q3058013,Wikidata ID for Escuminac-Nord,2025-10-01
IDENT_WIKIDATA_Q3290856,E42_Identifier,Q3290856,WIKIDATA,http://www.wikidata.org/entity/Q3290856,Wikidata ID for Maria-Ouest,2025-10-01
IDENT_WIKIDATA_Q3396144,E42_Identifier,Q3396144,WIKIDATA,http://www.wikidata.org/entity/Q3396144,Wikidata ID for Poncheville,2025-10-01
IDENT_WIKIDATA_Q2822156,E42_Identifier,Q2822156,WIKIDATA,http://www.wikidata.org/entity/Q2822156,Wikidata ID for Abénakis,2025-10-01
IDENT_WIKIDATA_Q3226244,E42_Identifier,Q3226244,WIKIDATA,http://www.wikidata.org/entity/Q3226244,Wikidata ID for Le Rang-Morin,2025-10-01
IDENT_WIKIDATA_Q3202124,E42_Identifier,Q3202124,WIKIDATA,http://www.wikidata.org/entity/Q3202124,Wikidata ID for L'Anse-à-Beaufils,2025-10-01
IDENT_WIKIDATA_Q3099541,E42_Identifier,Q3099541,WIKIDATA,http://www.wikidata.org/entity/Q3099541,Wikidata ID for Gauvin,2025-10-01
IDENT_WIKIDATA_Q3099541,E42_Identifier,Q3099541,WIKIDATA,http://www.wikidata.org/entity/Q3099541,Wikidata ID for Gauvin,2025-10-01
IDENT_WIKIDATA_Q2936965,E42_Identifier,Q2936965,WIKIDATA,http://www.wikidata.org/entity/Q2936965,Wikidata ID for Cap-au-Renard,2025-10-01
IDENT_WIKIDATA_Q3377475,E42_Identifier,Q3377475,WIKIDATA,http://www.wikidata.org/entity/Q3377475,Wikidata ID for Petits-Méchins,2025-10-01
IDENT_WIKIDATA_Q3227868,E42_Identifier,Q3227868,WIKIDATA,http://www.wikidata.org/entity/Q3227868,Wikidata ID for Le Trou-à-Balle,2025-10-01
IDENT_WIKIDATA_Q3314375,E42_Identifier,Q3314375,WIKIDATA,http://www.wikidata.org/entity/Q3314375,Wikidata ID for Millstream,2025-10-01
IDENT_WIKIDATA_Q3363557,E42_Identifier,Q3363557,WIKIDATA,http://www.wikidata.org/entity/Q3363557,Wikidata ID for Paramé,2025-10-01
IDENT_WIKIDATA_Q3298202,E42_Identifier,Q3298202,WIKIDATA,http://www.wikidata.org/entity/Q3298202,Wikidata ID for Matane-Est,2025-10-01
IDENT_WIKIDATA_Q2962701,E42_Identifier,Q2962701,WIKIDATA,http://www.wikidata.org/entity/Q2962701,Wikidata ID for Cherbourg-Ouest,2025-10-01
IDENT_WIKIDATA_Q3214623,E42_Identifier,Q3214623,WIKIDATA,http://www.wikidata.org/entity/Q3214623,Wikidata ID for Lac-Malcolm,2025-10-01
IDENT_WIKIDATA_Q3312914,E42_Identifier,Q3312914,WIKIDATA,http://www.wikidata.org/entity/Q3312914,Wikidata ID for Miguasha,2025-10-01
IDENT_WIKIDATA_Q3286026,E42_Identifier,Q3286026,WIKIDATA,http://www.wikidata.org/entity/Q3286026,Wikidata ID for Mann,2025-10-01
IDENT_WIKIDATA_Q2837798,E42_Identifier,Q2837798,WIKIDATA,http://www.wikidata.org/entity/Q2837798,Wikidata ID for Allard,2025-10-01
IDENT_WIKIDATA_Q3133317,E42_Identifier,Q3133317,WIKIDATA,http://www.wikidata.org/entity/Q3133317,Wikidata ID for Heppell,2025-10-01
IDENT_WIKIDATA_Q3312915,E42_Identifier,Q3312915,WIKIDATA,http://www.wikidata.org/entity/Q3312915,Wikidata ID for Miguasha-Ouest,2025-10-01
IDENT_WIKIDATA_Q3461870,E42_Identifier,Q3461870,WIKIDATA,http://www.wikidata.org/entity/Q3461870,Wikidata ID for Saint-Benoît-de-Matapédia,2025-10-01
IDENT_WIKIDATA_Q3374498,E42_Identifier,Q3374498,WIKIDATA,http://www.wikidata.org/entity/Q3374498,Wikidata ID for Pelletier,2025-10-01
IDENT_WIKIDATA_Q3058014,E42_Identifier,Q3058014,WIKIDATA,http://www.wikidata.org/entity/Q3058014,Wikidata ID for Escuminac East,2025-10-01
IDENT_WIKIDATA_Q3464406,E42_Identifier,Q3464406,WIKIDATA,http://www.wikidata.org/entity/Q3464406,Wikidata ID for Sainte-Rose-de-Prescott,2025-10-01
IDENT_WIKIDATA_Q3374498,E42_Identifier,Q3374498,WIKIDATA,http://www.wikidata.org/entity/Q3374498,Wikidata ID for Pelletier,2025-10-01
IDENT_WIKIDATA_Q3214639,E42_Identifier,Q3214639,WIKIDATA,http://www.wikidata.org/entity/Q3214639,Wikidata ID for Lac-Pitre,2025-10-01
IDENT_WIKIDATA_Q3464336,E42_Identifier,Q3464336,WIKIDATA,http://www.wikidata.org/entity/Q3464336,Wikidata ID for Sainte-Marguerite-Marie,2025-10-01
IDENT_WIKIDATA_Q2895696,E42_Identifier,Q2895696,WIKIDATA,http://www.wikidata.org/entity/Q2895696,Wikidata ID for Bender,2025-10-01
IDENT_WIKIDATA_Q2925845,E42_Identifier,Q2925845,WIKIDATA,http://www.wikidata.org/entity/Q2925845,Wikidata ID for Broadlands,2025-10-01
IDENT_WIKIDATA_Q3073601,E42_Identifier,Q3073601,WIKIDATA,http://www.wikidata.org/entity/Q3073601,Wikidata ID for Fleurant,2025-10-01
IDENT_WIKIDATA_Q3463208,E42_Identifier,Q3463208,WIKIDATA,http://www.wikidata.org/entity/Q3463208,Wikidata ID for Saint-Pierre,2025-10-01
IDENT_WIKIDATA_Q2936977,E42_Identifier,Q2936977,WIKIDATA,http://www.wikidata.org/entity/Q2936977,Wikidata ID for Cap-à-la-Baleine,2025-10-01
IDENT_WIKIDATA_Q3298222,E42_Identifier,Q3298222,WIKIDATA,http://www.wikidata.org/entity/Q3298222,Wikidata ID for Matapédia-Ouest,2025-10-01
IDENT_WIKIDATA_Q3315738,E42_Identifier,Q3315738,WIKIDATA,http://www.wikidata.org/entity/Q3315738,Wikidata ID for Miquelon,2025-10-01
IDENT_WIKIDATA_Q3462532,E42_Identifier,Q3462532,WIKIDATA,http://www.wikidata.org/entity/Q3462532,Wikidata ID for Saint-Jean-de-Matapédia,2025-10-01
IDENT_WIKIDATA_Q3463489,E42_Identifier,Q3463489,WIKIDATA,http://www.wikidata.org/entity/Q3463489,Wikidata ID for Saint-Victor-de-Bonaventure,2025-10-01
IDENT_WIKIDATA_Q3202118,E42_Identifier,Q3202118,WIKIDATA,http://www.wikidata.org/entity/Q3202118,Wikidata ID for L'Anse-Pleureuse,2025-10-01
IDENT_WIKIDATA_Q3271474,E42_Identifier,Q3271474,WIKIDATA,http://www.wikidata.org/entity/Q3271474,Wikidata ID for Léonard-de-Matapédia,2025-10-01
IDENT_WIKIDATA_Q3472340,E42_Identifier,Q3472340,WIKIDATA,http://www.wikidata.org/entity/Q3472340,Wikidata ID for Sanmaur,2025-10-01
IDENT_GEONAMES_6141018,E42_Identifier,6141018,GEONAMES,https://www.geonames.org/6141018,GeoNames ID for Sanmaur,2025-10-01
IDENT_WIKIDATA_Q3461685,E42_Identifier,Q3461685,WIKIDATA,http://www.wikidata.org/entity/Q3461685,Wikidata ID for Saint-Agricole,2025-10-01
IDENT_WIKIDATA_Q3003764,E42_Identifier,Q3003764,WIKIDATA,http://www.wikidata.org/entity/Q3003764,Wikidata ID for Cross Point Station,2025-10-01
IDENT_WIKIDATA_Q3347826,E42_Identifier,Q3347826,WIKIDATA,http://www.wikidata.org/entity/Q3347826,Wikidata ID for Oak Bay,2025-10-01
IDENT_WIKIDATA_Q3286031,E42_Identifier,Q3286031,WIKIDATA,http://www.wikidata.org/entity/Q3286031,Wikidata ID for Mann Settlement,2025-10-01
IDENT_WIKIDATA_Q3012372,E42_Identifier,Q3012372,WIKIDATA,http://www.wikidata.org/entity/Q3012372,Wikidata ID for Dalibaire-Ouest,2025-10-01
IDENT_WIKIDATA_Q3393493,E42_Identifier,Q3393493,WIKIDATA,http://www.wikidata.org/entity/Q3393493,Wikidata ID for Pointe-Bourg,2025-10-01
IDENT_WIKIDATA_Q2820841,E42_Identifier,Q2820841,WIKIDATA,http://www.wikidata.org/entity/Q2820841,Wikidata ID for Abbott's Corner,2025-10-01
IDENT_WIKIDATA_Q3225396,E42_Identifier,Q3225396,WIKIDATA,http://www.wikidata.org/entity/Q3225396,Wikidata ID for Le Petit-Deuxième,2025-10-01
IDENT_WIKIDATA_Q3024476,E42_Identifier,Q3024476,WIKIDATA,http://www.wikidata.org/entity/Q3024476,Wikidata ID for Desmaraisville,2025-10-01
IDENT_WIKIDATA_Q2962706,E42_Identifier,Q2962706,WIKIDATA,http://www.wikidata.org/entity/Q2962706,Wikidata ID for Cherbourg,2025-10-01
IDENT_WIKIDATA_Q3223163,E42_Identifier,Q3223163,WIKIDATA,http://www.wikidata.org/entity/Q3223163,Wikidata ID for Le Grand-Deuxième,2025-10-01
IDENT_WIKIDATA_Q3058015,E42_Identifier,Q3058015,WIKIDATA,http://www.wikidata.org/entity/Q3058015,Wikidata ID for Escuminac Flats,2025-10-01
IDENT_WIKIDATA_Q3221444,E42_Identifier,Q3221444,WIKIDATA,http://www.wikidata.org/entity/Q3221444,Wikidata ID for Le Cinquième,2025-10-01
IDENT_WIKIDATA_Q3233390,E42_Identifier,Q3233390,WIKIDATA,http://www.wikidata.org/entity/Q3233390,Wikidata ID for Les Islets-Caribou,2025-10-01
IDENT_WIKIDATA_Q3229002,E42_Identifier,Q3229002,WIKIDATA,http://www.wikidata.org/entity/Q3229002,Wikidata ID for Lefaivre,2025-10-01
IDENT_WIKIDATA_Q3419590,E42_Identifier,Q3419590,WIKIDATA,http://www.wikidata.org/entity/Q3419590,Wikidata ID for Rapide-des-Cèdres,2025-10-01
IDENT_WIKIDATA_Q3377028,E42_Identifier,Q3377028,WIKIDATA,http://www.wikidata.org/entity/Q3377028,Wikidata ID for Petit-Carleton,2025-10-01
IDENT_WIKIDATA_Q3464272,E42_Identifier,Q3464272,WIKIDATA,http://www.wikidata.org/entity/Q3464272,Wikidata ID for Sainte-Félicité-Ouest,2025-10-01
IDENT_WIKIDATA_Q3393520,E42_Identifier,Q3393520,WIKIDATA,http://www.wikidata.org/entity/Q3393520,Wikidata ID for Pointe-des-Monts,2025-10-01
IDENT_WIKIDATA_Q3202127,E42_Identifier,Q3202127,WIKIDATA,http://www.wikidata.org/entity/Q3202127,Wikidata ID for L'Anse-à-la-Croix,2025-10-01
