csd_id,csd_name,cd_id,cd_name,wikidata_qid,wikidata_label,wikidata_types,distance_km,our_lat,our_lon
ON146098,Ogilvie,CD_ON_Sudbury,Sudbury,Q115262492,Ogilvie,geographic township of Ontario,0.56,47.451656,-81.137631
ON146099,Parkin,CD_ON_Sudbury,Sudbury,Q115262538,Parkin,geographic township of Ontario,0.38,46.843663,-80.883524
ON146100,Penhorwood,CD_ON_Sudbury,Sudbury,Q115262571,Penhorwood,geographic township of Ontario,0.13,48.125706,-82.113837
ON146102,Ratter,CD_ON_Sudbury,Sudbury,Q115262653,Ratter,geographic township of Ontario,0.18,46.493764,-80.354914
ON146103,Rayside,CD_ON_Sudbury,Sudbury,Q115262660,Rayside,geographic township of Ontario,0.8,46.582782,-81.126411
ON146104,Regan,CD_ON_Sudbury,Sudbury,Q115262673,Regan,geographic township of Ontario,0.18,47.994913,-81.93724
ON146105,Salter,CD_ON_Sudbury,Sudbury,Q115262748,Salter,geographic township of Ontario,0.75,46.227434,-82.130128
ON146106,Scadding,CD_ON_Sudbury,Sudbury,Q115262771,Scadding,geographic township of Ontario,0.45,46.667623,-80.630336
ON146107,Scollard,CD_ON_Sudbury,Sudbury,Q115262780,Scollard,geographic township of Ontario,1.54,46.071575,-80.307925
ON146108,Scotia,CD_ON_Sudbury,Sudbury,Q115262781,Scotia,geographic township of Ontario,0.1,47.104054,-81.39352
ON146109,Secord,CD_ON_Sudbury,Sudbury,Q115262788,Secord,geographic township of Ontario,0.05,46.319242,-80.883441
ON146110,Shakespeare,CD_ON_Sudbury,Sudbury,Q115262801,Shakespeare,geographic township of Ontario,0.79,46.322223,-81.878542
ON146111,Shenango,CD_ON_Sudbury,Sudbury,Q115262817,Shenango,geographic township of Ontario,0.22,48.385577,-82.698025
ON146112,Snider,CD_ON_Sudbury,Sudbury,Q115262861,Snider,geographic township of Ontario,0.25,46.496026,-81.12709
ON146113,Stobie,CD_ON_Sudbury,Sudbury,Q115262909,Stobie,geographic township of Ontario,0.15,47.015317,-80.755644
ON146114,Strathearn,CD_ON_Sudbury,Sudbury,Q115262922,Strathearn,geographic township of Ontario,0.25,47.887605,-83.563852
ON146115,Street,CD_ON_Sudbury,Sudbury,Q115262924,Street,geographic township of Ontario,0.36,46.580963,-80.629649
ON146116,Sweeny,CD_ON_Sudbury,Sudbury,Q115262947,Sweeny,geographic township of Ontario,0.26,47.017823,-81.266077
ON146117,Telfer,CD_ON_Sudbury,Sudbury,Q115262973,Telfer,geographic township of Ontario,0.24,46.928515,-80.75369
ON146118,Tilton,CD_ON_Sudbury,Sudbury,Q115262994,Tilton,geographic township of Ontario,0.68,46.320252,-81.01242
ON146119,Totten,CD_ON_Sudbury,Sudbury,Q115263012,Totten,geographic township of Ontario,0.42,46.495797,-81.630932
ON146120,Trill,CD_ON_Sudbury,Sudbury,Q115263019,Trill,geographic township of Ontario,0.27,46.497253,-81.504305
ON146121,Ulster,CD_ON_Sudbury,Sudbury,Q115263046,Ulster,geographic township of Ontario,0.32,46.844703,-81.644812
ON146122,Vernon,CD_ON_Sudbury,Sudbury,Q115263070,Vernon,geographic township of Ontario,0.56,46.495393,-81.75613
ON146123,Vrooman,CD_ON_Sudbury,Sudbury,Q115263081,Vrooman,geographic township of Ontario,0.57,47.451758,-81.781124
ON146124,Waters,CD_ON_Sudbury,Sudbury,Q115263109,Waters,geographic township of Ontario,0.46,46.414448,-81.121676
ON146125,Westbrook,CD_ON_Sudbury,Sudbury,Q115263131,Westbrook,geographic township of Ontario,0.18,47.4519,-81.653014
ON146126,Wigle,CD_ON_Sudbury,Sudbury,Q115263147,Wigle,geographic township of Ontario,0.71,47.88635,-81.921363
ON146130,"Capreol, T-V",CD_ON_Sudbury,Sudbury,Q115261022,Capreol,geographic township of Ontario,3.85,46.65495,-80.930492
ON147001,Blake,CD_ON_Thunder_Bay,Thunder Bay,Q115260869,Blake,geographic township of Ontario,2.84,48.222892,-89.344151
ON147002,Conmee,CD_ON_Thunder_Bay,Thunder Bay,Q5161253,Conmee,single-tier municipality,1.09,48.473568,-89.683363
ON147003,Crooks,CD_ON_Thunder_Bay,Thunder Bay,Q115261199,Crooks,geographic township of Ontario,0.67,48.104136,-89.467083
ON147004,Dorion,CD_ON_Thunder_Bay,Thunder Bay,Q115261300,Dorion,geographic township of Ontario,0.22,48.790403,-88.650127
ON147005,Forbes,CD_ON_Thunder_Bay,Thunder Bay,Q115261489,Forbes,geographic township of Ontario,1.91,48.62415,-89.679799
ON147006,Gillies,CD_ON_Thunder_Bay,Thunder Bay,Q9268089,Gillies,single-tier municipality; township municipality in Ontario,0.35,48.268526,-89.700203
ON147008,Lybster,CD_ON_Thunder_Bay,Thunder Bay,Q115262096,Lybster,geographic township of Ontario,0.98,48.268239,-89.831042
ON147009,Lyon,CD_ON_Thunder_Bay,Thunder Bay,Q115262101,Lyon,geographic township of Ontario,1.89,48.86839,-88.335924
ON147010,Marks,CD_ON_Thunder_Bay,Thunder Bay,Q115262153,Marks,geographic township of Ontario,0.55,48.361457,-89.830989
ON147011,Macgregor,CD_ON_Thunder_Bay,Thunder Bay,Q115262109,MacGregor,geographic township of Ontario,3.26,48.555255,-89.022547
ON147012,McIntyre,CD_ON_Thunder_Bay,Thunder Bay,Q115262237,McIntyre,geographic township of Ontario,3.24,48.450322,-89.306293
ON147013,McTavish,CD_ON_Thunder_Bay,Thunder Bay,Q115262286,McTavish,geographic township of Ontario,0.79,48.66032,-88.670524
ON147014,Neebing,CD_ON_Thunder_Bay,Thunder Bay,Q115262424,Neebing,geographic township of Ontario,2.08,48.34847,-89.35014
ON147015,Nipigon,CD_ON_Thunder_Bay,Thunder Bay,Q115262448,Nipigon,geographic township of Ontario,0.19,48.982293,-88.338656
ON147016,O'Connor,CD_ON_Thunder_Bay,Thunder Bay,Q115262481,O'Connor,geographic township of Ontario,0.06,48.362216,-89.700412
ON147017,Oliver,CD_ON_Thunder_Bay,Thunder Bay,Q115262497,Oliver,geographic township of Ontario,1.35,48.45609,-89.514049
ON147018,Paipoonge,CD_ON_Thunder_Bay,Thunder Bay,Q115262527,Paipoonge,geographic township of Ontario,1.6,48.350685,-89.500221
ON147019,Pardee,CD_ON_Thunder_Bay,Thunder Bay,Q115262533,Pardee,geographic township of Ontario,0.66,48.082722,-89.629311
ON147020,Pearson,CD_ON_Thunder_Bay,Thunder Bay,Q115262559,Pearson,geographic township of Ontario,1.88,48.191835,-89.635524
ON147021,Schreiber,CD_ON_Thunder_Bay,Thunder Bay,Q2249678,Schreiber,single-tier municipality; township municipality in Ontario,0.53,48.815893,-87.273812
ON147023,Stirling,CD_ON_Thunder_Bay,Thunder Bay,Q115262907,Stirling,geographic township of Ontario,0.62,48.880621,-88.543598
ON147024,Strange,CD_ON_Thunder_Bay,Thunder Bay,Q115262921,Strange,geographic township of Ontario,1.78,48.274232,-89.961191
ON147025,Ware,CD_ON_Thunder_Bay,Thunder Bay,Q115263102,Ware,geographic township of Ontario,1.02,48.576231,-89.497465
ON148002,Alma,CD_ON_Timiskaming,Timiskaming,Q115260691,Alma,geographic township of Ontario,1.06,48.056892,-80.580444
ON148003,Armstrong,CD_ON_Timiskaming,Timiskaming,Q2862806,Armstrong,human settlement; township municipality in Ontario,0.04,47.711404,-79.824654
ON148004,Arnold,CD_ON_Timiskaming,Timiskaming,Q16975352,Arnold,geographic township of Ontario,0.31,48.2322,-79.823675
ON148005,Auld,CD_ON_Timiskaming,Timiskaming,Q115260750,Auld,geographic township of Ontario,0.41,47.537406,-80.081034
ON148006,Baden,CD_ON_Timiskaming,Timiskaming,Q115260760,Baden,geographic township of Ontario,0.17,48.060025,-80.732945
ON148007,Banks,CD_ON_Timiskaming,Timiskaming,Q115260775,Banks,geographic township of Ontario,0.42,47.537438,-80.335692
ON148008,Bannockburn,CD_ON_Timiskaming,Timiskaming,Q115260778,Bannockburn,geographic township of Ontario,0.04,47.972405,-80.855212
ON148009,Barber,CD_ON_Timiskaming,Timiskaming,Q115260781,Barber,geographic township of Ontario,0.71,47.62389,-80.211266
ON148010,Barr,CD_ON_Timiskaming,Timiskaming,Q115260787,Barr,geographic township of Ontario,0.15,47.450519,-79.952064
ON148013,Beauchamp,CD_ON_Timiskaming,Timiskaming,Q115260812,Beauchamp,geographic township of Ontario,0.26,47.711166,-79.952415
ON148020,Blain,CD_ON_Timiskaming,Timiskaming,Q115260867,Blain,geographic township of Ontario,0.04,47.971479,-80.210626
ON148024,Boston,CD_ON_Timiskaming,Timiskaming,Q115260895,Boston,geographic township of Ontario,0.36,48.058199,-79.953871
ON148027,Brethour,CD_ON_Timiskaming,Timiskaming,Q115260929,Brethour,geographic township of Ontario,0.38,47.710883,-79.574642
ON148028,Brewster,CD_ON_Timiskaming,Timiskaming,Q115260930,Brewster,geographic township of Ontario,0.2,47.450379,-80.593213
ON148029,Brigstocke,CD_ON_Timiskaming,Timiskaming,Q115260935,Brigstocke,geographic township of Ontario,1.24,47.272991,-79.922622
ON148032,Bucke,CD_ON_Timiskaming,Timiskaming,Q115260964,Bucke,geographic township of Ontario,0.93,47.44511,-79.695528
ON148033,Burt,CD_ON_Timiskaming,Timiskaming,Q115260987,Burt,geographic township of Ontario,0.05,48.058639,-80.340416
ON148034,Cairo,CD_ON_Timiskaming,Timiskaming,Q115261002,Cairo,geographic township of Ontario,0.01,47.972462,-80.59591
ON148037,Cane,CD_ON_Timiskaming,Timiskaming,Q115261017,Cane,geographic township of Ontario,0.31,47.624503,-80.0814
ON148040,Casey,CD_ON_Timiskaming,Timiskaming,Q5048442,Casey,single-tier municipality,0.59,47.624432,-79.574538
ON148041,Catharine,CD_ON_Timiskaming,Timiskaming,Q115261061,Catharine,geographic township of Ontario,0.04,47.971726,-79.824729
ON148042,Chamberlain,CD_ON_Timiskaming,Timiskaming,Q115261078,Chamberlain,geographic township of Ontario,0.4,47.884788,-79.952786
ON148047,Coleman,CD_ON_Timiskaming,Timiskaming,Q5142973,Coleman,single-tier municipality; township municipality in Ontario,2.17,47.370575,-79.78785
ON148049,Corley,CD_ON_Timiskaming,Timiskaming,Q115261172,Corley,geographic township of Ontario,0.71,47.364546,-80.716285
ON148052,Dack,CD_ON_Timiskaming,Timiskaming,Q11692602,Dack,geographic township of Ontario,1.72,47.797338,-79.951402
ON148055,Donovan,CD_ON_Timiskaming,Timiskaming,Q115261296,Donovan,geographic township of Ontario,0.5,47.450267,-80.724468
ON148056,Doon,CD_ON_Timiskaming,Timiskaming,Q115261297,Doon,geographic township of Ontario,0.06,47.885207,-80.851903
ON148057,Dufferin,CD_ON_Timiskaming,Timiskaming,Q115261325,Dufferin,geographic township of Ontario,0.26,47.36479,-80.991014
ON148059,Dymond,CD_ON_Timiskaming,Timiskaming,Q115261348,Dymond,geographic township of Ontario,0.71,47.541296,-79.699802
ON148060,Eby,CD_ON_Timiskaming,Timiskaming,Q115261362,Eby,geographic township of Ontario,0.05,48.05821,-80.21101
ON148062,Evanturel,CD_ON_Timiskaming,Timiskaming,Q115261424,Evanturel,geographic township of Ontario,0.38,47.797428,-79.822978
ON148064,Fallon,CD_ON_Timiskaming,Timiskaming,Q115261439,Fallon,geographic township of Ontario,0.14,48.233917,-81.009375
ON148065,Farr,CD_ON_Timiskaming,Timiskaming,Q115261442,Farr,geographic township of Ontario,1.37,47.797277,-80.466471
ON148066,Fasken,CD_ON_Timiskaming,Timiskaming,Q115261444,Fasken,geographic township of Ontario,0.09,48.233996,-80.878358
ON148068,Firstbrook,CD_ON_Timiskaming,Timiskaming,Q115261468,Firstbrook,geographic township of Ontario,0.3,47.450423,-79.823671
ON148069,Flavelle,CD_ON_Timiskaming,Timiskaming,Q115261474,Flavelle,geographic township of Ontario,0.1,47.971914,-80.468043
ON148072,Gamble,CD_ON_Timiskaming,Timiskaming,Q115261534,Gamble,geographic township of Ontario,0.52,47.364141,-80.589254
ON148073,Gauthier,CD_ON_Timiskaming,Timiskaming,Q5527921,Gauthier,single-tier municipality; township municipality in Ontario,0.12,48.145363,-79.824014
ON148076,Grenfell,CD_ON_Timiskaming,Timiskaming,Q115261618,Grenfell,geographic township of Ontario,0.22,48.145419,-80.211122
ON148077,Gross,CD_ON_Timiskaming,Timiskaming,Q115261631,Gross,geographic township of Ontario,0.03,47.971755,-80.339967
ON148081,Harley,CD_ON_Timiskaming,Timiskaming,Q115261694,Harley,geographic township of Ontario,0.74,47.624085,-79.695326
ON148082,Harris,CD_ON_Timiskaming,Timiskaming,Q115261696,Harris,geographic township of Ontario,0.35,47.544667,-79.59301
ON148083,Haultain,CD_ON_Timiskaming,Timiskaming,Q115261710,Haultain,geographic township of Ontario,0.22,47.711253,-80.723864
ON148085,Henwood,CD_ON_Timiskaming,Timiskaming,Q115261736,Henwood,geographic township of Ontario,0.34,47.624603,-79.952632
ON148086,Hilliard,CD_ON_Timiskaming,Timiskaming,Q115261748,Hilliard,geographic township of Ontario,0.67,47.71126,-79.695401
ON148089,Holmes,CD_ON_Timiskaming,Timiskaming,Q115261772,Holmes,geographic township of Ontario,0.02,48.058832,-80.469123
ON148091,Hudson,CD_ON_Timiskaming,Timiskaming,Q5928505,Hudson,single-tier municipality,0.05,47.537509,-79.823794
ON148092,Ingram,CD_ON_Timiskaming,Timiskaming,Q115261830,Ingram,geographic township of Ontario,0.7,47.797929,-79.695853
ON148093,James,CD_ON_Timiskaming,Timiskaming,Q6127957,James,single-tier municipality; township municipality in Ontario,0.05,47.710215,-80.338981
ON148098,Kerns,CD_ON_Timiskaming,Timiskaming,Q115261904,Kerns,geographic township of Ontario,0.74,47.624082,-79.824431
ON148100,Kimberley,CD_ON_Timiskaming,Timiskaming,Q115261917,Kimberley,geographic township of Ontario,0.4,47.884748,-80.595509
ON148102,Klock,CD_ON_Timiskaming,Timiskaming,Q115261938,Klock,geographic township of Ontario,0.26,47.450458,-80.080512
ON148106,Lawson,CD_ON_Timiskaming,Timiskaming,Q115262001,Lawson,geographic township of Ontario,0.32,47.622797,-80.594122
ON148107,Lebel,CD_ON_Timiskaming,Timiskaming,Q115262006,Lebel,geographic township of Ontario,0.2,48.144915,-79.954413
ON148110,Leith,CD_ON_Timiskaming,Timiskaming,Q115262026,Leith,geographic township of Ontario,0.1,47.537024,-80.852741
ON148111,Leo,CD_ON_Timiskaming,Timiskaming,Q115262033,Leo,geographic township of Ontario,0.77,47.363066,-80.208634
ON148112,Leonard,CD_ON_Timiskaming,Timiskaming,Q115262034,Leonard,geographic township of Ontario,0.01,47.537044,-80.995484
ON148113,Lorrain,CD_ON_Timiskaming,Timiskaming,Q115262078,Lorrain,geographic township of Ontario,1.42,47.300199,-79.562886
ON148115,McElroy,CD_ON_Timiskaming,Timiskaming,Q115262221,McElroy,geographic township of Ontario,0.2,48.058516,-79.824417
ON148118,McGarry,CD_ON_Timiskaming,Timiskaming,Q6801199,McGarry,township municipality in Ontario,0.3,48.144505,-79.573442
ON148119,McNeil,CD_ON_Timiskaming,Timiskaming,Q115262275,McNeil,geographic township of Ontario,0.06,48.14708,-80.877995
ON148126,Marquis,CD_ON_Timiskaming,Timiskaming,Q115262157,Marquis,geographic township of Ontario,0.06,47.971321,-80.082222
ON148129,Midlothian,CD_ON_Timiskaming,Timiskaming,Q115262319,Midlothian,geographic township of Ontario,0.04,47.884935,-80.994754
ON148130,Milner,CD_ON_Timiskaming,Timiskaming,Q115262327,Milner,geographic township of Ontario,0.1,47.624123,-80.851657
ON148132,Morrisette,CD_ON_Timiskaming,Timiskaming,Q115262373,Morrisette,geographic township of Ontario,0.35,48.232435,-79.952729
ON148135,Musgrove,CD_ON_Timiskaming,Timiskaming,Q115262407,Musgrove,geographic township of Ontario,0.13,48.146834,-81.401447
ON148137,Nicol,CD_ON_Timiskaming,Timiskaming,Q115262444,Nicol,geographic township of Ontario,0.46,47.624443,-80.723513
ON148139,Nordica,CD_ON_Timiskaming,Timiskaming,Q115262456,Nordica,geographic township of Ontario,0.15,48.233525,-80.599981
ON148140,North Williams,CD_ON_Timiskaming,Timiskaming,Q115262466,North Williams,geographic township of Ontario,0.14,47.450598,-80.995145
ON148143,Ossian,CD_ON_Timiskaming,Timiskaming,Q115262516,Ossian,geographic township of Ontario,0.2,48.231793,-79.573154
ON148144,Otto,CD_ON_Timiskaming,Timiskaming,Q115262523,Otto,geographic township of Ontario,0.12,48.058144,-80.082726
ON148145,Pacaud,CD_ON_Timiskaming,Timiskaming,Q115262526,Pacaud,geographic township of Ontario,0.03,47.971571,-79.95348
ON148146,Pense,CD_ON_Timiskaming,Timiskaming,Q115262573,Pense,geographic township of Ontario,0.42,47.79782,-79.574769
ON148149,Powell,CD_ON_Timiskaming,Timiskaming,Q115262618,Powell,geographic township of Ontario,0.17,47.97265,-80.725356
ON148153,Rattray,CD_ON_Timiskaming,Timiskaming,Q115262654,Rattray,geographic township of Ontario,0.17,47.97002,-79.574371
ON148154,Ray,CD_ON_Timiskaming,Timiskaming,Q115262657,Ray,geographic township of Ontario,0.13,47.449879,-80.853361
ON148156,Robillard,CD_ON_Timiskaming,Timiskaming,Q115262703,Robillard,geographic township of Ontario,0.22,47.797762,-80.08148
ON148160,Sharpe,CD_ON_Timiskaming,Timiskaming,Q115262804,Sharpe,geographic township of Ontario,0.48,47.884851,-80.210762
ON148163,Skead,CD_ON_Timiskaming,Timiskaming,Q115262845,Skead,geographic township of Ontario,0.16,47.971177,-79.695881
ON148164,Smyth,CD_ON_Timiskaming,Timiskaming,Q115262860,Smyth,geographic township of Ontario,1.11,47.79689,-80.340188
ON148165,Speight,CD_ON_Timiskaming,Timiskaming,Q115262878,Speight,geographic township of Ontario,0.46,47.537218,-80.207851
ON148173,Teck,CD_ON_Timiskaming,Timiskaming,Q115262966,Teck,geographic township of Ontario,0.1,48.145467,-80.082109
ON148179,Truax,CD_ON_Timiskaming,Timiskaming,Q115263023,Truax,geographic township of Ontario,0.77,47.797162,-80.211245
ON148180,Tudhope,CD_ON_Timiskaming,Timiskaming,Q115263027,Tudhope,geographic township of Ontario,0.45,47.710582,-80.210519
ON148182,Van Hise,CD_ON_Timiskaming,Timiskaming,Q115263056,Van Hise,geographic township of Ontario,0.15,47.710888,-80.852083
ON148186,Whitson,CD_ON_Timiskaming,Timiskaming,Q115263142,Whitson,geographic township of Ontario,0.16,47.451087,-80.335286
ON148188,Yarrow,CD_ON_Timiskaming,Timiskaming,Q115263190,Yarrow,geographic township of Ontario,0.51,47.885249,-80.723814
ON148193,"Cobalt, T-V",CD_ON_Timiskaming,Timiskaming,Q2568572,Cobalt,single-tier municipality; town,0.84,47.394908,-79.691512
ON148195,"Englehart, T-V",CD_ON_Timiskaming,Timiskaming,Q3054292,Englehart,town,0.34,47.819684,-79.867348
ON148198,"Latchford, T-V",CD_ON_Timiskaming,Timiskaming,Q4859952,Latchford,single-tier municipality; town,0.23,47.330386,-79.812292
ON148203,"Thornloe, VL",CD_ON_Timiskaming,Timiskaming,Q4864817,Thornloe,single-tier municipality; village,0.17,47.667745,-79.759886
ON152001,Arthur,CD_ON_Wellington,Wellington,Q115260727,Arthur,geographic township of Ontario,0.42,43.912202,-80.649696
ON152002,Eramosa,CD_ON_Wellington,Wellington,Q115261403,Eramosa,geographic township of Ontario,0.61,43.657038,-80.210384
ON152003,Erin,CD_ON_Wellington,Wellington,Q3492596,Erin,lower-tier municipality of Ontario; town,4.59,43.744455,-80.11486
ON152007,Maryborough,CD_ON_Wellington,Wellington,Q115262167,Maryborough,geographic township of Ontario,0.58,43.756039,-80.746486
ON152008,Minto,CD_ON_Wellington,Wellington,Q2184124,Minto,lower-tier municipality of Ontario; town,0.63,43.911477,-80.869768
ON152009,Nichol,CD_ON_Wellington,Wellington,Q115262441,Nichol,geographic township of Ontario,0.44,43.686363,-80.388431
ON152011,Pilkington,CD_ON_Wellington,Wellington,Q115262592,Pilkington,geographic township of Ontario,2.24,43.646901,-80.443165
ON152012,Puslinch,CD_ON_Wellington,Wellington,Q89596452,Puslinch,geographic township of Ontario,1.44,43.467885,-80.17746
ON152017,"Arthur, VL",CD_ON_Wellington,Wellington,Q115260727,Arthur,geographic township of Ontario,12.18,43.837335,-80.545083
ON152021,"Erin, VL",CD_ON_Wellington,Wellington,Q3492596,Erin,lower-tier municipality of Ontario; town,1.06,43.77599,-80.063478
PE001024,"Montague, T-V",CD_PE_Kings,Kings,Q1009804,Montague,town in Prince Edward Island,6.47,46.214462,-62.6019
PE001025,"Souris, T-V",CD_PE_Kings,Kings,Q2167346,Souris,municipal government in Canada; town,1.11,46.363874,-62.246157
PE002025,"Alberton, T-V",CD_PE_Prince,Prince,Q740843,Alberton,municipal government in Canada; town,1.58,46.81875,-64.087243
PE002026,"Kensington, T-V",CD_PE_Prince,Prince,Q2126898,Kensington,municipal government in Canada; town,1.72,46.436196,-63.627982
PE002027,"Summerside, T-V",CD_PE_Prince,Prince,Q863058,Summerside,city; fire district of Prince Edward Island,0.11,46.400993,-63.7834
YT219002,"Dawson, C",CD_YT_Yukon,Yukon,Q61308412,Dawson,weather station,1.37,64.060462,-139.415091
QC037001,Arundel,CD_QC_Argenteuil,Argenteuil,Q63242330,Arundel,geographic township of Quebec,4.08,45.98715,-74.632747
