chain_id,name,province,n_presences,reason
PLACE_QC145003_1871,"Québec, Montcalm (W-O) Ward—Quartier",QC,1,no_inheritance_signal
PLACE_QC145003_1881,Chambly,QC,3,no_inheritance_signal
PLACE_QC145004,"Québec, Banlieue Sud Ward—Quartier",QC,1,no_inheritance_signal
PLACE_QC145006,St. Timothée,QC,6,no_inheritance_signal
PLACE_QC145008,Salaberry de Valleyfield t-v,QC,2,no_inheritance_signal
PLACE_QC146003,Notre-Dame du Mont Carmel,QC,1,no_inheritance_signal
PLACE_QC146003_1901,"Grand’Mère, Village",QC,1,no_inheritance_signal
PLACE_QC146004_1871,"Québec, Montcalm (Centre) Ward—Quartier",QC,1,no_inheritance_signal
PLACE_QC146004_1891,St. Adolphe,QC,1,no_inheritance_signal
PLACE_QC146005,"Québec, Banlieue Centre Ward—Quartier",QC,1,no_inheritance_signal
PLACE_QC146005_1901,St. Étienne de Beaumont,QC,2,no_inheritance_signal
PLACE_QC146007,St. Lazare,QC,3,no_inheritance_signal
PLACE_QC146008_1911,"St. Magloire (Rioux, Bellechasse, Daaquam)",QC,1,no_inheritance_signal
PLACE_QC146012,St. Narcisse,QC,1,no_inheritance_signal
PLACE_QC146015_1901,St. Narcisse,QC,1,no_inheritance_signal
PLACE_QC146016_1911,St. Gabriel Archange,QC,1,no_inheritance_signal
PLACE_QC146018,Unorganized Territory,QC,1,no_inheritance_signal
PLACE_QC146020,St. Théophile,QC,1,no_inheritance_signal
PLACE_QC146022,Unorg. ter—Ter. non-organisé,QC,1,no_inheritance_signal
PLACE_QC146999,NO DATA,QC,3,no_inheritance_signal
PLACE_QC147003,"St. Roch, S",QC,1,no_inheritance_signal
PLACE_QC147004_1871,"St. Roch, N",QC,1,no_inheritance_signal
PLACE_QC147005_1891,Petite Rivière ,QC,1,no_inheritance_signal
PLACE_QC147006,St. Damien,QC,4,no_inheritance_signal
PLACE_QC147011,St. Siméon,QC,3,no_inheritance_signal
PLACE_QC147012,Visitation (Ile Dupas),QC,2,no_inheritance_signal
PLACE_QC147999,NO DATA,QC,1,no_inheritance_signal
PLACE_QC148002_1911,Gascons E.,QC,1,no_inheritance_signal
PLACE_QC148003,Gascons W-O,QC,1,no_inheritance_signal
PLACE_QC148004_1901,Hamilton,QC,5,no_inheritance_signal
PLACE_QC148006,"Mann & Indian Reserve, I R",QC,1,no_inheritance_signal
PLACE_QC148008,Matapédia,QC,7,no_inheritance_signal
PLACE_QC148010_1901,Sault St. Louis,QC,1,no_inheritance_signal
PLACE_QC148011_1891,Très-St. Sacrement,QC,2,no_inheritance_signal
PLACE_QC148011_1911,Nouvelle & Shoolbred,QC,2,no_inheritance_signal
PLACE_QC148015,Restigouche,QC,6,no_inheritance_signal
PLACE_QC148016,St. Alphonse de Caplan,QC,1,no_inheritance_signal
PLACE_QC148020,Shigawake,QC,1,no_inheritance_signal
PLACE_QC148021,Other parts - Autres parties,QC,1,no_inheritance_signal
PLACE_QC148999,NO DATA,QC,1,no_inheritance_signal
PLACE_QC149001_1871,Petite Rivière,QC,1,no_inheritance_signal
PLACE_QC149003,"Harvey, St. Germain, Durocher & Labrosse",QC,1,no_inheritance_signal
PLACE_QC149004_1891,L’Anse St. Jean ,QC,1,no_inheritance_signal
PLACE_QC149004_1901,Bourget & St. Charles,QC,1,no_inheritance_signal
PLACE_QC149005,"Normandin, Albanel & Parent",QC,1,no_inheritance_signal
PLACE_QC149006,Settrington,QC,2,no_inheritance_signal
PLACE_QC149007,Notre-Dame d’Hébertville,QC,1,no_inheritance_signal
PLACE_QC149007_1901,Delisle (Sacré-Coeur),QC,1,no_inheritance_signal
PLACE_QC149008,Dufferin,QC,1,no_inheritance_signal
PLACE_QC149009_1891,N.-D. du Lac St. Jean & Roberval,QC,1,no_inheritance_signal
PLACE_QC149009_1901,"Grande Baie, St. Alexis, Otis, Hébert, Ferland & Simon",QC,1,no_inheritance_signal
PLACE_QC149010_1891,"Racine, Dalmas, Taillon & Delisle",QC,1,no_inheritance_signal
PLACE_QC149011_1891,Indian Reserve,QC,1,no_inheritance_signal
PLACE_QC149012_1901,Ind. Reserve Ouiatchouan,QC,1,no_inheritance_signal
PLACE_QC149013_1901,Kénogami & St. Cyriac,QC,1,no_inheritance_signal
PLACE_QC149014,"St. Alphonse & Bagotville, Village",QC,1,no_inheritance_signal
PLACE_QC149014_1901,Normandin & Girard,QC,1,no_inheritance_signal
PLACE_QC149015_1901,N.-D. de Laterrière & Township,QC,1,no_inheritance_signal
PLACE_QC149016_1901,Roberval & Charlevoix,QC,1,no_inheritance_signal
PLACE_QC149017_1891,St. Charles & St. Ambroise,QC,1,no_inheritance_signal
PLACE_QC149018,St. Cyriac,QC,1,no_inheritance_signal
PLACE_QC149020,"St. Félicien, Ashuapmouchouan N, Desmeules & Dufferin",QC,1,no_inheritance_signal
PLACE_QC149021_1901,"St. Félicien, Ashuapmuchuan & Demeules",QC,1,no_inheritance_signal
PLACE_QC149023,"St. Hilaire, Dequen, Dablon, &c.",QC,1,no_inheritance_signal
PLACE_QC149023_1901,"St. Fulgence, St. Germain, Champigny & Labrosse",QC,1,no_inheritance_signal
PLACE_QC149026,St. Louis de Metabetchouan,QC,1,no_inheritance_signal
PLACE_QC149027,St. Prime & Ashuapmouchouan S,QC,1,no_inheritance_signal
PLACE_QC149028,Isle of Anticosti,QC,2,no_inheritance_signal
PLACE_QC149029,St. Louis de Métabetchouan & St. Hilaire,QC,1,no_inheritance_signal
PLACE_QC149031,"St. Michel de Mistassini, Dolbeau, Racine & Dalmas",QC,1,no_inheritance_signal
PLACE_QC149032,Mécatina,QC,3,no_inheritance_signal
PLACE_QC149033,Mille Vaches,QC,2,no_inheritance_signal
PLACE_QC149034_1901,Simard,QC,2,no_inheritance_signal
PLACE_QC149035,Taché,QC,2,no_inheritance_signal
PLACE_QC149036_1901,Taillon,QC,1,no_inheritance_signal
PLACE_QC149037_1901,Tremblay & Falardeau,QC,1,no_inheritance_signal
PLACE_QC149038_1901,Albert (Sacré-Coeur),QC,1,no_inheritance_signal
PLACE_QC149039,Unorganized Territory,QC,1,no_inheritance_signal
PLACE_QC149042,Saguenay & Dumas (St. Etienne),QC,1,no_inheritance_signal
PLACE_QC149046,Manicouagan,QC,4,no_inheritance_signal
PLACE_QC149047_1901,Mekattina,QC,1,no_inheritance_signal
PLACE_QC149048,Moisie,QC,3,no_inheritance_signal
PLACE_QC149050,Natashkwan,QC,2,no_inheritance_signal
PLACE_QC149052,Portneuf & Laval,QC,1,no_inheritance_signal
PLACE_QC149055,Unorg. territory—Ter. non-organisé,QC,1,no_inheritance_signal
PLACE_QC149999,NO DATA,QC,1,no_inheritance_signal
PLACE_QC149999_1901,NO DATA,QC,1,no_inheritance_signal
PLACE_QC150002,Chambly,QC,1,no_inheritance_signal
PLACE_QC150004,"Clifton E & W-O, & St. Edwidge and Martinville, Village",QC,1,no_inheritance_signal
PLACE_QC150004_1871,Chicoutimi,QC,1,no_inheritance_signal
PLACE_QC150004_1901,"Clifton, East & West—Est & Ouest",QC,1,no_inheritance_signal
PLACE_QC150005,"Chicoutimi, Village",QC,1,no_inheritance_signal
PLACE_QC150007_1911,Beloeil pr,QC,1,no_inheritance_signal
PLACE_QC150008_1881,Ditton,QC,3,no_inheritance_signal
PLACE_QC150009_1881,Hamden,QC,2,no_inheritance_signal
PLACE_QC150010_1891,"Hereford & Paquetteville, Village",QC,1,no_inheritance_signal
PLACE_QC150011,Tremblay,QC,2,no_inheritance_signal
PLACE_QC150013,"Lake Megantic, Village",QC,2,no_inheritance_signal
PLACE_QC150015,"Marsden & Piopolis, Village",QC,2,no_inheritance_signal
PLACE_QC150016,Montréal t-v,QC,1,no_inheritance_signal
PLACE_QC150018,Beloeil vl,QC,1,no_inheritance_signal
PLACE_QC150022,Whitton & Ste. Cécile,QC,2,no_inheritance_signal
PLACE_QC150999,NO DATA,QC,1,no_inheritance_signal
PLACE_QC151001,Cap de la Magdeleine,QC,6,no_inheritance_signal
PLACE_QC151002_1911,La Visitation de Champlain,QC,1,no_inheritance_signal
PLACE_QC151003_1901,Notre-Dame du Mont Carmel,QC,2,no_inheritance_signal
PLACE_QC151017,St. Stanislas,QC,6,no_inheritance_signal
PLACE_QC151020,St. Théophile,QC,1,no_inheritance_signal
PLACE_QC151025,Other parts - Autres parties,QC,1,no_inheritance_signal
PLACE_QC151999,NO DATA,QC,1,no_inheritance_signal
PLACE_QC151999_1911,NO DATA,QC,1,no_inheritance_signal
PLACE_QC152003_1871,Moisie,QC,1,no_inheritance_signal
PLACE_QC152005_1871,Anticosti,QC,1,no_inheritance_signal
PLACE_QC152006_1871,Natasquan,QC,1,no_inheritance_signal
PLACE_QC152006_1911,Ste. Agnès,QC,7,no_inheritance_signal
PLACE_QC152007_1881,St. Fidèle,QC,6,no_inheritance_signal
PLACE_QC152007_1881_1891,St. Isidore,QC,2,no_inheritance_signal
PLACE_QC152009,Sauvages des Sept Isles,QC,1,no_inheritance_signal
PLACE_QC152010,Sauvages Betsiamites,QC,1,no_inheritance_signal
PLACE_QC152011,Sauvages de Mingan,QC,1,no_inheritance_signal
PLACE_QC152013,St. Prosper (Watford W-O),QC,1,no_inheritance_signal
PLACE_QC152014_1901,"St. Prosper, (mission)",QC,1,no_inheritance_signal
PLACE_QC152999,NO DATA,QC,1,no_inheritance_signal
PLACE_QC153001,"Lévis, St. Laurent Ward—Quartier",QC,1,no_inheritance_signal
PLACE_QC153002,"Lévis, Lauzon Ward—Quartier",QC,1,no_inheritance_signal
PLACE_QC153002_1901,"Durham, South—Sud",QC,1,no_inheritance_signal
PLACE_QC153003,ChesterN,QC,3,no_inheritance_signal
PLACE_QC153003_1871,"Lévis, Notre Dame Ward—Quartier",QC,1,no_inheritance_signal
PLACE_QC153005_1871,Durham S,QC,3,no_inheritance_signal
PLACE_QC153009,St. Bonaventure,QC,4,no_inheritance_signal
PLACE_QC153013,St. Nazaire (part),QC,1,no_inheritance_signal
PLACE_QC153016_1901,"Wickham, West—Ouest",QC,1,no_inheritance_signal
PLACE_QC153017,St. Christophe d’Arthabaska,QC,1,no_inheritance_signal
PLACE_QC153019,"Chester, East—Est (Ste. Hélène)",QC,1,no_inheritance_signal
PLACE_QC153020_1901,"Chester, North—Nord",QC,1,no_inheritance_signal
PLACE_QC153021_1901,"Chester, West—Ouest (St. Paul)",QC,1,no_inheritance_signal
PLACE_QC153022_1891,Ste. Hélène,QC,1,no_inheritance_signal
PLACE_QC153024_1891,St. Norbert d Arthabaska,QC,1,no_inheritance_signal
PLACE_QC153029,Ste. Eulalie (part),QC,1,no_inheritance_signal
PLACE_QC153034,St. Samuel d’Horton,QC,1,no_inheritance_signal
PLACE_QC153037,Stanfold,QC,5,no_inheritance_signal
PLACE_QC154001,Albanel pr,QC,2,no_inheritance_signal
PLACE_QC154002_1911,Anse St. Jean p. & Dumas tp.,QC,1,no_inheritance_signal
PLACE_QC154003,Chlorydormes,QC,3,no_inheritance_signal
PLACE_QC154003_1871,Etchemin,QC,1,no_inheritance_signal
PLACE_QC154003_1901,Bagotville pr,QC,2,no_inheritance_signal
PLACE_QC154005,Douglas,QC,4,no_inheritance_signal
PLACE_QC154005_1871,St. Etienne,QC,1,no_inheritance_signal
PLACE_QC154005_1901,Douglas (Sandy Beach & Seal Cove),QC,1,no_inheritance_signal
PLACE_QC154005_1911,"Girard, UNO",QC,1,no_inheritance_signal
PLACE_QC154006_1891,Fox & Sydenham North—Nord,QC,2,no_inheritance_signal
PLACE_QC154006_1911,Grande Baie p. & Boileau tp. & Ferland tp.,QC,1,no_inheritance_signal
PLACE_QC154008,Gaspé Bay N & Sydenham S,QC,1,no_inheritance_signal
PLACE_QC154008_1901,"Gaspé Bay, North & Sydenham South",QC,1,no_inheritance_signal
PLACE_QC154008_1911,"Indian Reserve, I R",QC,1,no_inheritance_signal
PLACE_QC154009,"Gaspé Bay, South—Sud",QC,1,no_inheritance_signal
PLACE_QC154009_1911,"Kénogami, UNO",QC,1,no_inheritance_signal
PLACE_QC154010_1911,La Doré pr,QC,1,no_inheritance_signal
PLACE_QC154011,"Grosse Ile, Isle Bryon & Bird Rocks",QC,1,no_inheritance_signal
PLACE_QC154011_1911,Laterrière p. & Simon tp.,QC,1,no_inheritance_signal
PLACE_QC154012,L’Anse au Griffon,QC,3,no_inheritance_signal
PLACE_QC154012_1911,Normandin pr,QC,1,no_inheritance_signal
PLACE_QC154013_1911,Roberval pr,QC,1,no_inheritance_signal
PLACE_QC154014,St. Ambroise pr,QC,1,no_inheritance_signal
PLACE_QC154015,St. Amédée de Péribonka pr,QC,1,no_inheritance_signal
PLACE_QC154015_1901,Mont Louis & Riv. Magdeleine,QC,1,no_inheritance_signal
PLACE_QC154016_1911,St. André pr,QC,1,no_inheritance_signal
PLACE_QC154017,Ste. Anne pr,QC,1,no_inheritance_signal
PLACE_QC154018,Mont Louis,QC,4,no_inheritance_signal
PLACE_QC154018_1911,St. Bruno pr,QC,1,no_inheritance_signal
PLACE_QC154019_1911,St. Charles pr,QC,1,no_inheritance_signal
PLACE_QC154020,St. Cyriac pr,QC,1,no_inheritance_signal
PLACE_QC154021,Alright Islands,QC,1,no_inheritance_signal
PLACE_QC154021_1911,St. Dominique de Jonquières pr,QC,1,no_inheritance_signal
PLACE_QC154022,Basin,QC,2,no_inheritance_signal
PLACE_QC154022_1911,St. Édouard de Péribonka pr,QC,1,no_inheritance_signal
PLACE_QC154023_1911,Ste. Edwidge pr,QC,1,no_inheritance_signal
PLACE_QC154024,Grande Entrée,QC,1,no_inheritance_signal
PLACE_QC154024_1911,St. Félicien pr,QC,1,no_inheritance_signal
PLACE_QC154027,"Wolfe, Bryon Islands, Grosse Ile & Bird Rocks",QC,1,no_inheritance_signal
PLACE_QC154029,St. Henri de Taillon pr,QC,1,no_inheritance_signal
PLACE_QC154032,St. Jérôme pr,QC,1,no_inheritance_signal
PLACE_QC154033,St. Louis de Métabetchouan pr,QC,1,no_inheritance_signal
PLACE_QC154034_1911,St. Louis Nazaire pr,QC,1,no_inheritance_signal
PLACE_QC154036,St. Michel de Mistassini pr,QC,1,no_inheritance_signal
PLACE_QC154037,St. Prime pr,QC,2,no_inheritance_signal
PLACE_QC154038,St. Thomas d'Aquin pr,QC,1,no_inheritance_signal
PLACE_QC154039,Sacré-Coeur de Marie pr,QC,1,no_inheritance_signal
PLACE_QC154045,Hébertville Station vl,QC,1,no_inheritance_signal
PLACE_QC154046,Jonquières vl,QC,1,no_inheritance_signal
PLACE_QC154051,Bergeronnes pr,QC,2,no_inheritance_signal
PLACE_QC154055,Ile d'Anticosti,QC,2,no_inheritance_signal
PLACE_QC154056,"Magpie, Moisie-Mingan",QC,1,no_inheritance_signal
PLACE_QC154057_1911,Mille Vaches pr,QC,1,no_inheritance_signal
PLACE_QC154058,Natashquan,QC,2,no_inheritance_signal
PLACE_QC154059,Notre-Dame de Blanc Sablon,QC,1,no_inheritance_signal
PLACE_QC154060,Piastre Baie,QC,1,no_inheritance_signal
PLACE_QC154065,Sacré-Cœur p. & Labrosse tp.,QC,1,no_inheritance_signal
PLACE_QC154066,Sept Iles vl,QC,1,no_inheritance_signal
PLACE_QC154067,Moisie vl,QC,1,no_inheritance_signal
PLACE_QC154069,Tadoussac pr,QC,2,no_inheritance_signal
PLACE_QC154999,NO DATA,QC,2,no_inheritance_signal
PLACE_QC154999_1911,NO DATA,QC,1,no_inheritance_signal
PLACE_QC155001,Auckland,QC,6,no_inheritance_signal
PLACE_QC155001_1881,"Ste. Cunégonde, City—Cité",QC,3,no_inheritance_signal
PLACE_QC155002_1881,"Côte St. Antoine, Village",QC,2,no_inheritance_signal
PLACE_QC155002_1891,"Montreal, St. Gabriel, Ward—Quartier",QC,2,no_inheritance_signal
PLACE_QC155003,"Côte St. Louis, Town—Ville",QC,2,no_inheritance_signal
PLACE_QC155004,Côte St. Paul,QC,2,no_inheritance_signal
PLACE_QC155004_1911,Clifton E. & Clifton W-O,QC,1,no_inheritance_signal
PLACE_QC155005,"Côte St. Paul, Village",QC,2,no_inheritance_signal
PLACE_QC155006,"Côte Visitation, Village",QC,2,no_inheritance_signal
PLACE_QC155007,"Montréal, Hochelaga, Ward—Quartier",QC,1,no_inheritance_signal
PLACE_QC155009,"Maisonneuve, Town—Ville",QC,1,no_inheritance_signal
PLACE_QC155009_1911,Hereford,QC,4,no_inheritance_signal
PLACE_QC155010,"Mile End, Village",QC,2,no_inheritance_signal
PLACE_QC155012_1891,N.-Dame des Neiges W-O,QC,1,no_inheritance_signal
PLACE_QC155012_1911,Marston & Piopolis,QC,1,no_inheritance_signal
PLACE_QC155014,St. Alphonse,QC,1,no_inheritance_signal
PLACE_QC155015,Sault aux Récollets,QC,1,no_inheritance_signal
PLACE_QC155015_1911,Ste. Cécile de Whitton,QC,1,no_inheritance_signal
PLACE_QC155017,Ste. Edwidge,QC,2,no_inheritance_signal
PLACE_QC155019_1891,"Montréal, St. Jean-Baptiste, Ward—Quartier",QC,1,no_inheritance_signal
PLACE_QC155020,Winslow & St. Romain,QC,3,no_inheritance_signal
PLACE_QC155020_1891,"St. Joseph, Riv. des Prairies",QC,1,no_inheritance_signal
PLACE_QC155021_1891,"St. Léonard, Port Maurice",QC,1,no_inheritance_signal
PLACE_QC155024,Lac Mégantic vl,QC,1,no_inheritance_signal
PLACE_QC155025,Martinville vl,QC,1,no_inheritance_signal
PLACE_QC155999,NO DATA,QC,2,no_inheritance_signal
PLACE_QC156003,"Somerset, N",QC,2,no_inheritance_signal
PLACE_QC157001,Broughton,QC,3,no_inheritance_signal
PLACE_QC157002_1901,Côte St. Paul,QC,1,no_inheritance_signal
PLACE_QC157002_1911,Ste. Aurélie,QC,1,no_inheritance_signal
PLACE_QC157005_1901,"Montreal West—Ouest, Town—Ville",QC,1,no_inheritance_signal
PLACE_QC157006,"Notre-Dame de Grâces, West—Ouest, Village",QC,1,no_inheritance_signal
PLACE_QC157008,"Spalding, Ditchfield, Woburn, Clinton",QC,1,no_inheritance_signal
PLACE_QC157010,Ste. Justine,QC,3,no_inheritance_signal
PLACE_QC157017_1911,St. Prosper (Mission),QC,1,no_inheritance_signal
PLACE_QC157019,St. Zacharie de Metgermette,QC,3,no_inheritance_signal
PLACE_QC158003_1881,Ste. Anne (du Bout de l’île),QC,2,no_inheritance_signal
PLACE_QC158003_1911,Chester N.,QC,1,no_inheritance_signal
PLACE_QC158014,St. Thomas,QC,6,no_inheritance_signal
PLACE_QC158016,Ste. Clothilde d'Horton,QC,3,no_inheritance_signal
PLACE_QC158028_1911,Stanfold,QC,1,no_inheritance_signal
PLACE_QC158032,Wickham,QC,6,no_inheritance_signal
PLACE_QC158036,"Arthabaskaville, Village",QC,6,no_inheritance_signal
PLACE_QC159002,St. Isidore,QC,3,no_inheritance_signal
PLACE_QC159002_1861,Mont Carmel,QC,5,no_inheritance_signal
PLACE_QC159002_1911,Cap Rosier,QC,5,no_inheritance_signal
PLACE_QC159003_1911,Coffin Island,QC,1,no_inheritance_signal
PLACE_QC159004,Ste. Marguerite,QC,2,no_inheritance_signal
PLACE_QC159004_1901,Douglastown,QC,2,no_inheritance_signal
PLACE_QC159005,St. Andre & Notre Dame du Portage (part),QC,1,no_inheritance_signal
PLACE_QC159009_1901,St. Eleuthère & unorg. ter.—Ter. non-org,QC,1,no_inheritance_signal
PLACE_QC159012,Grand Étang,QC,1,no_inheritance_signal
PLACE_QC159013,Grosse Ile,QC,1,no_inheritance_signal
PLACE_QC159019,Mont Louis & Rivière Magdeleine,QC,1,no_inheritance_signal
PLACE_QC159021,Pabos,QC,5,no_inheritance_signal
PLACE_QC159023,Petite Magdeleine,QC,1,no_inheritance_signal
PLACE_QC159026,Other parts - Autres parties,QC,1,no_inheritance_signal
PLACE_QC159999,NO DATA,QC,1,no_inheritance_signal
PLACE_QC160001_1911,"Montréal, ward-quartier Ste. Cunégonde",QC,1,no_inheritance_signal
PLACE_QC160002_1911,"Montréal, ward-quartier St. Gabriel",QC,1,no_inheritance_signal
PLACE_QC160003_1911,"Montréal, ward-quartier St. Henri",QC,1,no_inheritance_signal
PLACE_QC160004,Standon,QC,2,no_inheritance_signal
PLACE_QC160004_1901,"Buckingham, Southeast—Sud-Est",QC,1,no_inheritance_signal
PLACE_QC160004_1911,Westmount c,QC,1,no_inheritance_signal
PLACE_QC160006,St. André & part of Notre-Dame du Portage,QC,1,no_inheritance_signal
PLACE_QC160006_1871,Ste. Germaine,QC,1,no_inheritance_signal
PLACE_QC160007_1871,Ste. Justine,QC,1,no_inheritance_signal
PLACE_QC160008,St. Eleuthère,QC,1,no_inheritance_signal
PLACE_QC160010,St. Louis,QC,1,no_inheritance_signal
PLACE_QC160011,St. Onésime d'Ixworth,QC,1,no_inheritance_signal
PLACE_QC160012,L’Ange-Gardien,QC,1,no_inheritance_signal
PLACE_QC160013,St. Paschal & Woodbridge,QC,1,no_inheritance_signal
PLACE_QC160013_1901,Lathbury & Gagnon,QC,1,no_inheritance_signal
PLACE_QC160015,Wurtele & Moreau,QC,1,no_inheritance_signal
PLACE_QC160018,"Lochaber & Gore, West—Ouest",QC,1,no_inheritance_signal
PLACE_QC160019,"Lochaber & Gore, North—Nord",QC,1,no_inheritance_signal
PLACE_QC160025,Mulgrave & Derry,QC,1,no_inheritance_signal
PLACE_QC160030,Portland East—Est,QC,1,no_inheritance_signal
PLACE_QC160031,Portland West—Ouest,QC,1,no_inheritance_signal
PLACE_QC160036,Suffolk & Addington,QC,1,no_inheritance_signal
PLACE_QC160039,Wells & McGill,QC,1,no_inheritance_signal
PLACE_QC160999,NO DATA,QC,1,no_inheritance_signal
PLACE_QC160999_1901,NO DATA,QC,1,no_inheritance_signal
PLACE_QC161003_1861,Sault St. Louis,QC,4,no_inheritance_signal
PLACE_QC162001,Côte St. Paul,QC,1,no_inheritance_signal
PLACE_QC162002_1901,Notre-Dame des Neiges W-O,QC,2,no_inheritance_signal
PLACE_QC162003_1901,Présentation de la Ste. Vierge,QC,2,no_inheritance_signal
PLACE_QC162004,"Mailloux, Roux, Bellechasse, Daaquam",QC,1,no_inheritance_signal
PLACE_QC162004_1901,Saints-Anges de Lachine,QC,2,no_inheritance_signal
PLACE_QC162009,St. Raphaël de l'Ile Bizard,QC,3,no_inheritance_signal
PLACE_QC162010_1901,Summerlea t-v,QC,2,no_inheritance_signal
PLACE_QC162014,Montréal W-O t-v,QC,1,no_inheritance_signal
PLACE_QC162015,Notre-Dame de Grâce,QC,2,no_inheritance_signal
PLACE_QC162019,"St. Laurent, Village",QC,3,no_inheritance_signal
PLACE_QC162021,Ville Émard,QC,1,no_inheritance_signal
PLACE_QC162022,Youville,QC,1,no_inheritance_signal
PLACE_QC162023,Cartierville vl,QC,1,no_inheritance_signal
PLACE_QC162024,Côte des Neiges,QC,5,no_inheritance_signal
PLACE_QC162999,NO DATA,QC,2,no_inheritance_signal
PLACE_QC163001_1901,St. Alphonse,QC,2,no_inheritance_signal
PLACE_QC163004_1871,"Cap St. Ignace, Bourdages, Patton & Talon",QC,1,no_inheritance_signal
PLACE_QC163005,St. Cléophas,QC,2,no_inheritance_signal
PLACE_QC163007,"Montminy, Ashburton, Rolette, Panet",QC,1,no_inheritance_signal
PLACE_QC163008,St. Joseph de Bordeaux,QC,1,no_inheritance_signal
PLACE_QC163008_1901,Ste. Émilie,QC,2,no_inheritance_signal
PLACE_QC163016,Sault au Récollet,QC,4,no_inheritance_signal
PLACE_QC163999,NO DATA,QC,4,no_inheritance_signal
PLACE_QC164001,"L’lslet, St. Eugène",QC,1,no_inheritance_signal
PLACE_QC164001_1911,Mont Carmel,QC,1,no_inheritance_signal
PLACE_QC164003,"St. Aubert, Fournier",QC,2,no_inheritance_signal
PLACE_QC164006_1871,"Ste. Louise, Ashford",QC,1,no_inheritance_signal
PLACE_QC164007,"Casgrain, Dionne, Lafontaine, Garneau",QC,1,no_inheritance_signal
PLACE_QC164008_1911,St. Éleuthère & UNO,QC,1,no_inheritance_signal
PLACE_QC164017,"Kamouraska, Village",QC,6,no_inheritance_signal
PLACE_QC165001,St. Damase,QC,1,no_inheritance_signal
PLACE_QC165002,Elgin & Taché,QC,1,no_inheritance_signal
PLACE_QC165002_1901,St. Damase,QC,1,no_inheritance_signal
PLACE_QC165007,Ste. Louise,QC,2,no_inheritance_signal
PLACE_QC165009_1911,Campbell,QC,2,no_inheritance_signal
PLACE_QC165010,St. Paschal,QC,3,no_inheritance_signal
PLACE_QC165011,"Woodbridge, Painchaud",QC,1,no_inheritance_signal
PLACE_QC165012_1871,"St. André, Notre Dame du Portage",QC,1,no_inheritance_signal
PLACE_QC165014,"St. Alexandre, Parke, St. Antonin",QC,1,no_inheritance_signal
PLACE_QC165015,Pohénégamouk,QC,1,no_inheritance_signal
PLACE_QC165018,L'Ange-Gardien,QC,1,no_inheritance_signal
PLACE_QC165020,Lathbury,QC,1,no_inheritance_signal
PLACE_QC165021,Lesage & Gagnon,QC,1,no_inheritance_signal
PLACE_QC165032,Plaisance,QC,2,no_inheritance_signal
PLACE_QC165035,Portland,QC,4,no_inheritance_signal
PLACE_QC165040,St. André-Avellin,QC,2,no_inheritance_signal
PLACE_QC165999,NO DATA,QC,1,no_inheritance_signal
PLACE_QC166002_1911,Sault St. Louis,QC,1,no_inheritance_signal
PLACE_QC166007_1881,"Ste. Emilie & Leclercville, Village",QC,2,no_inheritance_signal
PLACE_QC166012_1871,"Viger, Demers",QC,1,no_inheritance_signal
PLACE_QC166013,"Denonville, Hocquart",QC,1,no_inheritance_signal
PLACE_QC166014,"Bégon, Raudot",QC,1,no_inheritance_signal
PLACE_QC166014_1891,Ste. Philomène,QC,1,no_inheritance_signal
PLACE_QC166015,Lac Témiscouata,QC,1,no_inheritance_signal
PLACE_QC166016,Ste. Philomène,QC,1,no_inheritance_signal
PLACE_QC166999,NO DATA,QC,1,no_inheritance_signal
PLACE_QC167001,"De Lorimier, Village",QC,1,no_inheritance_signal
PLACE_QC167002,St. Mathieu de Rioux,QC,1,no_inheritance_signal
PLACE_QC167002_1901,"Montreal, Hochelaga, Ward—Quartier",QC,1,no_inheritance_signal
PLACE_QC167004_1901,"Petite Côte, Village",QC,1,no_inheritance_signal
PLACE_QC167005,Saint Germain de Rimouski,QC,1,no_inheritance_signal
PLACE_QC167005_1901,"Montreal, St. Denis, Ward—Quartier",QC,1,no_inheritance_signal
PLACE_QC167006,"Montreal, St. Jean-Baptiste, Ward—Quartier",QC,1,no_inheritance_signal
PLACE_QC167007_1901,"St. Louis, Town—Ville",QC,1,no_inheritance_signal
PLACE_QC167012,Unorganized Territory,QC,1,no_inheritance_signal
PLACE_QC167999,NO DATA,QC,1,no_inheritance_signal
PLACE_QC168001_1891,Halifax N,QC,4,no_inheritance_signal
PLACE_QC168002,Halifax S,QC,4,no_inheritance_signal
PLACE_QC168002_1911,Rivière des Prairies,QC,5,no_inheritance_signal
PLACE_QC168003_1881,Mastigoche,QC,3,no_inheritance_signal
PLACE_QC168003_1911,Sault au Récollet (partie),QC,1,no_inheritance_signal
PLACE_QC168004_1871,Chemin Métapédia,QC,1,no_inheritance_signal
PLACE_QC168004_1891_1891,Ireland N,QC,1,no_inheritance_signal
PLACE_QC168005_1891,Ireland S & Coleraine,QC,1,no_inheritance_signal
PLACE_QC168005_1911,St. Elzéar de Laval,QC,1,no_inheritance_signal
PLACE_QC168006_1871,Matane,QC,1,no_inheritance_signal
PLACE_QC168006_1891,Leeds E,QC,1,no_inheritance_signal
PLACE_QC168010,Somerset N,QC,2,no_inheritance_signal
PLACE_QC168011,Somerset S,QC,3,no_inheritance_signal
PLACE_QC168012,Ahuntsic,QC,2,no_inheritance_signal
PLACE_QC168012_1901,Unorganized territory—Territoire non-organisé,QC,1,no_inheritance_signal
