raw_cd_id,year,chain_place_id
CD_QC_Beauce,1901,CD_QC_Beauce
CD_QC_Beauce,1911,CD_QC_Beauce
CD_QC_Beauce,1921,CD_QC_Beauce
CD_QC_Beauce_East,1871,CD_QC_Beauce_East_1871
CD_QC_Beauce_Est,1871,CD_QC_Beauce_East
CD_QC_Beauce_Ouest,1871,CD_QC_Beauce_West
CD_QC_Beauce_West,1871,CD_QC_Beauce_West_1871
CD_QC_Beauharnois,1851,CD_QC_Beauharnois
CD_QC_Beauharnois,1861,CD_QC_Beauharnois
CD_QC_Beauharnois,1871,CD_QC_Beauharnois
CD_QC_Beauharnois,1881,CD_QC_Beauharnois
CD_QC_Beauharnois,1891,CD_QC_Beauharnois
CD_QC_Beauharnois,1901,CD_QC_Beauharnois
CD_QC_Beauharnois,1911,CD_QC_Beauharnois
CD_QC_Beauharnois,1921,CD_QC_Beauharnois
CD_QC_Bellechasse,1851,CD_QC_Bellechasse
CD_QC_Bellechasse,1861,CD_QC_Bellechasse
CD_QC_Bellechasse,1881,CD_QC_Bellechasse
CD_QC_Bellechasse,1891,CD_QC_Bellechasse
CD_QC_Bellechasse,1901,CD_QC_Bellechasse
CD_QC_Bellechasse,1911,CD_QC_Bellechasse
CD_QC_Bellechasse,1921,CD_QC_Bellechasse
CD_QC_Bellechasse_Nord,1871,CD_QC_Bellechasse_North
CD_QC_Bellechasse_North,1871,CD_QC_Bellechasse_North_1871
CD_QC_Bellechasse_South,1871,CD_QC_Bellechasse_South_1871
CD_QC_Bellechasse_Sud,1871,CD_QC_Bellechasse_South
CD_QC_Berthier,1851,CD_QC_Berthier
CD_QC_Berthier,1861,CD_QC_Berthier
CD_QC_Berthier,1871,CD_QC_Berthier
CD_QC_Berthier,1881,CD_QC_Berthier
CD_QC_Berthier,1891,CD_QC_Berthier
CD_QC_Berthier,1901,CD_QC_Berthier
CD_QC_Berthier,1911,CD_QC_Berthier
CD_QC_Berthier,1921,CD_QC_Berthier
CD_QC_Bonaventure,1851,CD_QC_Bonaventure
CD_QC_Bonaventure,1861,CD_QC_Bonaventure
CD_QC_Bonaventure,1871,CD_QC_Bonaventure
CD_QC_Bonaventure,1881,CD_QC_Bonaventure
CD_QC_Bonaventure,1891,CD_QC_Bonaventure
CD_QC_Bonaventure,1901,CD_QC_Bonaventure
CD_QC_Bonaventure,1911,CD_QC_Bonaventure
CD_QC_Bonaventure,1921,CD_QC_Bonaventure
CD_QC_Brome,1861,CD_QC_Brome
CD_QC_Brome,1871,CD_QC_Brome
CD_QC_Brome,1881,CD_QC_Brome
CD_QC_Brome,1891,CD_QC_Brome
CD_QC_Brome,1901,CD_QC_Brome
CD_QC_Brome,1911,CD_QC_Brome
CD_QC_Brome,1921,CD_QC_Brome
CD_QC_Chambly,1851,CD_QC_Chambly
CD_QC_Chambly,1861,CD_QC_Chambly
CD_QC_Chambly,1871,CD_QC_Chambly
CD_QC_Chambly,1881,CD_QC_Chambly
CD_QC_Chambly,1891,CD_QC_Chambly
CD_QC_Chambly,1921,CD_QC_Chambly_1921
CD_QC_Chambly_&_Verchères,1901,CD_QC_Chambly_&_Verchères
CD_QC_Chambly_&_Verchères,1911,CD_QC_Chambly_&_Verchères
CD_QC_Chambly_1921,1921,CD_QC_Chambly_1921_1921
CD_QC_Champlain,1851,CD_QC_Champlain
CD_QC_Champlain,1861,CD_QC_Champlain
CD_QC_Champlain,1881,CD_QC_Champlain
CD_QC_Champlain,1891,CD_QC_Champlain_1891_1891
CD_QC_Champlain,1901,CD_QC_Champlain
CD_QC_Champlain,1911,CD_QC_Champlain
CD_QC_Champlain,1921,CD_QC_Champlain
CD_QC_Champlain_,1891,CD_QC_Champlain_1891
CD_QC_Champlain_1891,1891,CD_QC_Champlain_1891_1891_1891
CD_QC_Champlain_1891_1891,1891,CD_QC_Champlain_1891_1891_1891_1891
CD_QC_Champlain_Nord,1871,CD_QC_Champlain_North
CD_QC_Champlain_North,1871,CD_QC_Champlain_North_1871
CD_QC_Champlain_South,1871,CD_QC_Champlain_South_1871
CD_QC_Champlain_Sud,1871,CD_QC_Champlain_South
CD_QC_Charlevoix,1861,CD_QC_Charlevoix
CD_QC_Charlevoix,1871,CD_QC_Charlevoix
CD_QC_Charlevoix,1881,CD_QC_Charlevoix
CD_QC_Charlevoix,1891,CD_QC_Charlevoix
CD_QC_Charlevoix,1901,CD_QC_Charlevoix
CD_QC_Charlevoix,1911,CD_QC_Charlevoix
CD_QC_Charlevoix,1921,CD_QC_Charlevoix
CD_QC_Chateauguay,1861,CD_QC_Chateauguay
CD_QC_Chateauguay,1871,CD_QC_Chateauguay
CD_QC_Chateauguay,1881,CD_QC_Chateauguay
CD_QC_Chateauguay,1891,CD_QC_Chateauguay
CD_QC_Chateauguay,1901,CD_QC_Chateauguay
CD_QC_Chateauguay,1911,CD_QC_Chateauguay_1911
CD_QC_Chateauguay,1921,CD_QC_Chateauguay_1921
CD_QC_Chicoutimi,1861,CD_QC_Chicoutimi
CD_QC_Chicoutimi,1871,CD_QC_Chicoutimi
CD_QC_Chicoutimi,1921,CD_QC_Chicoutimi_1921
CD_QC_Chicoutimi_&_Saguenay,1881,CD_QC_Chicoutimi_&_Saguenay
CD_QC_Chicoutimi_&_Saguenay,1891,CD_QC_Chicoutimi_&_Saguenay
CD_QC_Chicoutimi_&_Saguenay,1901,CD_QC_Chicoutimi_&_Saguenay
CD_QC_Chicoutimi_&_Saguenay,1911,CD_QC_Chicoutimi_&_Saguenay
CD_QC_Chicoutimi_1921,1921,CD_QC_Chicoutimi_1921_1921
CD_QC_Chicoutimi_and_Saguenay,1891,CD_QC_Chicoutimi_&_Saguenay
CD_QC_Châteauguay,1911,CD_QC_Chateauguay
CD_QC_Châteauguay,1921,CD_QC_Chateauguay
CD_QC_City_of_Montreal,1851,CD_QC_City_of_Montreal
CD_QC_City_of_Montreal,1861,CD_QC_City_of_Montreal
CD_QC_City_of_Quebec,1851,CD_QC_City_of_Quebec
CD_QC_City_of_Quebec,1861,CD_QC_City_of_Quebec
CD_QC_City_of_Three_Rivers,1861,CD_QC_City_of_Three_Rivers
CD_QC_Compton,1861,CD_QC_Compton
CD_QC_Compton,1871,CD_QC_Compton
CD_QC_Compton,1881,CD_QC_Compton
CD_QC_Compton,1891,CD_QC_Compton
CD_QC_Compton,1901,CD_QC_Compton
CD_QC_Compton,1911,CD_QC_Compton
CD_QC_Compton,1921,CD_QC_Compton
CD_QC_Deux-Montagnes,1851,CD_QC_Deux-Montagnes
CD_QC_Deux-Montagnes,1861,CD_QC_Deux-Montagnes
CD_QC_Deux-Montagnes,1871,CD_QC_Deux-Montagnes
CD_QC_Deux-Montagnes,1881,CD_QC_Deux-Montagnes
CD_QC_Deux-Montagnes,1891,CD_QC_Deux-Montagnes
CD_QC_Deux-Montagnes,1901,CD_QC_Deux-Montagnes
CD_QC_Deux-Montagnes,1911,CD_QC_Deux-Montagnes
CD_QC_Deux-Montagnes,1921,CD_QC_Deux-Montagnes_1921
CD_QC_Deux_Montagnes,1921,CD_QC_Deux-Montagnes
CD_QC_Dorchester,1851,CD_QC_Dorchester
CD_QC_Dorchester,1861,CD_QC_Dorchester
CD_QC_Dorchester,1881,CD_QC_Dorchester
CD_QC_Dorchester,1891,CD_QC_Dorchester
CD_QC_Dorchester,1901,CD_QC_Dorchester
CD_QC_Dorchester,1911,CD_QC_Dorchester
CD_QC_Dorchester,1921,CD_QC_Dorchester
CD_QC_Dorchester_East,1871,CD_QC_Dorchester_East_1871
CD_QC_Dorchester_Est,1871,CD_QC_Dorchester_East
CD_QC_Dorchester_Ouest,1871,CD_QC_Dorchester_West
CD_QC_Dorchester_West,1871,CD_QC_Dorchester_West_1871
CD_QC_Drummond,1851,CD_QC_Drummond
CD_QC_Drummond,1861,CD_QC_Drummond
CD_QC_Drummond,1871,CD_QC_Drummond
CD_QC_Drummond,1921,CD_QC_Drummond_1921
CD_QC_Drummond_&_Arthabaska,1881,CD_QC_Drummond_&_Arthabaska
CD_QC_Drummond_&_Arthabaska,1891,CD_QC_Drummond_&_Arthabaska_1891
CD_QC_Drummond_&_Arthabaska,1901,CD_QC_Drummond_&_Arthabaska
CD_QC_Drummond_&_Arthabaska,1911,CD_QC_Drummond_&_Arthabaska
CD_QC_Drummond_&_Arthabaska_,1891,CD_QC_Drummond_&_Arthabaska
CD_QC_Drummond_1921,1921,CD_QC_Drummond_1921_1921
CD_QC_Frontenac,1921,CD_QC_Frontenac
CD_QC_Gaspé,1851,CD_QC_Gaspé
CD_QC_Gaspé,1861,CD_QC_Gaspé
CD_QC_Gaspé,1881,CD_QC_Gaspé
CD_QC_Gaspé,1891,CD_QC_Gaspé
CD_QC_Gaspé,1901,CD_QC_Gaspé
CD_QC_Gaspé,1911,CD_QC_Gaspé
CD_QC_Gaspé,1921,CD_QC_Gaspé
CD_QC_Gaspé_Centre,1871,CD_QC_Gaspé_Centre
CD_QC_Gaspé_Ouest,1871,CD_QC_Gaspé_West
CD_QC_Gaspé_South,1871,CD_QC_Gaspé_South_1871
CD_QC_Gaspé_Sud,1871,CD_QC_Gaspé_South
CD_QC_Gaspé_West,1871,CD_QC_Gaspé_West_1871
CD_QC_Hochalaga,1891,CD_QC_Hochelaga
CD_QC_Hochelaga,1861,CD_QC_Hochelaga
CD_QC_Hochelaga,1871,CD_QC_Hochelaga
CD_QC_Hochelaga,1881,CD_QC_Hochelaga
CD_QC_Hochelaga,1891,CD_QC_Hochelaga
CD_QC_Hochelaga,1901,CD_QC_Hochelaga
CD_QC_Hochelaga,1911,CD_QC_Hochelaga
CD_QC_Hull,1921,CD_QC_Hull
CD_QC_Huntingdon,1851,CD_QC_Huntingdon
CD_QC_Huntingdon,1861,CD_QC_Huntingdon
CD_QC_Huntingdon,1881,CD_QC_Huntingdon
CD_QC_Huntingdon,1891,CD_QC_Huntingdon
CD_QC_Huntingdon,1901,CD_QC_Huntingdon
CD_QC_Huntingdon,1911,CD_QC_Huntingdon
CD_QC_Huntingdon,1921,CD_QC_Huntingdon
CD_QC_Huntingdon_East,1871,CD_QC_Huntingdon_East_1871
CD_QC_Huntingdon_Est,1871,CD_QC_Huntingdon_East
CD_QC_Huntingdon_Ouest,1871,CD_QC_Huntingdon_West
CD_QC_Huntingdon_West,1871,CD_QC_Huntingdon_West_1871
CD_QC_Iberville,1861,CD_QC_Iberville
CD_QC_Iberville,1871,CD_QC_Iberville
CD_QC_Iberville,1881,CD_QC_Iberville
CD_QC_Iberville,1891,CD_QC_Iberville
CD_QC_Iberville,1921,CD_QC_Iberville_1921
CD_QC_Iberville_1921,1921,CD_QC_Iberville_1921_1921
CD_QC_Isles_de_la_Magdeleine,1871,CD_QC_Isles_de_la_Magdeleine
CD_QC_Jacques-Cartier,1881,CD_QC_Jacques_Cartier
CD_QC_Jacques-Cartier,1891,CD_QC_Jacques-Cartier_1891
CD_QC_Jacques-Cartier,1901,CD_QC_Jacques_Cartier
CD_QC_Jacques-Cartier,1911,CD_QC_Jacques_Cartier
CD_QC_Jacques-Cartier_,1891,CD_QC_Jacques-Cartier
CD_QC_Jacques-Cartier_1891,1891,CD_QC_Jacques-Cartier_1891_1891
CD_QC_Jacques_Cartier,1861,CD_QC_Jacques_Cartier
CD_QC_Jacques_Cartier,1871,CD_QC_Jacques_Cartier
CD_QC_Jacques_Cartier,1881,CD_QC_Jacques_Cartier_1881
CD_QC_Jacques_Cartier,1901,CD_QC_Jacques_Cartier_1901
CD_QC_Jacques_Cartier,1911,CD_QC_Jacques_Cartier_1911
CD_QC_Joliette,1861,CD_QC_Joliette
CD_QC_Joliette,1871,CD_QC_Joliette
CD_QC_Joliette,1881,CD_QC_Joliette
CD_QC_Joliette,1891,CD_QC_Joliette
CD_QC_Joliette,1901,CD_QC_Joliette
CD_QC_Joliette,1911,CD_QC_Joliette
CD_QC_Joliette,1921,CD_QC_Joliette
CD_QC_Kamouraska,1851,CD_QC_Kamouraska
CD_QC_Kamouraska,1861,CD_QC_Kamouraska
CD_QC_Kamouraska,1871,CD_QC_Kamouraska
CD_QC_Kamouraska,1881,CD_QC_Kamouraska
CD_QC_Kamouraska,1891,CD_QC_Kamouraska
CD_QC_Kamouraska,1901,CD_QC_Kamouraska
CD_QC_Kamouraska,1911,CD_QC_Kamouraska
CD_QC_Kamouraska,1921,CD_QC_Kamouraska
CD_QC_L'Assomption,1861,CD_QC_L'Assomption
CD_QC_L'Assomption,1871,CD_QC_L'Assomption
CD_QC_L'Assomption,1881,CD_QC_L'Assomption
CD_QC_L'Assomption,1891,CD_QC_L'Assomption_1891
CD_QC_L'Assomption,1901,CD_QC_L'Assomption_1901
CD_QC_L'Assomption,1911,CD_QC_L'Assomption
CD_QC_L'Assomption,1921,CD_QC_L'Assomption
CD_QC_L'IsIet,1921,CD_QC_L'Islet
CD_QC_L'Islet,1851,CD_QC_L'Islet_1851
CD_QC_L'Islet,1861,CD_QC_L'Islet
CD_QC_L'Islet,1871,CD_QC_L'Islet
CD_QC_L'Islet,1881,CD_QC_L'Islet
CD_QC_L'Islet,1891,CD_QC_L'Islet_1891
CD_QC_L'Islet,1901,CD_QC_L'Islet_1901
CD_QC_L'Islet,1911,CD_QC_L'Islet
CD_QC_L'Islet,1921,CD_QC_L'Islet
CD_QC_Labelle,1901,CD_QC_Labelle
CD_QC_Labelle,1911,CD_QC_Labelle
CD_QC_Labelle,1921,CD_QC_Labelle
CD_QC_Labrador,1871,CD_QC_Labrador
CD_QC_Lac_St._Jean,1921,CD_QC_Lac_St._Jean
CD_QC_Laprairie,1861,CD_QC_Laprairie
CD_QC_Laprairie,1871,CD_QC_Laprairie
CD_QC_Laprairie,1881,CD_QC_Laprairie
CD_QC_Laprairie,1891,CD_QC_Laprairie
CD_QC_Laprairie,1921,CD_QC_Laprairie_1921
CD_QC_Laprairie_&_Napierville,1901,CD_QC_Laprairie_&_Napierville
CD_QC_Laprairie_&_Napierville,1911,CD_QC_Laprairie_&_Napierville
CD_QC_Laprairie_1921,1921,CD_QC_Laprairie_1921_1921
CD_QC_Laval,1861,CD_QC_Laval
CD_QC_Laval,1871,CD_QC_Laval
CD_QC_Laval,1881,CD_QC_Laval
CD_QC_Laval,1891,CD_QC_Laval
CD_QC_Laval,1901,CD_QC_Laval
CD_QC_Laval,1911,CD_QC_Laval
CD_QC_Leinster,1851,CD_QC_Leinster
CD_QC_Lotbiniere,1861,CD_QC_Lotbinière
CD_QC_Lotbiniere,1871,CD_QC_Lotbinière
CD_QC_Lotbinière,1851,CD_QC_Lotbinière
CD_QC_Lotbinière,1861,CD_QC_Lotbinière_1861
CD_QC_Lotbinière,1871,CD_QC_Lotbinière_1871
CD_QC_Lotbinière,1881,CD_QC_Lotbinière
CD_QC_Lotbinière,1891,CD_QC_Lotbinière
CD_QC_Lotbinière,1901,CD_QC_Lotbinière
CD_QC_Lotbinière,1911,CD_QC_Lotbinière
CD_QC_Lotbinière,1921,CD_QC_Lotbinière
CD_QC_Lévis,1861,CD_QC_Lévis
CD_QC_Lévis,1881,CD_QC_Lévis
CD_QC_Lévis,1891,CD_QC_Lévis
CD_QC_Lévis,1901,CD_QC_Lévis
CD_QC_Lévis,1911,CD_QC_Lévis
CD_QC_Lévis,1921,CD_QC_Lévis
CD_QC_Lévis_(Comté),1871,CD_QC_Lévis_(Comté)
CD_QC_Lévis_(Ville),1871,CD_QC_Lévis_(Ville)
CD_QC_L’Assomption,1891,CD_QC_L'Assomption
CD_QC_L’Assomption,1901,CD_QC_L'Assomption
CD_QC_L’Islet,1851,CD_QC_L'Islet
CD_QC_L’Islet,1891,CD_QC_L'Islet
CD_QC_L’Islet,1901,CD_QC_L'Islet
CD_QC_Maisonneuve,1901,CD_QC_Maisonneuve
CD_QC_Maisonneuve,1911,CD_QC_Maisonneuve
CD_QC_Maskinonge,1861,CD_QC_Maskinongé
CD_QC_Maskinonge,1871,CD_QC_Maskinongé
CD_QC_Maskinongé,1861,CD_QC_Maskinongé_1861
CD_QC_Maskinongé,1871,CD_QC_Maskinongé_1871
CD_QC_Maskinongé,1881,CD_QC_Maskinongé
CD_QC_Maskinongé,1891,CD_QC_Maskinongé
CD_QC_Maskinongé,1901,CD_QC_Maskinongé
CD_QC_Maskinongé,1911,CD_QC_Maskinongé
CD_QC_Maskinongé,1921,CD_QC_Maskinongé
CD_QC_Matane,1921,CD_QC_Matane
CD_QC_Megantic,1851,CD_QC_Megantic
CD_QC_Megantic,1861,CD_QC_Mégantic
CD_QC_Megantic,1871,CD_QC_Mégantic
CD_QC_Megantic,1881,CD_QC_Mégantic
CD_QC_Missisquoi,1851,CD_QC_Missisquoi
CD_QC_Missisquoi,1861,CD_QC_Missisquoi
CD_QC_Missisquoi,1871,CD_QC_Missisquoi
CD_QC_Missisquoi,1881,CD_QC_Missisquoi
CD_QC_Missisquoi,1891,CD_QC_Missisquoi
CD_QC_Missisquoi,1901,CD_QC_Missisquoi
CD_QC_Missisquoi,1911,CD_QC_Missisquoi
CD_QC_Missisquoi,1921,CD_QC_Missisquoi
CD_QC_Montcalm,1861,CD_QC_Montcalm
CD_QC_Montcalm,1871,CD_QC_Montcalm
CD_QC_Montcalm,1881,CD_QC_Montcalm
CD_QC_Montcalm,1891,CD_QC_Montcalm
CD_QC_Montcalm,1901,CD_QC_Montcalm
CD_QC_Montcalm,1911,CD_QC_Montcalm
CD_QC_Montcalm,1921,CD_QC_Montcalm
CD_QC_Montmagny,1861,CD_QC_Montmagny
CD_QC_Montmagny,1871,CD_QC_Montmagny
CD_QC_Montmagny,1881,CD_QC_Montmagny
CD_QC_Montmagny,1891,CD_QC_Montmagny
CD_QC_Montmagny,1901,CD_QC_Montmagny
CD_QC_Montmagny,1911,CD_QC_Montmagny
CD_QC_Montmagny,1921,CD_QC_Montmagny
CD_QC_Montmorenci,1851,CD_QC_Montmorency
CD_QC_Montmorency,1851,CD_QC_Montmorency
CD_QC_Montmorency,1861,CD_QC_Montmorency
CD_QC_Montmorency,1871,CD_QC_Montmorency
CD_QC_Montmorency,1881,CD_QC_Montmorency
CD_QC_Montmorency,1891,CD_QC_Montmorency
CD_QC_Montmorency,1901,CD_QC_Montmorency
CD_QC_Montmorency,1911,CD_QC_Montmorency
CD_QC_Montmorency,1921,CD_QC_Montmorency
"CD_QC_Montreal,_St._Antoine,_City—Cité",1901,"CD_QC_Montréal,_St._Antoine"
"CD_QC_Montreal,_St._Jacques,_City—Cité",1901,"CD_QC_Montréal,_St._Jacques"
"CD_QC_Montreal,_St._Laurent,_City—Cité",1901,"CD_QC_Montréal,_St._Laurent"
"CD_QC_Montreal,_Ste._Anne,_City—Cité",1901,"CD_QC_Montréal,_Ste._Anne"
"CD_QC_Montreal,_Ste._Marie,_City—Cité",1901,"CD_QC_Montréal,_Ste._Marie"
CD_QC_Montreal_Centre,1871,CD_QC_Montreal_Centre
CD_QC_Montreal_East,1871,CD_QC_Montreal_East_1871
CD_QC_Montreal_Est,1871,CD_QC_Montreal_East
CD_QC_Montreal_Ouest,1871,CD_QC_Montreal_West
CD_QC_Montreal_West,1871,CD_QC_Montreal_West_1871
CD_QC_Montréal,1851,CD_QC_Montréal
CD_QC_Montréal,1891,CD_QC_Montréal_1881
CD_QC_Montréal,1901,CD_QC_Montréal_1881
"CD_QC_Montréal,_(City-Ville)",1881,CD_QC_Montréal_1881
"CD_QC_Montréal,_St._Antoine",1901,"CD_QC_Montréal,_St._Antoine"
"CD_QC_Montréal,_St._Antoine",1911,"CD_QC_Montréal,_St._Antoine"
"CD_QC_Montréal,_St._Jacques",1901,"CD_QC_Montréal,_St._Jacques"
"CD_QC_Montréal,_St._Jacques",1911,"CD_QC_Montréal,_St._Jacques"
"CD_QC_Montréal,_St._Laurent",1901,"CD_QC_Montréal,_St._Laurent"
"CD_QC_Montréal,_St._Laurent",1911,"CD_QC_Montréal,_St._Laurent"
"CD_QC_Montréal,_Ste._Anne",1901,"CD_QC_Montréal,_Ste._Anne"
"CD_QC_Montréal,_Ste._Anne",1911,"CD_QC_Montréal,_Ste._Anne"
"CD_QC_Montréal,_Ste._Marie",1901,"CD_QC_Montréal,_Ste._Marie"
"CD_QC_Montréal,_Ste._Marie",1911,"CD_QC_Montréal,_Ste._Marie"
"CD_QC_Montréal,_cité",1851,CD_QC_City_of_Montreal
CD_QC_Montréal_&_Jésus_Islands—Iles,1921,CD_QC_Montréal_&_Jésus_Islands—Iles
CD_QC_Montréal_1881,1881,CD_QC_Montréal_1881_1881
CD_QC_Montréal_1881,1891,CD_QC_Montréal_1891
CD_QC_Montréal_1881,1901,CD_QC_Montréal_1901
CD_QC_Mégantic,1861,CD_QC_Mégantic_1861
CD_QC_Mégantic,1871,CD_QC_Mégantic_1871
CD_QC_Mégantic,1881,CD_QC_Mégantic_1881
CD_QC_Mégantic,1891,CD_QC_Mégantic
CD_QC_Mégantic,1901,CD_QC_Mégantic
CD_QC_Mégantic,1911,CD_QC_Mégantic
CD_QC_Mégantic,1921,CD_QC_Mégantic
CD_QC_Mégantic_1861,1861,CD_QC_Mégantic_1861_1861
CD_QC_Napierville,1861,CD_QC_Napierville
CD_QC_Napierville,1871,CD_QC_Napierville
CD_QC_Napierville,1881,CD_QC_Napierville
CD_QC_Napierville,1891,CD_QC_Napierville
CD_QC_Napierville,1921,CD_QC_Napierville_1921
CD_QC_Napierville_1921,1921,CD_QC_Napierville_1921_1921
CD_QC_Nicolet,1851,CD_QC_Nicolet
CD_QC_Nicolet,1861,CD_QC_Nicolet
CD_QC_Nicolet,1871,CD_QC_Nicolet
CD_QC_Nicolet,1881,CD_QC_Nicolet
CD_QC_Nicolet,1891,CD_QC_Nicolet
CD_QC_Nicolet,1901,CD_QC_Nicolet
CD_QC_Nicolet,1911,CD_QC_Nicolet
CD_QC_Nicolet,1921,CD_QC_Nicolet
CD_QC_Ottaoua_Centre,1871,CD_QC_Ottaoua_Centre
CD_QC_Ottaoua_East,1871,CD_QC_Ottaoua_East_1871
CD_QC_Ottaoua_Est,1871,CD_QC_Ottaoua_East
CD_QC_Ottawa,1881,CD_QC_Ottawa_County
"CD_QC_Ottawa,_County—Comté",1891,CD_QC_Ottawa_County
CD_QC_Ottawa_County,1881,CD_QC_Ottawa_County_1881
CD_QC_Ottawa_County,1891,CD_QC_Ottawa_County_1891
CD_QC_Ottawa_Ouest,1871,CD_QC_Ottawa_West
CD_QC_Ottawa_West,1871,CD_QC_Ottawa_West_1871
CD_QC_Outaouais,1851,CD_QC_Outaouais
CD_QC_Outaouais,1861,CD_QC_Outaouais
CD_QC_Pontiac,1861,CD_QC_Pontiac
CD_QC_Pontiac,1881,CD_QC_Pontiac
CD_QC_Pontiac,1891,CD_QC_Pontiac
CD_QC_Pontiac,1901,CD_QC_Pontiac
CD_QC_Pontiac,1911,CD_QC_Pontiac
CD_QC_Pontiac,1921,CD_QC_Pontiac
CD_QC_Pontiac_Nord,1871,CD_QC_Pontiac_North
CD_QC_Pontiac_North,1871,CD_QC_Pontiac_North_1871
CD_QC_Pontiac_South,1871,CD_QC_Pontiac_South_1871
CD_QC_Pontiac_Sud,1871,CD_QC_Pontiac_South
CD_QC_Portneuf,1851,CD_QC_Portneuf
CD_QC_Portneuf,1861,CD_QC_Portneuf
CD_QC_Portneuf,1871,CD_QC_Portneuf
CD_QC_Portneuf,1881,CD_QC_Portneuf
CD_QC_Portneuf,1891,CD_QC_Portneuf
CD_QC_Portneuf,1901,CD_QC_Portneuf
CD_QC_Portneuf,1911,CD_QC_Portneuf
CD_QC_Portneuf,1921,CD_QC_Portneuf
"CD_QC_Quebec,_(City-Ville)",1881,CD_QC_Quebec_City
"CD_QC_Quebec,_(County-Comté)",1881,CD_QC_Quebec_County
"CD_QC_Quebec,_Centre,_City—Cité",1901,CD_QC_Québec_Centre
"CD_QC_Quebec,_City—Cité",1891,CD_QC_Quebec_City
"CD_QC_Quebec,_County—Comté",1891,CD_QC_Quebec_County
"CD_QC_Quebec,_County—Comté",1901,CD_QC_Quebec_County
"CD_QC_Quebec,_East-Est,_City—Cité",1901,CD_QC_Québec_East
"CD_QC_Quebec,_West-Ouest,_City—Cité",1901,CD_QC_Québec_West
CD_QC_Quebec_(Comté),1861,CD_QC_Quebec_County
CD_QC_Quebec_(Comté),1871,CD_QC_Quebec_County
CD_QC_Quebec_Centre,1871,CD_QC_Quebec_Centre
CD_QC_Quebec_City,1881,CD_QC_Quebec_City_1881
CD_QC_Quebec_City,1891,CD_QC_Quebec_City_1891
CD_QC_Quebec_County,1851,CD_QC_Quebec_County_1851
CD_QC_Quebec_County,1861,CD_QC_Quebec_County_1851
CD_QC_Quebec_County,1871,CD_QC_Quebec_County_1851
CD_QC_Quebec_County,1881,CD_QC_Quebec_County_1881
CD_QC_Quebec_County,1891,CD_QC_Quebec_County_1891
CD_QC_Quebec_County,1901,CD_QC_Quebec_County_1901
CD_QC_Quebec_County,1911,CD_QC_Quebec_County_1911
CD_QC_Quebec_County,1921,CD_QC_Quebec_County_1921
CD_QC_Quebec_East,1871,CD_QC_Quebec_East_1871
CD_QC_Quebec_Est,1871,CD_QC_Quebec_East
CD_QC_Quebec_Ouest,1871,CD_QC_Quebec_West
CD_QC_Quebec_West,1871,CD_QC_Quebec_West_1871
CD_QC_Québec,1851,CD_QC_Quebec_County
CD_QC_Québec,1921,CD_QC_Quebec_County
"CD_QC_Québec,_cité",1851,CD_QC_City_of_Quebec
CD_QC_Québec_Centre,1901,CD_QC_Québec_Centre
CD_QC_Québec_Centre,1911,CD_QC_Québec_Centre
CD_QC_Québec_County,1911,CD_QC_Quebec_County
CD_QC_Québec_East,1901,CD_QC_Québec_East_1901
CD_QC_Québec_East,1911,CD_QC_Québec_East_1911
CD_QC_Québec_Est,1911,CD_QC_Québec_East
CD_QC_Québec_W-O,1911,CD_QC_Québec_West
CD_QC_Québec_West,1901,CD_QC_Québec_West_1901
CD_QC_Québec_West,1911,CD_QC_Québec_West_1911
CD_QC_Richelieu,1851,CD_QC_Richelieu
CD_QC_Richelieu,1861,CD_QC_Richelieu
CD_QC_Richelieu,1871,CD_QC_Richelieu
CD_QC_Richelieu,1881,CD_QC_Richelieu
CD_QC_Richelieu,1891,CD_QC_Richelieu
CD_QC_Richelieu,1901,CD_QC_Richelieu
CD_QC_Richelieu,1911,CD_QC_Richelieu
CD_QC_Richelieu,1921,CD_QC_Richelieu
CD_QC_Richmond,1861,CD_QC_Richmond
CD_QC_Richmond,1871,CD_QC_Richmond
CD_QC_Richmond,1921,CD_QC_Richmond_1921
CD_QC_Richmond_&_Wolfe,1881,CD_QC_Richmond_&_Wolfe
CD_QC_Richmond_&_Wolfe,1891,CD_QC_Richmond_&_Wolfe
CD_QC_Richmond_&_Wolfe,1901,CD_QC_Richmond_&_Wolfe
CD_QC_Richmond_&_Wolfe,1911,CD_QC_Richmond_&_Wolfe
CD_QC_Richmond_1921,1921,CD_QC_Richmond_1921_1921
CD_QC_Rimouski,1851,CD_QC_Rimouski
CD_QC_Rimouski,1861,CD_QC_Rimouski
CD_QC_Rimouski,1881,CD_QC_Rimouski
CD_QC_Rimouski,1891,CD_QC_Rimouski
CD_QC_Rimouski,1901,CD_QC_Rimouski
CD_QC_Rimouski,1911,CD_QC_Rimouski
CD_QC_Rimouski,1921,CD_QC_Rimouski
CD_QC_Rimouski_East,1871,CD_QC_Rimouski_East_1871
CD_QC_Rimouski_Est,1871,CD_QC_Rimouski_East
CD_QC_Rimouski_Ouest,1871,CD_QC_Rimouski_West
CD_QC_Rimouski_West,1871,CD_QC_Rimouski_West_1871
CD_QC_Rouville,1851,CD_QC_Rouville
CD_QC_Rouville,1861,CD_QC_Rouville
CD_QC_Rouville,1871,CD_QC_Rouville
CD_QC_Rouville,1881,CD_QC_Rouville
CD_QC_Rouville,1891,CD_QC_Rouville
