place_id:ID,uri,uri_source,wikidata_qid,wikidata_label,grounding_status,mint_reason
PLACE_QC159014,http://temp.lincsproject.ca/census/place/QC159014,temp_lincs,,,ungrounded,
PLACE_QC094007,http://temp.lincsproject.ca/census/place/QC094007,temp_lincs,,,ungrounded,
PLACE_QC094003,http://temp.lincsproject.ca/census/place/QC094003,temp_lincs,,,ungrounded,
PLACE_QC097001,http://temp.lincsproject.ca/census/place/QC097001,temp_lincs,,,ungrounded,
PLACE_QC095010,http://temp.lincsproject.ca/census/place/QC095010,temp_lincs,,,ungrounded,
PLACE_QC093019,http://temp.lincsproject.ca/census/place/QC093019,temp_lincs,,,ungrounded,
PLACE_QC094999,http://temp.lincsproject.ca/census/place/QC094999,temp_lincs,,,ungrounded,
PLACE_QC095008_1871,http://temp.lincsproject.ca/census/place/QC095008,temp_lincs,,,ungrounded,
PLACE_QC095006,http://temp.lincsproject.ca/census/place/QC095006,temp_lincs,,,ungrounded,
PLACE_QC095005,http://temp.lincsproject.ca/census/place/QC095005,temp_lincs,,,ungrounded,
PLACE_QC161003_1861,http://temp.lincsproject.ca/census/place/QC161003,temp_lincs,,,ungrounded,
PLACE_QC166003,http://temp.lincsproject.ca/census/place/QC166003,temp_lincs,,,ungrounded,
PLACE_QC064003_1861,http://www.wikidata.org/entity/Q112912306,wikidata,Q112912306,Saint-Isidore,matched,
PLACE_QC166006,http://temp.lincsproject.ca/census/place/QC166006,temp_lincs,,,ungrounded,
PLACE_QC161002,http://temp.lincsproject.ca/census/place/QC161002,temp_lincs,,,ungrounded,
PLACE_QC070003,http://temp.lincsproject.ca/census/place/QC070003,temp_lincs,,,ungrounded,
PLACE_QC166012,http://temp.lincsproject.ca/census/place/QC166012,temp_lincs,,,ungrounded,
PLACE_QC077007,http://www.wikidata.org/entity/Q112912743,wikidata,Q112912743,Saint-Rémi,matched,
PLACE_QC100010,http://temp.lincsproject.ca/census/place/QC100010,temp_lincs,,,ungrounded,
PLACE_QC100004,http://temp.lincsproject.ca/census/place/QC100004,temp_lincs,,,ungrounded,
PLACE_QC065010_1861,http://www.wikidata.org/entity/Q112912804,wikidata,Q112912804,Saint-Sulpice,matched,
PLACE_QC162003_1871,http://temp.lincsproject.ca/census/place/QC162003,temp_lincs,,,ungrounded,
PLACE_QC163004,http://temp.lincsproject.ca/census/place/QC163004,temp_lincs,,,ungrounded,
PLACE_QC091017,http://temp.lincsproject.ca/census/place/QC091017,temp_lincs,,,ungrounded,
PLACE_QC098006,http://temp.lincsproject.ca/census/place/QC098006,temp_lincs,,,ungrounded,
PLACE_QC028003,http://temp.lincsproject.ca/census/place/QC028003,temp_lincs,,,ungrounded,
PLACE_QC098003_1871,http://temp.lincsproject.ca/census/place/QC098003,temp_lincs,,,ungrounded,
PLACE_QC028004,http://temp.lincsproject.ca/census/place/QC028004,temp_lincs,,,ungrounded,
PLACE_QC163006,http://temp.lincsproject.ca/census/place/QC163006,temp_lincs,,,ungrounded,
PLACE_QC091015,http://temp.lincsproject.ca/census/place/QC091015,temp_lincs,,,ungrounded,
PLACE_QC091018,http://temp.lincsproject.ca/census/place/QC091018,temp_lincs,,,ungrounded,
PLACE_QC046007_1861,http://temp.lincsproject.ca/census/place/QC046007,temp_lincs,,,ungrounded,
PLACE_QC029002,http://temp.lincsproject.ca/census/place/QC029002,temp_lincs,,,ungrounded,
PLACE_QC153005,http://temp.lincsproject.ca/census/place/QC153005,temp_lincs,,,ungrounded,
PLACE_QC154006,http://temp.lincsproject.ca/census/place/QC154006,temp_lincs,,,ungrounded,
PLACE_QC164003,http://temp.lincsproject.ca/census/place/QC164003,temp_lincs,,,ungrounded,
PLACE_QC164007,http://temp.lincsproject.ca/census/place/QC164007,temp_lincs,,,ungrounded,
PLACE_QC049009,http://temp.lincsproject.ca/census/place/QC049009,temp_lincs,,,ungrounded,
PLACE_QC155011,http://temp.lincsproject.ca/census/place/QC155011,temp_lincs,,,ungrounded,
PLACE_QC030001,http://temp.lincsproject.ca/census/place/QC030001,temp_lincs,,,ungrounded,
PLACE_QC166008_1871,http://temp.lincsproject.ca/census/place/QC166008,temp_lincs,,,ungrounded,
PLACE_QC155002,http://temp.lincsproject.ca/census/place/QC155002,temp_lincs,,,ungrounded,
PLACE_QC049003_1871,http://temp.lincsproject.ca/census/place/QC049003,temp_lincs,,,ungrounded,
PLACE_QC128002,http://temp.lincsproject.ca/census/place/QC128002,temp_lincs,,,ungrounded,
PLACE_QC128006,http://temp.lincsproject.ca/census/place/QC128006,temp_lincs,,,ungrounded,
PLACE_QC128003,http://temp.lincsproject.ca/census/place/QC128003,temp_lincs,,,ungrounded,
PLACE_QC050001,http://temp.lincsproject.ca/census/place/QC050001,temp_lincs,,,ungrounded,
PLACE_QC169012,http://temp.lincsproject.ca/census/place/QC169012,temp_lincs,,,ungrounded,
PLACE_QC072017,http://temp.lincsproject.ca/census/place/QC072017,temp_lincs,,,ungrounded,
PLACE_QC065008,http://temp.lincsproject.ca/census/place/QC065008,temp_lincs,,,ungrounded,
PLACE_QC072005,http://temp.lincsproject.ca/census/place/QC072005,temp_lincs,,,ungrounded,
PLACE_QC072018,http://temp.lincsproject.ca/census/place/QC072018,temp_lincs,,,ungrounded,
PLACE_QC175009,http://temp.lincsproject.ca/census/place/QC175009,temp_lincs,,,ungrounded,
PLACE_QC176002,http://temp.lincsproject.ca/census/place/QC176002,temp_lincs,,,ungrounded,
PLACE_QC034003,http://temp.lincsproject.ca/census/place/QC034003,temp_lincs,,,ungrounded,
PLACE_QC101007,http://temp.lincsproject.ca/census/place/QC101007,temp_lincs,,,ungrounded,
PLACE_QC034006,http://temp.lincsproject.ca/census/place/QC034006,temp_lincs,,,ungrounded,
PLACE_QC089004,http://temp.lincsproject.ca/census/place/QC089004,temp_lincs,,,ungrounded,
PLACE_QC089001,http://temp.lincsproject.ca/census/place/QC089001,temp_lincs,,,ungrounded,
PLACE_QC089005,http://temp.lincsproject.ca/census/place/QC089005,temp_lincs,,,ungrounded,
PLACE_QC044005,http://temp.lincsproject.ca/census/place/QC044005,temp_lincs,,,ungrounded,
PLACE_QC044004_1861,http://temp.lincsproject.ca/census/place/QC044004,temp_lincs,,,ungrounded,
PLACE_QC177011,http://temp.lincsproject.ca/census/place/QC177011,temp_lincs,,,ungrounded,
PLACE_QC172004,http://temp.lincsproject.ca/census/place/QC172004,temp_lincs,,,ungrounded,
PLACE_QC075009,http://www.wikidata.org/entity/Q112912408,wikidata,Q112912408,Saint-Joachim,matched,
PLACE_QC078011_1871,http://temp.lincsproject.ca/census/place/QC078011,temp_lincs,,,ungrounded,
PLACE_QC173006,http://temp.lincsproject.ca/census/place/QC173006,temp_lincs,,,ungrounded,
PLACE_QC135004,http://temp.lincsproject.ca/census/place/QC135004,temp_lincs,,,ungrounded,
PLACE_QC135005,http://temp.lincsproject.ca/census/place/QC135005,temp_lincs,,,ungrounded,
PLACE_QC135007,http://temp.lincsproject.ca/census/place/QC135007,temp_lincs,,,ungrounded,
PLACE_QC135009,http://temp.lincsproject.ca/census/place/QC135009,temp_lincs,,,ungrounded,
PLACE_QC135006,http://temp.lincsproject.ca/census/place/QC135006,temp_lincs,,,ungrounded,
PLACE_QC135002,http://temp.lincsproject.ca/census/place/QC135002,temp_lincs,,,ungrounded,
PLACE_QC078028,http://temp.lincsproject.ca/census/place/QC078028,temp_lincs,,,ungrounded,
PLACE_QC135011,http://temp.lincsproject.ca/census/place/QC135011,temp_lincs,,,ungrounded,
PLACE_QC091001_1871,http://temp.lincsproject.ca/census/place/QC091001,temp_lincs,,,ungrounded,
PLACE_QC093008,http://temp.lincsproject.ca/census/place/QC093008,temp_lincs,,,ungrounded,
PLACE_QC092001,http://temp.lincsproject.ca/census/place/QC092001,temp_lincs,,,ungrounded,
PLACE_QC092004,http://temp.lincsproject.ca/census/place/QC092004,temp_lincs,,,ungrounded,
PLACE_QC092011_1871,http://temp.lincsproject.ca/census/place/QC092011,temp_lincs,,,ungrounded,
PLACE_QC092012,http://temp.lincsproject.ca/census/place/QC092012,temp_lincs,,,ungrounded,
PLACE_QC092013,http://temp.lincsproject.ca/census/place/QC092013,temp_lincs,,,ungrounded,
PLACE_QC092010,http://temp.lincsproject.ca/census/place/QC092010,temp_lincs,,,ungrounded,
PLACE_QC092999,http://temp.lincsproject.ca/census/place/QC092999,temp_lincs,,,ungrounded,
PLACE_QC092005,http://temp.lincsproject.ca/census/place/QC092005,temp_lincs,,,ungrounded,
PLACE_QC092009,http://temp.lincsproject.ca/census/place/QC092009,temp_lincs,,,ungrounded,
PLACE_QC093013,http://temp.lincsproject.ca/census/place/QC093013,temp_lincs,,,ungrounded,
PLACE_QC092002,http://temp.lincsproject.ca/census/place/QC092002,temp_lincs,,,ungrounded,
PLACE_QC092006,http://temp.lincsproject.ca/census/place/QC092006,temp_lincs,,,ungrounded,
PLACE_QC092003_1871,http://temp.lincsproject.ca/census/place/QC092003,temp_lincs,,,ungrounded,
PLACE_QC092015,http://temp.lincsproject.ca/census/place/QC092015,temp_lincs,,,ungrounded,
PLACE_QC093018,http://temp.lincsproject.ca/census/place/QC093018,temp_lincs,,,ungrounded,
PLACE_QC092014,http://temp.lincsproject.ca/census/place/QC092014,temp_lincs,,,ungrounded,
PLACE_QC181002,http://temp.lincsproject.ca/census/place/QC181002,temp_lincs,,,ungrounded,
PLACE_QC178008,http://temp.lincsproject.ca/census/place/QC178008,temp_lincs,,,ungrounded,
PLACE_QC178003_1871,http://temp.lincsproject.ca/census/place/QC178003,temp_lincs,,,ungrounded,
PLACE_QC181007,http://temp.lincsproject.ca/census/place/QC181007,temp_lincs,,,ungrounded,
PLACE_QC143012,http://temp.lincsproject.ca/census/place/QC143012,temp_lincs,,,ungrounded,
PLACE_QC178012,http://temp.lincsproject.ca/census/place/QC178012,temp_lincs,,,ungrounded,
PLACE_QC186014,http://temp.lincsproject.ca/census/place/QC186014,temp_lincs,,,ungrounded,
PLACE_QC143009,http://temp.lincsproject.ca/census/place/QC143009,temp_lincs,,,ungrounded,
PLACE_QC145003_1871,http://temp.lincsproject.ca/census/place/QC145003,temp_lincs,,,ungrounded,
PLACE_QC146004_1871,http://temp.lincsproject.ca/census/place/QC146004,temp_lincs,,,ungrounded,
PLACE_QC146005,http://temp.lincsproject.ca/census/place/QC146005,temp_lincs,,,ungrounded,
PLACE_QC145004,http://temp.lincsproject.ca/census/place/QC145004,temp_lincs,,,ungrounded,
PLACE_QC144003_1871,http://temp.lincsproject.ca/census/place/QC144003,temp_lincs,,,ungrounded,
PLACE_QC144001,http://temp.lincsproject.ca/census/place/QC144001,temp_lincs,,,ungrounded,
PLACE_QC144010,http://temp.lincsproject.ca/census/place/QC144010,temp_lincs,,,ungrounded,
PLACE_QC185011,http://temp.lincsproject.ca/census/place/QC185011,temp_lincs,,,ungrounded,
PLACE_QC120008,http://temp.lincsproject.ca/census/place/QC120008,temp_lincs,,,ungrounded,
PLACE_QC043007,http://temp.lincsproject.ca/census/place/QC043007,temp_lincs,,,ungrounded,
PLACE_QC120005,http://temp.lincsproject.ca/census/place/QC120005,temp_lincs,,,ungrounded,
PLACE_QC043005,http://temp.lincsproject.ca/census/place/QC043005,temp_lincs,,,ungrounded,
PLACE_QC120007,http://temp.lincsproject.ca/census/place/QC120007,temp_lincs,,,ungrounded,
PLACE_QC120004,http://temp.lincsproject.ca/census/place/QC120004,temp_lincs,,,ungrounded,
PLACE_QC053003_1871,http://temp.lincsproject.ca/census/place/QC053003,temp_lincs,,,ungrounded,
PLACE_QC182004,http://temp.lincsproject.ca/census/place/QC182004,temp_lincs,,,ungrounded,
PLACE_QC059006,http://temp.lincsproject.ca/census/place/QC059006,temp_lincs,,,ungrounded,
PLACE_QC139006,http://temp.lincsproject.ca/census/place/QC139006,temp_lincs,,,ungrounded,
PLACE_QC139002,http://temp.lincsproject.ca/census/place/QC139002,temp_lincs,,,ungrounded,
PLACE_QC138002_1871,http://temp.lincsproject.ca/census/place/QC138002,temp_lincs,,,ungrounded,
PLACE_QC059009_1861,http://temp.lincsproject.ca/census/place/QC059009,temp_lincs,,,ungrounded,
PLACE_QC139003,http://temp.lincsproject.ca/census/place/QC139003,temp_lincs,,,ungrounded,
PLACE_QC139008,http://temp.lincsproject.ca/census/place/QC139008,temp_lincs,,,ungrounded,
PLACE_QC044008,http://temp.lincsproject.ca/census/place/QC044008,temp_lincs,,,ungrounded,
PLACE_QC138008_1871,http://temp.lincsproject.ca/census/place/QC138008,temp_lincs,,,ungrounded,
PLACE_QC192014,http://temp.lincsproject.ca/census/place/QC192014,temp_lincs,,,ungrounded,
PLACE_QC192023,http://temp.lincsproject.ca/census/place/QC192023,temp_lincs,,,ungrounded,
PLACE_QC045011,http://temp.lincsproject.ca/census/place/QC045011,temp_lincs,,,ungrounded,
PLACE_QC167005,http://temp.lincsproject.ca/census/place/QC167005,temp_lincs,,,ungrounded,
PLACE_QC188008,http://temp.lincsproject.ca/census/place/QC188008,temp_lincs,,,ungrounded,
PLACE_QC168001,http://temp.lincsproject.ca/census/place/QC168001,temp_lincs,,,ungrounded,
PLACE_QC040010_1871,http://temp.lincsproject.ca/census/place/QC040010,temp_lincs,,,ungrounded,
PLACE_QC168003,http://temp.lincsproject.ca/census/place/QC168003,temp_lincs,,,ungrounded,
PLACE_QC167002,http://temp.lincsproject.ca/census/place/QC167002,temp_lincs,,,ungrounded,
PLACE_QC040002,http://temp.lincsproject.ca/census/place/QC040002,temp_lincs,,,ungrounded,
PLACE_QC167999,http://temp.lincsproject.ca/census/place/QC167999,temp_lincs,,,ungrounded,
PLACE_QC168999,http://temp.lincsproject.ca/census/place/QC168999,temp_lincs,,,ungrounded,
PLACE_QC189002,http://temp.lincsproject.ca/census/place/QC189002,temp_lincs,,,ungrounded,
PLACE_QC123012,http://temp.lincsproject.ca/census/place/QC123012,temp_lincs,,,ungrounded,
PLACE_QC123005,http://temp.lincsproject.ca/census/place/QC123005,temp_lincs,,,ungrounded,
PLACE_QC123007,http://temp.lincsproject.ca/census/place/QC123007,temp_lincs,,,ungrounded,
PLACE_QC123002,http://temp.lincsproject.ca/census/place/QC123002,temp_lincs,,,ungrounded,
PLACE_QC085015,http://www.wikidata.org/entity/Q112911984,wikidata,Q112911984,Saint-Césaire,matched,
PLACE_QC121007,http://temp.lincsproject.ca/census/place/QC121007,temp_lincs,,,ungrounded,
PLACE_QC050002_1861,http://temp.lincsproject.ca/census/place/QC050002,temp_lincs,,,ungrounded,
PLACE_QC091002,http://www.wikidata.org/entity/Q112911918,wikidata,Q112911918,Saint-Barnabé,matched,
PLACE_QC121003,http://temp.lincsproject.ca/census/place/QC121003,temp_lincs,,,ungrounded,
PLACE_QC196001,http://temp.lincsproject.ca/census/place/QC196001,temp_lincs,,,ungrounded,
PLACE_QC068001,http://temp.lincsproject.ca/census/place/QC068001,temp_lincs,,,ungrounded,
PLACE_QC124001,http://temp.lincsproject.ca/census/place/QC124001,temp_lincs,,,ungrounded,
PLACE_QC196013,http://temp.lincsproject.ca/census/place/QC196013,temp_lincs,,,ungrounded,
PLACE_QC124003,http://temp.lincsproject.ca/census/place/QC124003,temp_lincs,,,ungrounded,
PLACE_QC188001,http://temp.lincsproject.ca/census/place/QC188001,temp_lincs,,,ungrounded,
PLACE_QC188002,http://temp.lincsproject.ca/census/place/QC188002,temp_lincs,,,ungrounded,
PLACE_QC127001,http://temp.lincsproject.ca/census/place/QC127001,temp_lincs,,,ungrounded,
PLACE_QC127006,http://temp.lincsproject.ca/census/place/QC127006,temp_lincs,,,ungrounded,
PLACE_QC188009,http://temp.lincsproject.ca/census/place/QC188009,temp_lincs,,,ungrounded,
PLACE_QC188008_1871,http://temp.lincsproject.ca/census/place/QC188008,temp_lincs,,,ungrounded,
PLACE_QC189007,http://temp.lincsproject.ca/census/place/QC189007,temp_lincs,,,ungrounded,
PLACE_QC110003,http://temp.lincsproject.ca/census/place/QC110003,temp_lincs,,,ungrounded,
PLACE_QC110004,http://temp.lincsproject.ca/census/place/QC110004,temp_lincs,,,ungrounded,
PLACE_QC110002,http://temp.lincsproject.ca/census/place/QC110002,temp_lincs,,,ungrounded,
PLACE_QC074003,http://temp.lincsproject.ca/census/place/QC074003,temp_lincs,,,ungrounded,
PLACE_QC195004,http://temp.lincsproject.ca/census/place/QC195004,temp_lincs,,,ungrounded,
PLACE_QC191006,http://temp.lincsproject.ca/census/place/QC191006,temp_lincs,,,ungrounded,
PLACE_QC056004,http://temp.lincsproject.ca/census/place/QC056004,temp_lincs,,,ungrounded,
PLACE_QC090018,http://temp.lincsproject.ca/census/place/QC090018,temp_lincs,,,ungrounded,
PLACE_QC054009,http://temp.lincsproject.ca/census/place/QC054009,temp_lincs,,,ungrounded,
PLACE_QC201024,http://temp.lincsproject.ca/census/place/QC201024,temp_lincs,,,ungrounded,
PLACE_QC201002,http://temp.lincsproject.ca/census/place/QC201002,temp_lincs,,,ungrounded,
PLACE_QC041008_1861,http://temp.lincsproject.ca/census/place/QC041008,temp_lincs,,,ungrounded,
PLACE_QC095006_1861,http://www.wikidata.org/entity/Q112911778,wikidata,Q112911778,Notre-Dame-du-Portage,matched,
PLACE_QC095007,http://www.wikidata.org/entity/Q112911899,wikidata,Q112911899,Saint-Antonin,matched,
PLACE_QC166007,http://temp.lincsproject.ca/census/place/QC166007,temp_lincs,,,ungrounded,
PLACE_QC054014,http://temp.lincsproject.ca/census/place/QC054014,temp_lincs,,,ungrounded,
PLACE_QC166012_1871,http://temp.lincsproject.ca/census/place/QC166012,temp_lincs,,,ungrounded,
PLACE_QC166013,http://temp.lincsproject.ca/census/place/QC166013,temp_lincs,,,ungrounded,
PLACE_QC099014,http://temp.lincsproject.ca/census/place/QC099014,temp_lincs,,,ungrounded,
PLACE_QC099015,http://temp.lincsproject.ca/census/place/QC099015,temp_lincs,,,ungrounded,
PLACE_QC055008,http://temp.lincsproject.ca/census/place/QC055008,temp_lincs,,,ungrounded,
PLACE_QC202014,http://temp.lincsproject.ca/census/place/QC202014,temp_lincs,,,ungrounded,
PLACE_QC099008_1871,http://temp.lincsproject.ca/census/place/QC099008,temp_lincs,,,ungrounded,
PLACE_QC203002,http://temp.lincsproject.ca/census/place/QC203002,temp_lincs,,,ungrounded,
PLACE_QC084008,http://temp.lincsproject.ca/census/place/QC084008,temp_lincs,,,ungrounded,
PLACE_QC084005,http://temp.lincsproject.ca/census/place/QC084005,temp_lincs,,,ungrounded,
PLACE_QC052003_1861,http://temp.lincsproject.ca/census/place/QC052003,temp_lincs,,,ungrounded,
PLACE_QC129006,http://temp.lincsproject.ca/census/place/QC129006,temp_lincs,,,ungrounded,
PLACE_QC129005,http://temp.lincsproject.ca/census/place/QC129005,temp_lincs,,,ungrounded,
PLACE_QC084001,http://temp.lincsproject.ca/census/place/QC084001,temp_lincs,,,ungrounded,
PLACE_QC093006,http://temp.lincsproject.ca/census/place/QC093006,temp_lincs,,,ungrounded,
PLACE_QC176049,http://temp.lincsproject.ca/census/place/QC176049,temp_lincs,,,ungrounded,
PLACE_QC097026,http://temp.lincsproject.ca/census/place/QC097026,temp_lincs,,,ungrounded,
PLACE_QC197003,http://temp.lincsproject.ca/census/place/QC197003,temp_lincs,,,ungrounded,
PLACE_QC134007,http://temp.lincsproject.ca/census/place/QC134007,temp_lincs,,,ungrounded,
PLACE_QC153009,http://temp.lincsproject.ca/census/place/QC153009,temp_lincs,,,ungrounded,
PLACE_QC153021,http://temp.lincsproject.ca/census/place/QC153021,temp_lincs,,,ungrounded,
PLACE_QC057007,http://temp.lincsproject.ca/census/place/QC057007,temp_lincs,,,ungrounded,
PLACE_QC134002,http://temp.lincsproject.ca/census/place/QC134002,temp_lincs,,,ungrounded,
PLACE_QC103009,http://temp.lincsproject.ca/census/place/QC103009,temp_lincs,,,ungrounded,
PLACE_QC019008,http://temp.lincsproject.ca/census/place/QC019008,temp_lincs,,,ungrounded,
PLACE_QC170004,http://temp.lincsproject.ca/census/place/QC170004,temp_lincs,,,ungrounded,
PLACE_QC171001,http://temp.lincsproject.ca/census/place/QC171001,temp_lincs,,,ungrounded,
PLACE_QC122005,http://temp.lincsproject.ca/census/place/QC122005,temp_lincs,,,ungrounded,
PLACE_QC168009,http://temp.lincsproject.ca/census/place/QC168009,temp_lincs,,,ungrounded,
PLACE_QC140003,http://temp.lincsproject.ca/census/place/QC140003,temp_lincs,,,ungrounded,
PLACE_QC166010,http://temp.lincsproject.ca/census/place/QC166010,temp_lincs,,,ungrounded,
PLACE_QC198005,http://temp.lincsproject.ca/census/place/QC198005,temp_lincs,,,ungrounded,
PLACE_QC185002,http://temp.lincsproject.ca/census/place/QC185002,temp_lincs,,,ungrounded,
PLACE_QC005999,http://temp.lincsproject.ca/census/place/QC005999,temp_lincs,,,ungrounded,
PLACE_QC157008,http://temp.lincsproject.ca/census/place/QC157008,temp_lincs,,,ungrounded,
PLACE_QC139999,http://temp.lincsproject.ca/census/place/QC139999,temp_lincs,,,ungrounded,
PLACE_QC028002,http://temp.lincsproject.ca/census/place/QC028002,temp_lincs,,,ungrounded,
PLACE_QC168004,http://temp.lincsproject.ca/census/place/QC168004,temp_lincs,,,ungrounded,
PLACE_QC163003,http://temp.lincsproject.ca/census/place/QC163003,temp_lincs,,,ungrounded,
PLACE_QC143999,http://temp.lincsproject.ca/census/place/QC143999,temp_lincs,,,ungrounded,
PLACE_QC053010,http://temp.lincsproject.ca/census/place/QC053010,temp_lincs,,,ungrounded,
PLACE_QC127007,http://temp.lincsproject.ca/census/place/QC127007,temp_lincs,,,ungrounded,
PLACE_QC087016,http://temp.lincsproject.ca/census/place/QC087016,temp_lincs,,,ungrounded,
PLACE_QC066002_1871,http://temp.lincsproject.ca/census/place/QC066002,temp_lincs,,,ungrounded,
PLACE_QC152999,http://temp.lincsproject.ca/census/place/QC152999,temp_lincs,,,ungrounded,
PLACE_QC151999,http://temp.lincsproject.ca/census/place/QC151999,temp_lincs,,,ungrounded,
PLACE_QC015018,http://temp.lincsproject.ca/census/place/QC015018,temp_lincs,,,ungrounded,
PLACE_QC076012,http://temp.lincsproject.ca/census/place/QC076012,temp_lincs,,,ungrounded,
PLACE_QC158007,http://temp.lincsproject.ca/census/place/QC158007,temp_lincs,,,ungrounded,
PLACE_QC047011,http://temp.lincsproject.ca/census/place/QC047011,temp_lincs,,,ungrounded,
PLACE_QC018003,http://temp.lincsproject.ca/census/place/QC018003,temp_lincs,,,ungrounded,
PLACE_QC136011,http://temp.lincsproject.ca/census/place/QC136011,temp_lincs,,,ungrounded,
PLACE_QC136012,http://temp.lincsproject.ca/census/place/QC136012,temp_lincs,,,ungrounded,
PLACE_QC095001,http://temp.lincsproject.ca/census/place/QC095001,temp_lincs,,,ungrounded,
PLACE_QC176041,http://temp.lincsproject.ca/census/place/QC176041,temp_lincs,,,ungrounded,
PLACE_QC095009,http://temp.lincsproject.ca/census/place/QC095009,temp_lincs,,,ungrounded,
PLACE_QC166999,http://temp.lincsproject.ca/census/place/QC166999,temp_lincs,,,ungrounded,
PLACE_QC147004_1871,http://temp.lincsproject.ca/census/place/QC147004,temp_lincs,,,ungrounded,
PLACE_QC147003,http://temp.lincsproject.ca/census/place/QC147003,temp_lincs,,,ungrounded,
PLACE_QC118006,http://temp.lincsproject.ca/census/place/QC118006,temp_lincs,,,ungrounded,
PLACE_QC118007,http://temp.lincsproject.ca/census/place/QC118007,temp_lincs,,,ungrounded,
PLACE_QC133999,http://temp.lincsproject.ca/census/place/QC133999,temp_lincs,,,ungrounded,
PLACE_QC133009,http://temp.lincsproject.ca/census/place/QC133009,temp_lincs,,,ungrounded,
PLACE_QC130001,http://temp.lincsproject.ca/census/place/QC130001,temp_lincs,,,ungrounded,
PLACE_QC130003,http://temp.lincsproject.ca/census/place/QC130003,temp_lincs,,,ungrounded,
PLACE_QC130004,http://temp.lincsproject.ca/census/place/QC130004,temp_lincs,,,ungrounded,
PLACE_QC130005,http://temp.lincsproject.ca/census/place/QC130005,temp_lincs,,,ungrounded,
PLACE_QC130006,http://temp.lincsproject.ca/census/place/QC130006,temp_lincs,,,ungrounded,
PLACE_QC130999,http://temp.lincsproject.ca/census/place/QC130999,temp_lincs,,,ungrounded,
PLACE_QC130002,http://temp.lincsproject.ca/census/place/QC130002,temp_lincs,,,ungrounded,
PLACE_QC152010,http://temp.lincsproject.ca/census/place/QC152010,temp_lincs,,,ungrounded,
PLACE_QC133003,http://temp.lincsproject.ca/census/place/QC133003,temp_lincs,,,ungrounded,
PLACE_QC108002,http://temp.lincsproject.ca/census/place/QC108002,temp_lincs,,,ungrounded,
PLACE_QC165015,http://temp.lincsproject.ca/census/place/QC165015,temp_lincs,,,ungrounded,
PLACE_QC039015,http://temp.lincsproject.ca/census/place/QC039015,temp_lincs,,,ungrounded,
PLACE_QC094005,http://temp.lincsproject.ca/census/place/QC094005,temp_lincs,,,ungrounded,
PLACE_QC095003,http://temp.lincsproject.ca/census/place/QC095003,temp_lincs,,,ungrounded,
PLACE_QC094006,http://temp.lincsproject.ca/census/place/QC094006,temp_lincs,,,ungrounded,
PLACE_QC029001,http://temp.lincsproject.ca/census/place/QC029001,temp_lincs,,,ungrounded,
PLACE_QC153003_1871,http://temp.lincsproject.ca/census/place/QC153003,temp_lincs,,,ungrounded,
PLACE_QC153002,http://temp.lincsproject.ca/census/place/QC153002,temp_lincs,,,ungrounded,
PLACE_QC066016,http://temp.lincsproject.ca/census/place/QC066016,temp_lincs,,,ungrounded,
PLACE_QC153006,http://temp.lincsproject.ca/census/place/QC153006,temp_lincs,,,ungrounded,
PLACE_QC153001,http://temp.lincsproject.ca/census/place/QC153001,temp_lincs,,,ungrounded,
PLACE_QC170005,http://temp.lincsproject.ca/census/place/QC170005,temp_lincs,,,ungrounded,
PLACE_QC144008,http://temp.lincsproject.ca/census/place/QC144008,temp_lincs,,,ungrounded,
PLACE_QC144009,http://temp.lincsproject.ca/census/place/QC144009,temp_lincs,,,ungrounded,
PLACE_QC093017,http://temp.lincsproject.ca/census/place/QC093017,temp_lincs,,,ungrounded,
PLACE_QC002012,http://temp.lincsproject.ca/census/place/QC002012,temp_lincs,,,ungrounded,
PLACE_QC096004,http://temp.lincsproject.ca/census/place/QC096004,temp_lincs,,,ungrounded,
PLACE_QC002006,http://temp.lincsproject.ca/census/place/QC002006,temp_lincs,,,ungrounded,
PLACE_QC096009,http://temp.lincsproject.ca/census/place/QC096009,temp_lincs,,,ungrounded,
PLACE_QC052018,http://temp.lincsproject.ca/census/place/QC052018,temp_lincs,,,ungrounded,
PLACE_QC005006,http://temp.lincsproject.ca/census/place/QC005006,temp_lincs,,,ungrounded,
PLACE_QC005008,http://temp.lincsproject.ca/census/place/QC005008,temp_lincs,,,ungrounded,
PLACE_QC015001,http://temp.lincsproject.ca/census/place/QC015001,temp_lincs,,,ungrounded,
PLACE_QC150003,http://temp.lincsproject.ca/census/place/QC150003,temp_lincs,,,ungrounded,
PLACE_QC015007,http://temp.lincsproject.ca/census/place/QC015007,temp_lincs,,,ungrounded,
PLACE_QC150011,http://temp.lincsproject.ca/census/place/QC150011,temp_lincs,,,ungrounded,
PLACE_QC015022,http://temp.lincsproject.ca/census/place/QC015022,temp_lincs,,,ungrounded,
PLACE_QC150999,http://temp.lincsproject.ca/census/place/QC150999,temp_lincs,,,ungrounded,
PLACE_QC015016,http://temp.lincsproject.ca/census/place/QC015016,temp_lincs,,,ungrounded,
PLACE_QC015009,http://temp.lincsproject.ca/census/place/QC015009,temp_lincs,,,ungrounded,
PLACE_QC150010,http://temp.lincsproject.ca/census/place/QC150010,temp_lincs,,,ungrounded,
PLACE_QC015010,http://temp.lincsproject.ca/census/place/QC015010,temp_lincs,,,ungrounded,
