wikidata_qid,wikidata_label,place_id,place_type,name,province,year_min,year_max,num_years,num_chains_for_qid
Q4681175,Addington County,CD_ON_Addington_1871,CD,Addington,ON,1871,1901,4,3
Q4681175,Addington County,CD_ON_Addington_1921,CD,Addington,ON,1921,1921,1,3
Q470594,Amherst,PLACE_NS022001,CSD,Amherst,NS,1871,1881,2,4
Q470594,Amherst,PLACE_NS030001,CSD,"Amherst, Town—Ville",NS,1891,1901,2,4
Q470594,Amherst,PLACE_NS030002,CSD,Amherst,NS,1891,1891,1,4
Q470594,Amherst,PLACE_NS008030,CSD,"Amherst, T-V",NS,1911,1921,2,4
Q4727494,Alix,PLACE_AB005011,CSD,Alix vl (T39 R23 MW4),AB,1911,1911,1,2
Q4727494,Alix,PLACE_AB196031_1921,CSD,"Alix, VL",AB,1921,1921,1,2
Q473209,Kamloops,PLACE_BC005005,CSD,Kamloops,BC,1891,1891,1,3
Q473209,Kamloops,PLACE_BC207007,CSD,"Kamloops, C",BC,1911,1921,2,3
Q473209,Kamloops,PLACE_BC207003_1921,CSD,Kamloops,BC,1921,1921,1,3
Q4735770,Alsask,PLACE_SK211007,CSD,Alsask vl (T28 R29 MW3),SK,1911,1911,1,2
Q4735770,Alsask,PLACE_SK183024_1921,CSD,"Alsask, T-V",SK,1921,1921,1,2
Q474178,Bridgewater,PLACE_NS015043,CSD,"Bridgewater, T-V",NS,1871,1921,4,3
Q474178,Bridgewater,PLACE_NS049039,CSD,Bridgewater t-v,NS,1911,1911,1,3
Q474178,Bridgewater,PLACE_NS049043_1911,CSD,Bridgewater t-v,NS,1911,1911,1,3
Q4742320,Ameliasburgh,PLACE_ON140001_1921,CSD,Ameliasburg,ON,1851,1921,7,2
Q4742320,Ameliasburgh,PLACE_ON113001_1891,CSD,Ameliasburgh,ON,1891,1891,1,2
Q4748934,Amulet,PLACE_SK214011,CSD,Amulet vl (T8 R21 MW2),SK,1911,1911,1,2
Q4748934,Amulet,PLACE_SK172026_1921,CSD,"Amulet, VL",SK,1921,1921,1,2
Q475953,Wolfville,PLACE_NS037008,CSD,Wolfville,NS,1871,1891,3,3
Q475953,Wolfville,PLACE_NS036027,CSD,"Wolfville, Town—Ville",NS,1901,1901,1,3
Q475953,Wolfville,PLACE_NS014017,CSD,"Wolfville, T-V",NS,1911,1921,2,3
Q4797728,Arthur,PLACE_ON125003_1881,CSD,"Arthur, Village",ON,1881,1901,3,2
Q4797728,Arthur,PLACE_ON152017,CSD,"Arthur, VL",ON,1911,1921,2,2
Q4829279,Avondale,PLACE_NS046001,CSD,Avondale,NS,1891,1911,3,2
Q4829279,Avondale,PLACE_NS012001_1921,CSD,Avondale (Newport Sounding),NS,1921,1921,1,2
Q483424,East Gwillimbury,PLACE_ON154003,CSD,Gwillimbury E,ON,1851,1921,5,2
Q483424,East Gwillimbury,PLACE_ON105003_1861,CSD,"Gwillimhury, East",ON,1861,1861,1,2
Q4859518,Blind River,PLACE_ON054113_1911,CSD,Blind River t-v,ON,1911,1911,1,2
Q4859518,Blind River,PLACE_ON102109,CSD,"Blind River, T-V",ON,1911,1921,2,2
Q4859868,Magnetawan,PLACE_ON086003,CSD,Maganetawan,ON,1871,1871,1,2
Q4859868,Magnetawan,PLACE_ON135053,CSD,"Magnetawan, VL",ON,1921,1921,1,2
Q4859889,Kearney,PLACE_ON108045_1911,CSD,Kearney t-v,ON,1911,1911,1,2
Q4859889,Kearney,PLACE_ON135048,CSD,"Kearney, T-V",ON,1911,1921,2,2
Q4859909,Burk's Falls,PLACE_ON135052,CSD,"Burks Falls, VL",ON,1901,1921,3,2
Q4859909,Burk's Falls,PLACE_ON108048_1911,CSD,Burks Falls vl,ON,1911,1911,1,2
Q4859952,Latchford,PLACE_ON099166_1911,CSD,Latchford t-v,ON,1911,1911,1,2
Q4859952,Latchford,PLACE_ON148198,CSD,"Latchford, T-V",ON,1911,1921,2,2
Q4859980,Shelburne,PLACE_ON153011,CSD,"Shelburne, Village",ON,1881,1881,1,4
Q4859980,Shelburne,PLACE_ON155006,CSD,"Shelburne, Village",ON,1881,1881,1,4
Q4859980,Shelburne,PLACE_ON064009,CSD,"Shelburne, Village",ON,1891,1901,2,4
Q4859980,Shelburne,PLACE_ON106009_1911,CSD,"Shelburne, VL",ON,1911,1921,2,4
Q4864807,Marmora and Lake,PLACE_ON074010,CSD,"Marmora, Lake",ON,1871,1891,3,2
Q4864807,Marmora and Lake,PLACE_ON118013,CSD,Marmora & Lake,ON,1901,1921,3,2
Q487130,Souris,PLACE_MB015007,CSD,Souris t-v,MB,1911,1911,1,2
Q487130,Souris,PLACE_MB162011_1921,CSD,"Souris, T-V",MB,1921,1921,1,2
Q48804209,Osborne,PLACE_ON099115_1911,CSD,Osborne,ON,1911,1911,1,2
Q48804209,Osborne,PLACE_ON130062,CSD,Osborne,ON,1921,1921,1,2
Q4924217,Blairmore,PLACE_NT202012,CSD,Blairmore,NT,1901,1901,1,3
Q4924217,Blairmore,PLACE_AB003010,CSD,Blairmore vl (T7 R4 MW5),AB,1911,1911,1,3
Q4924217,Blairmore,PLACE_AB190019_1921,CSD,"Blairmore, T-V",AB,1921,1921,1,3
Q493025,Edson,PLACE_AB002012,CSD,Edson vl (T53 R17 MW5),AB,1911,1911,1,2
Q493025,Edson,PLACE_AB200024_1921,CSD,"Edson, T-V",AB,1921,1921,1,2
Q4930846,Blyth,PLACE_ON073001,CSD,"Blyth, Village",ON,1881,1901,3,2
Q4930846,Blyth,PLACE_ON119022,CSD,"Blyth, VL",ON,1911,1921,2,2
Q4935785,Bobcaygeon,PLACE_ON149014,CSD,"Bobcaygeon, VL",ON,1881,1921,5,2
Q4935785,Bobcaygeon,PLACE_ON129034_1911,CSD,Bobcaygeon vl,ON,1911,1911,1,2
Q4941782,Bonfield,PLACE_ON099159_1911,CSD,Bonfield t-v,ON,1911,1911,1,2
Q4941782,Bonfield,PLACE_ON130088,CSD,"Bonfield, T-V",ON,1911,1921,2,2
Q4950048,Bounty,PLACE_SK211009,CSD,Bounty vl (T29 R10 MW3),SK,1911,1911,1,2
Q4950048,Bounty,PLACE_SK182028_1921,CSD,"Bounty, VL",SK,1921,1921,1,2
Q4954551,Bradford,PLACE_ON138003,CSD,"Bradford, Village",ON,1861,1881,3,3
Q4954551,Bradford,PLACE_ON130002,CSD,"Bradford, Village",ON,1891,1901,2,3
Q4954551,Bradford,PLACE_ON144026,CSD,"Bradford, VL",ON,1911,1921,2,3
Q497373,Dartmouth,PLACE_NS197001,CSD,Dartmouth,NS,1871,1871,1,6
Q497373,Dartmouth,PLACE_NS010013,CSD,"Dartmouth, Town—Ville",NS,1881,1881,1,6
Q497373,Dartmouth,PLACE_NS010014,CSD,Dartmouth,NS,1881,1881,1,6
Q497373,Dartmouth,PLACE_NS034028,CSD,"Dartmouth, Town—Ville",NS,1891,1891,1,6
Q497373,Dartmouth,PLACE_NS033012,CSD,"Dartmouth, Town—Ville",NS,1901,1901,1,6
Q497373,Dartmouth,PLACE_NS011044,CSD,"Dartmouth, T-V",NS,1911,1921,2,6
Q499355,Parrsboro,PLACE_NS008033,CSD,"Parrsboro, T-V",NS,1891,1921,4,2
Q499355,Parrsboro,PLACE_NS030010_1891,CSD,Parrsboro’,NS,1891,1891,1,2
Q5019355,Caledonia,PLACE_ON067001,CSD,"Caledonia, Village",ON,1871,1901,4,2
Q5019355,Caledonia,PLACE_ON115013_1911,CSD,"Caledonia, VL",ON,1911,1921,2,2
Q5025760,Camden East,PLACE_ON084004,CSD,Camden,ON,1851,1861,2,2
Q5025760,Camden East,PLACE_ON101004_1871,CSD,Camden,ON,1871,1921,6,2
Q5034975,Cape North,PLACE_NS039008,CSD,Cape North,NS,1871,1911,5,2
Q5034975,Cape North,PLACE_NS020007_1921,CSD,Cape N.,NS,1921,1921,1,2
Q504114,Guelph,PLACE_ON103009,CSD,"Guelph, Town of",ON,1851,1861,2,5
Q504114,Guelph,PLACE_ON151002,CSD,Guelph,ON,1851,1881,4,5
Q504114,Guelph,PLACE_ON151003,CSD,"Guelph, Town—Ville",ON,1871,1881,2,5
Q504114,Guelph,PLACE_ON126005_1891,CSD,"Guelph, City—Cité",ON,1891,1901,2,5
Q504114,Guelph,PLACE_ON152013,CSD,"Guelph, C",ON,1911,1921,2,5
Q5055320,Cayley,PLACE_AB003014,CSD,Cayley vl (T7 R28 MW4),AB,1911,1911,1,2
Q5055320,Cayley,PLACE_AB192025_1921,CSD,"Cayley, VL",AB,1921,1921,1,2
Q5062713,Centreville,PLACE_NS037003,CSD,Centreville,NS,1871,1891,3,2
Q5062713,Centreville,PLACE_NS036009_1901,CSD,Centreville,NS,1901,1901,1,2
Q5087616,Chatham,PLACE_ON017002_1851,CSD,Chatham,ON,1851,1851,1,9
Q5087616,Chatham,PLACE_ON080002,CSD,"Chatham, Town of",ON,1851,1861,2,9
Q5087616,Chatham,PLACE_ON002006,CSD,Chatham,ON,1871,1871,1,9
Q5087616,Chatham,PLACE_ON002007_1871,CSD,"Chatham, Town—Ville",ON,1871,1871,1,9
Q5087616,Chatham,PLACE_ON079002_1881,CSD,"Chatham, Town—Ville",ON,1881,1891,2,9
Q5087616,Chatham,PLACE_ON180007_1881,CSD,Chatham,ON,1881,1881,1,9
Q5087616,Chatham,PLACE_ON045003,CSD,Chatham,ON,1891,1901,2,9
Q5087616,Chatham,PLACE_ON076002_1901,CSD,"Chatham, City—Cite",ON,1901,1901,1,9
Q5087616,Chatham,PLACE_ON121012,CSD,"Chatham, C",ON,1911,1921,2,9
Q511005,Saint-Mathieu-de-Rioux,PLACE_QC193028,CSD,St. Mathieu,QC,1881,1911,4,2
Q511005,Saint-Mathieu-de-Rioux,PLACE_QC084015,CSD,St. Mathieu,QC,1921,1921,1,2
Q5138844,Cobden,PLACE_ON110010_1901,CSD,"Cobden, Village",ON,1901,1901,1,3
Q5138844,Cobden,PLACE_ON116017_1911,CSD,Cobden vl,ON,1911,1911,1,3
Q5138844,Cobden,PLACE_ON142039,CSD,"Cobden, VL",ON,1911,1921,2,3
Q5142112,Colchester,PLACE_ON001004,CSD,Colchester,ON,1851,1871,3,2
Q5142112,Colchester,PLACE_ON110003_1911,CSD,Colchester S,ON,1881,1921,5,2
Q5142969,Coleman,PLACE_AB003015,CSD,Coleman vl (T8 R4 MW5),AB,1911,1911,1,2
Q5142969,Coleman,PLACE_AB190022_1921,CSD,"Coleman, T-V",AB,1921,1921,1,2
Q517797,Trochu,PLACE_AB005021,CSD,Trochu vl (T33 R23 MW4),AB,1911,1911,1,2
Q517797,Trochu,PLACE_AB194043_1921,CSD,"Trochu, VL",AB,1921,1921,1,2
Q5179752,Cowley,PLACE_AB003016,CSD,Cowley vl (T7 R1 MW5),AB,1911,1911,1,2
Q5179752,Cowley,PLACE_AB190032_1921,CSD,"Cowley, VL",AB,1921,1921,1,2
Q518076,Verdun,PLACE_QC155022,CSD,"Verdun, Village",QC,1881,1891,2,4
Q518076,Verdun,PLACE_QC157024_1901,CSD,"Verdun, Village",QC,1901,1901,1,4
Q518076,Verdun,PLACE_QC162020_1911,CSD,Verdun t-v,QC,1911,1911,1,4
Q518076,Verdun,PLACE_QC076015_1921,CSD,"Verdun, C",QC,1921,1921,1,4
Q5183905,Creemore,PLACE_ON144028,CSD,"Creemore, VL",ON,1891,1921,3,2
Q5183905,Creemore,PLACE_ON114003_1901,CSD,"Creemore, Village",ON,1901,1901,1,2
Q5214646,Dana,PLACE_SK209011,CSD,Dana vl (T38 R26 MW2),SK,1911,1911,1,2
Q5214646,Dana,PLACE_SK185037_1921,CSD,"Dana, VL",SK,1921,1921,1,2
Q5254275,Delmas,PLACE_SK208033,CSD,"Delmas vl (Tpts 45,46 R18 MW3)",SK,1911,1911,1,2
Q5254275,Delmas,PLACE_SK182030_1921,CSD,"Delmas, VL",SK,1921,1921,1,2
Q5260798,Depot Harbour,PLACE_ON108037,CSD,Depot Harbour vl,ON,1911,1911,1,2
Q5260798,Depot Harbour,PLACE_ON108049_1911,CSD,Depot Harbour vl,ON,1911,1911,1,2
Q5270746,Diamond City,PLACE_AB004013,CSD,Diamond City vl (T10 R21 MW4),AB,1911,1911,1,2
Q5270746,Diamond City,PLACE_AB190023_1921,CSD,"Diamond City, T-V",AB,1921,1921,1,2
Q52999,Newmarket,PLACE_ON099001_1871,CSD,"Newmarket, Town—Ville",ON,1871,1901,4,2
Q52999,Newmarket,PLACE_ON154015,CSD,"Newmarket, T-V",ON,1911,1921,2,2
Q5316491,Durham County,CD_ON_Durham,CD,Durham,ON,1851,1921,4,2
Q5316491,Durham County,CD_ON_Durham_1861,CD,Durham,ON,1861,1861,1,2
Q5325107,Eagle Head,PLACE_NS040004_1891,CSD,Eagle Head,NS,1891,1891,1,2
Q5325107,Eagle Head,PLACE_NS017004,CSD,Eagle Head,NS,1911,1921,2,2
Q5329203,East Pubnico,PLACE_NS044016,CSD,Pubnico E,NS,1891,1891,1,2
Q5329203,East Pubnico,PLACE_NS042015_1901,CSD,"Pubnico, East—Est",NS,1901,1901,1,2
Q5380850,Entwistle,PLACE_AB002014,CSD,Entwhistle vl (T53 R7 MW5),AB,1911,1911,1,2
Q5380850,Entwistle,PLACE_AB200025_1921,CSD,"Entwistle, VL",AB,1921,1921,1,2
Q5395810,Erskine,PLACE_AB005015,CSD,Erskine vl (T39 R20 MW4),AB,1911,1911,1,2
Q5395810,Erskine,PLACE_AB196040_1921,CSD,"Erskine, VL",AB,1921,1921,1,2
Q540163,Sainte-Anne-de-Sorel,PLACE_QC061004_1881,CSD,Ste. Anne,QC,1881,1881,1,2
Q540163,Sainte-Anne-de-Sorel,PLACE_QC082002,CSD,Ste. Anne de Sorel,QC,1891,1921,4,2
Q5420085,Exeter,PLACE_ON088003_1881,CSD,"Exeter, Village",ON,1881,1901,3,3
Q5420085,Exeter,PLACE_ON082009_1911,CSD,Exeter vl,ON,1911,1911,1,3
Q5420085,Exeter,PLACE_ON119024_1921,CSD,"Exeter, VL",ON,1921,1921,1,3
Q543098,Sunbury County,CD_NB_Sunbury,CD,Sunbury,NB,1871,1891,3,2
Q543098,Sunbury County,CD_NB_Sunbury_1921,CD,Sunbury,NB,1921,1921,1,2
Q5432062,Fall River,PLACE_NS045007,CSD,Fall River,NS,1901,1911,2,2
Q5432062,Fall River,PLACE_NS011007_1921,CSD,Fall River (Waverly Corner),NS,1921,1921,1,2
Q543997,Arnprior,PLACE_ON111002_1881,CSD,"Arnprior, Village",ON,1861,1901,5,2
Q543997,Arnprior,PLACE_ON142036_1921,CSD,"Arnprior, T-V",ON,1921,1921,1,2
Q5443310,Fenelon Falls,PLACE_ON149015,CSD,"Fenelon Falls, VL",ON,1881,1921,5,2
Q5443310,Fenelon Falls,PLACE_ON129035_1911,CSD,Fenelon Falls vl,ON,1911,1911,1,2
Q5463805,Foam Lake No. 276,PLACE_SK180005_1921,CSD,276. Beaver,SK,1921,1921,1,2
Q5463805,Foam Lake No. 276,PLACE_SK180009_1921,CSD,306. Foam Lake,SK,1921,1921,1,2
Q5468772,Forest,PLACE_ON179017_1881,CSD,"Forest, Village",ON,1881,1881,1,2
Q5468772,Forest,PLACE_ON122013,CSD,"Forest, T-V",ON,1891,1921,4,2
Q5473159,Forward,PLACE_SK214021,CSD,Forward vl (T8 R18 MW2),SK,1911,1911,1,2
Q5473159,Forward,PLACE_SK172034_1921,CSD,"Forward, VL",SK,1921,1921,1,2
Q5484817,Frank,PLACE_AB003017,CSD,Frank vl (T7 R3 MW5),AB,1911,1911,1,2
Q5484817,Frank,PLACE_AB190033_1921,CSD,"Frank, VL",AB,1921,1921,1,2
Q551124,Foam Lake,PLACE_NT203038,CSD,Foam Lake,NT,1901,1901,1,3
Q551124,Foam Lake,PLACE_SK209015,CSD,Foam Lake vl (T30 R14 MW2),SK,1911,1911,1,3
Q551124,Foam Lake,PLACE_SK180023_1921,CSD,"Foam Lake, VL",SK,1921,1921,1,3
Q5533651,Gentilly,PLACE_QC066006,CSD,Gentilly,QC,1851,1851,1,5
Q5533651,Gentilly,PLACE_QC038003,CSD,Gentilly,QC,1861,1861,1,5
Q5533651,Gentilly,PLACE_QC179003,CSD,Gentilly,QC,1891,1901,2,5
Q5533651,Gentilly,PLACE_QC184002_1911,CSD,Gentilly,QC,1911,1911,1,5
Q5533651,Gentilly,PLACE_QC078002_1921,CSD,Gentilly,QC,1921,1921,1,5
Q5567507,Gleichen,PLACE_AB004014,CSD,Gleichen vl (T22 R4 MW4),AB,1911,1911,1,2
Q5567507,Gleichen,PLACE_AB194028_1921,CSD,"Gleichen, T-V",AB,1921,1921,1,2
Q5572083,Gloucester,PLACE_ON118004_1911,CSD,Gloucester,ON,1851,1911,7,2
Q5572083,Gloucester,PLACE_ON105002_1921,CSD,Gloucester,ON,1921,1921,1,2
Q559147,Essex,PLACE_ON060005_1901,CSD,"Essex, Town—Ville",ON,1901,1901,1,2
Q559147,Essex,PLACE_ON110018,CSD,"Essex, T-V",ON,1911,1921,2,2
Q5594542,Grand Falls Parish,PLACE_NB181004,CSD,Grand Falls,NB,1871,1871,1,3
Q5594542,Grand Falls Parish,PLACE_NB023004_1881,CSD,Grand Falls,NB,1881,1901,3,3
Q5594542,Grand Falls Parish,PLACE_NB034004,CSD,Grand Falls,NB,1911,1921,2,3
Q5594818,Grand Narrows,PLACE_NS039013,CSD,Grand Narrows,NS,1881,1911,4,3
Q5594818,Grand Narrows,PLACE_NS043007,CSD,Grand Narrows,NS,1881,1891,2,3
Q5594818,Grand Narrows,PLACE_NS006006_1921,CSD,Grand Narrows,NS,1921,1921,1,3
Q5597617,Grassy Lake,PLACE_AB004015,CSD,Grassy Lake vl (T10 R13 MW4),AB,1911,1911,1,2
Q5597617,Grassy Lake,PLACE_AB189028_1921,CSD,"Grassy Lake, VL",AB,1921,1921,1,2
Q5608771,Griffin,PLACE_SK207020,CSD,Griffin vl (T8 R11 MW2),SK,1911,1911,1,2
Q5608771,Griffin,PLACE_SK172036_1921,CSD,"Griffin, VL",SK,1921,1921,1,2
Q5614890,Guernsey,PLACE_SK209018,CSD,Guernsey vl (T33 R23 MW2),SK,1911,1911,1,2
Q5614890,Guernsey,PLACE_SK181042_1921,CSD,"Guernsey, VL",SK,1921,1921,1,2
Q5680222,Hastings,PLACE_ON123009,CSD,"Hastings, Village",ON,1881,1881,1,4
Q5680222,Hastings,PLACE_ON125008,CSD,"Hastings, Village",ON,1881,1881,1,4
Q5680222,Hastings,PLACE_ON095006,CSD,"Hastings, Village",ON,1891,1901,2,4
Q5680222,Hastings,PLACE_ON132015,CSD,"Hastings, VL",ON,1911,1921,2,4
Q570807,Athens,PLACE_ON083001_1891,CSD,"Athens, Village",ON,1891,1901,2,3
Q570807,Athens,PLACE_ON058005_1911,CSD,Athens vl,ON,1911,1911,1,3
Q570807,Athens,PLACE_ON124013_1921,CSD,"Athens, VL",ON,1921,1921,1,3
Q5731326,Hensall,PLACE_ON074003_1901,CSD,"Hensall, Village",ON,1901,1901,1,3
Q5731326,Hensall,PLACE_ON082010_1911,CSD,Hensall vl,ON,1911,1911,1,3
Q5731326,Hensall,PLACE_ON119025_1921,CSD,"Hensall, VL",ON,1921,1921,1,3
Q573201,Arcola,PLACE_SK207004,CSD,Arcola t-v,SK,1911,1911,1,2
Q573201,Arcola,PLACE_SK171022_1921,CSD,"Arcola, T-V",SK,1921,1921,1,2
Q573968,Bow Island,PLACE_AB004011,CSD,Bow Island vl (T10 R11 MW4),AB,1911,1911,1,3
Q573968,Bow Island,PLACE_AB189022,CSD,94. Bow Island,AB,1921,1921,1,3
Q573968,Bow Island,PLACE_AB189024_1921,CSD,"Bow Island, T-V",AB,1921,1921,1,3
Q575483,Antigonish,PLACE_NS021003,CSD,Antigonish,NS,1871,1881,2,3
Q575483,Antigonish,PLACE_NS005019,CSD,"Antigonish, T-V",NS,1891,1921,4,3
Q575483,Antigonish,PLACE_NS027002,CSD,"Antigonish, Village",NS,1891,1891,1,3
Q579689,Morden,PLACE_MB009019,CSD,"Morden, Town—Ville",MB,1891,1891,1,4
Q579689,Morden,PLACE_MB007013_1901,CSD,"Morden, Village",MB,1901,1901,1,4
Q579689,Morden,PLACE_MB017002_1911,CSD,Morden t-v,MB,1911,1911,1,4
Q579689,Morden,PLACE_MB156011_1921,CSD,"Morden, T-V",MB,1921,1921,1,4
Q581975,Lot 48,PLACE_PE136016,CSD,Township No. 48,PE,1871,1891,3,2
Q581975,Lot 48,PLACE_PE003015,CSD,Township 48,PE,1901,1921,3,2
Q58337,Banff,PLACE_NT202006,CSD,Banff,NT,1901,1901,1,3
Q58337,Banff,PLACE_AB001010,CSD,Banff vl (T26 R12 MW5),AB,1911,1911,1,3
Q58337,Banff,PLACE_AB194025_1921,CSD,Banff (not inc),AB,1921,1921,1,3
Q585387,Lot 67,PLACE_PE136024,CSD,Township No. 67,PE,1871,1891,3,3
Q585387,Lot 67,PLACE_PE133012_1901,CSD,Township 67,PE,1901,1901,1,3
Q585387,Lot 67,PLACE_PE003023,CSD,Township 67,PE,1911,1921,2,3
Q588931,Gagetown,PLACE_NB033018,CSD,Gagetown vl,NB,1911,1911,1,2
Q588931,Gagetown,PLACE_NB030011_1921,CSD,"Gagetown, T-V",NB,1921,1921,1,2
Q5926907,Hubbards,PLACE_NS045014,CSD,Hubbard Cove,NS,1901,1911,2,2
Q5926907,Hubbards,PLACE_NS011014_1921,CSD,Hubbard Cove (North Shore),NS,1921,1921,1,2
Q594989,Stoughton,PLACE_SK207033,CSD,Stoughton vl (T8 R8 MW2),SK,1911,1911,1,2
Q594989,Stoughton,PLACE_SK171044_1921,CSD,"Stoughton, VL",SK,1921,1921,1,2
Q605427,Melville,PLACE_SK215005,CSD,Melville t-v,SK,1911,1911,1,2
Q605427,Melville,PLACE_SK175025_1921,CSD,"Melville, T-V",SK,1921,1921,1,2
Q6074292,Irvine,PLACE_AB004016,CSD,Irvine vl (T11 R2 MW4),AB,1911,1911,1,2
Q6074292,Irvine,PLACE_AB189025_1921,CSD,"Irvine, T-V",AB,1921,1921,1,2
Q608478,Magrath,PLACE_AB004006,CSD,Magrath t-v,AB,1911,1911,1,2
Q608478,Magrath,PLACE_AB190026_1921,CSD,"Magrath, T-V",AB,1921,1921,1,2
Q6127957,James,PLACE_ON099083_1911,CSD,James,ON,1911,1911,1,2
Q6127957,James,PLACE_ON148093,CSD,James,ON,1911,1921,2,2
Q613870,Port Hope,PLACE_ON006007_1851,CSD,Port Hope,ON,1851,1851,1,3
Q613870,Port Hope,PLACE_ON069009_1861,CSD,"Port Hope, Town of",ON,1861,1861,1,3
Q613870,Port Hope,PLACE_ON108008_1911,CSD,"Port Hope, T-V",ON,1871,1921,6,3
Q61432,Brandon,PLACE_MB006002,CSD,"Brandon, City—Cité",MB,1891,1901,2,3
Q61432,Brandon,PLACE_MB015004,CSD,Brandon c,MB,1911,1911,1,3
Q61432,Brandon,PLACE_MB161010_1921,CSD,"Brandon, C",MB,1921,1921,1,3
Q615044,St. François Xavier,PLACE_MB011015,CSD,St. François-Xavier,MB,1881,1901,2,4
Q615044,St. François Xavier,PLACE_MB006014_1891,CSD,St. François-Xavier,MB,1891,1891,1,4
Q615044,St. François Xavier,PLACE_MB018008,CSD,St. Francois Xavier pr,MB,1911,1911,1,4
Q615044,St. François Xavier,PLACE_MB163006_1921,CSD,St. Francois Xavier,MB,1921,1921,1,4
Q6161674,Jasmin,PLACE_SK209022,CSD,Jasmin vl (T26 R12 MW2),SK,1911,1911,1,2
Q6161674,Jasmin,PLACE_SK180027_1921,CSD,"Jasmin, VL",SK,1921,1921,1,2
Q619597,Battleford,PLACE_NT205005,CSD,"Battleford, South—Sud",NT,1901,1901,1,3
Q619597,Battleford,PLACE_SK208025,CSD,Battleford t-v,SK,1911,1911,1,3
Q619597,Battleford,PLACE_SK182021_1921,CSD,"Battleford, T-V",SK,1921,1921,1,3
Q619819,Aberdeen,PLACE_SK216009,CSD,Aberdeen vl (T39 R2 MW3),SK,1911,1911,1,2
Q619819,Aberdeen,PLACE_SK185031_1921,CSD,"Aberdeen, VL",SK,1921,1921,1,2
Q619937,Swift Current,PLACE_NT204071,CSD,Swift Current,NT,1891,1901,2,3
Q619937,Swift Current,PLACE_SK211006,CSD,Swift Current t-v,SK,1911,1911,1,3
Q619937,Swift Current,PLACE_SK178025_1921,CSD,"Swift Current, C",SK,1921,1921,1,3
Q620726,Dundas,PLACE_ON104005,CSD,"Dundas, Town of",ON,1851,1861,2,4
Q620726,Dundas,PLACE_ON148001,CSD,"Dundas, Town—Ville",ON,1871,1881,2,4
Q620726,Dundas,PLACE_ON128004_1891,CSD,"Dundas, Town—Ville",ON,1891,1901,2,4
Q620726,Dundas,PLACE_ON153010_1911,CSD,"Dundas, T-V",ON,1911,1921,2,4
Q63242331,Ascot,PLACE_QC076007,CSD,Ascot,QC,1851,1851,1,6
Q63242331,Ascot,PLACE_QC064001_1861,CSD,Ascot,QC,1861,1861,1,6
Q63242331,Ascot,PLACE_QC140003,CSD,Ascot,QC,1871,1871,1,6
Q63242331,Ascot,PLACE_QC193001,CSD,Ascot,QC,1881,1901,3,6
Q63242331,Ascot,PLACE_QC198001,CSD,Ascot,QC,1911,1911,1,6
Q63242331,Ascot,PLACE_QC088001,CSD,Ascot,QC,1921,1921,1,6
Q63242345,Aylwin,PLACE_QC205002,CSD,Aylwin,QC,1861,1911,6,2
Q63242345,Aylwin,PLACE_QC057002_1921,CSD,Aylwin,QC,1921,1921,1,2
Q63242425,Baskatong,PLACE_QC205003,CSD,Baskatong,QC,1871,1911,2,2
Q63242425,Baskatong,PLACE_QC057003_1921,CSD,Baskatong,QC,1921,1921,1,2
Q63242573,Bouchette,PLACE_QC205004,CSD,Bouchette,QC,1861,1911,6,2
Q63242573,Bouchette,PLACE_QC057004_1921,CSD,Bouchette,QC,1921,1921,1,2
Q63242700,Buckingham,PLACE_QC067004,CSD,Buckingham,QC,1851,1851,1,7
Q63242700,Buckingham,PLACE_QC039012,CSD,Buckingham,QC,1861,1861,1,7
Q63242700,Buckingham,PLACE_QC097001,CSD,Buckingham,QC,1871,1881,2,7
Q63242700,Buckingham,PLACE_QC176010,CSD,Buckingham,QC,1891,1891,1,7
Q63242700,Buckingham,PLACE_QC160003_1901,CSD,Buckingham,QC,1901,1901,1,7
Q63242700,Buckingham,PLACE_QC165008_1911,CSD,Buckingham,QC,1911,1911,1,7
Q63242700,Buckingham,PLACE_QC062008_1921,CSD,Buckingham,QC,1921,1921,1,7
Q63242734,Carleton,PLACE_QC044001_1911,CSD,Carleton,QC,1851,1921,7,2
Q63242734,Carleton,PLACE_QC038009_1881,CSD,"Carleton, Township",QC,1881,1881,1,2
Q63242812,Chicoutimi,PLACE_QC154004,CSD,Chicoutimi,QC,1891,1911,3,2
Q63242812,Chicoutimi,PLACE_QC050003,CSD,"Chicoutimi, par.",QC,1921,1921,1,2
Q63242978,Denholm,PLACE_QC205006,CSD,Denholm,QC,1861,1911,4,2
Q63242978,Denholm,PLACE_QC057006_1921,CSD,Denholm,QC,1921,1921,1,2
Q63242981,Derry,PLACE_QC067008_1851,CSD,Derry,QC,1851,1851,1,2
Q63242981,Derry,PLACE_QC062015,CSD,Derry,QC,1871,1921,3,2
Q63243054,Dorion,PLACE_QC185010_1911,CSD,Dorion,QC,1911,1911,1,2
Q63243054,Dorion,PLACE_QC079012,CSD,Dorion,QC,1921,1921,1,2
Q63243118,Eardley,PLACE_QC205007,CSD,Eardley,QC,1851,1911,7,2
Q63243118,Eardley,PLACE_QC057007_1921,CSD,Eardley,QC,1921,1921,1,2
Q63243199,Garthby,PLACE_QC076019_1851,CSD,Garthby,QC,1851,1851,1,2
Q63243199,Garthby,PLACE_QC099003_1901,CSD,Garthby,QC,1861,1921,5,2
