measurement_id:ID,:LABEL,measurement_type,year:int
BORDER_MEAS_ON088010_ON095001_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON088010_ON088012_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON088011_ON093002_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON088011_ON088012_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON088012_ON093002_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON088012_ON093003_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON088005_ON088006_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON088001_ON088008_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON088001_ON088007_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON088001_ON093011_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON088001_ON088011_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON088001_ON093002_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON088007_ON088008_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON088007_ON088011_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON088008_ON088009_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON088008_ON093011_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON089001_ON089006_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON089001_ON089007_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON089001_ON105002_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON089001_ON100014_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON089001_ON089009_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON089001_ON100006_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON089002_ON089009_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON089002_ON100006_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON089002_ON098014_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON089002_ON100003_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON089002_ON089005_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON089005_ON098014_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON089005_ON098011_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON089005_ON100004_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON089007_ON089010_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON089007_ON105003_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON089007_ON105002_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON089009_ON105002_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON089009_ON100006_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON089009_ON098014_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON089010_ON105007_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON089010_ON105010_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON089004_ON089010_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON089004_ON089006_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON089004_ON105008_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON089004_ON105007_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON089004_ON089012_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON089006_ON089011_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON089006_ON089010_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON089006_ON089007_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON089006_ON089008_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON089006_ON089012_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON089012_ON089013_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON089011_ON089012_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON111001_ON111004_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON111001_ON111003_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON111001_ON111002_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON111003_ON111005_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON111003_ON111004_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON111004_ON111005_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON090001_ON090010_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON090001_ON090012_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON090001_ON090013_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON090001_ON090002_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON090001_ON101011_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON090002_ON090010_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON090002_ON101002_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON090002_ON101011_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON090006_ON090009_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON090006_ON090014_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON090006_ON092002_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON090006_ON092001_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON090013_ON090014_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON090013_ON092004_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON090013_ON101011_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON090014_ON092002_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON090014_ON092004_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON090012_ON090013_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON090004_ON090014_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON090003_ON090008_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON090003_ON090007_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON090003_ON090011_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON090007_ON090008_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON090007_ON090011_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON090007_ON090010_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON090010_ON090011_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON090010_ON090012_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON090009_ON090011_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON090009_ON090014_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON090011_ON090012_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON090011_ON090013_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON090005_ON090009_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON090005_ON090011_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON091001_ON091004_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON091001_ON091007_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON091001_ON091003_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON091001_ON105009_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON091001_ON105006_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON091001_ON098010_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON091001_ON098001_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON091001_ON098018_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON091003_ON091004_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON091003_ON103005_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON091003_ON103007_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON091003_ON098010_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON091004_ON091006_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON091004_ON091007_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON091004_ON103005_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON091006_ON105001_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON091006_ON091007_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON091007_ON105001_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON091007_ON105009_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON091002_ON091004_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON091005_ON091006_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON092003_ON092004_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON092003_ON092013_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON092003_ON101011_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON092003_ON092005_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON092003_ON101010_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON092003_ON092011_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON092005_ON092007_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON092005_ON092013_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON092005_ON092011_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON092005_ON092009_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON092005_ON092006_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON092006_ON092011_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON092006_ON092009_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON092006_ON092014_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON092011_ON101010_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON092011_ON103011_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON092014_ON103011_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON092014_ON103012_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON092001_ON092002_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON092001_ON092012_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON092001_ON092007_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON092002_ON092004_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON092002_ON092007_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON092002_ON092013_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON092002_ON092005_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON092004_ON092013_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON092004_ON101011_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON092007_ON092008_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON092007_ON092010_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON092007_ON092009_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON092008_ON092009_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON092009_ON092010_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON093002_ON093011_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON093002_ON093005_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON093002_ON093003_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON093003_ON093005_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON093003_ON093999_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON093999_ON107000_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON093004_ON093011_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON093004_ON093012_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON093004_ON093013_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON093004_ON093005_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON093005_ON093013_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON093005_ON093008_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON093005_ON093007_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON093005_ON093999_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON093011_ON093012_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON093007_ON093008_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON093007_ON093999_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON093007_ON100016_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON093007_ON093014_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON093006_ON100007_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON093006_ON093013_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON093006_ON093008_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON093008_ON100007_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON093008_ON093013_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON093008_ON100017_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON093008_ON100016_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON093010_ON093011_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON093010_ON093012_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON093010_ON093013_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON088009_ON093010_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON088009_ON093011_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON093013_ON100007_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON094001_ON094008_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON094001_ON094007_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON094001_ON094006_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON094001_ON094002_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON094002_ON094008_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON094002_ON094004_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON094002_ON094006_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON094003_ON094004_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON094003_QC057004_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON094003_QC057002_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON094004_ON094006_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON094004_ON094005_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON094007_ON094008_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON094007_ON097002_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON094008_ON097001_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON094008_ON099005_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON094008_ON097002_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON095001_ON095004_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON095001_ON095007_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON095002_ON095003_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON095002_ON095005_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON095003_ON095004_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON095003_ON095006_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON095003_ON095007_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON095003_ON095005_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON095004_ON095007_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON096003_ON096008_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON096003_ON096018_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON096003_ON096009_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON096003_ON096021_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON096003_ON107000_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON096002_ON096003_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON096002_ON096021_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON096002_ON107000_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON096002_ON096019_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON096002_ON096014_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON096007_ON096009_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON096007_ON096021_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON096007_ON096017_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON096007_ON096019_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON096007_ON096020_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON096016_ON107000_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON096017_ON096020_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON096019_ON096021_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON096019_ON096020_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON096013_ON096019_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON096001_ON096005_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON096001_ON096006_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON096001_ON096009_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON096001_ON096010_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON096001_ON096007_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON096001_ON096017_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON096006_ON096011_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON096006_ON096010_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON096005_ON096999_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON096005_ON096018_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON096005_ON096006_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON096005_ON096009_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON096008_ON096018_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON096008_ON107000_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON096009_ON096018_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON096009_ON096021_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON096018_ON096999_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON096010_ON096011_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON096010_ON096015_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON096010_ON096017_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON096004_ON096011_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON097001_ON099003_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON097001_ON097004_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON097001_ON099005_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON097001_ON097003_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON097001_ON097002_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON097002_ON097003_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON097003_ON097004_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON067002_ON067009_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON067002_ON067008_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON067002_ON111003_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON067002_ON111001_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON067002_ON111002_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON067002_ON097003_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON067009_ON068004_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON067009_ON068006_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON067009_ON074003_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON067009_ON097004_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON067009_ON097003_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON097004_ON099003_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON098014_ON105002_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON098014_ON098015_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON098014_ON098017_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON098014_ON098999_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON098009_ON098015_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON098009_ON098014_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON098009_ON098017_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON098017_ON098020_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON098017_ON098999_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON098006_ON098016_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON098006_ON098021_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON098006_ON098009_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON098006_ON098017_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON098013_ON098019_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON098013_ON098016_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON098015_ON105004_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON098015_ON105002_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON098015_ON098021_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON098016_ON098019_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON098016_ON098021_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON098004_ON098013_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON110001_ON110003_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON110001_ON110002_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON110005_ON110006_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON110003_ON110005_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON110003_ON110004_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON110006_ON110007_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON110002_ON110004_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON110002_ON110007_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON110004_ON110006_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON110004_ON110007_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON101008_ON101011_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON101008_ON101009_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON101008_ON101012_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON101008_ON103008_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON101008_ON103015_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON101010_ON101011_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON101010_ON101012_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON101010_ON103014_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON101012_ON103015_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON101012_ON103014_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON101001_ON101007_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON101001_ON101008_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON101002_ON104004_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON101002_ON101011_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON101002_ON101003_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON101002_ON101009_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON101002_ON103016_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON101009_ON101011_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON101009_ON103016_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON101009_ON103008_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON101005_ON101009_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON101006_ON101009_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON103002_ON103014_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON103002_ON103011_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON103002_ON103012_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON103002_ON103010_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON103011_ON103014_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON103011_ON103012_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON103014_ON103015_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON103004_ON103016_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON103004_ON103008_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON103004_ON103013_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON103004_ON103005_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON103004_ON103007_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON103005_ON103007_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON103008_ON103016_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON103008_ON103009_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON103008_ON103015_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON103008_ON103013_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON103013_ON103015_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON103013_ON103014_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON103016_ON104004_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON103016_ON104007_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON103016_ON104006_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON104001_ON104008_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON104001_ON104002_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON104001_ON104005_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON104001_ON104004_1861,E16_Measurement,shared_border_length,1861
BORDER_MEAS_ON104001_ON104007_1861,E16_Measurement,shared_border_length,1861
