identifier_id:ID,:LABEL,value,identifier_type,year:int
TCPUID_QC152005_1911,E42_Identifier,QC152005,TCP_UID,1911
TCPUID_QC048005_1921,E42_Identifier,QC048005,TCP_UID,1921
TCPUID_QC152006_1911,E42_Identifier,QC152006,TCP_UID,1911
TCPUID_QC152008_1911,E42_Identifier,QC152008,TCP_UID,1911
TCPUID_QC048008_1921,E42_Identifier,QC048008,TCP_UID,1921
TCPUID_QC152015_1911,E42_Identifier,QC152015,TCP_UID,1911
TCPUID_QC048016_1921,E42_Identifier,QC048016,TCP_UID,1921
TCPUID_QC152010_1911,E42_Identifier,QC152010,TCP_UID,1911
TCPUID_QC048010_1921,E42_Identifier,QC048010,TCP_UID,1921
TCPUID_QC152011_1911,E42_Identifier,QC152011,TCP_UID,1911
TCPUID_QC048011_1921,E42_Identifier,QC048011,TCP_UID,1921
TCPUID_QC152014_1911,E42_Identifier,QC152014,TCP_UID,1911
TCPUID_QC048015_1921,E42_Identifier,QC048015,TCP_UID,1921
TCPUID_QC153011_1911,E42_Identifier,QC153011,TCP_UID,1911
TCPUID_QC049014_1921,E42_Identifier,QC049014,TCP_UID,1921
TCPUID_QC153003_1911,E42_Identifier,QC153003,TCP_UID,1911
TCPUID_QC049003_1921,E42_Identifier,QC049003,TCP_UID,1921
TCPUID_QC154064_1911,E42_Identifier,QC154064,TCP_UID,1911
TCPUID_QC086005_1921,E42_Identifier,QC086005,TCP_UID,1921
TCPUID_QC149002_1901,E42_Identifier,QC149002,TCP_UID,1901
TCPUID_QC154003_1911,E42_Identifier,QC154003,TCP_UID,1911
TCPUID_QC149010_1901,E42_Identifier,QC149010,TCP_UID,1901
TCPUID_QC154007_1911,E42_Identifier,QC154007,TCP_UID,1911
TCPUID_QC154045_1911,E42_Identifier,QC154045,TCP_UID,1911
TCPUID_QC154020_1911,E42_Identifier,QC154020,TCP_UID,1911
TCPUID_QC154009_1911,E42_Identifier,QC154009,TCP_UID,1911
TCPUID_QC149015_1901,E42_Identifier,QC149015,TCP_UID,1901
TCPUID_QC154011_1911,E42_Identifier,QC154011,TCP_UID,1911
TCPUID_QC149014_1901,E42_Identifier,QC149014,TCP_UID,1901
TCPUID_QC154012_1911,E42_Identifier,QC154012,TCP_UID,1911
TCPUID_QC154005_1911,E42_Identifier,QC154005,TCP_UID,1911
TCPUID_QC149016_1901,E42_Identifier,QC149016,TCP_UID,1901
TCPUID_QC154013_1911,E42_Identifier,QC154013,TCP_UID,1911
TCPUID_QC149004_1901,E42_Identifier,QC149004,TCP_UID,1901
TCPUID_QC154019_1911,E42_Identifier,QC154019,TCP_UID,1911
TCPUID_QC154014_1911,E42_Identifier,QC154014,TCP_UID,1911
TCPUID_QC154048_1911,E42_Identifier,QC154048,TCP_UID,1911
TCPUID_QC154021_1911,E42_Identifier,QC154021,TCP_UID,1911
TCPUID_QC154046_1911,E42_Identifier,QC154046,TCP_UID,1911
TCPUID_QC154049_1911,E42_Identifier,QC154049,TCP_UID,1911
TCPUID_QC154026_1911,E42_Identifier,QC154026,TCP_UID,1911
TCPUID_QC154027_1911,E42_Identifier,QC154027,TCP_UID,1911
TCPUID_QC050014_1921,E42_Identifier,QC050014,TCP_UID,1921
TCPUID_QC154032_1911,E42_Identifier,QC154032,TCP_UID,1911
TCPUID_QC154033_1911,E42_Identifier,QC154033,TCP_UID,1911
TCPUID_QC149031_1901,E42_Identifier,QC149031,TCP_UID,1901
TCPUID_QC154022_1911,E42_Identifier,QC154022,TCP_UID,1911
TCPUID_QC154036_1911,E42_Identifier,QC154036,TCP_UID,1911
TCPUID_QC154015_1911,E42_Identifier,QC154015,TCP_UID,1911
TCPUID_QC149032_1901,E42_Identifier,QC149032,TCP_UID,1901
TCPUID_QC154037_1911,E42_Identifier,QC154037,TCP_UID,1911
TCPUID_QC154038_1911,E42_Identifier,QC154038,TCP_UID,1911
TCPUID_QC154044_1911,E42_Identifier,QC154044,TCP_UID,1911
TCPUID_QC149040_1901,E42_Identifier,QC149040,TCP_UID,1901
TCPUID_QC154052_1911,E42_Identifier,QC154052,TCP_UID,1911
TCPUID_QC154058_1911,E42_Identifier,QC154058,TCP_UID,1911
TCPUID_QC154061_1911,E42_Identifier,QC154061,TCP_UID,1911
TCPUID_QC154062_1911,E42_Identifier,QC154062,TCP_UID,1911
TCPUID_QC154063_1911,E42_Identifier,QC154063,TCP_UID,1911
TCPUID_QC154065_1911,E42_Identifier,QC154065,TCP_UID,1911
TCPUID_QC154067_1911,E42_Identifier,QC154067,TCP_UID,1911
TCPUID_QC155003_1911,E42_Identifier,QC155003,TCP_UID,1911
TCPUID_QC055001_1921,E42_Identifier,QC055001,TCP_UID,1921
TCPUID_QC155004_1911,E42_Identifier,QC155004,TCP_UID,1911
TCPUID_QC155025_1911,E42_Identifier,QC155025,TCP_UID,1911
TCPUID_QC155006_1911,E42_Identifier,QC155006,TCP_UID,1911
TCPUID_QC051007_1921,E42_Identifier,QC051007,TCP_UID,1921
TCPUID_QC150011_1901,E42_Identifier,QC150011,TCP_UID,1901
TCPUID_QC155008_1911,E42_Identifier,QC155008,TCP_UID,1911
TCPUID_QC051009_1921,E42_Identifier,QC051009,TCP_UID,1921
TCPUID_QC150012_1901,E42_Identifier,QC150012,TCP_UID,1901
TCPUID_QC155009_1911,E42_Identifier,QC155009,TCP_UID,1911
TCPUID_QC150014_1901,E42_Identifier,QC150014,TCP_UID,1901
TCPUID_QC155011_1911,E42_Identifier,QC155011,TCP_UID,1911
TCPUID_QC051012_1921,E42_Identifier,QC051012,TCP_UID,1921
TCPUID_QC155012_1911,E42_Identifier,QC155012,TCP_UID,1911
TCPUID_QC155019_1911,E42_Identifier,QC155019,TCP_UID,1911
TCPUID_QC055017_1921,E42_Identifier,QC055017,TCP_UID,1921
TCPUID_QC155015_1911,E42_Identifier,QC155015,TCP_UID,1911
TCPUID_QC155018_1911,E42_Identifier,QC155018,TCP_UID,1911
TCPUID_QC155014_1911,E42_Identifier,QC155014,TCP_UID,1911
TCPUID_QC155020_1911,E42_Identifier,QC155020,TCP_UID,1911
TCPUID_QC150019_1901,E42_Identifier,QC150019,TCP_UID,1901
TCPUID_QC155022_1911,E42_Identifier,QC155022,TCP_UID,1911
TCPUID_QC051019_1921,E42_Identifier,QC051019,TCP_UID,1921
TCPUID_QC156003_1911,E42_Identifier,QC156003,TCP_UID,1911
TCPUID_QC052003_1921,E42_Identifier,QC052003,TCP_UID,1921
TCPUID_QC156012_1911,E42_Identifier,QC156012,TCP_UID,1911
TCPUID_QC052013_1921,E42_Identifier,QC052013,TCP_UID,1921
TCPUID_QC156006_1911,E42_Identifier,QC156006,TCP_UID,1911
TCPUID_QC157001_1911,E42_Identifier,QC157001,TCP_UID,1911
TCPUID_QC152002_1901,E42_Identifier,QC152002,TCP_UID,1901
TCPUID_QC157003_1911,E42_Identifier,QC157003,TCP_UID,1911
TCPUID_QC053002_1921,E42_Identifier,QC053002,TCP_UID,1921
TCPUID_QC157006_1911,E42_Identifier,QC157006,TCP_UID,1911
TCPUID_QC157007_1911,E42_Identifier,QC157007,TCP_UID,1911
TCPUID_QC053007_1921,E42_Identifier,QC053007,TCP_UID,1921
TCPUID_QC157010_1911,E42_Identifier,QC157010,TCP_UID,1911
TCPUID_QC157013_1911,E42_Identifier,QC157013,TCP_UID,1911
TCPUID_QC053014_1921,E42_Identifier,QC053014,TCP_UID,1921
TCPUID_QC157017_1911,E42_Identifier,QC157017,TCP_UID,1911
TCPUID_QC157019_1911,E42_Identifier,QC157019,TCP_UID,1911
TCPUID_QC157002_1911,E42_Identifier,QC157002,TCP_UID,1911
TCPUID_QC158001_1911,E42_Identifier,QC158001,TCP_UID,1911
TCPUID_QC038001_1921,E42_Identifier,QC038001,TCP_UID,1921
TCPUID_QC153019_1901,E42_Identifier,QC153019,TCP_UID,1901
TCPUID_QC158002_1911,E42_Identifier,QC158002,TCP_UID,1911
TCPUID_QC038002_1921,E42_Identifier,QC038002,TCP_UID,1921
TCPUID_QC153020_1901,E42_Identifier,QC153020,TCP_UID,1901
TCPUID_QC158003_1911,E42_Identifier,QC158003,TCP_UID,1911
TCPUID_QC153021_1901,E42_Identifier,QC153021,TCP_UID,1901
TCPUID_QC158037_1911,E42_Identifier,QC158037,TCP_UID,1911
TCPUID_QC038022_1921,E42_Identifier,QC038022,TCP_UID,1921
TCPUID_QC158007_1911,E42_Identifier,QC158007,TCP_UID,1911
TCPUID_QC054003_1921,E42_Identifier,QC054003,TCP_UID,1921
TCPUID_QC158022_1911,E42_Identifier,QC158022,TCP_UID,1911
TCPUID_QC054012_1921,E42_Identifier,QC054012,TCP_UID,1921
TCPUID_QC158008_1911,E42_Identifier,QC158008,TCP_UID,1911
TCPUID_QC158009_1911,E42_Identifier,QC158009,TCP_UID,1911
TCPUID_QC153008_1901,E42_Identifier,QC153008,TCP_UID,1901
TCPUID_QC158012_1911,E42_Identifier,QC158012,TCP_UID,1911
TCPUID_QC054007_1921,E42_Identifier,QC054007,TCP_UID,1921
TCPUID_QC153025_1901,E42_Identifier,QC153025,TCP_UID,1901
TCPUID_QC158014_1911,E42_Identifier,QC158014,TCP_UID,1911
TCPUID_QC158038_1911,E42_Identifier,QC158038,TCP_UID,1911
TCPUID_QC038023_1921,E42_Identifier,QC038023,TCP_UID,1921
TCPUID_QC153027_1901,E42_Identifier,QC153027,TCP_UID,1901
TCPUID_QC158016_1911,E42_Identifier,QC158016,TCP_UID,1911
TCPUID_QC158017_1911,E42_Identifier,QC158017,TCP_UID,1911
TCPUID_QC054009_1921,E42_Identifier,QC054009,TCP_UID,1921
TCPUID_QC158018_1911,E42_Identifier,QC158018,TCP_UID,1911
TCPUID_QC158019_1911,E42_Identifier,QC158019,TCP_UID,1911
TCPUID_QC158020_1911,E42_Identifier,QC158020,TCP_UID,1911
TCPUID_QC038012_1921,E42_Identifier,QC038012,TCP_UID,1921
TCPUID_QC153033_1901,E42_Identifier,QC153033,TCP_UID,1901
TCPUID_QC158025_1911,E42_Identifier,QC158025,TCP_UID,1911
TCPUID_QC038015_1921,E42_Identifier,QC038015,TCP_UID,1921
TCPUID_QC153036_1901,E42_Identifier,QC153036,TCP_UID,1901
TCPUID_QC158027_1911,E42_Identifier,QC158027,TCP_UID,1911
TCPUID_QC158029_1911,E42_Identifier,QC158029,TCP_UID,1911
TCPUID_QC038018_1921,E42_Identifier,QC038018,TCP_UID,1921
TCPUID_QC158031_1911,E42_Identifier,QC158031,TCP_UID,1911
TCPUID_QC054013_1921,E42_Identifier,QC054013,TCP_UID,1921
TCPUID_QC158040_1911,E42_Identifier,QC158040,TCP_UID,1911
TCPUID_QC054018_1921,E42_Identifier,QC054018,TCP_UID,1921
TCPUID_QC153041_1901,E42_Identifier,QC153041,TCP_UID,1901
TCPUID_QC158041_1911,E42_Identifier,QC158041,TCP_UID,1911
TCPUID_QC038025_1921,E42_Identifier,QC038025,TCP_UID,1921
TCPUID_QC159002_1911,E42_Identifier,QC159002,TCP_UID,1911
TCPUID_QC159008_1911,E42_Identifier,QC159008,TCP_UID,1911
TCPUID_QC056010_1921,E42_Identifier,QC056010,TCP_UID,1921
TCPUID_QC159009_1911,E42_Identifier,QC159009,TCP_UID,1911
TCPUID_QC056011_1921,E42_Identifier,QC056011,TCP_UID,1921
TCPUID_QC159014_1911,E42_Identifier,QC159014,TCP_UID,1911
TCPUID_QC154015_1901,E42_Identifier,QC154015,TCP_UID,1901
TCPUID_QC159019_1911,E42_Identifier,QC159019,TCP_UID,1911
TCPUID_QC159023_1911,E42_Identifier,QC159023,TCP_UID,1911
TCPUID_QC159024_1911,E42_Identifier,QC159024,TCP_UID,1911
TCPUID_QC159999_1911,E42_Identifier,QC159999,TCP_UID,1911
TCPUID_QC159026_1911,E42_Identifier,QC159026,TCP_UID,1911
TCPUID_QC157007_1901,E42_Identifier,QC157007,TCP_UID,1901
TCPUID_QC162002_1911,E42_Identifier,QC162002,TCP_UID,1911
TCPUID_QC162007_1911,E42_Identifier,QC162007,TCP_UID,1911
TCPUID_QC162022_1911,E42_Identifier,QC162022,TCP_UID,1911
TCPUID_QC162008_1911,E42_Identifier,QC162008,TCP_UID,1911
TCPUID_QC162023_1911,E42_Identifier,QC162023,TCP_UID,1911
TCPUID_QC162014_1911,E42_Identifier,QC162014,TCP_UID,1911
TCPUID_QC162025_1911,E42_Identifier,QC162025,TCP_UID,1911
TCPUID_QC162015_1911,E42_Identifier,QC162015,TCP_UID,1911
TCPUID_QC162017_1911,E42_Identifier,QC162017,TCP_UID,1911
TCPUID_QC157001_1901,E42_Identifier,QC157001,TCP_UID,1901
TCPUID_QC162024_1911,E42_Identifier,QC162024,TCP_UID,1911
TCPUID_QC162027_1911,E42_Identifier,QC162027,TCP_UID,1911
TCPUID_QC158002_1901,E42_Identifier,QC158002,TCP_UID,1901
TCPUID_QC163001_1911,E42_Identifier,QC163001,TCP_UID,1911
TCPUID_QC158003_1901,E42_Identifier,QC158003,TCP_UID,1901
TCPUID_QC163002_1911,E42_Identifier,QC163002,TCP_UID,1911
TCPUID_QC158004_1901,E42_Identifier,QC158004,TCP_UID,1901
TCPUID_QC163003_1911,E42_Identifier,QC163003,TCP_UID,1911
TCPUID_QC060004_1921,E42_Identifier,QC060004,TCP_UID,1921
TCPUID_QC163005_1911,E42_Identifier,QC163005,TCP_UID,1911
TCPUID_QC158009_1901,E42_Identifier,QC158009,TCP_UID,1901
TCPUID_QC163008_1911,E42_Identifier,QC163008,TCP_UID,1911
TCPUID_QC158010_1901,E42_Identifier,QC158010,TCP_UID,1901
TCPUID_QC163009_1911,E42_Identifier,QC163009,TCP_UID,1911
TCPUID_QC060010_1921,E42_Identifier,QC060010,TCP_UID,1921
TCPUID_QC163012_1911,E42_Identifier,QC163012,TCP_UID,1911
TCPUID_QC163013_1911,E42_Identifier,QC163013,TCP_UID,1911
TCPUID_QC060014_1921,E42_Identifier,QC060014,TCP_UID,1921
TCPUID_QC164001_1911,E42_Identifier,QC164001,TCP_UID,1911
TCPUID_QC164002_1911,E42_Identifier,QC164002,TCP_UID,1911
TCPUID_QC061002_1921,E42_Identifier,QC061002,TCP_UID,1921
TCPUID_QC164016_1911,E42_Identifier,QC164016,TCP_UID,1911
TCPUID_QC061016_1921,E42_Identifier,QC061016,TCP_UID,1921
TCPUID_QC159010_1901,E42_Identifier,QC159010,TCP_UID,1901
TCPUID_QC164009_1911,E42_Identifier,QC164009,TCP_UID,1911
TCPUID_QC061009_1921,E42_Identifier,QC061009,TCP_UID,1921
TCPUID_QC159013_1901,E42_Identifier,QC159013,TCP_UID,1901
TCPUID_QC164012_1911,E42_Identifier,QC164012,TCP_UID,1911
TCPUID_QC061012_1921,E42_Identifier,QC061012,TCP_UID,1921
TCPUID_QC164013_1911,E42_Identifier,QC164013,TCP_UID,1911
TCPUID_QC061013_1921,E42_Identifier,QC061013,TCP_UID,1921
TCPUID_QC165043_1911,E42_Identifier,QC165043,TCP_UID,1911
TCPUID_QC062051_1921,E42_Identifier,QC062051,TCP_UID,1921
TCPUID_QC165001_1911,E42_Identifier,QC165001,TCP_UID,1911
TCPUID_QC062001_1921,E42_Identifier,QC062001,TCP_UID,1921
TCPUID_QC160001_1901,E42_Identifier,QC160001,TCP_UID,1901
TCPUID_QC165002_1911,E42_Identifier,QC165002,TCP_UID,1911
TCPUID_QC062002_1921,E42_Identifier,QC062002,TCP_UID,1921
TCPUID_QC165003_1911,E42_Identifier,QC165003,TCP_UID,1911
TCPUID_QC062003_1921,E42_Identifier,QC062003,TCP_UID,1921
TCPUID_QC165004_1911,E42_Identifier,QC165004,TCP_UID,1911
TCPUID_QC165008_1911,E42_Identifier,QC165008,TCP_UID,1911
TCPUID_QC165055_1911,E42_Identifier,QC165055,TCP_UID,1911
TCPUID_QC165009_1911,E42_Identifier,QC165009,TCP_UID,1911
TCPUID_QC160007_1901,E42_Identifier,QC160007,TCP_UID,1901
TCPUID_QC165050_1911,E42_Identifier,QC165050,TCP_UID,1911
TCPUID_QC062059_1921,E42_Identifier,QC062059,TCP_UID,1921
TCPUID_QC165014_1911,E42_Identifier,QC165014,TCP_UID,1911
TCPUID_QC062018_1921,E42_Identifier,QC062018,TCP_UID,1921
TCPUID_QC165051_1911,E42_Identifier,QC165051,TCP_UID,1911
TCPUID_QC062061_1921,E42_Identifier,QC062061,TCP_UID,1921
TCPUID_QC160010_1901,E42_Identifier,QC160010,TCP_UID,1901
TCPUID_QC165017_1911,E42_Identifier,QC165017,TCP_UID,1911
TCPUID_QC062021_1921,E42_Identifier,QC062021,TCP_UID,1921
TCPUID_QC160012_1901,E42_Identifier,QC160012,TCP_UID,1901
TCPUID_QC165018_1911,E42_Identifier,QC165018,TCP_UID,1911
TCPUID_QC160013_1901,E42_Identifier,QC160013,TCP_UID,1901
TCPUID_QC165020_1911,E42_Identifier,QC165020,TCP_UID,1911
TCPUID_QC165022_1911,E42_Identifier,QC165022,TCP_UID,1911
TCPUID_QC165023_1911,E42_Identifier,QC165023,TCP_UID,1911
TCPUID_QC062030_1921,E42_Identifier,QC062030,TCP_UID,1921
TCPUID_QC165056_1911,E42_Identifier,QC165056,TCP_UID,1911
TCPUID_QC062066_1921,E42_Identifier,QC062066,TCP_UID,1921
TCPUID_QC160020_1901,E42_Identifier,QC160020,TCP_UID,1901
TCPUID_QC165025_1911,E42_Identifier,QC165025,TCP_UID,1911
TCPUID_QC062032_1921,E42_Identifier,QC062032,TCP_UID,1921
TCPUID_QC165052_1911,E42_Identifier,QC165052,TCP_UID,1911
TCPUID_QC062062_1921,E42_Identifier,QC062062,TCP_UID,1921
TCPUID_QC165047_1911,E42_Identifier,QC165047,TCP_UID,1911
TCPUID_QC062055_1921,E42_Identifier,QC062055,TCP_UID,1921
TCPUID_QC165026_1911,E42_Identifier,QC165026,TCP_UID,1911
TCPUID_QC062033_1921,E42_Identifier,QC062033,TCP_UID,1921
TCPUID_QC165048_1911,E42_Identifier,QC165048,TCP_UID,1911
TCPUID_QC165028_1911,E42_Identifier,QC165028,TCP_UID,1911
TCPUID_QC062035_1921,E42_Identifier,QC062035,TCP_UID,1921
TCPUID_QC160025_1901,E42_Identifier,QC160025,TCP_UID,1901
TCPUID_QC165011_1911,E42_Identifier,QC165011,TCP_UID,1911
TCPUID_QC062015_1921,E42_Identifier,QC062015,TCP_UID,1921
TCPUID_QC165029_1911,E42_Identifier,QC165029,TCP_UID,1911
TCPUID_QC062036_1921,E42_Identifier,QC062036,TCP_UID,1921
TCPUID_QC160029_1901,E42_Identifier,QC160029,TCP_UID,1901
TCPUID_QC165033_1911,E42_Identifier,QC165033,TCP_UID,1911
TCPUID_QC062040_1921,E42_Identifier,QC062040,TCP_UID,1921
TCPUID_QC160031_1901,E42_Identifier,QC160031,TCP_UID,1901
TCPUID_QC165035_1911,E42_Identifier,QC165035,TCP_UID,1911
TCPUID_QC160032_1901,E42_Identifier,QC160032,TCP_UID,1901
TCPUID_QC165037_1911,E42_Identifier,QC165037,TCP_UID,1911
TCPUID_QC062045_1921,E42_Identifier,QC062045,TCP_UID,1921
TCPUID_QC165038_1911,E42_Identifier,QC165038,TCP_UID,1911
TCPUID_QC165034_1911,E42_Identifier,QC165034,TCP_UID,1911
TCPUID_QC160033_1901,E42_Identifier,QC160033,TCP_UID,1901
TCPUID_QC165040_1911,E42_Identifier,QC165040,TCP_UID,1911
TCPUID_QC160035_1901,E42_Identifier,QC160035,TCP_UID,1901
TCPUID_QC165042_1911,E42_Identifier,QC165042,TCP_UID,1911
TCPUID_QC062050_1921,E42_Identifier,QC062050,TCP_UID,1921
TCPUID_QC165045_1911,E42_Identifier,QC165045,TCP_UID,1911
TCPUID_QC062053_1921,E42_Identifier,QC062053,TCP_UID,1921
TCPUID_QC160002_1901,E42_Identifier,QC160002,TCP_UID,1901
TCPUID_QC165049_1911,E42_Identifier,QC165049,TCP_UID,1911
TCPUID_QC062057_1921,E42_Identifier,QC062057,TCP_UID,1921
TCPUID_QC160022_1901,E42_Identifier,QC160022,TCP_UID,1901
TCPUID_QC165054_1911,E42_Identifier,QC165054,TCP_UID,1911
TCPUID_QC062064_1921,E42_Identifier,QC062064,TCP_UID,1921
TCPUID_QC160037_1901,E42_Identifier,QC160037,TCP_UID,1901
TCPUID_QC165058_1911,E42_Identifier,QC165058,TCP_UID,1911
TCPUID_QC062069_1921,E42_Identifier,QC062069,TCP_UID,1921
TCPUID_QC166008_1911,E42_Identifier,QC166008,TCP_UID,1911
TCPUID_QC166009_1911,E42_Identifier,QC166009,TCP_UID,1911
TCPUID_QC166011_1911,E42_Identifier,QC166011,TCP_UID,1911
TCPUID_QC077004_1921,E42_Identifier,QC077004,TCP_UID,1921
TCPUID_QC167002_1911,E42_Identifier,QC167002,TCP_UID,1911
TCPUID_QC065002_1921,E42_Identifier,QC065002,TCP_UID,1921
TCPUID_QC167005_1911,E42_Identifier,QC167005,TCP_UID,1911
TCPUID_QC065005_1921,E42_Identifier,QC065005,TCP_UID,1921
TCPUID_QC162008_1901,E42_Identifier,QC162008,TCP_UID,1901
TCPUID_QC167006_1911,E42_Identifier,QC167006,TCP_UID,1911
TCPUID_QC065006_1921,E42_Identifier,QC065006,TCP_UID,1921
TCPUID_QC167013_1911,E42_Identifier,QC167013,TCP_UID,1911
TCPUID_QC065013_1921,E42_Identifier,QC065013,TCP_UID,1921
TCPUID_QC167008_1911,E42_Identifier,QC167008,TCP_UID,1911
TCPUID_QC065008_1921,E42_Identifier,QC065008,TCP_UID,1921
TCPUID_QC162011_1901,E42_Identifier,QC162011,TCP_UID,1901
TCPUID_QC167009_1911,E42_Identifier,QC167009,TCP_UID,1911
TCPUID_QC065009_1921,E42_Identifier,QC065009,TCP_UID,1921
TCPUID_QC168001_1911,E42_Identifier,QC168001,TCP_UID,1911
TCPUID_QC163005_1901,E42_Identifier,QC163005,TCP_UID,1901
TCPUID_QC168002_1911,E42_Identifier,QC168002,TCP_UID,1911
TCPUID_QC163009_1901,E42_Identifier,QC163009,TCP_UID,1901
TCPUID_QC168007_1911,E42_Identifier,QC168007,TCP_UID,1911
TCPUID_QC168009_1911,E42_Identifier,QC168009,TCP_UID,1911
TCPUID_QC168021_1911,E42_Identifier,QC168021,TCP_UID,1911
TCPUID_QC168017_1911,E42_Identifier,QC168017,TCP_UID,1911
TCPUID_QC168003_1911,E42_Identifier,QC168003,TCP_UID,1911
TCPUID_QC169003_1911,E42_Identifier,QC169003,TCP_UID,1911
TCPUID_QC066002_1921,E42_Identifier,QC066002,TCP_UID,1921
TCPUID_QC169005_1911,E42_Identifier,QC169005,TCP_UID,1911
TCPUID_QC169006_1911,E42_Identifier,QC169006,TCP_UID,1911
TCPUID_QC066004_1921,E42_Identifier,QC066004,TCP_UID,1921
TCPUID_QC169007_1911,E42_Identifier,QC169007,TCP_UID,1911
TCPUID_QC066006_1921,E42_Identifier,QC066006,TCP_UID,1921
TCPUID_QC169002_1911,E42_Identifier,QC169002,TCP_UID,1911
TCPUID_QC164012_1901,E42_Identifier,QC164012,TCP_UID,1901
TCPUID_QC169012_1911,E42_Identifier,QC169012,TCP_UID,1911
TCPUID_QC169014_1911,E42_Identifier,QC169014,TCP_UID,1911
TCPUID_QC066015_1921,E42_Identifier,QC066015,TCP_UID,1921
TCPUID_QC165001_1901,E42_Identifier,QC165001,TCP_UID,1901
TCPUID_QC170001_1911,E42_Identifier,QC170001,TCP_UID,1911
TCPUID_QC170002_1911,E42_Identifier,QC170002,TCP_UID,1911
TCPUID_QC067005_1921,E42_Identifier,QC067005,TCP_UID,1921
TCPUID_QC170008_1911,E42_Identifier,QC170008,TCP_UID,1911
TCPUID_QC170003_1911,E42_Identifier,QC170003,TCP_UID,1911
TCPUID_QC067006_1921,E42_Identifier,QC067006,TCP_UID,1921
TCPUID_QC165004_1901,E42_Identifier,QC165004,TCP_UID,1901
TCPUID_QC170005_1911,E42_Identifier,QC170005,TCP_UID,1911
TCPUID_QC067007_1921,E42_Identifier,QC067007,TCP_UID,1921
TCPUID_QC165009_1901,E42_Identifier,QC165009,TCP_UID,1901
TCPUID_QC170010_1911,E42_Identifier,QC170010,TCP_UID,1911
TCPUID_QC165010_1901,E42_Identifier,QC165010,TCP_UID,1901
TCPUID_QC170011_1911,E42_Identifier,QC170011,TCP_UID,1911
TCPUID_QC067012_1921,E42_Identifier,QC067012,TCP_UID,1921
TCPUID_QC171001_1911,E42_Identifier,QC171001,TCP_UID,1911
TCPUID_QC171003_1911,E42_Identifier,QC171003,TCP_UID,1911
TCPUID_QC068005_1921,E42_Identifier,QC068005,TCP_UID,1921
TCPUID_QC171004_1911,E42_Identifier,QC171004,TCP_UID,1911
TCPUID_QC166007_1901,E42_Identifier,QC166007,TCP_UID,1901
TCPUID_QC171005_1911,E42_Identifier,QC171005,TCP_UID,1911
TCPUID_QC068007_1921,E42_Identifier,QC068007,TCP_UID,1921
TCPUID_QC166009_1901,E42_Identifier,QC166009,TCP_UID,1901
TCPUID_QC171007_1911,E42_Identifier,QC171007,TCP_UID,1911
TCPUID_QC068009_1921,E42_Identifier,QC068009,TCP_UID,1921
TCPUID_QC166011_1901,E42_Identifier,QC166011,TCP_UID,1901
TCPUID_QC171009_1911,E42_Identifier,QC171009,TCP_UID,1911
TCPUID_QC068011_1921,E42_Identifier,QC068011,TCP_UID,1921
TCPUID_QC171011_1911,E42_Identifier,QC171011,TCP_UID,1911
TCPUID_QC171014_1911,E42_Identifier,QC171014,TCP_UID,1911
TCPUID_QC167003_1901,E42_Identifier,QC167003,TCP_UID,1901
TCPUID_QC172005_1911,E42_Identifier,QC172005,TCP_UID,1911
TCPUID_QC172009_1911,E42_Identifier,QC172009,TCP_UID,1911
TCPUID_QC172006_1911,E42_Identifier,QC172006,TCP_UID,1911
TCPUID_QC173004_1911,E42_Identifier,QC173004,TCP_UID,1911
TCPUID_QC173999_1911,E42_Identifier,QC173999,TCP_UID,1911
TCPUID_QC174003_1911,E42_Identifier,QC174003,TCP_UID,1911
TCPUID_QC071004_1921,E42_Identifier,QC071004,TCP_UID,1921
TCPUID_QC174021_1911,E42_Identifier,QC174021,TCP_UID,1911
TCPUID_QC071023_1921,E42_Identifier,QC071023,TCP_UID,1921
TCPUID_QC169009_1901,E42_Identifier,QC169009,TCP_UID,1901
TCPUID_QC174007_1911,E42_Identifier,QC174007,TCP_UID,1911
TCPUID_QC071008_1921,E42_Identifier,QC071008,TCP_UID,1921
TCPUID_QC174008_1911,E42_Identifier,QC174008,TCP_UID,1911
TCPUID_QC071009_1921,E42_Identifier,QC071009,TCP_UID,1921
TCPUID_QC153022_1901,E42_Identifier,QC153022,TCP_UID,1901
TCPUID_QC174009_1911,E42_Identifier,QC174009,TCP_UID,1911
TCPUID_QC071010_1921,E42_Identifier,QC071010,TCP_UID,1921
TCPUID_QC169018_1901,E42_Identifier,QC169018,TCP_UID,1901
TCPUID_QC174024_1911,E42_Identifier,QC174024,TCP_UID,1911
TCPUID_QC071027_1921,E42_Identifier,QC071027,TCP_UID,1921
TCPUID_QC174011_1911,E42_Identifier,QC174011,TCP_UID,1911
TCPUID_QC169016_1901,E42_Identifier,QC169016,TCP_UID,1901
TCPUID_QC174022_1911,E42_Identifier,QC174022,TCP_UID,1911
TCPUID_QC071024_1921,E42_Identifier,QC071024,TCP_UID,1921
TCPUID_QC169019_1901,E42_Identifier,QC169019,TCP_UID,1901
TCPUID_QC174017_1911,E42_Identifier,QC174017,TCP_UID,1911
TCPUID_QC174019_1911,E42_Identifier,QC174019,TCP_UID,1911
TCPUID_QC170012_1901,E42_Identifier,QC170012,TCP_UID,1901
TCPUID_QC175007_1911,E42_Identifier,QC175007,TCP_UID,1911
TCPUID_QC170013_1901,E42_Identifier,QC170013,TCP_UID,1901
